Gene = Arpc5
index = 28
Annotated 5SS: [290]
Annotated 3SS: [351]
SMsplice 5SS: [290]
SMsplice 3SS: [351]
top_k =  500
Partition function (log Z): 1.9539169305429034

Sorted 5' Splice Sites (High to Low Probability):
Position 290: 0.9982575532883117
Position 845: 0.41384033717260327
Position 923: 0.04016425930501225
Position 944: 0.007012688984664657
Position 911: 0.001761007566677425
Position 462: 0.0016259949207941846
Position 294: 0.0012645556754082075
Position 821: 0.0009672789853561605
Position 813: 0.0004807943822574383
Position 284: 0.00045427962799596456
Position 619: 0.00044260322543704454
Position 879: 0.0003406849215841998
Position 573: 0.0002628765648774926
Position 550: 0.00021292634510545146
Position 1077: 0.00019865625382277038
Position 30: 0.00017308840146705524
Position 627: 0.00012153155586250614
Position 764: 6.027074828411414e-05
Position 451: 5.6353364977054615e-05
Position 855: 5.518639480962007e-05
Position 789: 4.981660582843558e-05
Position 829: 4.059421674701527e-05
Position 568: 2.974987893067666e-05
Position 562: 2.891292821134103e-05
Position 58: 2.7495965633040488e-05
Position 642: 2.2793111662206513e-05
Position 45: 1.8680006266440767e-05
Position 888: 1.6781680564982198e-05
Position 379: 1.2657223099581873e-05
Position 161: 1.2653280803542837e-05
Position 10: 1.2330470387360868e-05
Position 243: 1.1304979299753119e-05
Position 937: 6.703302273529988e-06
Position 180: 6.2264791740690125e-06
Position 55: 4.45785690942025e-06
Position 396: 3.4985499799494606e-06
Position 849: 1.0524577423148327e-06
Position 519: 7.080203225451661e-07
Position 503: 3.817823569280489e-07
Position 127: 1.2597856104610473e-07
Position 227: 3.8252421686278716e-08
Position 387: 4.411997354289422e-09
Position 119: 2.519253535137641e-09
Position 91: 1.1028823655706625e-09
Position 103: 4.1343152033740215e-10
Position 310: 1.2013022302348173e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 351: 0.9998958912393184
Position 1076: 0.24859406892408795
Position 1024: 0.10922597694345128
Position 1119: 0.04040584701922495
Position 944: 0.02701532844197142
Position 980: 0.018842704670544146
Position 1000: 0.015719118197463126
Position 888: 0.00237776833299154
Position 927: 0.0023738505014585074
Position 948: 0.0014311122103704437
Position 696: 0.0004682049328128828
Position 898: 0.0004085495232250159
Position 802: 0.0003499343403090951
Position 984: 0.000265395806406389
Position 519: 0.0002014751383555127
Position 96: 0.00019163019068666568
Position 954: 8.96533573022603e-05
Position 844: 7.573881146879876e-05
Position 112: 2.517907404801905e-05
Position 1035: 2.18400040505111e-05
Position 217: 1.2684017959281317e-05
Position 868: 1.2308200843108876e-05
Position 69: 1.006980730439025e-05
Position 127: 7.802570809046135e-06
Position 821: 6.7228615246090025e-06
Position 543: 4.964345769929024e-06
Position 531: 4.8041637504216256e-06
Position 748: 4.028361755073369e-06
Position 253: 4.0060710024897546e-06
Position 503: 3.717055285614399e-06
Position 829: 3.494985809166888e-06
Position 594: 1.9130863087532328e-06
Position 849: 1.1651531701659145e-06
Position 396: 1.0799049672421364e-06
Position 547: 7.206731195978088e-07
Position 625: 6.051340590352489e-07
Position 55: 9.661035531571599e-08
Position 495: 8.512589784783746e-08
Position 435: 6.512497292961265e-08
Position 414: 5.717806395319673e-08
Position 462: 5.148130153261583e-08
Position 528: 2.933293106734178e-08
Position 448: 2.794007000128056e-08
Position 704: 2.7456046964383227e-08
Position 615: 2.3231618072312847e-08
Position 136: 2.2466582665294972e-08
Position 151: 1.7311697456076204e-08
Position 274: 1.4690835553162325e-08
Position 196: 7.018655172946694e-09
Position 855: 6.641717304631038e-09
Position 280: 4.288111034244462e-09
Position 176: 3.4573360486712315e-09
Position 232: 2.517505529260323e-09
Position 243: 1.3458706773341222e-09
Position 550: 9.300890684106837e-10
Position 609: 4.807573869150094e-10
Position 604: 2.62326849631417e-10
Position 483: 1.826069668194065e-10
Position 166: 9.608329854451642e-12
Position 329: 5.594031397044679e-12
Position 289: 5.255867587653352e-12
Position 680: 5.21635941464461e-12
Position 190: 3.2778128299936693e-12
Position 627: 2.7687098701417693e-12
Position 297: 5.262764298592777e-15
Position 317: 9.433378421547924e-16
Position 192: 5.62986803167411e-17
Position 168: 1.3121182143319453e-17
