Gene = qtc
index = 1851
Annotated 5SS: [ 176 2396 6435 7413 7580 8405]
Annotated 3SS: [1925 6054 6493 7480 8311 9281]
SMsplice 5SS: [ 176 2539 6435 7413 7580 8405 8688]
SMsplice 3SS: [1925 6054 6493 7480 8311 8511 9281]
top_k =  500
Partition function (log Z): 11.34005323142359

Sorted 5' Splice Sites (High to Low Probability):
Position 7413: 0.9987134809025171
Position 6435: 0.9954734003968816
Position 7580: 0.8955736359305981
Position 8405: 0.8042371040131383
Position 8688: 0.6529266065547964
Position 176: 0.6268812915702829
Position 2539: 0.5807393332149355
Position 9485: 0.4813318812594941
Position 2396: 0.4108499398198479
Position 504: 0.3304351201243369
Position 1798: 0.32071634396189613
Position 4461: 0.16951422390186713
Position 8998: 0.14587221233545278
Position 5706: 0.06914169090660174
Position 1007: 0.06435820845815886
Position 7741: 0.06317879082830943
Position 8400: 0.05884145162332144
Position 8693: 0.04088074615844531
Position 3186: 0.028448207234012327
Position 1097: 0.024219186266067387
Position 325: 0.02321658653608625
Position 8833: 0.021629235402895537
Position 6527: 0.019466222686952327
Position 403: 0.012099840671660714
Position 365: 0.011958110648043111
Position 8780: 0.011369013590629964
Position 9778: 0.01126221661676652
Position 9496: 0.01110361546717111
Position 9490: 0.009319714165344361
Position 998: 0.00833398735266397
Position 9110: 0.008302826990989571
Position 411: 0.00664486700606563
Position 2354: 0.006255928360648215
Position 3789: 0.005979042673028186
Position 3767: 0.00541205416060884
Position 1591: 0.004923259793196758
Position 8409: 0.00486498725666971
Position 7756: 0.00479005276220289
Position 5523: 0.00471174080308242
Position 8820: 0.003481605920974832
Position 1027: 0.0032281433252566217
Position 9515: 0.0032179488689252447
Position 8214: 0.003011608192738248
Position 4651: 0.0026970792700443257
Position 8096: 0.002057860645178572
Position 2896: 0.0019730968507772986
Position 1740: 0.0019211837930450857
Position 585: 0.00191318525638975
Position 4227: 0.0018198048395700924
Position 214: 0.001809449344690573
Position 723: 0.0017743350664392102
Position 428: 0.0017204512802744692
Position 8387: 0.0016505289552673148
Position 444: 0.0014257365038885768
Position 369: 0.001319827856508161
Position 8383: 0.0012214867013399216
Position 8191: 0.0012040108911067291
Position 1582: 0.0011459154488962693
Position 8701: 0.0011163499001028375
Position 1070: 0.0010546956825945241
Position 8076: 0.0010214132869229876
Position 741: 0.0009924985047380674
Position 8209: 0.00098742485306519
Position 1618: 0.0009794191958880435
Position 1787: 0.0009342785738391905
Position 9578: 0.0007881325045301251
Position 193: 0.0007475311141501955
Position 8204: 0.0007466656835012169
Position 311: 0.0007406839418120413
Position 48: 0.0007108996774123363
Position 8225: 0.0005973803271002261
Position 1286: 0.0005865175154188324
Position 7745: 0.0005829958562485111
Position 441: 0.0005801950974257417
Position 1344: 0.000575533589268826
Position 6561: 0.0005258824119507545
Position 7883: 0.0005225082826704045
Position 367: 0.0004928048266122088
Position 473: 0.0004715297084617968
Position 8041: 0.00044425974822136905
Position 9339: 0.0004288584167990173
Position 57: 0.0004147166416789586
Position 7564: 0.0004065939922851341
Position 7900: 0.00036524850935202
Position 1711: 0.00036211893023401344
Position 162: 0.00035781044193823624
Position 508: 0.00034279353167273815
Position 4690: 0.0003157671817126789
Position 1429: 0.0003078660799981519
Position 7626: 0.00029892677822195224
Position 1036: 0.00029322448595895116
Position 7197: 0.00026933750120303727
Position 8051: 0.0002638243699370975
Position 3121: 0.00025896940667649115
Position 814: 0.0002431387486679771
Position 7517: 0.0002418535138391504
Position 2406: 0.00018699901512800386
Position 7903: 0.0001801481304221157
Position 8101: 0.00016506197082135897
Position 256: 0.00016219660682246565
Position 6765: 0.00014296127189146587
Position 317: 0.00012957502546280422
Position 800: 0.00012888206174037123
Position 65: 0.00010657964874730948
Position 7238: 9.999067564212921e-05
Position 2720: 9.46107020778121e-05
Position 84: 7.597678493796854e-05
Position 1046: 7.093068811103129e-05
Position 51: 6.215275245567088e-05
Position 556: 5.7335322456598646e-05
Position 6268: 5.260358254103444e-05
Position 7118: 4.91927754225798e-05
Position 7060: 4.4073857596055697e-05
Position 2800: 4.361798770186263e-05
Position 7355: 3.7590953380214616e-05
Position 7616: 3.271071912267481e-05
Position 752: 2.9168830421732066e-05
Position 2425: 2.7659207186683534e-05
Position 7285: 2.6203999757257872e-05
Position 7367: 2.4782606560268817e-05
Position 5600: 2.239472293373884e-05
Position 2543: 2.1133958004618172e-05
Position 8906: 1.8680558113681004e-05
Position 382: 1.822447830960595e-05
Position 6690: 1.641631014795822e-05
Position 2779: 1.6138232168263547e-05
Position 2694: 1.3785109941507964e-05
Position 141: 1.3369969827931508e-05
Position 2418: 7.084635498232106e-06
Position 7041: 6.486760810598055e-06
Position 6769: 4.945638922218403e-06
Position 4795: 4.820096266925232e-06
Position 7648: 3.0727534117898715e-06
Position 7893: 1.6885706787985208e-06
Position 7251: 1.5279616648297019e-06
Position 6819: 1.4117806952589536e-06
Position 6968: 1.4051596662251805e-06
Position 6693: 1.3832632833108726e-06
Position 529: 1.1014996617664917e-06
