Gene = Sf3b1
index = 1485
Annotated 5SS: [ 94 951]
Annotated 3SS: [ 258 1007]
SMsplice 5SS: [ 94 951]
SMsplice 3SS: [ 258 1007]
top_k =  500
Partition function (log Z): -4.268365322041257

Sorted 5' Splice Sites (High to Low Probability):
Position 951: 0.9985556645979423
Position 94: 0.783537270421058
Position 143: 0.07578175465863492
Position 2058: 0.0630649120459488
Position 2496: 0.05112470504855094
Position 199: 0.0273721429514568
Position 2261: 0.022659894805720046
Position 49: 0.017438892633320203
Position 33: 0.011174432095503815
Position 15: 0.01045682604454893
Position 2925: 0.00849316983458954
Position 1201: 0.007641078842503787
Position 4335: 0.007208996687772683
Position 792: 0.006765506205969224
Position 4286: 0.006423952515654735
Position 2265: 0.004121527102656221
Position 374: 0.002571021478278871
Position 4314: 0.0024279627777198205
Position 416: 0.0018234258040307537
Position 580: 0.0017218646379294907
Position 2620: 0.0013349216382874116
Position 2675: 0.0012249577592235727
Position 1734: 0.0009877194546389816
Position 1402: 0.0008792614029396947
Position 3402: 0.0006699329061938925
Position 212: 0.0006667153342826053
Position 2766: 0.0006595853784318835
Position 215: 0.000571332199990946
Position 503: 0.00045992539241233247
Position 2794: 0.00035005306214332273
Position 24: 0.0003046888109115043
Position 3832: 0.00028834587144297346
Position 1157: 0.00025688581187007084
Position 1720: 0.00024281433612859094
Position 2769: 0.00022314648387403271
Position 116: 0.0002015379342336318
Position 54: 0.00018994157189585828
Position 2549: 0.00015353283687446584
Position 608: 0.0001382154660349314
Position 555: 9.345996894509994e-05
Position 955: 8.997718984387545e-05
Position 333: 8.720022097868852e-05
Position 1621: 6.292069122369508e-05
Position 882: 3.8389880435333324e-05
Position 1416: 3.6784976507018596e-05
Position 2094: 2.4593168700931364e-05
Position 453: 2.4242858279648578e-05
Position 625: 1.603073895048128e-05
Position 534: 1.517073934502623e-05
Position 233: 1.3475878636619096e-05
Position 1598: 1.1893115421731058e-05
Position 1934: 9.733125681737458e-06
Position 801: 8.702969522345088e-06
Position 2596: 7.98041717769658e-06
Position 2284: 6.695364037282083e-06
Position 522: 5.715648751283131e-06
Position 406: 4.4984354861705985e-06
Position 2757: 3.4084668483182143e-06
Position 2700: 3.257534481003851e-06
Position 687: 2.721759828084919e-06
Position 1312: 2.663586861301612e-06
Position 1165: 2.4389514667768412e-06
Position 2106: 1.7839779058296501e-06
Position 1258: 1.7661390769931658e-06
Position 483: 1.6359004666637874e-06
Position 1122: 1.6180849401146565e-06
Position 2052: 1.4561298703932141e-06
Position 967: 1.1686085615376103e-06
Position 2354: 1.1599036677738825e-06
Position 2209: 1.0373652323216418e-06
Position 1459: 4.931706227711455e-07
Position 2121: 4.0242293825703987e-07
Position 2041: 1.5393937639652397e-07
Position 1321: 8.664699763011468e-08
Position 1473: 8.657153603486545e-08
Position 279: 2.3466025268487773e-09
Position 302: 1.4675848465552832e-09
Position 809: 2.5662712960031957e-10
Position 812: 1.1545877171639957e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1007: 0.9952475165844193
Position 258: 0.9133684475784697
Position 2843: 0.05392663540066139
Position 4497: 0.024115649925301203
Position 2130: 0.013633437834647062
Position 4542: 0.01301345561721224
Position 645: 0.010289906405777585
Position 2448: 0.008713966200554705
Position 3188: 0.008370302047218019
Position 845: 0.006493518573435859
Position 4419: 0.006347990960820393
Position 2343: 0.005776439037860119
Position 3701: 0.0056947979894701505
Position 2172: 0.005604364151469013
Position 4176: 0.005196454477170112
Position 169: 0.004038640068283639
Position 4151: 0.003952980628832706
Position 3735: 0.003558431297430422
Position 3470: 0.0033851249797675863
Position 2114: 0.0028461928860759062
Position 2582: 0.0026347705110416836
Position 491: 0.0025710705702044023
Position 2169: 0.0023170817587926254
Position 2729: 0.0019668846863539775
Position 93: 0.0017644966302816417
Position 1836: 0.0015839348014229106
Position 2307: 0.0012707412994207295
Position 1020: 0.0012370327647462254
Position 4531: 0.0012324646879035212
Position 2807: 0.0009822028688951144
Position 3525: 0.0009344911967549307
Position 272: 0.0009189403907537563
Position 1803: 0.0008362236047829468
Position 2236: 0.0007394126759992115
Position 2402: 0.0007357656069803284
Position 2511: 0.0004923624775373297
Position 2765: 0.00046832866741050236
Position 856: 0.0004095256314994506
Position 2619: 0.0003934408039528118
Position 266: 0.0002863216205212872
Position 327: 0.0002652965956645141
Position 1254: 0.00024291514036669547
Position 1402: 0.0002310309759812764
Position 1675: 0.00022072423208240922
Position 2891: 0.0002004860096226108
Position 2535: 0.00018199844517911485
Position 684: 0.00016829388486726987
Position 2700: 0.00016280638012959635
Position 233: 0.0001603180065177144
Position 2201: 0.0001377037890464713
Position 1478: 0.0001356083622790355
Position 2280: 0.00012253512086324832
Position 1644: 0.00012250252531311636
Position 2875: 0.0001104497908828035
Position 2151: 0.00010969202035531977
Position 2639: 9.969824358020811e-05
Position 2594: 7.473543302157668e-05
Position 1052: 6.656413303477461e-05
Position 725: 5.320994950856114e-05
Position 570: 5.277230196460253e-05
Position 760: 5.2305185953364674e-05
Position 3707: 4.655599193692736e-05
Position 324: 4.442850531916762e-05
Position 1197: 3.968628748701145e-05
Position 2354: 3.780218185364039e-05
Position 2360: 3.455376282475914e-05
Position 1459: 2.7056616577096542e-05
Position 1219: 2.4331993611114225e-05
Position 296: 1.962183934370871e-05
Position 530: 1.8388288122924385e-05
Position 608: 1.4864223358881199e-05
Position 293: 1.4085150589332853e-05
Position 367: 1.2692525091767183e-05
Position 860: 1.1428235025220478e-05
Position 542: 1.1172368724120395e-05
Position 577: 1.0177531915860117e-05
Position 287: 1.0081207442859584e-05
Position 1775: 5.611702764949163e-06
Position 551: 4.9445694929120325e-06
Position 908: 4.90149229175284e-06
Position 779: 4.5059881440618935e-06
Position 98: 4.460888950876807e-06
Position 277: 4.392894765072363e-06
Position 1826: 4.09750139082185e-06
Position 1865: 3.5422841735504063e-06
Position 395: 3.4812001844921546e-06
Position 651: 2.345708359144137e-06
Position 290: 1.5489924910890825e-06
Position 602: 1.4819644570183525e-06
Position 349: 1.3490883738978318e-06
