Gene = barc
index = 1621
Annotated 5SS: [  280  8417  8681 11774 12029 12217]
Annotated 3SS: [ 7588  8477 11606 11841 12079 12276]
SMsplice 5SS: [  280  8681 11774 12029 12217]
SMsplice 3SS: [ 8503 11606 11841 12079 12276]
top_k =  500
Partition function (log Z): 7.497216713818584

Sorted 5' Splice Sites (High to Low Probability):
Position 12217: 0.9962224087897146
Position 11774: 0.9928821157617715
Position 8681: 0.9890109997583126
Position 12029: 0.7164913071454553
Position 280: 0.6916428798518591
Position 295: 0.20820556810311483
Position 8417: 0.18059310305552678
Position 12005: 0.15409190075345938
Position 524: 0.11844541142235909
Position 12014: 0.06204775862842697
Position 9521: 0.06029496319448488
Position 12009: 0.04260547767178076
Position 4774: 0.03237177358744082
Position 4902: 0.02867609560251834
Position 704: 0.022371751602163745
Position 326: 0.020946628350718612
Position 11586: 0.018582449414752292
Position 11325: 0.01830757534224748
Position 5066: 0.01590099042918059
Position 9820: 0.013239396800238633
Position 11563: 0.013030950152201992
Position 2867: 0.01111641749631087
Position 9094: 0.009227617905239661
Position 4352: 0.008660269046453882
Position 11390: 0.007903467805507198
Position 11778: 0.0067458278835225306
Position 25: 0.004975149522821989
Position 10810: 0.004075331804175432
Position 9783: 0.003061690233798613
Position 9503: 0.002720932478588646
Position 9830: 0.00251158744716533
Position 3814: 0.002064855389573089
Position 56: 0.0018926741751338029
Position 12017: 0.001798334942520378
Position 9525: 0.001665412580906732
Position 11979: 0.001290618321285527
Position 43: 0.0012562139396122692
Position 4389: 0.0010676434339750211
Position 2418: 0.0004552974535242187
Position 1776: 0.000273933409358387
Position 93: 0.0002629498985966141
Position 4490: 0.00022912679568962746
Position 1403: 0.0002052773866457441
Position 8: 0.00017845205995757962
Position 8938: 0.00016099072466557157
Position 6526: 0.0001541718852420708
Position 11986: 0.00014085564344065124
Position 687: 0.0001385070569241145
Position 69: 0.00013541317453486358
Position 9727: 0.0001289648715128554
Position 4335: 0.00011786285027951897
Position 3496: 0.00011353911151748008
Position 199: 0.00011049872808734349
Position 1380: 9.764855781869056e-05
Position 12525: 9.461958741818512e-05
Position 9787: 9.124359294905267e-05
Position 514: 8.858026239904796e-05
Position 9055: 7.443904163017447e-05
Position 6648: 5.4511389323068115e-05
Position 225: 5.3490376074854124e-05
Position 5655: 4.8908997717847094e-05
Position 2473: 4.848816213100321e-05
Position 11945: 4.683907806044715e-05
Position 8919: 4.545096938206138e-05
Position 30: 4.166352000002527e-05
Position 12528: 4.014747929140177e-05
Position 9834: 3.968283027036162e-05
Position 9560: 3.791658930224228e-05
Position 12221: 2.6519452281258037e-05
Position 12183: 2.136207853148327e-05
Position 1407: 2.1205817589102578e-05
Position 12511: 2.0484878865227565e-05
Position 11881: 1.574082216324153e-05
Position 11962: 1.571740795155307e-05
Position 12516: 1.4861511256722822e-05
Position 299: 1.280415453961947e-05
Position 12621: 9.654333487620868e-06
Position 12665: 8.603055264024141e-06
Position 132: 8.60130779182399e-06
Position 2079: 8.188901764902305e-06
Position 12464: 6.696284453761347e-06
Position 12537: 6.211130966044244e-06
Position 240: 5.995681238469798e-06
Position 185: 5.456006889216387e-06
Position 6513: 4.978681195962415e-06
Position 12639: 4.7163093335684175e-06
Position 12042: 4.4240634516372765e-06
Position 237: 4.081798842232143e-06
Position 12237: 2.727872574550221e-06
Position 602: 2.10665393053035e-06
Position 229: 1.4473083197755443e-06
Position 580: 1.270189640668173e-06
Position 126: 1.2691408818178847e-06
Position 216: 1.1333521074887393e-06
Position 779: 1.0199120444092298e-06
Position 12651: 9.577204992133116e-07
Position 527: 9.429000454809434e-07
Position 974: 9.250080165727474e-07
Position 263: 8.123587678967453e-07
Position 12453: 7.668158888850478e-07
Position 11428: 6.88155790131663e-07
Position 1676: 3.927496155649543e-07
Position 577: 3.816173280081826e-07
Position 1486: 3.66505282099429e-07
Position 138: 3.578553856895607e-07
Position 231: 1.832051172331458e-07
Position 450: 1.7779515443796803e-07
Position 2119: 1.4583469222467078e-07
Position 11321: 1.0324313482342833e-07
Position 1390: 9.904848374408065e-08
Position 12093: 9.763500154479185e-08
Position 1682: 8.946158836661224e-08
Position 2231: 8.432953137723712e-08
Position 606: 7.57904968883705e-08
Position 151: 7.262829397461265e-08
Position 2296: 6.506052163404455e-08
Position 599: 3.541509499329594e-08
Position 641: 2.369200852769267e-08
Position 771: 2.2737738549396942e-08
Position 586: 1.5037638683127502e-08
Position 352: 1.319468583789539e-08
Position 2813: 3.769695108134268e-09
Position 1351: 6.174918388845904e-10
Position 12250: 3.845945311095812e-10
Position 466: 2.2004983839626778e-10
Position 12159: 1.244999935427334e-10
Position 12433: 1.971675036663583e-11
Position 11900: 3.5031921382919125e-12
Position 370: 9.86501669279184e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 11841: 0.9968805737540112
Position 12276: 0.9728667888476131
Position 12079: 0.9629517436583278
Position 11606: 0.7717838366680553
Position 8503: 0.6012933519883534
Position 8477: 0.3688216258364455
Position 7714: 0.18908154356291185
Position 11063: 0.11563492174605074
Position 11016: 0.0854803680299844
Position 9456: 0.05622719111592746
Position 4252: 0.05291990145021793
Position 398: 0.04106150635796408
Position 11640: 0.03851555536356878
Position 9948: 0.022517991558311645
Position 4418: 0.017865587458633727
Position 572: 0.01640028601562942
Position 12338: 0.015281077980920236
Position 9013: 0.011115580788840992
Position 12067: 0.007581303487375779
Position 12098: 0.007329560828534796
Position 8773: 0.006374699676867262
Position 10992: 0.006088484980000745
Position 11225: 0.005807656914134182
Position 10049: 0.00548251943538851
Position 9177: 0.005377303036409234
Position 102: 0.005298966678254155
Position 4715: 0.004758635376780193
Position 4455: 0.004167363454152855
Position 12344: 0.00401249078584714
Position 6257: 0.003979280073031035
Position 2021: 0.003964010049421747
Position 9232: 0.003567264074121086
Position 9164: 0.0034810248547452642
Position 7588: 0.003069652895243569
Position 8917: 0.002851862032190575
Position 2078: 0.0028499974613885
Position 4556: 0.0028437558440645404
Position 9578: 0.002800028656055642
Position 9136: 0.0027965098282939547
Position 450: 0.002775010924668101
Position 12283: 0.00256842492322421
Position 2393: 0.0025492782217320644
Position 121: 0.002007751318986205
Position 6882: 0.001935107298823497
Position 593: 0.0018086651259252282
Position 2661: 0.0016467732775370296
Position 7918: 0.0016212425478494706
Position 11861: 0.001615384901495498
Position 4843: 0.0016076571282083259
Position 9180: 0.0015577730861724005
Position 10473: 0.0015467551390936913
Position 11927: 0.0013227770006178639
Position 4582: 0.0012249070992647276
Position 8942: 0.0012122697820876832
Position 9909: 0.0011156737609371893
Position 9221: 0.0008712255090020435
Position 156: 0.0008110800637251298
Position 10250: 0.000786271064132142
Position 425: 0.000657745399618501
Position 3690: 0.0006447832930221516
Position 4818: 0.0006257198512477182
Position 9743: 0.0006255686481256157
