Gene = mus312
index = 1808
Annotated 5SS: [ 232  506 1108 2100 2205]
Annotated 3SS: [ 296  583 1166 2159 2260]
SMsplice 5SS: [ 232  506 1108 2100 2205]
SMsplice 3SS: [ 296  583 1166 2159 2260]
top_k =  500
Partition function (log Z): 6.486192732089476

Sorted 5' Splice Sites (High to Low Probability):
Position 1108: 0.9994128595041761
Position 506: 0.9877685715819019
Position 232: 0.9755965814944321
Position 2100: 0.9493303844508137
Position 2205: 0.9426464050158454
Position 2422: 0.40594907687383275
Position 1407: 0.02071438493873772
Position 2308: 0.017755342140421494
Position 3676: 0.00849848798313641
Position 65: 0.006928294701571328
Position 3017: 0.006775280267095662
Position 4158: 0.0062129088038469
Position 2662: 0.006097877230366426
Position 35: 0.004999086104708944
Position 3552: 0.004890842900792839
Position 4171: 0.004807685368245794
Position 1624: 0.004560769634982362
Position 1487: 0.003941479004044435
Position 1212: 0.003646580827486756
Position 1658: 0.0027779158262925077
Position 2457: 0.0021017194432701967
Position 1928: 0.0016402192565081518
Position 2074: 0.0013899151065945312
Position 2467: 0.0013233119734492196
Position 1645: 0.0011045706114017294
Position 2869: 0.0008979388718535378
Position 3972: 0.0008322030700880285
Position 2209: 0.0007927393936422609
Position 255: 0.0007750004586270713
Position 2448: 0.0007179703138868505
Position 2223: 0.0006061104169949777
Position 2390: 0.0005368907438866295
Position 1560: 0.000497559400484176
Position 3478: 0.00036890648187444666
Position 2693: 0.0002702870904491954
Position 45: 0.00019998763255325193
Position 4187: 0.00019806521807673065
Position 1225: 0.00019467253860562035
Position 4123: 0.00017645769182985814
Position 1761: 0.0001661838646114252
Position 1632: 0.0001566207117050331
Position 811: 0.00015113569394483684
Position 72: 0.00013226733814441436
Position 1982: 0.00011287541348374418
Position 1134: 8.610704702947609e-05
Position 263: 7.623266741752123e-05
Position 1721: 6.674878975748501e-05
Position 2374: 6.573582478575817e-05
Position 1079: 6.443500101476998e-05
Position 1961: 6.178702437407555e-05
Position 806: 5.3882825774320393e-05
Position 1370: 4.411313362585471e-05
Position 1469: 4.1478578034336343e-05
Position 1994: 3.406300783865042e-05
Position 1017: 3.368035794701769e-05
Position 1794: 3.05286867569065e-05
Position 169: 3.0079318467252723e-05
Position 853: 2.9142032456629987e-05
Position 2081: 2.7997151447120225e-05
Position 663: 2.3606252705512986e-05
Position 973: 1.8978708169743207e-05
Position 1237: 1.8645705582137264e-05
Position 1112: 1.763362455952026e-05
Position 212: 1.4828867446930009e-05
Position 1350: 1.010109545724797e-05
Position 1196: 9.1791520557173e-06
Position 2298: 8.630636538591988e-06
Position 3451: 6.962938155906435e-06
Position 1193: 5.897682196554595e-06
Position 266: 5.163102570706155e-06
