Gene = MED1
index = 1256
Annotated 5SS: [ 185 1531 3514]
Annotated 3SS: [ 249 1606 4532]
SMsplice 5SS: [ 185 1531 3514]
SMsplice 3SS: [ 249 1606 4532]
top_k =  500
Partition function (log Z): -3.994461844819858

Sorted 5' Splice Sites (High to Low Probability):
Position 185: 0.986604665106256
Position 1531: 0.9674662851645209
Position 3514: 0.9188566497778837
Position 375: 0.32713698975548605
Position 876: 0.21276928037417586
Position 3272: 0.20754161714562813
Position 5806: 0.11673462884169852
Position 3097: 0.0822721096748391
Position 1337: 0.07924767956944789
Position 996: 0.05373429878379841
Position 379: 0.03370426669915531
Position 6039: 0.026409616125837955
Position 1077: 0.020421234788686887
Position 2527: 0.014352921960140467
Position 759: 0.013511205568672049
Position 3932: 0.010918090035825341
Position 371: 0.007702685599328601
Position 2353: 0.007437661800564201
Position 721: 0.006294087793843797
Position 3876: 0.004842211205193835
Position 627: 0.004716939635154727
Position 4101: 0.003930202099513688
Position 4112: 0.003193156198265037
Position 2531: 0.002569673395251448
Position 1341: 0.0024412578128019113
Position 4064: 0.0024216001914694352
Position 2486: 0.002035180816966728
Position 332: 0.0017881461772796651
Position 1822: 0.0017078547880155217
Position 1106: 0.0016914900956704001
Position 2819: 0.001281741326981938
Position 1166: 0.0012590060434139203
Position 683: 0.0009719083377119299
Position 835: 0.000886290855411432
Position 1807: 0.0008222445843543405
Position 471: 0.0006844460863704385
Position 383: 0.0006724405296044467
Position 2241: 0.0006158345326245517
Position 3509: 0.00047680243721148573
Position 47: 0.00044975207927903856
Position 1724: 0.00038212993595426406
Position 120: 0.00036790471429531
Position 521: 0.00036082667912726486
Position 1951: 0.00032516061091868235
Position 1086: 0.0003112759619236629
Position 1225: 0.000310049396704601
Position 3765: 0.00030982630672110676
Position 1113: 0.00030902935058058604
Position 868: 0.0002880183082384476
Position 3702: 0.0002798160178350844
Position 1804: 0.00027550198459738354
Position 708: 0.00026614839179944224
Position 1523: 0.00024014544952535836
Position 1507: 0.0002333567995922246
Position 1290: 0.0002182035398348492
Position 533: 0.0001817292443592602
Position 189: 0.0001532708640840245
Position 5810: 0.0001337685323638903
Position 1535: 0.00011188673620792907
Position 1540: 0.00010682480199648817
Position 1503: 3.85841612085697e-05
Position 1633: 2.9748861298239612e-05
Position 1916: 2.213314042875768e-05
Position 610: 1.3304535768740369e-05
Position 171: 9.39721144847002e-06
Position 773: 5.921694049816161e-06
Position 669: 4.393012724971726e-06
Position 614: 2.939510959452673e-06
Position 582: 2.7251798744333677e-06
Position 638: 2.1180150289720086e-06
Position 895: 1.860802530802119e-06
Position 129: 1.7565053331408288e-06
Position 656: 1.256674314986623e-06
Position 880: 8.860062981832171e-07
Position 476: 8.611285745457767e-07
Position 621: 8.497469970176088e-07
Position 492: 7.184247288520314e-07
Position 8: 6.370742072018168e-07
Position 452: 4.993986158567954e-07
Position 777: 4.2804190557083423e-07
Position 901: 2.0772085459538307e-07
Position 885: 1.9633726482523656e-07
Position 95: 6.452581430371528e-08
Position 437: 4.941374230939122e-08
Position 499: 4.0808427732457683e-08
Position 218: 3.468087042934314e-09
Position 575: 2.8172420675697934e-10
Position 419: 6.828770006212247e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 249: 0.9620347721980435
Position 1606: 0.7348801736002498
Position 4532: 0.6822153686785468
Position 1439: 0.5253441114013666
Position 3330: 0.14954480710993703
Position 3154: 0.14090752937291293
Position 5899: 0.11485227401243339
Position 3327: 0.07993652787567519
Position 3971: 0.07720752135709565
Position 1397: 0.05472061115566479
Position 3569: 0.04934143641927653
Position 4178: 0.044181662571663886
Position 2591: 0.030038201107223394
Position 4537: 0.028141640541701672
Position 6097: 0.02784617274522208
Position 5574: 0.02557130597533352
Position 2879: 0.025247232366331855
Position 5856: 0.023017350633742054
Position 3227: 0.02154098232544481
Position 995: 0.021165464312452725
Position 954: 0.02037145269326639
Position 1139: 0.020113814485997982
Position 3253: 0.01951335528846611
Position 437: 0.019093692013808113
Position 740: 0.017855194762449112
Position 3073: 0.017732013380130248
Position 585: 0.016018127986743475
Position 3949: 0.015392205796599086
Position 4557: 0.013524867370132575
Position 1064: 0.01343769036398289
Position 1217: 0.011125991809264806
Position 3630: 0.010615626137880923
Position 699: 0.010234048258480611
Position 5465: 0.00966288541393845
Position 2876: 0.008577981259631901
Position 5922: 0.008108541973248397
Position 1356: 0.007938675726800595
Position 1239: 0.006974311580924284
Position 5973: 0.006177542284333131
Position 3687: 0.004546924364794186
Position 2397: 0.00423398763238211
Position 1290: 0.004156748462492081
Position 2731: 0.0038868934989422493
Position 2906: 0.0034963199497441725
Position 1275: 0.00297893154219014
Position 271: 0.0026903023874539915
Position 1041: 0.002355556813262744
Position 3769: 0.0021775783250090972
Position 1616: 0.0020689945972880873
Position 2133: 0.002060003080128471
Position 834: 0.001614124316944227
Position 425: 0.0016040901382633624
Position 1050: 0.0014278230226989835
Position 3983: 0.0013957602552987969
Position 3745: 0.001285636810294044
Position 5875: 0.0012842445483593245
Position 1358: 0.0012282616218301093
Position 259: 0.0011818789353461889
Position 2308: 0.0011727160941153562
Position 610: 0.0011646421427552705
Position 2104: 0.0011377737262847428
Position 4335: 0.0011095528264007544
Position 1112: 0.0010576725557584334
Position 2101: 0.0010408160856772027
Position 2620: 0.0010280442061132854
Position 4231: 0.000994991493011729
Position 3903: 0.0009324202889192485
Position 2151: 0.0009312487696266172
Position 2958: 0.000906896909876322
Position 2521: 0.0008353525548790875
Position 1310: 0.0008200779236513518
Position 5587: 0.0008096582125703231
Position 6117: 0.0007923869051065272
Position 2507: 0.0007272057156773685
Position 3597: 0.0007259431283171158
Position 1466: 0.000610070329778182
Position 2800: 0.0005253069826364384
Position 719: 0.00046355221559225764
Position 809: 0.00045710315921149294
Position 1833: 0.00044370444728748174
Position 6099: 0.000407392576097788
Position 110: 0.00038307293230996635
Position 1674: 0.0003432261084452269
Position 4593: 0.0003254657545622111
Position 780: 0.00022887771770256594
Position 1328: 0.00020862730059254412
Position 4123: 0.00019667719586138007
Position 788: 0.00018672976621725865
Position 470: 0.0001429238520288309
Position 3725: 0.0001424742296652206
Position 398: 0.00011169794432697596
Position 1739: 0.00010656129394759735
Position 3585: 8.549488648336911e-05
Position 626: 8.536821085641885e-05
Position 215: 6.546380231011086e-05
Position 521: 4.995836521988454e-05
Position 650: 4.937457484011609e-05
Position 293: 2.9866138913016013e-05
Position 458: 2.9627466124651575e-05
Position 551: 2.5970861995300887e-05
Position 278: 2.207824491498892e-05
Position 284: 2.1672026859028936e-05
Position 758: 1.9994667179247347e-05
Position 770: 8.361765851166979e-06
Position 138: 7.073504936060301e-06
Position 1842: 6.7998590509872485e-06
Position 129: 3.0050138381789226e-06
Position 1804: 2.9901713979471367e-06
Position 850: 2.7449913777061755e-06
Position 171: 2.4183258499226762e-06
Position 1632: 2.316259355385236e-06
Position 148: 2.165910319862876e-06
Position 868: 1.850392540605205e-06
Position 683: 1.6482403647671218e-06
Position 1668: 1.4359139269157752e-06
Position 548: 1.1491149259321712e-06
Position 302: 6.41368700106237e-07
Position 767: 5.074731797092911e-07
Position 656: 4.881676835735869e-07
Position 452: 3.804009102719634e-07
Position 290: 3.6093808342460415e-07
Position 62: 2.7976776137029237e-07
Position 797: 2.764492994253607e-07
Position 533: 2.614619403720571e-07
Position 120: 1.747415045245706e-07
Position 638: 1.415537902629208e-07
Position 299: 9.44462128830013e-08
Position 320: 7.837383549381155e-08
Position 225: 2.9631575802112747e-09
Position 68: 1.288851651947302e-09
Position 189: 1.251501578475717e-09
Position 350: 9.027663839434922e-10
Position 332: 3.686913837353396e-10
Position 344: 3.0839087359240994e-10
Position 155: 1.3453691257797054e-10
Position 368: 6.397773726666399e-11
Position 371: 1.675342055914355e-11
Position 317: 9.681475156140416e-12
Position 359: 7.792469078517237e-12
Position 54: 6.2328480131216195e-12
Position 352: 2.236816178076445e-12
Position 362: 3.03873591488655e-13
Position 395: 1.6105989306698932e-13
