Gene = Rh50
index = 1421
Annotated 5SS: [ 495 2473 3252 3589 7280 8147 8322 8494]
Annotated 3SS: [2303 3085 3326 7088 7951 8227 8390 8732]
SMsplice 5SS: [ 495 2473 3252 3589 7280 8147 8322]
SMsplice 3SS: [2303 3085 3326 7088 7951 8227 8390]
top_k =  500
Partition function (log Z): 16.0383769531007

Sorted 5' Splice Sites (High to Low Probability):
Position 3252: 0.9918886179646461
Position 8322: 0.9809597492214526
Position 3589: 0.9799645237076813
Position 2473: 0.9359574434026519
Position 495: 0.9046063950052444
Position 7280: 0.7740523221559108
Position 8147: 0.6338624504158659
Position 3859: 0.3725326994141159
Position 8178: 0.3435508787011247
Position 4383: 0.09553582297793219
Position 2111: 0.06294590999108969
Position 583: 0.059594960716577
Position 8494: 0.056956968513891024
Position 1622: 0.05314979145986324
Position 7594: 0.0508013443583871
Position 8501: 0.020906142388047166
Position 207: 0.02056187245141387
Position 1344: 0.01952000246874558
Position 4352: 0.01950379865255329
Position 1851: 0.01849101033928651
Position 8772: 0.013744710543424432
Position 2716: 0.01232276782821262
Position 1022: 0.009584777403174476
Position 8307: 0.009376941696684635
Position 8310: 0.008850200674408008
Position 2091: 0.008638335062074894
Position 8111: 0.008564459519703008
Position 8510: 0.006394625929205784
Position 2995: 0.005603010153214865
Position 1581: 0.005018656690219047
Position 2101: 0.004835743845072608
Position 3256: 0.004646933489519417
Position 4151: 0.004629081373227853
Position 2748: 0.004426242009183078
Position 2728: 0.00410357851776318
Position 1673: 0.0034818830798236987
Position 2759: 0.0033145264448134664
Position 1936: 0.003032299969298955
Position 8542: 0.0026700196650777655
Position 8151: 0.0023524740347683876
Position 83: 0.0022427160906606644
Position 8525: 0.001975203332921308
Position 3491: 0.0019594472856904336
Position 6784: 0.0017508426873269747
Position 2199: 0.0017002896047914173
Position 1301: 0.0014031459589618303
Position 8499: 0.001155580592861141
Position 1049: 0.001133058283897797
Position 37: 0.0011250065895862097
Position 662: 0.0010083818170421159
Position 43: 0.000914160530363671
Position 8344: 0.0007956316291949565
Position 6553: 0.0007755669430875251
Position 9281: 0.000749603755968374
Position 3250: 0.0007375869030756887
Position 1587: 0.0005658882866611242
Position 3261: 0.0005135578427587017
Position 3204: 0.0004924900596969566
Position 2934: 0.00044650016510383854
Position 2321: 0.0003785612053262013
Position 410: 0.0003489611130061187
Position 75: 0.0002909882304783775
Position 3863: 0.00028520372804819794
Position 1613: 0.00028516504257321794
Position 8658: 0.0002820198861620735
Position 8504: 0.0002039854130143123
Position 984: 0.00019038651055878139
Position 85: 0.00015041335159528502
Position 1068: 0.00014373993331205542
Position 3993: 0.00014367261872031716
Position 8549: 0.0001413037059769901
Position 499: 0.000140053031786745
Position 3227: 0.00012112337773218222
Position 3245: 0.00011191356530239868
Position 225: 9.162578107860166e-05
Position 8609: 9.102740684932361e-05
Position 4145: 8.512189677936366e-05
Position 598: 6.524635580327782e-05
Position 8869: 5.9935472831734325e-05
Position 1074: 5.797007659021011e-05
Position 230: 5.6914791702057744e-05
Position 783: 5.274727472139661e-05
Position 8465: 5.033537061534663e-05
Position 4132: 5.0121591496683254e-05
Position 997: 4.22573996160074e-05
Position 3259: 4.0512815505616643e-05
Position 846: 3.7664219367862854e-05
Position 3769: 3.4847925258444684e-05
Position 3741: 2.8013331940460468e-05
Position 97: 2.781709101262416e-05
Position 4221: 2.702481834233096e-05
Position 6: 2.63070580787134e-05
Position 3910: 2.1331965858984832e-05
Position 3191: 1.9624355629381104e-05
Position 4212: 1.949576268495573e-05
Position 4094: 1.9000196995966744e-05
Position 3497: 1.8205209110310244e-05
Position 3897: 1.4952379296651321e-05
Position 3905: 1.4491385441420943e-05
Position 3997: 1.4400642202221742e-05
Position 1447: 9.251649291561174e-06
Position 3243: 8.894715493685678e-06
Position 1168: 7.1497508727734734e-06
Position 3869: 6.20660863708424e-06
Position 406: 6.069722523605845e-06
Position 760: 5.94697632417469e-06
Position 646: 5.46401003190145e-06
Position 479: 4.536020078878874e-06
Position 3598: 4.148797260998009e-06
Position 1435: 4.0442378958741466e-06
Position 1485: 3.568126866530839e-06
Position 3781: 2.9211170457011165e-06
Position 175: 2.6620917283969386e-06
Position 3754: 2.4080419071364555e-06
Position 3623: 2.322358759447361e-06
Position 3455: 2.252510890098075e-06
Position 169: 2.0920832048641505e-06
Position 374: 2.070397151065517e-06
Position 392: 1.9720855436395407e-06
Position 3195: 1.860897437924113e-06
Position 995: 1.5778439901437289e-06
Position 185: 1.271605289704986e-06
Position 3495: 1.1891992404851788e-06
Position 3593: 1.070007209130108e-06
Position 17: 9.44821227448702e-07
Position 842: 7.516416702127807e-07
Position 359: 4.959399314076618e-07
Position 608: 4.127732896177318e-07
Position 286: 3.802284952178741e-07
Position 691: 2.076967260839116e-07
Position 275: 1.3605859861341624e-07
Position 270: 1.186815332559794e-07
Position 3563: 1.0526139883383151e-07
Position 347: 1.0499230231833537e-07
Position 8269: 6.467633205548475e-08
Position 8358: 4.845930323521134e-08
Position 513: 4.623292856134625e-08
Position 362: 4.438156732486688e-08
Position 349: 3.790607798603033e-08
Position 8633: 3.672322337767463e-08
Position 8898: 3.204991131445282e-08
Position 821: 2.937780154341417e-08
Position 8606: 2.8534830912264254e-08
Position 673: 2.626384205620044e-08
Position 265: 1.1844624571346946e-08
Position 874: 4.810858037863035e-09
Position 163: 3.0960797044723015e-09
Position 8370: 1.725749697732021e-09
Position 308: 4.765457086048722e-10
Position 414: 5.7008938243344794e-11
Position 688: 4.2770350684584207e-11
Position 3941: 3.241534450188359e-11
Position 3840: 2.0443583148502498e-11
Position 3569: 4.7123932634874765e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3326: 0.9999573080923118
Position 8227: 0.9980270830881901
Position 8390: 0.997389468694454
Position 7951: 0.9631768407029176
Position 3085: 0.9144417906934592
Position 7088: 0.6420325380955438
Position 2303: 0.4742571141743494
Position 3665: 0.41307385647305644
