Gene = BuGZ
index = 57
Annotated 5SS: [ 166  663  981 1703 3212 5784]
Annotated 3SS: [ 354  718 1284 2821 5650 5885]
SMsplice 5SS: [ 663  981 1703 3212 5784]
SMsplice 3SS: [ 718 1284 2821 5650 5885]
top_k =  500
Partition function (log Z): 3.1709609686889557

Sorted 5' Splice Sites (High to Low Probability):
Position 663: 0.9932836854786035
Position 3212: 0.9925692483360534
Position 5784: 0.9689169609780989
Position 981: 0.9507721123884871
Position 1703: 0.8274747589693233
Position 7086: 0.5090034630098781
Position 5212: 0.4987401845817653
Position 2333: 0.18375445526561598
Position 6892: 0.1357027725175984
Position 7883: 0.13353406786312938
Position 4402: 0.11457556148502097
Position 5036: 0.10269824691079094
Position 1870: 0.08478139880397641
Position 3435: 0.08463267435722753
Position 6282: 0.06498432610590879
Position 2112: 0.04961417991520806
Position 7445: 0.04806959957386357
Position 4012: 0.03741354938390938
Position 2431: 0.032440535117877714
Position 8351: 0.02234244255960693
Position 7235: 0.020542886838646933
Position 2709: 0.01831805883022067
Position 5813: 0.018292420325203645
Position 1820: 0.017738080097993738
Position 4370: 0.01733535365378112
Position 6499: 0.014188842695338828
Position 3591: 0.013298027532043297
Position 2033: 0.012199157021362332
Position 7481: 0.012166494818908507
Position 366: 0.011126838080616748
Position 269: 0.010845913787513194
Position 2279: 0.008763904175532989
Position 2451: 0.008082437737579473
Position 6386: 0.0073409305377444
Position 6199: 0.006466945787782405
Position 975: 0.005501234668366736
Position 7325: 0.00535710781847685
Position 656: 0.005333760832770926
Position 482: 0.0048612086469378155
Position 6042: 0.004849633820215915
Position 255: 0.004781566373189091
Position 4861: 0.004578641235758695
Position 166: 0.004335537760297819
Position 2400: 0.0041381235076998315
Position 2783: 0.0036996210145672304
Position 828: 0.003090518092825724
Position 2586: 0.0026473315291228702
Position 287: 0.0025038793755389685
Position 4139: 0.002260416619569898
Position 1507: 0.0019301210008871395
Position 2123: 0.001660206473121736
Position 2294: 0.0015866780197119027
Position 3868: 0.0014321063642898427
Position 786: 0.0013074540220827076
Position 48: 0.0011085287080600823
Position 3393: 0.001048689905948338
Position 2254: 0.0010227871892907869
Position 5733: 0.0009763406304158552
Position 6166: 0.0007264246258360088
Position 262: 0.0007247023241271171
Position 1254: 0.0007186341010566832
Position 1635: 0.0006953703919162157
Position 160: 0.0005520118673205289
Position 1191: 0.0005159261952761098
Position 355: 0.0004980691985777336
Position 4118: 0.0004674529357311114
Position 2127: 0.00046236885929270833
Position 223: 0.0004202216020410848
Position 4188: 0.00040022286676829016
Position 1120: 0.0003952145321052053
Position 1089: 0.0003892814337903111
Position 3095: 0.0003320014349367718
Position 1203: 0.0003102805240875545
Position 1111: 0.0002844103206907908
Position 2595: 0.0002661558958565523
Position 2322: 0.00024497110173809497
Position 2311: 0.00019921408765195242
Position 5966: 0.00019467021833894556
Position 6639: 0.0001820394982780303
Position 667: 0.00014999172260049697
Position 7320: 0.00014743781334343594
Position 1093: 0.00014416581021953307
Position 211: 0.00013893060172601258
Position 3238: 0.000132051753349723
Position 2381: 0.00013116322644810257
Position 1719: 0.0001249406056108225
Position 1050: 0.00012472574979080847
Position 3729: 0.00010416508893672722
Position 1818: 9.82006250269241e-05
Position 990: 9.817089513240936e-05
Position 91: 9.03251983906498e-05
Position 1043: 8.354634284166259e-05
Position 3601: 7.305232011769374e-05
Position 1194: 5.4023845469891845e-05
Position 2011: 5.3495909896945124e-05
Position 1060: 3.415571882922855e-05
Position 616: 2.9849190264180345e-05
Position 506: 2.510164243225257e-05
Position 442: 2.3339091842998313e-05
Position 497: 1.9628716226952993e-05
Position 609: 1.436528727400063e-05
Position 445: 1.4325388465761063e-05
Position 597: 1.3914053522376007e-05
Position 1171: 1.2544722195550692e-05
Position 641: 1.2135772706065355e-05
Position 60: 1.1490238694290214e-05
Position 2924: 1.1346436577552456e-05
Position 1284: 1.0268111057361609e-05
Position 320: 9.343168422882732e-06
Position 835: 7.385114279615916e-06
Position 1734: 7.1234247432072265e-06
Position 1687: 5.979515336700077e-06
Position 370: 4.816851218060805e-06
Position 101: 4.463067889579135e-06
Position 1241: 3.815155600928597e-06
Position 730: 3.341740418908795e-06
Position 681: 2.7786247797715477e-06
Position 23: 2.064001852951685e-06
Position 392: 1.8787825181752916e-06
Position 1569: 1.2004679025295498e-06
Position 103: 1.0206849702797906e-06
Position 542: 8.479619313837055e-07
Position 1673: 6.118032701443217e-07
Position 686: 5.328504876341651e-07
Position 1707: 4.631360345506524e-07
Position 728: 1.100810360084652e-07
Position 1427: 1.0804671217007974e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 718: 0.9948016714027113
Position 2821: 0.929851969180832
Position 5650: 0.9183281454021501
Position 5885: 0.6340046422044435
Position 1284: 0.3967591133990951
Position 1299: 0.29009985332107213
Position 1988: 0.2700006720903434
Position 8956: 0.241807491362762
Position 7269: 0.1927793635901504
Position 6728: 0.18226579312276925
Position 3358: 0.14904396161224392
Position 4770: 0.1448516471415708
Position 7306: 0.12943135148085008
Position 3937: 0.12402128694098581
Position 4842: 0.1074284128050976
Position 9235: 0.0908683078368574
Position 7506: 0.08997537516544613
Position 5902: 0.08811651510222938
Position 1784: 0.08043545352502421
Position 1751: 0.07767319809303076
Position 7668: 0.07672295010654168
Position 5110: 0.06995362067278396
Position 3501: 0.06958671249425674
Position 8004: 0.04765414819163077
Position 6523: 0.040731938466580256
Position 4973: 0.03826086857244674
Position 3818: 0.03792430117867923
Position 5070: 0.03519283109092774
Position 7391: 0.029842187630029673
Position 8404: 0.0275831168380285
Position 1119: 0.025671059885758567
Position 354: 0.02268146433343872
Position 5557: 0.02171814270652186
Position 5527: 0.020049987503078816
Position 2227: 0.019983512766160866
Position 1036: 0.018322817442602942
Position 5861: 0.017751271213558587
Position 6738: 0.017558422223223652
Position 5674: 0.017557612834474996
Position 3782: 0.016342982197203062
Position 3727: 0.015422298709194407
Position 4709: 0.014971796507309783
Position 7546: 0.014010096607373384
Position 2396: 0.013419229272795445
Position 1191: 0.013079034412234082
Position 1453: 0.012811008791001954
Position 1102: 0.012494182744265461
Position 3823: 0.012048592283950386
Position 7518: 0.011148735065387931
Position 481: 0.01006264747728608
Position 4173: 0.009890028862600134
Position 1338: 0.009173296602750588
Position 4199: 0.00834737136999024
Position 880: 0.008147509646377693
Position 6035: 0.007858395546542274
Position 1361: 0.007579470684525052
Position 8637: 0.007338610146633086
Position 5128: 0.0071573362514924035
Position 1040: 0.0068678491983940985
Position 1222: 0.006700476099095405
Position 6448: 0.0066022807207349295
Position 5936: 0.006569555790210145
Position 2708: 0.006092429755364978
Position 542: 0.005284867246395411
Position 7033: 0.005165204278840631
Position 3892: 0.005145446561954901
Position 2848: 0.00478306813515762
Position 3670: 0.00475713429620269
Position 1916: 0.00462180725006423
Position 4264: 0.0044146843748594285
Position 4860: 0.003876809383255399
Position 5286: 0.003303112402661244
Position 8074: 0.003245111398703326
Position 7398: 0.0030959646299742734
Position 6985: 0.0026217347816959763
Position 6306: 0.0023387617870946724
Position 1940: 0.002208388504297838
Position 1235: 0.0020507289666836337
Position 6621: 0.0017114225520109187
Position 1350: 0.0016329357247150907
Position 1545: 0.0015496164613682255
Position 7069: 0.0015003295449997826
Position 5845: 0.0014905776264552226
Position 3326: 0.0013732611449618775
Position 439: 0.0011540036234688191
Position 1929: 0.00103616676112962
Position 2621: 0.0010202882221405933
Position 3638: 0.001016881447372956
Position 2332: 0.000993738295266071
Position 101: 0.0008749817343985386
Position 2834: 0.0006984221167528709
Position 2881: 0.0006728798128308722
Position 2684: 0.0006255940663248988
Position 7620: 0.0005477543122379674
Position 442: 0.0005100992369986708
Position 397: 0.0004724727401450861
Position 835: 0.000457614626463231
Position 1682: 0.0004446275611514111
Position 1043: 0.0003666382747215892
Position 1381: 0.0003367840697709657
Position 6435: 0.0003333018870278958
Position 3145: 0.0003211331268919435
Position 1438: 0.000302052441410317
Position 3373: 0.0002870676690366122
Position 2586: 0.00027177615574886687
Position 3469: 0.00026282000464348843
Position 3383: 0.000229791365169547
Position 1391: 0.00020998789164984797
Position 2660: 0.00018711203150755632
Position 3265: 0.00016047711593512794
Position 1456: 0.0001274910118563046
Position 3450: 0.00012461836714081377
Position 3415: 0.00011417361616027634
Position 403: 0.00011117927425077648
Position 2239: 0.00010855017879535177
Position 1199: 0.00010525362101912664
Position 1502: 9.723508143146215e-05
Position 2776: 8.723662050451523e-05
Position 111: 8.268778696955714e-05
Position 585: 8.138819947704758e-05
Position 2618: 6.190114256652228e-05
Position 406: 5.6185603205099136e-05
Position 2461: 4.0204061595614036e-05
Position 2541: 3.9290582816272814e-05
Position 272: 3.2208161767079374e-05
Position 120: 2.90832557645501e-05
Position 385: 2.7157212504373278e-05
Position 2556: 2.6894833147632865e-05
Position 2493: 2.6000323656819168e-05
Position 2854: 2.584171479982553e-05
Position 505: 2.3373138628017944e-05
Position 490: 2.2015925964395002e-05
Position 1638: 2.184284832970993e-05
Position 807: 2.1020295263414987e-05
Position 2005: 1.6056342499034976e-05
Position 1369: 1.5341882155336478e-05
Position 728: 1.476274422757212e-05
Position 786: 1.2960844678313547e-05
Position 1734: 1.2218249357039776e-05
Position 1848: 1.1003596277485876e-05
Position 1203: 1.0495634011509964e-05
Position 2381: 8.892067768450801e-06
Position 6824: 7.4543418108114234e-06
Position 2105: 7.254079192599798e-06
Position 1378: 7.190131537877865e-06
Position 3942: 7.162832062714522e-06
Position 601: 4.102192157954742e-06
Position 1407: 3.632939970852837e-06
Position 1725: 3.6126085752991464e-06
Position 2021: 3.3707194197278516e-06
Position 1047: 2.329237630056647e-06
Position 907: 2.2506715992858227e-06
Position 604: 1.4880685373994617e-06
Position 1918: 1.3932799177399953e-06
Position 577: 6.243294449301496e-07
Position 412: 5.996231627120764e-07
Position 1053: 4.687005990169148e-07
Position 187: 3.94015406157601e-07
Position 370: 1.4054072697014606e-07
Position 142: 1.26065012304652e-07
Position 616: 1.2364098805319224e-07
Position 652: 5.337423416306619e-08
Position 973: 4.183551714523042e-08
Position 136: 4.1610854831761215e-08
Position 139: 1.3329831494929507e-08
Position 145: 9.647280899221724e-09
Position 960: 1.0875638711329943e-10
