Gene = BG642163
index = 42
Annotated 5SS: [95]
Annotated 3SS: [152]
SMsplice 5SS: [95]
SMsplice 3SS: [519]
top_k =  500
Partition function (log Z): -8.161615803129159

Sorted 5' Splice Sites (High to Low Probability):
Position 95: 0.656670954722967
Position 306: 0.1839770562465939
Position 838: 0.17779564353497315
Position 190: 0.09500929354211592
Position 589: 0.08796175959918275
Position 712: 0.06498428677470879
Position 133: 0.048807428654463914
Position 114: 0.027334897731433522
Position 1261: 0.01689564622436756
Position 182: 0.010095778103250234
Position 227: 0.005324064930456474
Position 1344: 0.004842334624442682
Position 697: 0.004286424712921672
Position 663: 0.003544329905407195
Position 1323: 0.003306464741970987
Position 658: 0.0021384593308565727
Position 976: 0.0016668820119144822
Position 284: 0.001347776087766876
Position 408: 0.0012850632913979211
Position 74: 0.0009511687718402623
Position 1117: 0.0007104319365103583
Position 1141: 0.0004869595267913025
Position 137: 0.00022850555871223348
Position 56: 0.00019683219829840808
Position 917: 0.00018394434215581002
Position 25: 0.00013897592425892114
Position 1267: 8.915072229806106e-05
Position 1389: 2.8689149639039565e-05
Position 595: 2.2513613608374753e-05
Position 188: 2.0507325737752623e-05
Position 19: 2.0243825280245166e-05
Position 53: 1.8484761061175162e-05
Position 963: 6.254764348009791e-06
Position 293: 5.598915964003789e-06
Position 250: 3.2638476523075886e-06
Position 544: 1.6337861847723841e-06
Position 1084: 1.5543853573420076e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 519: 0.6724708088641075
Position 882: 0.11718100880310363
Position 483: 0.1088587429263931
Position 756: 0.10026423919897694
Position 152: 0.09006286251234664
Position 227: 0.06587064644540831
Position 1178: 0.06216536915440658
Position 711: 0.04661688936565598
Position 1242: 0.032907447420717946
Position 1059: 0.029293216979307507
Position 979: 0.012924333645180586
Position 1565: 0.012880227329365609
Position 1122: 0.009939286599988283
Position 1322: 0.00732683159647292
Position 1540: 0.005003881051836741
Position 1292: 0.0044128983942888994
Position 588: 0.0037494448526579583
Position 1481: 0.0037121137584587914
Position 240: 0.003278650775208293
Position 1017: 0.002291541211045768
Position 368: 0.0018071473403998522
Position 633: 0.0014130474947364156
Position 963: 0.0012208001778955583
Position 330: 0.001055637188548127
Position 697: 0.0008621234527957123
Position 774: 0.0008133406064680199
Position 837: 0.000544257448741262
Position 439: 0.0005156220936032715
Position 1341: 0.00038944784928904004
Position 1141: 0.00018593702316645574
Position 154: 0.00015344444030808503
Position 309: 0.0001521978790835892
Position 644: 2.6566930316797475e-05
Position 666: 1.0475626182524571e-05
Position 318: 9.323915663045113e-06
Position 110: 6.6544959336520095e-06
Position 779: 3.291666493224287e-06
Position 1019: 3.2885878911560484e-06
Position 651: 2.46882545784688e-06
Position 1068: 1.6216231952953592e-06
Position 917: 1.1540530543259352e-06
Position 95: 4.569904717469331e-07
Position 663: 3.732934203118871e-07
Position 99: 1.0682582567774308e-07
Position 114: 2.2693861530100754e-08
Position 66: 3.87281025024943e-09
Position 298: 2.366029420718596e-09
Position 74: 2.051304637688797e-09
Position 62: 4.2901630383271603e-10
