Gene = CG32032
index = 506
Annotated 5SS: [ 259  678 1154]
Annotated 3SS: [ 566  739 1515]
SMsplice 5SS: [ 259  678 1154]
SMsplice 3SS: [ 566  739 1515]
top_k =  500
Partition function (log Z): 2.402959485241447

Sorted 5' Splice Sites (High to Low Probability):
Position 678: 0.9966583438575679
Position 1154: 0.8892614853760262
Position 259: 0.732082908230393
Position 323: 0.09885329320105399
Position 1459: 0.08103308208912376
Position 889: 0.070106542622414
Position 1395: 0.0615927286769726
Position 1437: 0.038444291188003875
Position 909: 0.026462217350926028
Position 1206: 0.015686009196435462
Position 1579: 0.014172541431521062
Position 897: 0.012304350967830061
Position 963: 0.011963694560427018
Position 1699: 0.007932314436764749
Position 1158: 0.004564545630736451
Position 1163: 0.002622429649970249
Position 1043: 0.0020872739285804974
Position 1330: 0.001693949409818604
Position 54: 0.0016710695124720542
Position 1405: 0.0014463145055472796
Position 795: 0.001352547174681604
Position 1115: 0.0012265808878640944
Position 1427: 0.0010903258400522663
Position 1468: 0.0010860963791489591
Position 856: 0.0008735023945517518
Position 1146: 0.0006332961449659732
Position 931: 0.0006146693847988615
Position 1668: 0.0005403367381327176
Position 915: 0.0004919908833461958
Position 1094: 0.0004760927429176665
Position 1193: 0.000389315020877462
Position 1212: 0.0003829744923791879
Position 1227: 0.0003610392246099626
Position 1642: 0.00033824776126145477
Position 1046: 0.00032050918510508265
Position 532: 0.00030125043351425095
Position 145: 0.0002945947752600233
Position 170: 0.0002783110913974834
Position 200: 0.00023051892868840304
Position 1356: 0.00021580640156622442
Position 244: 0.00021340452245510256
Position 1015: 0.00019831964392758557
Position 536: 0.000192742439166886
Position 1070: 0.00015968643719477903
Position 1710: 0.00013230586376631814
Position 415: 0.0001126183571724777
Position 361: 0.00010517024287676339
Position 1118: 0.00010419656730725565
Position 287: 0.00010067315210060856
Position 460: 9.14882039817093e-05
Position 1693: 9.059774660079627e-05
Position 632: 7.074657682760242e-05
Position 1140: 6.369521124351692e-05
Position 441: 6.242603757402022e-05
Position 395: 5.590170716626714e-05
Position 1166: 5.315545198769306e-05
Position 1685: 4.876613694877843e-05
Position 406: 3.167606464806763e-05
Position 173: 2.600833066046709e-05
Position 682: 2.4653099505622023e-05
Position 581: 2.0124000699450103e-05
Position 1055: 1.6649647563723265e-05
Position 1369: 1.437961611979349e-05
Position 862: 1.4222879766330386e-05
Position 81: 1.2679103811658087e-05
Position 210: 1.01392505797024e-05
Position 148: 8.89439194235175e-06
Position 1275: 8.032924263142472e-06
Position 1215: 7.505977161275367e-06
Position 1691: 5.997684142077081e-06
Position 432: 4.303798912612601e-06
Position 967: 4.243628580933676e-06
Position 3: 4.032981881805275e-06
Position 156: 3.653710754918563e-06
Position 369: 2.880754161284752e-06
Position 1592: 2.768115387063054e-06
Position 534: 2.2737500886112126e-06
Position 41: 2.1790053592096172e-06
Position 970: 2.133107092133274e-06
Position 487: 7.600081029171387e-07
Position 103: 3.2758853075241095e-07
Position 1225: 1.2049018338009102e-07
Position 744: 6.407912803758901e-08
Position 645: 4.814158917242907e-08
Position 643: 2.8226732469859826e-08
Position 1024: 2.2134776276203323e-08
Position 600: 1.4402927166320962e-09
Position 954: 1.1012856444975735e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 739: 0.9959899040962421
Position 1515: 0.961287364645235
Position 566: 0.7578786569204841
Position 954: 0.10278919366352772
Position 1215: 0.06092609871950726
Position 1259: 0.02742447258826701
Position 1518: 0.02177044339328491
Position 1301: 0.021224084775642076
Position 1356: 0.020191895879775285
Position 441: 0.018202881929986245
Position 589: 0.01594761104428828
Position 1627: 0.0145933049526288
Position 483: 0.014410264669065063
Position 420: 0.013100552130478666
Position 1763: 0.009325107741084457
Position 1024: 0.008087754243693457
Position 607: 0.007881381640359158
Position 1320: 0.0025271707092663193
Position 314: 0.001300505537244669
Position 967: 0.0012044471845116579
Position 1189: 0.001021536954756314
Position 988: 0.0009730658813249879
Position 1042: 0.0009388943232998579
Position 612: 0.0008253977155616159
Position 849: 0.0007836083985768881
Position 501: 0.000695407508066295
Position 784: 0.0006151411997147939
Position 237: 0.0005429452231255359
Position 327: 0.0005316419586202719
Position 395: 0.0002320500269243478
Position 755: 0.00017243025043467926
Position 148: 0.0001666163980946241
Position 487: 9.495975461658776e-05
Position 802: 8.455292181017963e-05
Position 532: 7.237662410353716e-05
Position 197: 7.142240273529594e-05
Position 1115: 5.48621859614942e-05
Position 856: 5.238793980013374e-05
Position 593: 5.1112344516515374e-05
Position 909: 3.618868834415184e-05
Position 1369: 3.2802488988626265e-05
Position 1225: 2.8918891817758124e-05
Position 303: 2.080022892157276e-05
Position 708: 1.3238926356964621e-05
Position 344: 1.09130434114118e-05
Position 1774: 8.199064699602603e-06
Position 1578: 7.212254767178452e-06
Position 1099: 4.7535766640980785e-06
Position 293: 4.41845188585263e-06
Position 1726: 3.0056155626238237e-06
Position 156: 1.810240875849593e-06
Position 57: 1.6780751067388994e-06
Position 63: 1.4944333047705695e-06
Position 1778: 1.3871212928428907e-06
Position 200: 1.0036753081092419e-06
Position 632: 8.690388595541118e-07
Position 879: 5.522491285255532e-07
Position 258: 3.6350298034688763e-07
Position 886: 3.2580356615019677e-07
Position 287: 3.2046595222801824e-07
Position 883: 1.386154092137527e-07
Position 1151: 5.623413368624856e-08
Position 889: 5.389034116283473e-08
Position 255: 3.957669845096462e-08
Position 66: 3.317670247109281e-08
Position 210: 4.5779789473826264e-09
Position 273: 1.035091855981401e-09
Position 677: 3.953759734733183e-10
Position 78: 1.2338208161983717e-10
