Gene = stwl
index = 1900
Annotated 5SS: [325]
Annotated 3SS: [3101]
SMsplice 5SS: [325]
SMsplice 3SS: [3101]
top_k =  500
Partition function (log Z): -10.025951103549088

Sorted 5' Splice Sites (High to Low Probability):
Position 325: 0.882846418443264
Position 3382: 0.3998982448447948
Position 1194: 0.15922759173181986
Position 2193: 0.05263893955366981
Position 332: 0.04548649020063731
Position 1767: 0.0431957428013461
Position 5200: 0.03220675741910051
Position 3015: 0.031159800510845926
Position 3870: 0.030208043762403214
Position 2600: 0.022783086832151585
Position 6105: 0.022261683346413208
Position 4449: 0.02091976044119018
Position 1527: 0.009041763008952729
Position 588: 0.008552172383819227
Position 215: 0.008370529546975414
Position 629: 0.008068522481662186
Position 465: 0.007763740671756707
Position 1722: 0.007279542939985596
Position 1523: 0.007065624011181277
Position 1669: 0.0061695466410933075
Position 3417: 0.006076947508137539
Position 6607: 0.005998625358475439
Position 1511: 0.004035744163335541
Position 3710: 0.003010123220364338
Position 4323: 0.002839634548612155
Position 280: 0.0026784607671395265
Position 1003: 0.002639823228602155
Position 2466: 0.0026210703833799034
Position 2221: 0.0025844782544893695
Position 974: 0.0024406523933473145
Position 1952: 0.0022485728307830195
Position 3413: 0.002126783174719722
Position 195: 0.0021021830918251713
Position 916: 0.001869123397327078
Position 4533: 0.0017395554133730522
Position 1996: 0.0012598029491322237
Position 1684: 0.0012487395557108007
Position 408: 0.0010981356110099172
Position 992: 0.0010590266847859918
Position 573: 0.0009962544869596723
Position 1798: 0.0008703019436832358
Position 925: 0.0007984061921282604
Position 1492: 0.0006941394814327343
Position 4058: 0.0006868746497705817
Position 1372: 0.000622433059736582
Position 2462: 0.0005263821770696016
Position 440: 0.0005032406114517948
Position 68: 0.00039338876224505814
Position 1007: 0.0003011254445839398
Position 33: 0.0002669394782995351
Position 98: 0.00022902402876350935
Position 981: 0.00019463914416120612
Position 645: 0.0001376297324949782
Position 1937: 0.00013546801188238456
Position 528: 9.203734074200357e-05
Position 37: 7.129588931884591e-05
Position 445: 7.071576273299034e-05
Position 653: 6.669831112868491e-05
Position 336: 6.359444744685843e-05
Position 1692: 5.5047453368456434e-05
Position 950: 5.501242516510143e-05
Position 1279: 4.17477159268635e-05
Position 92: 1.5360621945209596e-05
Position 1420: 1.4366502415664733e-05
Position 364: 1.3988844159413206e-05
Position 83: 1.292073518918777e-05
Position 300: 1.2420170190898173e-05
Position 81: 1.1879522504231589e-05
Position 43: 1.1165669007084613e-05
Position 102: 1.075607270244128e-05
Position 75: 1.0137829938019865e-05
Position 72: 6.825439906690923e-06
Position 50: 6.2264097306993084e-06
Position 1313: 5.213008037574013e-06
Position 166: 2.2479757677848974e-06
Position 312: 5.287828166782476e-07
Position 219: 5.075976655031678e-07
Position 21: 3.4980173280777933e-07
Position 70: 3.1625183424380634e-07
Position 320: 2.204544711164393e-07
Position 247: 2.1867525686800497e-07
Position 206: 1.87188345754653e-07
Position 716: 1.5840996799423628e-07
Position 559: 1.2449656719867248e-07
Position 660: 1.2070914811574253e-07
Position 443: 9.924911170214114e-08
Position 601: 9.545252297784142e-08
Position 390: 8.76420756584892e-08
Position 657: 8.502510404284208e-08
Position 512: 3.196101302558087e-08
Position 531: 2.6891033330903522e-08
Position 451: 2.579859667218205e-08
Position 329: 2.563170601329041e-08
Position 519: 1.652149849969922e-08
Position 367: 4.443911020732635e-09
Position 412: 4.603425430842537e-10
Position 359: 9.36721685051982e-11
Position 378: 4.374718148173145e-11
Position 415: 1.9622165019505457e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3101: 0.7716667078399007
Position 6286: 0.18863909479112737
Position 6520: 0.17748307532618643
Position 4934: 0.11076220376820418
Position 5911: 0.10241930927815954
Position 1631: 0.10038784928778917
Position 869: 0.05089343609240154
Position 945: 0.043924917164819645
Position 764: 0.03873163300412483
Position 6838: 0.03316138120247927
Position 1824: 0.028541371657837628
Position 4291: 0.02750611126454321
Position 6539: 0.020565885281141116
Position 6780: 0.01228420292086999
Position 4532: 0.01172650268701027
Position 3771: 0.011226014019168793
Position 2528: 0.010680943772832152
Position 6376: 0.01007542375773581
Position 2030: 0.009142152724901684
Position 767: 0.008967745778703077
Position 3568: 0.008392132782343376
Position 4602: 0.0071606715978122576
Position 2786: 0.006699451412389951
