Gene = Kebab
index = 1244
Annotated 5SS: [148 518 725]
Annotated 3SS: [205 571 933]
SMsplice 5SS: [518 725]
SMsplice 3SS: [571 933]
top_k =  500
Partition function (log Z): -6.062710007852577

Sorted 5' Splice Sites (High to Low Probability):
Position 725: 0.9564665422686561
Position 518: 0.8492521074704394
Position 2146: 0.43989532859615765
Position 148: 0.17508765241215546
Position 1820: 0.09240147303112074
Position 1854: 0.027753286079001946
Position 1293: 0.02502933533887939
Position 265: 0.02325111046772054
Position 523: 0.019061197585281985
Position 1278: 0.017236127165040863
Position 1998: 0.016794203693424468
Position 1273: 0.011683923088816571
Position 1598: 0.009650538524049956
Position 1584: 0.009601899641100795
Position 1298: 0.008481458479343174
Position 67: 0.006235589860268146
Position 2397: 0.00530696419036599
Position 1415: 0.0038463177257914774
Position 512: 0.002730807225748496
Position 269: 0.002240871340130268
Position 152: 0.0014598316745644817
Position 2339: 0.0008547608711676763
Position 729: 0.0008223794148219028
Position 441: 0.00036417637872414256
Position 65: 0.0003599184515539635
Position 461: 0.00028014775827756385
Position 1310: 0.00026641420970605187
Position 753: 0.000256636585094714
Position 260: 0.00014912620018450495
Position 1618: 8.396135170334378e-05
Position 1183: 7.68470218446902e-05
Position 1006: 6.673268048045654e-05
Position 41: 5.954794565560087e-05
Position 215: 5.672428451651036e-05
Position 120: 4.001466088185616e-05
Position 543: 3.4312143443423825e-05
Position 44: 3.414041859060948e-05
Position 647: 2.8542108478700505e-05
Position 123: 2.1115517996434087e-05
Position 1068: 8.872023607185455e-06
Position 1114: 7.84514942147133e-06
Position 783: 6.86542902444561e-06
Position 727: 6.730274520433968e-06
Position 27: 4.921694968665671e-06
Position 232: 4.71833055581343e-06
Position 351: 2.708526690662903e-06
Position 2020: 1.7353206455034058e-06
Position 164: 1.4198413133388837e-06
Position 683: 1.2727760416555581e-06
Position 6: 1.2593597657474564e-06
Position 619: 7.98838516556387e-07
Position 577: 5.023126399323192e-07
Position 571: 4.2145709367138066e-07
Position 170: 2.7546557184158265e-07
Position 30: 1.3584665899085992e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 933: 0.6845758502182966
Position 571: 0.4963987723256304
Position 2209: 0.4502301792339791
Position 574: 0.36414895079605386
Position 205: 0.16487423111844912
Position 1353: 0.14112624940216986
Position 2050: 0.08146600505808235
Position 808: 0.043511101904029126
Position 783: 0.041478099321742685
Position 1932: 0.03738195777401348
Position 829: 0.034678947994104786
Position 1356: 0.032488151694861
Position 1978: 0.02992288757153264
Position 1664: 0.0157547513332936
Position 875: 0.014934579822832927
Position 1926: 0.009602128474563565
Position 441: 0.008899256491844863
Position 2457: 0.00800768729650286
Position 327: 0.007570819346415299
Position 213: 0.0037488727455446016
Position 311: 0.00343004855365243
Position 140: 0.003346614906184186
Position 1880: 0.0027308572379956156
Position 1696: 0.002416520974660933
Position 1637: 0.002242150575875615
Position 1901: 0.0021353882046360457
Position 465: 0.00210607589324358
Position 899: 0.001786779739011422
Position 473: 0.0016151281034065875
Position 239: 0.0014232162169813647
Position 964: 0.0013847047286684683
Position 2239: 0.0012127864595069442
Position 398: 0.0011863371037798998
Position 1375: 0.0011284525163008684
Position 1123: 0.0010777701684935564
Position 616: 0.0010629926064341577
Position 2117: 0.0009965334263821006
Position 2429: 0.0006859648152265333
Position 2510: 0.0006637428981126447
Position 123: 0.0005055936120155941
Position 1981: 0.00048263180826946445
Position 1446: 0.00042694858501808694
Position 2191: 0.00037117906411660224
Position 1154: 0.0003441863804443933
Position 478: 0.0002264154901762355
Position 1639: 0.0002126028385728722
Position 2548: 0.00017386777557971302
Position 646: 0.00015766264620684396
Position 626: 0.00015043878173445757
Position 1555: 0.00012081412434991636
Position 1057: 0.0001034891072336152
Position 285: 0.00010016203640592861
Position 1372: 8.248673576335922e-05
Position 329: 7.792370076584504e-05
Position 543: 6.293272783112042e-05
Position 1003: 6.246414110502071e-05
Position 1086: 5.43995731782819e-05
Position 1310: 5.107317136494858e-05
Position 1643: 5.097925312184378e-05
Position 259: 4.478101718196821e-05
Position 689: 2.661660578026506e-05
Position 523: 2.1560223525582795e-05
Position 377: 9.431050419543969e-06
Position 691: 4.148932244567939e-06
Position 638: 3.983152890106225e-06
Position 510: 3.0550461906517e-06
Position 482: 2.8906985413001785e-06
Position 164: 2.2922046687595673e-06
Position 268: 1.6581998187145829e-06
Position 660: 1.2467948288064922e-06
Position 313: 4.851733574729367e-07
Position 265: 2.702663756239751e-07
Position 512: 1.757109282501443e-07
Position 65: 8.985797324882333e-08
Position 653: 3.389645767365573e-08
Position 701: 2.9213719884131468e-08
Position 120: 1.145962665267693e-09
Position 80: 6.985403040033072e-10
Position 251: 1.3058735783182543e-11
Position 253: 1.2723202477612138e-15
