Gene = Gm11111
index = 448
Annotated 5SS: [ 50 857]
Annotated 3SS: [ 830 1026]
SMsplice 5SS: [50]
SMsplice 3SS: [479]
Partition function (log Z): -10.69912041948746

Sorted 5' Splice Sites (High to Low Probability):
Position 50: 0.5100911206135751
Position 67: 0.14689220519692966
Position 89: 0.14682524368746167
Position 226: 0.055517336910268035
Position 345: 0.04384747052254139
Position 327: 0.03543268900193911
Position 370: 0.025318834255448116
Position 672: 0.02134981460426218
Position 215: 0.016753950473659133
Position 58: 0.0131253484479105
Position 210: 0.011165726345958004
Position 385: 0.0035436660566567583
Position 857: 0.000982021443037048
Position 636: 0.0009474831513548682
Position 562: 0.0007932250021724338
Position 55: 0.00048415701815208127
Position 884: 0.0002919634895685465
Position 613: 0.00027737481859534515
Position 196: 0.00025390120101858574
Position 407: 0.0002426089133288611
Position 203: 0.00021987753473634588
Position 387: 0.00019610420814198117
Position 117: 0.00018033987579922148
Position 602: 0.00016977182423361198
Position 661: 0.00016534572045973057
Position 320: 0.000156969018505973
Position 648: 0.00015365686304143723
Position 918: 0.00013194341295282998
Position 410: 0.00010090713147801786
Position 389: 9.395377507378352e-05
Position 617: 6.008005879301573e-05
Position 429: 5.242056626533162e-05
Position 259: 5.083218785105506e-05
Position 650: 4.4430304161021165e-05
Position 539: 4.2705755118633196e-05
Position 611: 3.90669793402494e-05
Position 424: 3.0822605524434987e-05
Position 905: 1.6502275621052608e-05
Position 271: 1.509284116502813e-05
Position 474: 1.2772285756588115e-05
Position 431: 1.2176183592030377e-05
Position 349: 1.0056563411811061e-05
Position 201: 9.598943429864862e-06
Position 287: 9.298891962552948e-06
Position 954: 6.474683240056035e-06
Position 238: 5.195585897240972e-06
Position 753: 5.139702573386553e-06
Position 133: 4.785767374721506e-06
Position 301: 4.167552410215757e-06
Position 961: 3.664070671212774e-06
Position 708: 3.1469171264647856e-06
Position 461: 2.6536150992101986e-06
Position 763: 7.699433460736598e-07
Position 542: 5.881566447906511e-07
Position 796: 1.85226665811798e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 479: 0.5720238549684571
Position 807: 0.1514458980734943
Position 285: 0.10496411324494222
Position 1025: 0.0797031680524744
Position 872: 0.020532409141720408
Position 317: 0.016596373111862343
Position 562: 0.013741546901947684
Position 320: 0.012889858501952293
Position 493: 0.010425349624594987
Position 520: 0.00742020162944093
Position 429: 0.006606754697015592
Position 763: 0.006360442402242284
Position 719: 0.004906894361622166
Position 667: 0.002984506429990918
Position 155: 0.00258504390992943
Position 436: 0.0019484589747417271
Position 632: 0.0017528737916974757
Position 292: 0.0017280182046261704
Position 750: 0.0015828806147075562
Position 602: 0.0015340036747813872
Position 910: 0.0015334761512158586
Position 207: 0.0015245567486999814
Position 897: 0.0014590581044913941
Position 225: 0.0011640307934884517
Position 524: 0.0010121795998822695
Position 585: 0.0008473900891302893
Position 326: 0.0008345249974554107
Position 767: 0.0008327035467765672
Position 148: 0.00068192656689204
Position 611: 0.0006509090934050765
Position 214: 0.00048704616161055083
Position 884: 0.00048689687461739436
Position 997: 0.00037461920944666083
Position 379: 0.0003646561670462617
Position 725: 0.00030666472874353476
Position 517: 0.0002911752048718856
Position 369: 0.00024014487749017636
Position 916: 0.0002004104575607822
Position 117: 0.00016836465922169544
Position 942: 0.0001361620644855688
Position 1031: 0.0001253195970140993
Position 735: 0.00010382424123662043
Position 671: 9.026190464123438e-05
Position 176: 8.035856897550711e-05
Position 817: 7.993289251635818e-05
Position 577: 7.100028528211268e-05
Position 164: 5.996816626742079e-05
Position 669: 3.946783951605754e-05
Position 442: 3.72709589217274e-05
Position 407: 3.007071042540811e-05
Position 167: 2.3140866424955e-05
Position 729: 2.3010409890639772e-05
Position 173: 1.7164723915038178e-05
Position 643: 9.54609107316645e-06
Position 294: 7.3636474934436355e-06
Position 332: 6.273323497766131e-06
Position 336: 5.418884916627388e-06
Position 918: 2.9527198161696527e-06
Position 180: 2.6791915708693644e-06
Position 676: 2.600134198757444e-06
Position 188: 2.999109373219001e-07
