Gene = Gm11116
index = 449
Annotated 5SS: [33]
Annotated 3SS: [942]
SMsplice 5SS: [589]
SMsplice 3SS: [711]
Partition function (log Z): -10.909188565090941

Sorted 5' Splice Sites (High to Low Probability):
Position 589: 0.8026057679353529
Position 4: 0.34185178947980305
Position 567: 0.024207975157372802
Position 33: 0.023442728995401934
Position 650: 0.01811114069881286
Position 656: 0.009332754413398559
Position 17: 0.006449421435758432
Position 74: 0.005051766269881613
Position 268: 0.0039539764788769135
Position 397: 0.0022427796307514913
Position 393: 0.0019535645970544676
Position 416: 0.001038230370045095
Position 37: 0.0008232053949803221
Position 227: 0.0003193430119115759
Position 582: 0.00020765423838935574
Position 628: 0.00016729104381802296
Position 21: 0.00015960263760104695
Position 187: 0.00012284966041982914
Position 256: 0.00011316594970467724
Position 598: 0.00011241731870772971
Position 139: 0.00011198669650655513
Position 161: 0.00010290953898611815
Position 63: 9.986477352555866e-05
Position 622: 7.416824814026819e-05
Position 574: 5.470282860268301e-05
Position 856: 4.2900801743282027e-05
Position 24: 3.084796489811429e-05
Position 395: 2.8548093194758746e-05
Position 604: 2.542998533329913e-05
Position 639: 1.9934909690870767e-05
Position 515: 1.3195438501463386e-05
Position 347: 1.1196550717928762e-05
Position 511: 1.0995146206430566e-05
Position 557: 1.0183914108561349e-05
Position 615: 9.751731126023325e-06
Position 833: 7.0632821380298545e-06
Position 434: 6.63147348872034e-06
Position 643: 5.368965193981798e-06
Position 495: 1.5304435490020402e-06
Position 469: 1.1114315660392795e-06
Position 458: 9.478817850059091e-07
Position 518: 6.291977340650685e-07
Position 671: 4.74996793432182e-07
Position 711: 1.2020893079057974e-07
Position 747: 8.91831088291336e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 711: 0.49484306025154723
Position 747: 0.40339457488000563
Position 469: 0.2384773687354263
Position 491: 0.041325636401383814
Position 924: 0.03712272110329712
Position 508: 0.014026106230142178
Position 358: 0.003035969134661956
Position 245: 0.002834840369930113
Position 816: 0.0015781130052511154
Position 868: 0.0014243884793444424
Position 798: 0.0010376969129716692
Position 393: 0.0007799504419729228
Position 577: 0.0005577613973686333
Position 416: 0.00044782867538601425
Position 221: 0.00040067884709355694
Position 434: 0.00032523056420135363
Position 250: 0.00021187573936874466
Position 845: 0.00011538978629394304
Position 942: 0.00010922965208666679
Position 554: 0.00010775222426180027
Position 291: 9.029275246149159e-05
Position 227: 8.368442460670408e-05
Position 340: 8.093852462352449e-05
Position 528: 7.623635364319057e-05
Position 268: 7.065111100735722e-05
Position 932: 6.730987515088121e-05
Position 518: 6.0403077999124416e-05
Position 533: 4.564156275421994e-05
Position 793: 4.19682253573012e-05
Position 655: 3.059725992038963e-05
Position 274: 2.7068790609084753e-05
Position 622: 2.3210969743304825e-05
Position 625: 1.6960975233668615e-05
Position 582: 1.5341767991061256e-05
Position 872: 1.1090361395895073e-05
Position 646: 8.146755931275275e-06
Position 900: 7.442803737856686e-06
Position 649: 4.366943638406967e-06
Position 874: 3.82004554537718e-06
Position 604: 3.599151040601516e-06
Position 601: 3.5558762805627666e-06
Position 537: 3.512734213536456e-06
Position 305: 2.1545832688398378e-06
Position 628: 1.717961035897783e-06
Position 653: 1.2722124736082612e-06
Position 279: 5.438488353468997e-07
Position 881: 1.891945033868455e-07
Position 588: 6.087333006020333e-08
Position 889: 3.592169165680632e-08
Position 634: 1.1762217916603227e-08
Position 632: 8.87137685573056e-09
