Gene = ENSDARG00000056007
index = 308
Annotated 5SS: [ 211  398 3567]
Annotated 3SS: [ 320 3347 6156]
SMsplice 5SS: [ 211  398 3567]
SMsplice 3SS: [ 320 3347 6156]
top_k =  100
Partition function (log Z): 1.8618452805778922

Sorted 5' Splice Sites (High to Low Probability):
Position 211: 0.9987338967174141
Position 398: 0.9952265689559919
Position 3567: 0.9471458624201707
Position 812: 0.24752721645035447
Position 1040: 0.193639365657127
Position 3985: 0.1884261138783976
Position 859: 0.12799521260006136
Position 973: 0.08283084384955057
Position 1046: 0.04269049739657785
Position 4125: 0.01971443056585041
Position 999: 0.019161965249966658
Position 43: 0.0010569107670035333
Position 176: 0.0005067751080229485
Position 434: 0.00024367363586425987
Position 555: 0.00017772217262420283
Position 454: 8.552123278618934e-05
Position 470: 4.32100286494605e-05
Position 376: 3.396625087934237e-05
Position 227: 1.5137985659543521e-05
Position 161: 4.382909941933758e-06
Position 123: 2.505251649648124e-06
Position 11: 2.0844647827703215e-06
Position 13: 2.0620402204726437e-06
Position 174: 9.646276567649017e-07
Position 104: 6.406490241022143e-07
Position 27: 3.646331193248925e-07
Position 47: 3.010361518335599e-07
Position 156: 2.9752152354722293e-07
Position 260: 1.4442527707996597e-07
Position 158: 6.0704456028518e-08
Position 84: 6.841531930993843e-09
Position 97: 2.6811486454083125e-12
Position 125: 1.374265660559028e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 320: 0.9992507910145614
Position 3347: 0.8487980251698853
Position 6156: 0.7904046135481247
Position 926: 0.2033522674420746
Position 648: 0.15054234511347242
Position 3841: 0.14821087651150294
Position 947: 0.1326794813816182
Position 3400: 0.09991964944584635
Position 6153: 0.08166486753747237
Position 6123: 0.07718934034947866
Position 3800: 0.06814945298247967
Position 733: 0.0673245599322493
Position 756: 0.05466067265573983
Position 488: 0.05183280015854292
Position 679: 0.04168327205994506
Position 6115: 0.02657132247647647
Position 6550: 0.008815663561202832
Position 690: 0.004489981957361831
Position 619: 0.0026007855168048806
Position 1087: 0.0023530735154887843
Position 5646: 0.0014848455700396635
Position 4989: 0.0006669178718593229
Position 531: 0.0005343646945022822
Position 777: 0.0004259321683142422
Position 3697: 0.0003574168151952872
Position 122: 0.0003285271600577371
Position 337: 0.0002472013517588326
Position 576: 0.00024485514119337425
Position 811: 0.00015913778267868578
Position 581: 8.51045722072966e-05
Position 347: 6.226116525847976e-05
Position 808: 4.0409936704996357e-05
Position 291: 3.53994610568548e-05
Position 552: 3.482333895943354e-05
Position 563: 3.182177285584718e-05
Position 545: 2.75410678593315e-05
Position 79: 3.222482247866439e-06
Position 356: 1.9424523427889347e-06
Position 863: 1.1553144593561465e-06
Position 104: 8.268751390650027e-07
Position 174: 5.826265647689156e-07
Position 369: 2.5714889765503384e-07
Position 89: 1.216421451541181e-07
Position 200: 6.723120093492496e-08
Position 361: 5.863557496748178e-08
Position 349: 3.833368744337893e-08
Position 388: 3.0711763306457114e-08
Position 394: 3.762522260607232e-10
