Gene = ENSDARG00000036852
index = 202
Annotated 5SS: [ 650 2334]
Annotated 3SS: [2106 4959]
SMsplice 5SS: [ 650 2334]
SMsplice 3SS: [2106 4959]
top_k =  100
Partition function (log Z): -5.1104486279569805

Sorted 5' Splice Sites (High to Low Probability):
Position 650: 0.7689884519296926
Position 2334: 0.5704655003437858
Position 1804: 0.426056780049406
Position 2296: 0.2083596942955722
Position 61: 0.17813373429583804
Position 1189: 0.0740462205739659
Position 1423: 0.06169638162949837
Position 2234: 0.061120395683245066
Position 1752: 0.03515529092114209
Position 1520: 0.02700746569180158
Position 2311: 0.018717817521543
Position 2468: 0.011718240625406265
Position 2320: 0.006337324078034825
Position 2167: 0.0038729008403026698
Position 2455: 0.0036342475512968772
Position 429: 0.00212987347903631
Position 1021: 0.0014713160285571433
Position 1758: 0.0012179367507675187
Position 599: 0.0011611771472445022
Position 2206: 0.0010860840230970275
Position 1042: 0.000801793911983702
Position 488: 0.0005682058576287692
Position 1171: 0.0004960211676256588
Position 757: 4.0349857204759204e-05
Position 134: 2.4315355232697738e-06
Position 666: 1.3942417236683278e-06
Position 172: 1.2254271367304627e-06
Position 37: 6.272562008216642e-07
Position 19: 4.7271197703523946e-07
Position 46: 4.632819765939636e-07
Position 191: 1.2839655688306505e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 4959: 0.9403301463268774
Position 2106: 0.9317866733715736
Position 1665: 0.237354752076792
Position 1330: 0.08762131093588066
Position 1706: 0.07120688751085609
Position 1607: 0.05321961420170611
Position 1504: 0.022106820893429843
Position 1541: 0.021989305238798714
Position 1463: 0.01566897616944374
Position 841: 0.015495975353124875
Position 2381: 0.011609551925185087
Position 1069: 0.00960344531760116
Position 1443: 0.0083738053831269
Position 806: 0.007848424589523954
Position 1417: 0.005362648173546013
Position 478: 0.003704262485442337
Position 867: 0.003367168134873167
Position 924: 0.003330936473232778
Position 1126: 0.0021672907767100796
Position 997: 0.0020628541261732167
Position 1365: 0.002023206766258297
Position 1470: 0.0018155076171140966
Position 943: 0.0016690082909829075
Position 5030: 0.0012769533974622599
Position 529: 0.0010837858856144298
Position 457: 0.0006193305770720888
Position 251: 0.0005610913235176998
Position 1278: 0.00025131902330644766
Position 2389: 0.00020976503413048196
Position 1017: 0.00016760176207846316
Position 1159: 0.0001343988717254714
Position 748: 0.0001017010874895589
Position 897: 7.420985226832356e-05
Position 216: 2.1549966299905705e-05
Position 262: 1.9526758907190185e-05
Position 531: 1.456881802749528e-05
Position 419: 9.999378621463473e-06
Position 360: 9.40739866418382e-06
Position 482: 5.578619815538717e-06
Position 284: 4.342492179987635e-06
Position 511: 3.1947569166068117e-06
Position 508: 3.049962421499554e-06
