Gene = DFFA
index = 441
Annotated 5SS: [ 204 3350 5337 9096 9469]
Annotated 3SS: [ 3187  5193  8905  9316 10823]
SMsplice 5SS: [ 249 3350 5337 9096]
SMsplice 3SS: [3187 5193 8905 9316]
top_k =  1000
Partition function (log Z): -7.618484185932644

Sorted 5' Splice Sites (High to Low Probability):
Position 3350: 0.8408054599228704
Position 9096: 0.8088845053535249
Position 5337: 0.7288530731409183
Position 249: 0.4774673738055059
Position 9469: 0.4492121695381893
Position 662: 0.43459419189521636
Position 43: 0.22268517520145226
Position 669: 0.1581838523079254
Position 9539: 0.15029541841671196
Position 9702: 0.09060476110174732
Position 9017: 0.0627813745323569
Position 204: 0.056668243875402396
Position 8996: 0.03854244917956512
Position 13262: 0.03828389015275724
Position 6488: 0.02968121194888929
Position 228: 0.020739860038067954
Position 1262: 0.01854576146611577
Position 336: 0.01627438859010938
Position 74: 0.015659522576526436
Position 13225: 0.013795805976129434
Position 3927: 0.009908797244110982
Position 6137: 0.009331324817240898
Position 9907: 0.0081867501052848
Position 51: 0.007205946265864723
Position 779: 0.006620940187500951
Position 537: 0.00611634946199396
Position 1041: 0.005938530204285845
Position 9706: 0.0059088389939708705
Position 5683: 0.005833621740141288
Position 9021: 0.005720784258835055
Position 7356: 0.0052531282834310045
Position 9335: 0.004355293376746496
Position 6355: 0.00435157942110275
Position 13230: 0.003450662928903401
Position 6610: 0.0034296768115585964
Position 15353: 0.0033058470102112682
Position 1725: 0.003090460999868596
Position 393: 0.0030642768446811634
Position 1201: 0.002714086556669182
Position 3539: 0.0023067058227409
Position 7975: 0.0018067402469953788
Position 278: 0.0017300288032032892
Position 567: 0.001578374195751638
Position 4767: 0.0014867488995183031
Position 3894: 0.0014044758977740039
Position 92: 0.0013856005443257534
Position 1134: 0.0013732420897300899
Position 1393: 0.0013492981930259772
Position 9362: 0.0011732310791155594
Position 7956: 0.0008442781716005338
Position 1869: 0.0006734392546211765
Position 9046: 0.0006581941950893674
Position 5699: 0.0006511818377668287
Position 305: 0.0006508965616862131
Position 7653: 0.0006234469174905311
Position 3303: 0.0006101106817785671
Position 3320: 0.0005052225082911148
Position 4631: 0.00048732833417731286
Position 6565: 0.0004456269175062813
Position 257: 0.0004259336343253408
Position 460: 0.00038450098063694694
Position 5200: 0.0003305840955907139
Position 7710: 0.00033054025023573355
Position 406: 0.00031460701376401505
Position 342: 0.00030442025076467136
Position 2468: 0.0002952475061342004
Position 1901: 0.0002859162974202664
Position 409: 0.00025930437454819825
Position 691: 0.00025545605128991425
Position 2069: 0.00023072730496455303
Position 903: 0.00021784999228695502
Position 912: 0.00021770476728887029
Position 2026: 0.00018681166982413198
Position 9811: 0.000184332393768296
Position 1853: 0.00017929198531162544
Position 1230: 0.00014644931064214096
Position 2807: 0.00014269624314517749
Position 1198: 0.0001368382632999118
Position 2930: 0.00013588246438199175
Position 10906: 0.00012879067124439263
Position 1423: 0.00012576652711386073
Position 2852: 0.00012201214988693389
Position 2965: 0.000121239491224103
Position 6267: 0.00011149157034722497
Position 230: 0.00010534380688623014
Position 647: 0.00010455049877714996
Position 2564: 0.0001021909429345527
Position 9455: 7.989328358389735e-05
Position 2973: 6.070507284577368e-05
Position 12767: 5.9116498814787775e-05
Position 379: 5.887370862915575e-05
Position 12803: 5.618278729231367e-05
Position 314: 4.8158185670088166e-05
Position 3042: 4.326004810953044e-05
Position 758: 3.821075324936935e-05
Position 6302: 3.53300946286333e-05
Position 9343: 3.012207884883006e-05
Position 433: 2.6846890977811214e-05
Position 129: 2.188490787263369e-05
Position 6759: 1.6706870658384113e-05
Position 6935: 1.4652905687826625e-05
Position 509: 7.325595523714252e-06
Position 6105: 6.657233887912747e-06
Position 485: 3.4262067255305684e-06
Position 127: 2.312709236479657e-06
Position 167: 1.98074035135116e-06
Position 942: 1.2947684439095315e-06
Position 391: 1.0009006486868193e-06
Position 940: 7.14001101391825e-07
Position 673: 5.191656603086974e-07
Position 811: 3.1544113685511885e-07
Position 666: 2.8013451118765476e-07
Position 910: 2.705790116639971e-07
Position 588: 2.5330383944906624e-07
Position 61: 2.488934214465795e-07
Position 569: 1.373209988255362e-07
Position 808: 1.341837282425064e-07
Position 1299: 1.285713962705554e-07
Position 579: 1.0481009728359231e-07
Position 6645: 9.67264812615182e-08
Position 1266: 8.427620850480696e-08
Position 1227: 1.6482772567510428e-09
Position 1541: 1.2242998221975057e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3187: 0.8176427402893057
Position 9316: 0.7786183151448984
Position 5193: 0.5931417036474593
Position 8905: 0.5347689284757398
Position 601: 0.40731432068560436
Position 15478: 0.3648746725756482
Position 8930: 0.35860479688863967
Position 13211: 0.09604949342680928
Position 9568: 0.09444618389178125
Position 5235: 0.08996065123074926
Position 14314: 0.05172979643655672
Position 13155: 0.04094220777710555
Position 15761: 0.03848623831321136
Position 14466: 0.0361727390022861
Position 11142: 0.035232121512352166
Position 6392: 0.03149351214003447
Position 14193: 0.025566577205246684
Position 14156: 0.021785655652968045
Position 533: 0.021178431716590347
Position 10823: 0.01812988896816008
Position 9243: 0.015932889707763853
Position 3213: 0.015799506192599323
Position 8995: 0.013711682479655199
Position 5199: 0.01275179374036957
Position 13105: 0.01263409047294489
Position 1092: 0.012421651366777232
Position 5105: 0.01200744594362272
Position 1119: 0.010128865102871226
Position 5220: 0.0099844460211051
Position 9676: 0.009972576219153198
Position 8980: 0.008946723202995924
Position 6024: 0.008725012631402993
Position 14875: 0.008441548790906517
Position 12802: 0.00839347946507486
Position 3830: 0.008196712238012223
Position 14264: 0.008127554945637525
Position 15254: 0.007935712298564606
Position 12288: 0.007866864239167477
Position 5503: 0.007353014597503741
Position 5244: 0.006245122352361654
Position 15888: 0.006186254470689012
Position 3244: 0.00574021335643467
Position 9730: 0.005733979361967824
Position 9965: 0.004940904257156207
Position 14689: 0.0046823787758425005
Position 13108: 0.004642161917484357
Position 6205: 0.004350792197888051
Position 14631: 0.004343756290826171
Position 7213: 0.004088453997023505
Position 9827: 0.0038071880783289106
Position 12865: 0.0034926535711611957
Position 150: 0.003449339859074822
Position 10937: 0.003121995744375506
Position 10105: 0.00308254641711706
Position 7818: 0.0030113426126704263
Position 12032: 0.002968964066707315
Position 11732: 0.002887281700651376
Position 8941: 0.0027474795725320376
Position 10128: 0.0026639181768099026
Position 9786: 0.0025709822183490882
Position 10014: 0.002445929288010054
Position 5322: 0.0023653256650817086
Position 10934: 0.0023355997638314415
Position 9318: 0.0023143718723939908
Position 8971: 0.0022170399275281403
Position 613: 0.002207298723990214
Position 9646: 0.00220677876036309
Position 3226: 0.0021757729910017723
Position 14925: 0.0021493492226740273
Position 6412: 0.0021472792510916915
Position 12358: 0.0019565708563007585
Position 11205: 0.0019132285146911147
Position 646: 0.0017011277202480793
Position 1392: 0.0016777228604404203
Position 3449: 0.001624714518443711
Position 4634: 0.0013668221533797325
Position 9609: 0.0010867725421738659
Position 9178: 0.0010698807329424063
Position 9091: 0.0010464499854025095
Position 7294: 0.0008954059105358569
Position 6071: 0.0008640084774629126
Position 1629: 0.0008633924683241739
Position 9791: 0.0008416715704291221
Position 11352: 0.0008220644775347598
Position 11087: 0.0008129557770502156
Position 3246: 0.0008086674197592383
Position 14354: 0.0007831001573704461
Position 1778: 0.0007820391814580393
Position 5222: 0.0007249700649652029
Position 3848: 0.0006756559516937047
Position 973: 0.0006696066972468318
Position 3741: 0.0006694671316182926
Position 5281: 0.0006595511723640043
Position 5157: 0.0006474582734213444
Position 2741: 0.0006257954695935094
Position 3787: 0.0006091418993274771
Position 3463: 0.0005818140628751008
Position 7520: 0.0005629733422446686
Position 652: 0.0005360981331878051
Position 6559: 0.0005146069952276033
Position 1466: 0.0005056370617776623
Position 11003: 0.0004990321200936358
Position 4471: 0.0004368753320902797
Position 829: 0.0004339180921042858
Position 1165: 0.000392875923751214
Position 10078: 0.00036740229539659197
Position 3492: 0.00036715171015232596
Position 12680: 0.00036685294907797943
Position 983: 0.00035482645864827407
Position 12983: 0.00033545042929043994
Position 5576: 0.0003252360352869523
Position 5305: 0.0003157361317635073
Position 319: 0.00031086593992128714
Position 1146: 0.0003045564564337975
Position 361: 0.00030085584511916453
Position 459: 0.0002974239242083404
Position 1835: 0.00029620062710920955
Position 1632: 0.0002815871942333025
Position 7617: 0.0002570821621567179
Position 1004: 0.0002392543684210444
Position 12952: 0.0002329517545042578
Position 3421: 0.0002316598874910785
Position 3834: 0.00022011907956777534
Position 5139: 0.00020847583190833273
Position 6996: 0.0002009088700852776
Position 9582: 0.00020025883203653785
Position 3808: 0.0001981339542969858
Position 12284: 0.00019096765396356115
Position 758: 0.0001846150438611633
Position 6869: 0.0001774121973400588
Position 5530: 0.00015788115863892075
Position 9949: 0.0001573908574122616
Position 5476: 0.0001545082948307203
Position 124: 0.00015077830763303375
Position 2372: 0.00014644160965065518
Position 6417: 0.00014345518737452384
Position 1257: 0.00013146857194271282
Position 5071: 0.00012983362941049832
Position 902: 0.00012518620982846906
Position 4579: 0.0001239180095630098
Position 6028: 0.00012115458783169676
Position 10754: 0.0001209051128722122
Position 2446: 0.00011770894931536142
Position 843: 0.00011691417820592239
Position 3072: 0.00010301015247400404
Position 444: 0.00010291234780585721
Position 10402: 0.00010258831031377161
Position 3705: 9.654910847214156e-05
Position 552: 9.516540370517445e-05
Position 448: 8.765373613255279e-05
Position 6487: 8.759992349386258e-05
Position 1970: 8.727781518109694e-05
Position 1321: 8.580217548457383e-05
Position 3753: 7.985969928812512e-05
Position 5600: 7.92446142684329e-05
Position 2346: 7.725178589238254e-05
Position 7672: 7.640714995631806e-05
Position 5076: 7.52769228143492e-05
Position 6388: 6.781085967279763e-05
Position 1564: 6.595516494491779e-05
Position 6211: 6.399703655012141e-05
Position 793: 6.220620194330808e-05
Position 4500: 6.0836122028165396e-05
Position 7492: 5.752451336856064e-05
Position 891: 5.6205729047894186e-05
Position 2297: 5.603610421035375e-05
Position 416: 5.395365474542746e-05
Position 1654: 5.316139866845281e-05
Position 5533: 4.7688384966333233e-05
Position 720: 4.72025739198243e-05
Position 351: 4.5448952351156306e-05
Position 5327: 4.042993104909566e-05
Position 368: 3.6200922178641886e-05
Position 188: 3.541013798565511e-05
Position 620: 3.253849520117977e-05
Position 920: 2.8334370667192795e-05
Position 1170: 2.7946588406960705e-05
Position 4676: 2.5710219723265183e-05
Position 330: 2.5542531930608922e-05
Position 420: 2.5484469730937444e-05
Position 894: 2.4959473478869687e-05
Position 3856: 2.4862469378910695e-05
Position 8770: 2.471158218364275e-05
Position 1490: 2.459260508474086e-05
Position 959: 2.1938765782692777e-05
Position 1266: 1.807682818081969e-05
Position 926: 1.746911196002364e-05
Position 9371: 1.6445209526701324e-05
Position 4099: 1.062917575318736e-05
Position 618: 8.539506601683677e-06
Position 1204: 8.335030126103063e-06
Position 806: 5.813592353971475e-06
Position 770: 5.3804914161220665e-06
Position 160: 2.6440141462029337e-06
Position 9688: 1.8773913540903924e-06
Position 9182: 1.4302059612832188e-06
Position 242: 5.524298238340698e-07
Position 3086: 4.843688485700997e-07
Position 9734: 4.500427497926862e-07
Position 397: 3.809437274739581e-07
Position 744: 3.5563290948215146e-07
Position 3320: 2.7788022718679435e-07
Position 940: 2.035657942122901e-07
Position 657: 1.753457718715926e-07
Position 282: 1.7241053979960004e-07
Position 543: 1.669474906957636e-07
Position 863: 1.6443905019264653e-07
Position 4749: 1.6040387887513283e-07
Position 934: 1.592824925548209e-07
