Gene = GPR88
index = 619
Annotated 5SS: [366]
Annotated 3SS: [756]
SMsplice 5SS: [366]
SMsplice 3SS: [756]
top_k =  1000
Partition function (log Z): -10.36566532626079

Sorted 5' Splice Sites (High to Low Probability):
Position 366: 0.7588359206775058
Position 309: 0.2158707923690283
Position 2779: 0.03221960405373317
Position 811: 0.02570733792189649
Position 2762: 0.020966282901495253
Position 206: 0.014318139154430316
Position 1736: 0.01396258479654792
Position 2294: 0.013113184911604394
Position 1097: 0.006531758038612374
Position 1981: 0.005661697944694325
Position 1179: 0.0052734538575094254
Position 2453: 0.0037932337136469623
Position 2441: 0.002840527874147404
Position 2166: 0.0021456214081213183
Position 170: 0.0014011564482343947
Position 538: 0.0012053338004708283
Position 1484: 0.0011095562927784836
Position 2156: 0.0008259892212702177
Position 929: 0.0007470892393575615
Position 870: 0.0006987191124887308
Position 2609: 0.0006263351457457074
Position 1505: 0.0005724385974916115
Position 433: 0.0004862250604838071
Position 42: 0.0002739716172192944
Position 2726: 0.0002484761522951769
Position 2180: 0.00021918142687617632
Position 2525: 0.00018754485389688418
Position 2313: 0.00017984242628844152
Position 3379: 0.0001793806664449011
Position 496: 0.00016626879000824888
Position 498: 0.0001471309081201254
Position 500: 0.00014193332802053715
Position 2624: 0.00013499492896654845
Position 1685: 0.00012126206434129014
Position 1730: 0.00011965370948995365
Position 502: 0.00011699736025312311
Position 504: 9.745599028857675e-05
Position 713: 9.252193956214128e-05
Position 494: 8.963785733868527e-05
Position 506: 6.85707913818786e-05
Position 1205: 6.23695083540205e-05
Position 1067: 6.122300491705624e-05
Position 983: 5.5151341770673185e-05
Position 940: 4.809516916929031e-05
Position 208: 4.773854590487067e-05
Position 907: 4.2973728000058935e-05
Position 904: 4.293841507682562e-05
Position 2856: 4.2349976817043136e-05
Position 2907: 3.891510863750655e-05
Position 3247: 3.1551639693764116e-05
Position 1732: 2.8306477113353664e-05
Position 1868: 1.8194519394476724e-05
Position 1766: 1.530021247324001e-05
Position 2537: 7.136608634383494e-06
Position 2388: 2.3190163738750347e-06
Position 820: 7.691944986089976e-07
Position 210: 6.775583732347941e-07
Position 273: 5.709330990837258e-07
Position 813: 4.2864915401617994e-07
