Gene = CORT
index = 398
Annotated 5SS: [604]
Annotated 3SS: [1657]
SMsplice 5SS: [604]
SMsplice 3SS: [1537]
top_k =  1000
Partition function (log Z): -9.59943773586876

Sorted 5' Splice Sites (High to Low Probability):
Position 604: 0.9814013749519385
Position 1253: 0.03619481695341417
Position 758: 0.03223602348905937
Position 1438: 0.025470098259190586
Position 1380: 0.006550632167713443
Position 357: 0.006261623617968265
Position 1021: 0.006032290421631249
Position 1363: 0.004353686223077128
Position 674: 0.00216569943132473
Position 971: 0.0019102445168379702
Position 858: 0.001746400964175066
Position 1067: 0.0017311013849683847
Position 1568: 0.001266709204416314
Position 1265: 0.0007949110029511667
Position 348: 0.0007762446164476567
Position 475: 0.0007168737928673027
Position 882: 0.00054413696563867
Position 608: 0.00039713498324404564
Position 1076: 0.0003828324125700793
Position 690: 0.00033420957127285126
Position 1539: 0.00027950028053742675
Position 1016: 0.0002285409023868213
Position 998: 0.00021354115838932196
Position 1905: 6.764300384130693e-05
Position 1192: 5.2963336742429054e-05
Position 830: 4.460600020941681e-05
Position 678: 4.4549146647554936e-05
Position 860: 4.1919449978816106e-05
Position 680: 4.182771579042182e-05
Position 3: 3.747557528065273e-05
Position 853: 3.264886059177764e-05
Position 259: 2.4115353074827003e-05
Position 1008: 2.3625499783708496e-05
Position 676: 2.3224482973058475e-05
Position 285: 2.0200092709806117e-05
Position 1775: 1.936560746468118e-05
Position 938: 1.7023239936569453e-05
Position 578: 1.6265705755860048e-05
Position 424: 1.235518442162849e-05
Position 613: 1.0467276729680654e-05
Position 34: 7.2069241541192425e-06
Position 312: 2.488570270224064e-06
Position 2094: 2.357536664346487e-06
Position 13: 1.2741573989377168e-06
Position 40: 5.828777535552873e-07
Position 492: 5.065529198880911e-07
Position 105: 3.645493778057707e-07
Position 682: 3.2581199389503204e-07
Position 793: 1.314297345347505e-07
Position 621: 2.9988232614477866e-08
Position 735: 2.8099416245239e-08
Position 800: 1.1154406935308788e-08
Position 513: 6.359669042254468e-09
Position 123: 4.098714063567806e-09
Position 684: 3.908697481331658e-09
Position 1243: 3.8624291800804565e-09
Position 653: 3.225445215567657e-09
Position 646: 2.8610830822294787e-09
Position 1227: 2.456075769319446e-09
Position 1241: 2.4555239085366183e-09
Position 117: 2.3467870177025702e-09
Position 740: 1.842475923444551e-09
Position 692: 7.360390993616513e-10
Position 197: 2.1870969342555913e-10
Position 738: 3.505137518830477e-15
Position 694: 2.6518632041133506e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 1537: 0.5687393533220828
Position 707: 0.18955191210279818
Position 1202: 0.06030645061646103
Position 1657: 0.05938303216321906
Position 1424: 0.04643799320122971
Position 1114: 0.029575677224640193
Position 898: 0.024020092949183544
Position 1757: 0.02316708780650308
Position 1967: 0.013527441773209439
Position 1350: 0.013435043101427945
Position 738: 0.010570668814603714
Position 1437: 0.007825342889254702
Position 1613: 0.006951609390700384
Position 445: 0.006403457658802175
Position 1298: 0.005410014675876878
Position 1183: 0.0052325851511317205
Position 815: 0.004308442692735921
Position 1144: 0.0036204804312475313
Position 1238: 0.003445978882872448
Position 1568: 0.0034060843512897436
Position 1054: 0.0031089742289279487
Position 1216: 0.002342309752718472
Position 1666: 0.002214168105188386
Position 835: 0.0017929389461311435
Position 778: 0.0016153349470885163
Position 1827: 0.0012568331671983233
Position 903: 0.0011754380566254532
Position 2062: 0.0011035559587729783
Position 2168: 0.000939830057347118
Position 757: 0.0008707618414760964
Position 793: 0.0007655757382358703
Position 1807: 0.0007512575093736289
Position 1542: 0.000703717129016515
Position 2044: 0.0007021600261791296
Position 1158: 0.0005948854342372025
Position 1735: 0.0005782173863560364
Position 1572: 0.0005643008129049142
Position 1839: 0.0005297175708034497
Position 870: 0.0004444158650770483
Position 1050: 0.0004289835281739678
Position 1141: 0.000325727150019222
Position 716: 0.0003115431322976147
Position 2049: 0.00028325853222072094
Position 1125: 0.0002513665620749028
Position 1167: 0.00023295392948432348
Position 1760: 0.00022325372622159485
Position 1979: 0.0002212744614249419
Position 1252: 0.00020996140824274263
Position 1938: 0.00020548411800847688
Position 1220: 0.00019699086710161834
Position 1129: 0.0001953440325184446
Position 2027: 0.00019159819183140465
Position 1326: 0.00018287573677020408
Position 1155: 0.00018082699594212706
Position 1740: 0.0001317699203333877
Position 929: 0.00011996668812912684
Position 1782: 0.00010721676130985168
Position 969: 0.00010646548524108423
Position 1723: 9.550215752996464e-05
Position 1002: 8.455198012693684e-05
Position 1550: 6.298599499713501e-05
Position 948: 6.084898632069607e-05
Position 454: 5.910306587315493e-05
Position 1358: 5.1342738787042675e-05
Position 1119: 4.884830368111092e-05
Position 1361: 4.5009543677784456e-05
Position 1609: 4.2058739175005766e-05
Position 876: 3.168943770416737e-05
Position 1935: 2.9841954786112604e-05
Position 1065: 2.7885469499983645e-05
Position 1676: 2.7247172092093768e-05
Position 1914: 2.620113989236084e-05
Position 1482: 2.6069432068140435e-05
Position 1305: 2.5474338999236255e-05
Position 1575: 2.4705035338608462e-05
Position 1941: 2.3661345274466844e-05
Position 1020: 2.2109821939928708e-05
Position 576: 2.0148759964411782e-05
Position 1273: 1.9660241671716088e-05
Position 841: 1.6728694834455282e-05
Position 1766: 1.4525514648754484e-05
Position 1379: 1.277684640167659e-05
Position 2174: 1.180043032737001e-05
Position 1789: 1.141812595864169e-05
Position 1670: 1.108938724420185e-05
Position 1855: 1.094079357253491e-05
Position 1578: 1.0533360086918146e-05
Position 938: 9.51318297744676e-06
Position 1903: 9.260400888700042e-06
Position 920: 9.06249905019226e-06
Position 1241: 8.72884682422596e-06
Position 1762: 8.71368094523603e-06
Position 1498: 8.343296482279414e-06
Position 1076: 8.022186857121348e-06
Position 2141: 7.000189512626029e-06
Position 953: 6.461711510713333e-06
Position 1692: 5.578591357673409e-06
Position 149: 4.5624926045351594e-06
Position 599: 4.4198101268715335e-06
Position 486: 4.411496556548829e-06
Position 458: 1.336073929309263e-06
Position 467: 7.16412729103844e-07
Position 504: 6.020824172766268e-07
Position 492: 5.995575334871538e-07
Position 1061: 5.10864352246587e-07
Position 473: 5.015377157542597e-07
Position 275: 3.498738049405154e-07
Position 470: 1.3489898465026414e-07
Position 304: 1.2390159123178833e-07
Position 595: 1.1138904120812545e-07
Position 462: 6.32687399198221e-08
Position 424: 5.34043653896102e-08
Position 880: 5.2499484224252146e-08
Position 931: 4.0303949594393216e-08
Position 231: 3.716220755741683e-08
Position 844: 3.552189079980657e-08
Position 496: 2.507060552272484e-08
Position 464: 2.1356619519303934e-08
Position 404: 2.1012002909121485e-08
Position 415: 1.4846499728223834e-08
Position 635: 1.0762888674211534e-08
Position 971: 8.92494461389993e-09
Position 183: 5.706357899780806e-09
Position 256: 5.1959046182389214e-09
Position 412: 4.397562370788914e-09
Position 374: 3.025811671079135e-09
Position 417: 2.765325637898009e-09
Position 362: 2.5883722053249302e-09
Position 911: 2.2706232767603193e-09
Position 169: 1.1021437196230295e-09
Position 88: 1.0971683276747006e-09
Position 209: 8.946408485123837e-10
Position 324: 8.767746368649808e-10
Position 166: 5.519647922605776e-10
Position 481: 5.409463536808536e-10
Position 331: 4.977370645198912e-10
Position 329: 4.4887585990209477e-10
Position 380: 4.314355971142686e-10
Position 345: 3.888757004309375e-10
Position 483: 2.5692940138795926e-10
Position 613: 1.8713724342120182e-10
Position 237: 1.4398251957266132e-10
Position 277: 1.4390670502543588e-10
Position 180: 1.412052394427878e-10
Position 352: 8.066106742276207e-11
Position 338: 5.529723408035906e-11
Position 603: 4.3144124227520256e-11
Position 245: 3.7287628659950854e-11
Position 336: 2.7619673256002495e-11
Position 187: 2.1630546927302883e-11
Position 75: 1.0989232747047628e-11
Position 211: 9.301880881693591e-12
Position 162: 3.571957827759977e-12
Position 608: 6.34833105831916e-16
