Gene = IL13
index = 688
Annotated 5SS: [ 188 1299 1656]
Annotated 3SS: [1244 1550 2001]
SMsplice 5SS: [ 188 1299 1656]
SMsplice 3SS: [1244 1550 2001]
top_k =  1000
Partition function (log Z): 0.7789394092639914

Sorted 5' Splice Sites (High to Low Probability):
Position 188: 0.9626430199070913
Position 1656: 0.93684980274621
Position 1299: 0.887036607215572
Position 1871: 0.3092461328421806
Position 719: 0.19681540137674777
Position 2199: 0.10464825806976948
Position 1644: 0.05597544918027992
Position 1903: 0.01695976815377229
Position 1269: 0.014867775852659934
Position 231: 0.010693849167080334
Position 1940: 0.004002957004505183
Position 2041: 0.003885291947694527
Position 1865: 0.0024041881901066746
Position 1860: 0.0023749436573115654
Position 743: 0.0017511255315238688
Position 2215: 0.0016729216184024067
Position 748: 0.0013368157572862058
Position 2226: 0.0013076208142662079
Position 1745: 0.0011964095257467017
Position 1151: 0.0010585666032015115
Position 1313: 0.0010458342617348235
Position 386: 0.0009682115063041844
Position 287: 0.0008825986465406914
Position 2314: 0.0007165208724047105
Position 753: 0.0007155661640419104
Position 2100: 0.0006115486500662915
Position 235: 0.00043162491080108746
Position 291: 0.0003963112546313966
Position 2053: 0.00039425574753232856
Position 1880: 0.00037549459305320857
Position 77: 0.00030202842110934377
Position 1160: 0.0002749177266170011
Position 194: 0.0002611317051605041
Position 1051: 0.00022347344410183248
Position 601: 0.00022263633029081189
Position 208: 0.00018963975106621518
Position 606: 0.00016536534927777687
Position 2049: 0.00013066682311011055
Position 1763: 0.00011604745724834262
Position 2157: 9.621183257889678e-05
Position 626: 9.128138968694704e-05
Position 1402: 6.883299480945165e-05
Position 252: 6.666241656447799e-05
Position 2020: 6.129416170183176e-05
Position 1131: 4.935344768044874e-05
Position 164: 3.434613794115569e-05
Position 1076: 3.313055465089901e-05
Position 2649: 3.2607678308626676e-05
Position 1013: 2.9857771509994914e-05
Position 1944: 2.2917332857924672e-05
Position 894: 1.981876671504353e-05
Position 667: 1.5991823177087597e-05
Position 1747: 1.598233839335575e-05
Position 1010: 1.5426622850119595e-05
Position 192: 1.0458393961091948e-05
Position 40: 9.592023866038417e-06
Position 512: 4.489737759815929e-06
Position 388: 4.446834245613344e-06
Position 273: 3.691365050926283e-06
Position 1384: 3.682508199357512e-06
Position 1979: 3.387633397538369e-06
Position 800: 1.8652021966217845e-06
Position 640: 1.7080127997282496e-06
Position 1015: 7.993186477358914e-07
Position 1749: 6.695903764828066e-07
Position 1922: 4.6592874901139006e-07
Position 1583: 3.2287470900317776e-07
Position 67: 2.1017132099871485e-07
Position 434: 1.2307729342184635e-07
Position 368: 7.621916455286663e-08
Position 122: 5.509194753904688e-08
Position 1550: 3.274998974550162e-08
Position 2192: 1.8227083966129103e-08
Position 2183: 1.8032744747565165e-08
Position 999: 3.2524447490368146e-09
Position 1751: 1.0528808035504141e-09
Position 758: 6.429075020586509e-10
Position 1788: 3.7133774951226623e-10
Position 1581: 1.5424133644317315e-10
Position 1534: 1.254926039497623e-10
Position 802: 5.641994868719941e-11
Position 1950: 1.0529953466997678e-11
Position 682: 8.865754690675764e-12
Position 673: 3.3529690525543506e-12
Position 1555: 1.3974863487336964e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1550: 0.9823046693170656
Position 2001: 0.6859263811505167
Position 1244: 0.666142918031337
Position 1760: 0.43011756958992603
Position 1033: 0.13472051145456818
Position 2302: 0.09511187602480302
Position 448: 0.08328213375505471
Position 2390: 0.07025621963574516
Position 626: 0.0528328806894883
Position 2271: 0.05027703450304107
Position 1142: 0.03345259787478979
Position 2004: 0.03066202108230735
Position 1807: 0.023419110230964237
Position 2079: 0.016549905784061313
Position 588: 0.0137410264934824
Position 1086: 0.013061291822945307
Position 952: 0.012150786476035055
Position 1492: 0.010575736676684034
Position 2332: 0.00915040400304238
Position 1213: 0.008102942136687335
Position 1010: 0.007084239283762107
Position 1783: 0.006893417998823676
Position 1264: 0.006629819307979612
Position 1083: 0.0065972678582883505
Position 2429: 0.005870842344484069
Position 1190: 0.005727884947949864
Position 632: 0.0055488067072189205
Position 563: 0.005302060036619809
Position 1780: 0.004443347342642782
Position 901: 0.00419979460177638
Position 661: 0.0041487067383246005
Position 1452: 0.003844388459561333
Position 1722: 0.0030706321984997607
Position 574: 0.0029615813453599867
Position 1171: 0.0027613181291205424
Position 473: 0.0027372631158429587
Position 459: 0.0024306566288963883
Position 2100: 0.0020343004912094344
Position 550: 0.0017083510634945261
Position 2135: 0.0016883656623426317
Position 702: 0.001348450284830316
Position 1195: 0.0010900082291516544
Position 2464: 0.001070061706147161
Position 604: 0.0010627004376398276
Position 1868: 0.0010541683856454009
Position 1587: 0.0009819133796774016
Position 1865: 0.0009537572791367301
Position 405: 0.0008891374861627914
Position 2720: 0.0007754347449065678
Position 1560: 0.0007250843272688535
Position 1051: 0.0005325952925735796
Position 2759: 0.0005157056997557679
Position 2912: 0.0004693997653166639
Position 505: 0.00045696651894723523
Position 2276: 0.00042724424162226155
Position 396: 0.0004079200705490589
Position 2392: 0.0003613918151167162
Position 2012: 0.0003218938883271447
Position 1922: 0.0003050649768091501
Position 290: 0.0002621565016836902
Position 2355: 0.0002604970425673909
Position 2567: 0.0002600033642797704
Position 2239: 0.0002466937124441578
Position 1040: 0.00023944776525827277
Position 995: 0.00020853099760726512
Position 2595: 0.000156088700729928
Position 591: 0.00015192014519953428
Position 2410: 0.0001420309596762845
Position 316: 0.00014144303256344762
Position 1467: 0.00012863095375188562
Position 1727: 0.00011981000246378835
Position 2202: 0.0001184762897238609
Position 2537: 0.00011579206594782094
Position 2049: 0.00010199079558070478
Position 2668: 9.411063356232403e-05
Position 601: 9.258085576519431e-05
Position 475: 9.117560752525153e-05
Position 280: 8.818705749570877e-05
Position 1821: 8.375743241027358e-05
Position 1120: 8.290891091561498e-05
Position 838: 7.750506827742971e-05
Position 2639: 7.14087898932558e-05
Position 1594: 6.717560074861209e-05
Position 2120: 6.633905396942827e-05
Position 2244: 5.9273659081098386e-05
Position 2094: 5.681756110020753e-05
Position 2058: 5.5697073800316185e-05
Position 1519: 5.5038497343795376e-05
Position 1933: 5.160423541761166e-05
Position 2309: 4.211081205088207e-05
Position 821: 4.197273648497138e-05
Position 1290: 4.122129406368039e-05
Position 2828: 3.970664016106164e-05
Position 2026: 3.9444951471854095e-05
Position 1907: 3.598771808638719e-05
Position 363: 3.125253630446282e-05
Position 909: 3.026338449901579e-05
Position 862: 2.929887703007239e-05
Position 385: 2.779752849016912e-05
Position 1476: 2.6958182503670635e-05
Position 327: 2.6682484313905562e-05
Position 983: 2.638460076341781e-05
Position 295: 2.4257796616031337e-05
Position 144: 2.4084112697189287e-05
Position 841: 2.2557839203774886e-05
Position 2886: 2.1907930215803222e-05
Position 2163: 2.0320574373037784e-05
Position 2581: 1.7797307064070276e-05
Position 2445: 1.652205315341122e-05
Position 2629: 1.5839026079162374e-05
Position 2040: 1.5315601258509477e-05
Position 712: 1.5084169667834561e-05
Position 2934: 1.4048056274276646e-05
Position 1095: 1.1675590837029922e-05
Position 2618: 1.133938648846917e-05
Position 2763: 1.1005795035426166e-05
Position 480: 1.0866765877783675e-05
Position 1100: 1.041950429389155e-05
Position 1870: 1.0355868819245802e-05
Position 2141: 1.0270720513400757e-05
Position 1918: 9.97547624121105e-06
Position 1643: 9.272667748077535e-06
Position 483: 9.06327049485373e-06
Position 2716: 7.370354469824296e-06
Position 116: 7.060787701020073e-06
Position 1503: 6.8442113317208566e-06
Position 1607: 5.798722599502754e-06
Position 2849: 5.7447298162957695e-06
Position 1516: 5.463978461531152e-06
Position 1395: 5.344056681262863e-06
Position 2916: 4.4891557136913965e-06
Position 742: 4.457927653100574e-06
Position 1391: 4.014560962738326e-06
Position 262: 3.956084794291802e-06
Position 334: 2.8448470659503907e-06
Position 714: 2.7955041995259133e-06
Position 646: 2.6817890696124865e-06
Position 137: 2.6222728657756683e-06
Position 606: 1.930175941970629e-06
Position 1276: 1.6395008615246092e-06
Position 798: 1.2898775954746443e-06
Position 2137: 1.0662203522031394e-06
Position 1318: 9.57424025613088e-07
Position 494: 8.164905488668137e-07
Position 1507: 7.084514722463357e-07
Position 251: 4.4010037357343417e-07
Position 748: 3.565726606847166e-07
Position 1650: 3.2517044939125186e-07
Position 1364: 3.065741136211326e-07
