Gene = LRRC71
index = 796
Annotated 5SS: [  314  3449  3903  4069  4366  6621  7006  7167  7355  8780  9080  9968
 11378 11896]
Annotated 3SS: [ 3298  3773  3992  4287  6551  6845  7082  7264  8629  8985  9878 11265
 11773 12202]
SMsplice 5SS: [1040 3449 3903 4069 7006 7167 7355 9080 9968]
SMsplice 3SS: [ 3298  3773  3992  6845  7082  7264  8985  9878 12202]
top_k =  1000
Partition function (log Z): 16.229178267107486

Sorted 5' Splice Sites (High to Low Probability):
Position 7355: 0.9933238169156494
Position 9968: 0.9923814807053873
Position 3903: 0.9654385782575636
Position 7006: 0.94959416482729
Position 9080: 0.9129906766533608
Position 3449: 0.8996576377269945
Position 7167: 0.8590221769079321
Position 4069: 0.6203900762959006
Position 4366: 0.5816997037628434
Position 1040: 0.4811118381119873
Position 5891: 0.43039956988730926
Position 314: 0.2835609948994974
Position 752: 0.25941065057067014
Position 6621: 0.2247054934448423
Position 8780: 0.19962226500133298
Position 11896: 0.18097600205681114
Position 934: 0.1313518377986817
Position 7184: 0.12073280320375472
Position 5851: 0.10221593731271487
Position 4169: 0.09891193843757749
Position 11112: 0.0980403218078498
Position 4177: 0.08224432375221165
Position 12000: 0.07353606362182939
Position 4701: 0.06718682262747291
Position 11378: 0.06538012011975379
Position 553: 0.05567538994093651
Position 95: 0.05299245226406054
Position 2703: 0.037369631549461386
Position 740: 0.027137846001875094
Position 10975: 0.026272180389260765
Position 5298: 0.025425337200654544
Position 4546: 0.025048745586302806
Position 3877: 0.024808424976768658
Position 8509: 0.020882509398149514
Position 8684: 0.018234175032499838
Position 11184: 0.01818386207546268
Position 6230: 0.015994055572352547
Position 9167: 0.015757920686673452
Position 9721: 0.013740401823858947
Position 1945: 0.013455439647544707
Position 8784: 0.013133229821667992
Position 9586: 0.012247776885435132
Position 3354: 0.010771425638765668
Position 4859: 0.010195273345072572
Position 394: 0.010166912613136686
Position 7171: 0.00902341719255526
Position 229: 0.008166715966786673
Position 679: 0.007778702343337721
Position 1881: 0.007299983561026189
Position 3103: 0.007163368080581963
Position 125: 0.006211743522765013
Position 1227: 0.006043712692776759
Position 3545: 0.005424514630374079
Position 6977: 0.005376909657501929
Position 4898: 0.00490919195440286
Position 2633: 0.004852068077984918
Position 25: 0.004835970929968142
Position 4218: 0.004711831642897261
Position 2220: 0.00449106325738702
Position 581: 0.004471699400943937
Position 3555: 0.0043794738863679105
Position 3851: 0.0041478043986144875
Position 4794: 0.004102397751196369
Position 2170: 0.003960750943564791
Position 7637: 0.0037268506840136897
Position 11611: 0.0035458001313653366
Position 3737: 0.003407519887497115
Position 8260: 0.003345178853121226
Position 4895: 0.003011290190429944
Position 889: 0.0028660990886785745
Position 5281: 0.0026312704809115313
Position 9084: 0.0026077045108841117
Position 4993: 0.0024412573537183546
Position 330: 0.002418851001932767
Position 4184: 0.002399585970624397
Position 11353: 0.002354893454449952
Position 1482: 0.0023428515958548394
Position 3472: 0.0022159384183872504
Position 499: 0.0022118743648978836
Position 2955: 0.0018822561793962098
Position 3590: 0.0018787150905836699
Position 11132: 0.0018184470863946576
Position 8547: 0.001616934590109941
Position 5003: 0.0015725675162585493
Position 1676: 0.0015508749065143018
Position 3379: 0.0015249393033154278
Position 1413: 0.0014455886435224667
Position 2714: 0.0013020742030963983
Position 2129: 0.0013009680982636498
Position 8667: 0.0011280757596286112
Position 8064: 0.0011276517516556244
Position 9090: 0.0010587152700243846
Position 1314: 0.0010514922104958495
Position 7419: 0.0010514341168594188
Position 200: 0.0010332646448835876
Position 3582: 0.0009914864918085283
Position 1796: 0.0009128692861897813
Position 4001: 0.0008643766757752069
Position 4298: 0.0008322706202605794
Position 489: 0.0008318483172830294
Position 11615: 0.0008118009316706467
Position 3708: 0.0008006676320356352
Position 1307: 0.0007506094514792154
Position 11663: 0.0007360415931258358
Position 3046: 0.0006587000495581403
Position 9142: 0.0005315151933620155
Position 11791: 0.0005255070788022257
Position 4123: 0.0005008482662874434
Position 3566: 0.0004891492578006192
Position 3681: 0.00048077446965136695
Position 9723: 0.0004711839726205291
Position 812: 0.00045208266228494604
Position 2497: 0.0003700867496660476
Position 3961: 0.0003570878283540911
Position 35: 0.0003494161657799578
Position 5017: 0.00034025087214417394
Position 746: 0.000302935493306681
Position 1407: 0.00029844799900612156
Position 8201: 0.00027715022177820175
Position 1464: 0.00027488794280814907
Position 5370: 0.00027357633526258634
Position 8849: 0.00027043757133908986
Position 2569: 0.0002695090150573032
Position 2681: 0.000266047723045873
Position 519: 0.00025944066216173934
Position 4104: 0.000244899234357994
Position 8841: 0.00023332267110801692
Position 11818: 0.00022337840607924303
Position 4958: 0.00022201350358544436
Position 216: 0.00021245396200580865
Position 1022: 0.0002108385263104389
Position 704: 0.0001986459192425533
Position 366: 0.0001821557706806269
Position 2835: 0.00018149002746548903
Position 286: 0.00017862798248676135
Position 8553: 0.00017281998705936724
Position 9015: 0.00016401868529080345
Position 2858: 0.00014972823086570824
Position 3160: 0.00014291643240800766
Position 11287: 0.00014201169272495617
Position 90: 0.00012957130202489626
Position 2724: 0.000127320939711154
Position 2034: 0.00012633495349628266
Position 947: 0.00010246312038718881
Position 156: 9.911939187828981e-05
Position 8430: 9.172479648619985e-05
Position 1634: 8.956791450426395e-05
Position 2654: 8.865655115934634e-05
Position 10859: 8.818112426974223e-05
Position 8807: 8.487212350820493e-05
Position 9502: 8.196470971676183e-05
Position 3881: 8.140403262639515e-05
