Gene = RRP9
index = 1213
Annotated 5SS: [ 161  533 3847 4273 4397 4750 5511 5685 6350 6600 6745 7311 7470 8234]
Annotated 3SS: [ 449 3736 4204 4354 4622 5385 5591 6248 6464 6681 7164 7389 8159 8341]
SMsplice 5SS: [ 161 3847 4273 4485 4750 5500 5685 6350 6600 6745 7311]
SMsplice 3SS: [3736 4204 4354 4622 5385 5591 6248 6464 6681 7164 7651]
top_k =  1000
Partition function (log Z): 26.496028622674284

Sorted 5' Splice Sites (High to Low Probability):
Position 3847: 0.989640604134716
Position 5685: 0.9777788909523322
Position 7311: 0.9755692408240166
Position 4273: 0.9739632424559947
Position 6745: 0.9417947159609413
Position 6350: 0.9060233492425905
Position 161: 0.8498921034271272
Position 4485: 0.8404798227564917
Position 5511: 0.6723067309388818
Position 533: 0.6043785851979593
Position 4750: 0.5749632897746817
Position 6600: 0.5293231468571749
Position 7470: 0.49293656421960746
Position 4754: 0.3734870056487791
Position 6547: 0.3178550517676379
Position 3333: 0.2922121763901428
Position 5521: 0.2598065844348681
Position 8259: 0.2210294329145549
Position 4397: 0.12238156801476513
Position 6605: 0.11850912986341347
Position 4999: 0.10571052921292451
Position 8234: 0.10042368548305905
Position 6370: 0.07950952222095257
Position 7474: 0.07837939440132825
Position 1631: 0.0662314925580668
Position 3090: 0.06174140325453457
Position 2003: 0.056831573073341704
Position 3658: 0.05101937998681981
Position 96: 0.048768878183312374
Position 5504: 0.031200272561367197
Position 8160: 0.03099037583383768
Position 2374: 0.03066390875457931
Position 7767: 0.030626004938614598
Position 962: 0.02789200032873618
Position 5265: 0.02660306603964997
Position 3019: 0.024411217110433796
Position 2932: 0.022724787769542152
Position 596: 0.021968374303053918
Position 7853: 0.020226453660184968
Position 2771: 0.01774567541584942
Position 3077: 0.014271485024583554
Position 3181: 0.013900338307426263
Position 3044: 0.01249902745269273
Position 7793: 0.010662004486427056
Position 1090: 0.010552669607363082
Position 6752: 0.010007845062305787
Position 35: 0.009658624914931647
Position 3361: 0.008778330945335373
Position 1492: 0.006959684169418961
Position 8038: 0.0056514516081341785
Position 188: 0.005348102131347458
Position 3529: 0.004906714188783892
Position 1051: 0.004602649741207088
Position 6551: 0.004525198599124655
Position 2629: 0.004015835078518734
Position 5681: 0.0037108371146748597
Position 4425: 0.003580261447351899
Position 4766: 0.003159491050114753
Position 4867: 0.0029763028565688242
Position 7542: 0.0028798971712922787
Position 3433: 0.0028747263648407646
Position 6312: 0.0028328827501714767
Position 65: 0.002429421823032313
Position 8217: 0.0023848374623668257
Position 1268: 0.0022838946135213256
Position 2131: 0.0022115652508761068
Position 6381: 0.00218525946868133
Position 7740: 0.00217031690615384
Position 5278: 0.0020821075978557945
Position 5703: 0.001946292866228928
Position 7752: 0.00193723823210609
Position 4410: 0.0019132317754918834
Position 3953: 0.0018779323703078938
Position 2443: 0.0018116576416342533
Position 938: 0.0017687349609223238
Position 4246: 0.0015947659790739098
Position 1140: 0.0013712765668144038
Position 3968: 0.001295950766936723
Position 3495: 0.0011732387053546513
Position 6996: 0.0011531678069612926
Position 817: 0.0011262420086957737
Position 6850: 0.00102757670628393
Position 2123: 0.0010101433415088503
