Gene = SRP9
index = 1333
Annotated 5SS: [ 184 5540]
Annotated 3SS: [ 5470 11410]
SMsplice 5SS: [  184 10052]
SMsplice 3SS: [ 9956 10141]
top_k =  1000
Partition function (log Z): -7.520487894919629

Sorted 5' Splice Sites (High to Low Probability):
Position 184: 0.9678533076383937
Position 10052: 0.7620705204186089
Position 549: 0.6266703465346839
Position 5540: 0.20447996048664333
Position 5017: 0.18999099806352218
Position 2101: 0.1089356755949589
Position 1593: 0.06608013420252187
Position 11313: 0.04835952795432932
Position 26: 0.02480384007695244
Position 9157: 0.022987054298745084
Position 11568: 0.021055485772329043
Position 3908: 0.01754207128984032
Position 2121: 0.016917300309568575
Position 30: 0.015011387892444878
Position 5808: 0.01032262324564689
Position 10304: 0.009042876589485042
Position 2062: 0.00836122407830391
Position 47: 0.006412082543338058
Position 3805: 0.0057404813318544775
Position 279: 0.005105498201786949
Position 11787: 0.004993732836169862
Position 1161: 0.003655076671895689
Position 836: 0.002384190807697622
Position 11489: 0.0022368091683522477
Position 5279: 0.0012479878477446504
Position 51: 0.0009358225091930118
Position 11534: 0.000884458944214183
Position 555: 0.0008749922784819678
Position 2153: 0.0007230025123818194
Position 360: 0.0006716265697410745
Position 1235: 0.0005943427223829589
Position 1595: 0.000571581593170382
Position 388: 0.0003733191455362072
Position 726: 0.00034604354226414795
Position 1696: 0.0002156891954411591
Position 312: 0.0001941582787183413
Position 1041: 0.00013399892486272007
Position 913: 0.0001106607814544063
Position 1071: 9.911199342475844e-05
Position 732: 8.447165908167397e-05
Position 3494: 7.659893807842173e-05
Position 1195: 5.31637812612905e-05
Position 1208: 4.5825005140740856e-05
Position 744: 4.193998945858697e-05
Position 869: 3.9130352530491066e-05
Position 1681: 3.137957257552493e-05
Position 1420: 3.0227944475013315e-05
Position 1658: 2.8324257271288527e-05
Position 1688: 2.7882839910072697e-05
Position 460: 2.7794998717161927e-05
Position 2090: 2.4251567129419173e-05
Position 636: 2.1132806250226365e-05
Position 823: 1.9950924088398816e-05
Position 535: 1.8064003500109147e-05
Position 1141: 1.6945821441881087e-05
Position 138: 1.5414269609024876e-05
Position 1036: 1.4850016461510232e-05
Position 10358: 1.0025135541625822e-05
Position 1443: 9.675522167414318e-06
Position 1131: 9.275390164717307e-06
Position 54: 6.652548158731765e-06
Position 68: 6.114923264549146e-06
Position 564: 5.8929662524779054e-06
Position 318: 5.80504554616278e-06
Position 654: 4.526278775647576e-06
Position 8589: 3.876712265015846e-06
Position 1451: 3.004781036009347e-06
Position 3301: 2.7874943806931617e-06
Position 1411: 2.635317159692315e-06
Position 829: 2.5899271915714957e-06
Position 3452: 2.146443133901573e-06
Position 2890: 2.047118156105272e-06
Position 2096: 2.014606489249118e-06
Position 3250: 1.8080593498592922e-06
Position 2025: 1.4997898775104206e-06
Position 228: 5.550480127941645e-07
Position 58: 3.45977209504158e-07
Position 120: 1.6660272910597141e-07
Position 661: 1.557874521847776e-07
Position 1224: 1.2068582888226558e-07
Position 434: 1.018947502619168e-07
Position 878: 9.816288563139859e-08
Position 903: 8.378364365491275e-08
Position 919: 6.39144053111879e-08
Position 738: 3.574480795586087e-08
Position 891: 3.5529899861721497e-08
Position 472: 2.8098039393212593e-08
Position 331: 1.591916906573773e-08
Position 522: 1.985634581614007e-09
Position 1703: 9.071362212574602e-10
Position 463: 1.0332545713877055e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 9956: 0.7795584165256996
Position 10141: 0.5170011429037441
Position 352: 0.33369097810739046
Position 434: 0.21102845004879264
Position 5470: 0.18487887660903712
Position 4879: 0.13463455033881552
Position 11410: 0.13432298574221374
Position 1984: 0.11926611795190742
Position 11429: 0.10233756713803058
Position 11025: 0.0519476456063187
Position 1501: 0.04473966647021035
Position 502: 0.04051865052030536
Position 105: 0.03968369793370109
Position 11682: 0.03688895548034891
Position 11204: 0.027234185336114502
Position 11166: 0.02520886426075793
Position 11873: 0.024155844614861675
Position 3594: 0.020187625989299504
Position 4976: 0.020022452598066065
Position 9032: 0.01803175400238134
Position 5127: 0.016922524887815663
Position 4811: 0.01639336653867102
Position 1962: 0.015720142842402605
Position 10184: 0.013369630277254047
Position 1320: 0.012698923158041999
Position 12423: 0.011439306331604202
Position 1946: 0.010213143170533907
Position 1336: 0.009093188349946747
Position 5335: 0.008859902955778197
Position 9058: 0.007810778627396567
Position 4850: 0.007791452431974577
Position 10258: 0.0073517084066856975
Position 275: 0.006741752602493339
Position 6211: 0.006666388815711441
Position 8477: 0.00650807713446536
Position 4379: 0.006305388520357263
Position 5615: 0.006218246990922643
Position 545: 0.005848359122481368
Position 9929: 0.005764349907622744
Position 3615: 0.0056151105141539655
Position 4995: 0.005445128917721114
Position 9920: 0.005301108351038848
Position 990: 0.005236153747284543
Position 5665: 0.005151879250289538
Position 5493: 0.005074612135959279
Position 442: 0.00462547000404726
Position 10608: 0.004219785813304237
Position 4952: 0.004093025165827347
Position 11917: 0.003580943362772578
Position 5395: 0.0033622707855613596
Position 12174: 0.00273644832257142
Position 6242: 0.0027187070769312304
Position 3412: 0.002650395225604928
Position 12293: 0.002566168006791117
Position 5638: 0.002229681456427524
Position 2595: 0.0020162759007475804
Position 266: 0.0019768289356573263
Position 12603: 0.001949201834003918
Position 8667: 0.001847301016361193
Position 2866: 0.001829777408170695
Position 11233: 0.0017173616171633026
Position 10446: 0.0017156678404320006
Position 10270: 0.001701867120028957
Position 718: 0.001544339132168485
Position 5383: 0.0014863512214563146
Position 398: 0.0014178075599266817
Position 4774: 0.001333980598543301
Position 4855: 0.0013315142106160973
Position 1527: 0.0013150419539163642
Position 3386: 0.001152206366903657
Position 472: 0.0010977900837638394
Position 4125: 0.0010604670344882957
Position 6438: 0.001039273124313433
Position 2570: 0.0009779811130632002
Position 3752: 0.0008909739377576942
Position 2404: 0.0008876946044730728
Position 3755: 0.0008740050800504235
Position 768: 0.0007347221583225684
Position 3590: 0.0006411747031623803
Position 6603: 0.0006006867604615103
Position 257: 0.0005884599335312506
Position 6067: 0.000569160142802691
Position 1079: 0.0005675113267220652
Position 646: 0.0005612607277344314
Position 126: 0.0005581537641453681
Position 11132: 0.0005408232210038684
Position 9416: 0.0005344351234052694
Position 120: 0.0005259269271107799
Position 799: 0.0005141235260507539
Position 6340: 0.0005096053512063955
Position 6017: 0.0005053256515957106
Position 1188: 0.000500187375795626
Position 10846: 0.000451166544308245
