Gene = AGT
index = 39
Annotated 5SS: [  212  4303  8365 10105]
Annotated 3SS: [ 3443  8096  9959 10967]
SMsplice 5SS: [  212  4303  8365 10105]
SMsplice 3SS: [ 4173  8096  9959 10967]
top_k =  1000
Partition function (log Z): -0.9009604865444265

Sorted 5' Splice Sites (High to Low Probability):
Position 4303: 0.9930534402184196
Position 212: 0.9354083980309775
Position 10105: 0.9183111052233209
Position 8365: 0.7373300558049815
Position 3399: 0.25130285242996475
Position 8589: 0.23849509486697684
Position 25: 0.15924828968819807
Position 3223: 0.1468841729427534
Position 9029: 0.1344860721916076
Position 4734: 0.13293748091802465
Position 9734: 0.09437897802301413
Position 6475: 0.07387569697386105
Position 1015: 0.049728766039360946
Position 6748: 0.04275474375864712
Position 4989: 0.042226625899160514
Position 5191: 0.03343513933582329
Position 3811: 0.0315055373551956
Position 7558: 0.03011684899301681
Position 596: 0.028127202301419484
Position 8773: 0.027456762505695106
Position 3746: 0.021715269548644736
Position 11058: 0.020666650803542824
Position 8231: 0.01857433862384958
Position 3445: 0.016103068553787344
Position 7091: 0.015544302083417828
Position 488: 0.014840142639537946
Position 10710: 0.014222840753434132
Position 7554: 0.012172057096852977
Position 10096: 0.012163656867595607
Position 1149: 0.01191413048830366
Position 8306: 0.011373418078992876
Position 3544: 0.01051578699244593
Position 10740: 0.010112021283041422
Position 9550: 0.009127678904760376
Position 762: 0.008962565512884824
Position 1262: 0.008569839298150235
Position 2538: 0.008233904173208953
Position 2008: 0.008123393764812586
Position 9352: 0.007961285900850738
Position 9789: 0.007466706175789994
Position 7045: 0.007394448504852188
Position 9613: 0.007114793837602399
Position 1631: 0.006038983501823602
Position 1989: 0.0060105438790092666
Position 4710: 0.005891464408598834
Position 10111: 0.005145347732032295
Position 1957: 0.004714142157367786
Position 197: 0.004515933392786548
Position 5064: 0.004341775070513395
Position 1718: 0.0042463242636523076
Position 435: 0.0040359712664586956
Position 4715: 0.004015647586852383
Position 3598: 0.0038916228736001436
Position 4566: 0.003666909937462376
Position 7589: 0.003596145995489499
Position 3487: 0.0033448774166646017
Position 2030: 0.0031558674952301786
Position 9000: 0.003145880972824848
Position 9541: 0.003142421536165159
Position 10328: 0.003075855697105422
Position 11049: 0.002719505835307108
Position 82: 0.002676218002565477
Position 9058: 0.0025403018600113664
Position 6634: 0.0024218239708967315
Position 3762: 0.002368880665955378
Position 8636: 0.002318432019871808
Position 7247: 0.0019940507694995416
Position 10717: 0.0019438570468567166
Position 7725: 0.0019382493495428712
Position 1893: 0.0017362165507783464
Position 4991: 0.0017123966054275537
Position 459: 0.0016763528661190086
Position 3793: 0.0016322393774961135
Position 10641: 0.0016205082145080492
Position 1910: 0.0016170671665466374
Position 77: 0.001549526552332075
Position 430: 0.0015099409154338112
Position 7591: 0.0015090937209249846
Position 3489: 0.001477280785700329
Position 3083: 0.0014202344605490954
Position 1019: 0.00141918167560478
Position 10968: 0.0013602454615482264
Position 3984: 0.0012363586514544285
Position 3381: 0.0012330581562341914
Position 11090: 0.0012228803891844208
Position 2047: 0.001095473080539019
Position 7871: 0.0010118666424706129
Position 306: 0.0009987711036079034
Position 5516: 0.0009069013793468185
Position 10575: 0.000810163980440976
Position 1274: 0.0007482692422517279
Position 5584: 0.0007446021757317945
Position 2202: 0.0007324771364921588
Position 7562: 0.0006288588686604285
Position 10434: 0.0005092316904453885
Position 4071: 0.0005046140457023243
Position 10171: 0.00038756570417033097
Position 7050: 0.000313600677049381
Position 8783: 0.0003080476856173312
Position 11516: 0.0003072745370828149
Position 7405: 0.0002880684535029738
Position 17: 0.00026229328697141807
Position 1398: 0.00020006645032710283
Position 8760: 0.00019137490905229084
Position 10239: 0.00018204398918648655
Position 6357: 0.00018014208724120346
Position 526: 0.00013671526558363653
Position 67: 0.0001153925777666681
Position 261: 7.149774734215537e-05
Position 4343: 5.273364838653188e-05
Position 8559: 4.28325356261497e-05
Position 373: 3.8061011767615345e-05
Position 4205: 2.497727987441013e-05
Position 662: 1.692447773532198e-05
Position 5602: 1.4736322842367524e-05
Position 465: 9.914699256735841e-06
Position 4798: 9.140266564902596e-06
Position 7548: 7.641455219864486e-06
Position 7787: 7.252321882358637e-06
Position 243: 5.304476434421997e-06
Position 1375: 4.653863766470327e-06
Position 2212: 4.101355079046621e-06
Position 4652: 3.6080141505628863e-06
Position 10278: 3.213195415954711e-06
Position 1279: 2.4573489268099752e-06
Position 853: 2.2504193736833366e-06
Position 678: 2.2311477177710307e-06
Position 31: 2.1319478782137747e-06
Position 29: 2.026651690507957e-06
Position 517: 1.8396849803431831e-06
Position 10542: 1.8283882149479524e-06
Position 794: 1.534327515404403e-06
Position 861: 1.222545691848371e-06
Position 160: 7.491513146567746e-07
Position 559: 6.916518582846571e-07
Position 386: 5.648566236641628e-07
Position 64: 5.036847965192594e-07
Position 248: 1.8616971723598188e-07
Position 272: 1.532386914751756e-07
Position 47: 4.7904080360363314e-08
Position 102: 4.5395189524739877e-08
Position 190: 3.183298095665334e-08
Position 501: 2.5465752794840082e-08
Position 187: 7.029337454507779e-11
Position 343: 2.4055615473967975e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4173: 0.9635017522794352
Position 9959: 0.8608425987122434
Position 10967: 0.783679055420003
Position 8096: 0.6717849942513215
Position 3318: 0.2714734752306393
Position 8528: 0.2338929051159585
Position 8897: 0.14290913879249859
Position 4588: 0.13607249780893121
Position 3142: 0.09959869757282276
Position 10014: 0.08882999214316467
Position 143: 0.08221023272446677
Position 4870: 0.061114174471385625
Position 11645: 0.051192414735054446
Position 927: 0.05015649694328007
Position 3665: 0.04988397479069872
Position 9470: 0.04884650536955768
Position 7487: 0.04883746506212398
Position 8200: 0.04646090034756671
Position 9636: 0.04346743924578249
Position 10368: 0.03900607924953937
Position 6658: 0.037068403744720105
Position 6448: 0.03537371298175726
Position 338: 0.031117235108809847
Position 8278: 0.027782820052476384
Position 6427: 0.024103057249004477
Position 10327: 0.023472719518433823
Position 9681: 0.021293629457365997
Position 10859: 0.020762176379024604
Position 3075: 0.019956821438610543
Position 2974: 0.019908336721712452
Position 10460: 0.018619238092021737
Position 10277: 0.015940660568396398
Position 4121: 0.015226640001659646
Position 1792: 0.015177893629769028
Position 109: 0.015158974904513426
Position 6907: 0.014813896860646507
Position 10904: 0.013459357290791018
Position 9285: 0.01205361070806065
Position 11406: 0.012013536571733926
Position 7864: 0.011955294539065848
Position 10837: 0.010279476166017931
Position 8468: 0.010108574627695545
Position 98: 0.009993070200280011
Position 3443: 0.009779195912790091
Position 8326: 0.00958875564665117
Position 650: 0.008445055549888352
Position 8473: 0.007454132928391439
Position 8712: 0.007373894532646235
Position 4890: 0.007366839088171475
Position 394: 0.0070370056046281555
Position 4086: 0.006073934432998198
Position 10520: 0.005925948562021263
Position 2328: 0.005701246571539065
Position 3082: 0.005588448640453783
Position 5127: 0.005579132372858723
Position 4688: 0.005327087566857989
Position 1493: 0.005050408736555386
Position 6371: 0.004934206375197609
Position 4001: 0.00471862605315982
Position 11633: 0.004713778141881559
Position 6355: 0.004588751387178963
Position 6980: 0.004471123605960579
Position 11210: 0.00428037561113993
Position 1008: 0.004132064522271668
Position 978: 0.0040357632380927455
Position 2793: 0.00395550099456035
Position 10783: 0.003903839747048236
Position 6319: 0.003867735273506508
Position 3543: 0.003671396880306632
Position 2898: 0.0036197451709272977
Position 10561: 0.0036183040579009975
Position 420: 0.00361624668618457
Position 6254: 0.003595313298557742
Position 10448: 0.0035357249620749337
Position 851: 0.003479213350915872
Position 6831: 0.0032415673245581307
Position 3273: 0.0030538107488052445
Position 1941: 0.0030354624380683963
Position 10378: 0.002882211433284863
Position 4434: 0.0028525693655416804
Position 1863: 0.0028436079912405217
Position 8134: 0.002779366341903374
Position 153: 0.002589129875802737
Position 11583: 0.002570115363967324
Position 10389: 0.0025440987941553806
Position 9723: 0.002442504621203833
Position 5137: 0.0024165345210843416
Position 8540: 0.0022365608609489487
