Gene = KRTCAP2
index = 754
Annotated 5SS: [ 113  596  769 3543]
Annotated 3SS: [ 440  704 3475 3772]
SMsplice 5SS: [ 17 769]
SMsplice 3SS: [ 660 2661]
top_k =  1000
Partition function (log Z): -7.5219733913685065

Sorted 5' Splice Sites (High to Low Probability):
Position 769: 0.956419223988537
Position 17: 0.35252748968904724
Position 596: 0.2873771751610677
Position 1010: 0.15639096195612798
Position 447: 0.1473534160833028
Position 250: 0.13180028362786192
Position 3562: 0.1200949229718625
Position 125: 0.08537956552487193
Position 113: 0.08317756791003315
Position 86: 0.07872454345034326
Position 3325: 0.049062285456096644
Position 567: 0.04758165952014956
Position 983: 0.04430088687159785
Position 443: 0.03914078550699491
Position 3543: 0.030181676722504144
Position 54: 0.021325042486515344
Position 1601: 0.019342528817041772
Position 573: 0.017192960775235463
Position 278: 0.016209074085157052
Position 295: 0.011696511925622079
Position 2906: 0.00828526407130645
Position 259: 0.007461085852103222
Position 345: 0.004843695580006104
Position 153: 0.0026811343989012006
Position 2662: 0.0020342076105562094
Position 257: 0.001688022746988225
Position 1736: 0.0016877225164590186
Position 204: 0.0014728546188609104
Position 629: 0.0013280446566116496
Position 511: 0.0009680691159801438
Position 2761: 0.0008951499948174082
Position 159: 0.0006794772547951928
Position 1423: 0.0006547345789493182
Position 2394: 0.000351303305810119
Position 773: 0.000346841935858318
Position 1127: 0.00032376527315183134
Position 2177: 0.0003061780133378573
Position 1238: 0.00029615633647580886
Position 1122: 0.0002847543324446222
Position 10: 0.00024578298097665516
Position 1992: 0.00022023768203488774
Position 3314: 0.00020277044102627964
Position 2374: 0.00015650307807159037
Position 519: 0.00014645179580915124
Position 859: 0.00014390179205261486
Position 130: 0.0001330048569723056
Position 141: 0.00012193234067458807
Position 852: 0.00011941026278552539
Position 2940: 0.0001085799274228983
Position 538: 7.152003604155801e-05
Position 304: 5.9546409321150313e-05
Position 297: 5.216630147087884e-05
Position 213: 5.1923602961957027e-05
Position 284: 4.650664758136193e-05
Position 165: 4.0241425269658996e-05
Position 382: 2.2698518581300913e-05
Position 791: 2.175396669056958e-05
Position 206: 1.2401178725918698e-05
Position 583: 1.2155888946742227e-05
Position 314: 1.1863594989434996e-05
Position 440: 8.228725613968316e-06
Position 1283: 7.545284304778958e-06
Position 332: 7.117580418103873e-06
Position 323: 6.973015540132773e-06
Position 637: 6.866465528917806e-06
Position 581: 6.860753063365072e-06
Position 610: 1.5702801303453677e-06
Position 312: 1.4456095295481075e-06
Position 3: 1.1012112507078083e-06
Position 418: 1.0119427956101883e-06
Position 1102: 8.472804985949378e-07
Position 927: 3.172261438894468e-08
Position 862: 7.729527033123971e-09
Position 182: 1.8651322656905276e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 660: 0.79586649365344
Position 2661: 0.32562779383083146
Position 3475: 0.2651687170506769
Position 843: 0.18822645664016058
Position 440: 0.18510322967363851
Position 3772: 0.1682717647409453
Position 196: 0.14997206391590037
Position 704: 0.08613733661739006
Position 508: 0.07507296655874084
Position 3205: 0.06455096326343274
Position 932: 0.06167009551724086
Position 3833: 0.04171425828355291
Position 3713: 0.03848047627828649
Position 2693: 0.029394832719737286
Position 1488: 0.02778121994246287
Position 1917: 0.022283261099929116
Position 1083: 0.01573802241547062
Position 3370: 0.015197810594636681
Position 1783: 0.0150184552099509
Position 1086: 0.012521536189187468
Position 887: 0.01214809674011428
Position 2603: 0.011652677689343601
Position 3701: 0.010699807146638644
Position 901: 0.010481754138655262
Position 2996: 0.010394061359563016
Position 1512: 0.009752613100495973
Position 385: 0.008550240740935326
Position 3020: 0.008244820496731722
Position 323: 0.006629835535627461
Position 3557: 0.005613718642376895
Position 2732: 0.005111456809717048
Position 3180: 0.00501628293955033
Position 3420: 0.004368371704980591
Position 1862: 0.003945222937550831
Position 897: 0.003352818065161049
Position 3367: 0.0025429125075321917
Position 851: 0.0022763803750365623
Position 2158: 0.0022389546213250114
Position 610: 0.0022143376433510246
Position 1803: 0.0020375927168098575
Position 2854: 0.0016113066167725662
Position 3324: 0.0015236403667835711
Position 2696: 0.0014881466798506108
Position 137: 0.0014736971429208446
Position 2202: 0.0013120995298877669
Position 741: 0.001292911673828755
Position 3248: 0.0011020235965407018
Position 1711: 0.0009895011013238164
Position 3231: 0.0008725446269420695
Position 1305: 0.0008574624306957832
Position 1576: 0.0007950409158628423
Position 3272: 0.0006309544637872574
Position 997: 0.0005923630965451633
Position 1212: 0.0005734232730930714
Position 2810: 0.0004986194546428902
Position 553: 0.0004980693844981515
Position 870: 0.0004879930478620675
Position 3723: 0.0004824566224260336
Position 198: 0.00047177434402560694
Position 1324: 0.0004493063649991782
Position 2257: 0.0004490719882533865
Position 3348: 0.000434811240518175
Position 1493: 0.00042420376636895566
Position 1089: 0.0003690698223050566
Position 1209: 0.00035219187013954534
Position 2081: 0.0003132055664253742
Position 1814: 0.0003127690442493243
Position 1668: 0.0002204168126607572
Position 3716: 0.00020858189582793728
Position 2699: 0.00020800685113679036
Position 173: 0.00015536299271535513
Position 858: 0.00014185472623217424
Position 3616: 0.00014169495867652766
Position 1991: 0.00013343225163485784
Position 3182: 0.000129989043075435
Position 1923: 0.00011158095146700903
Position 1004: 9.84912101245323e-05
Position 1394: 9.131024922148852e-05
Position 1230: 6.822009699799889e-05
Position 2387: 5.8349824641178964e-05
Position 3912: 5.0368593649026526e-05
Position 867: 4.998422592537838e-05
Position 1291: 4.998121340714353e-05
Position 281: 4.210576573029556e-05
Position 1063: 3.473119520718732e-05
Position 1381: 2.927279235352325e-05
Position 141: 2.490639728948663e-05
Position 632: 2.3431179915050194e-05
Position 341: 1.865675999171443e-05
Position 119: 1.535818850825745e-05
Position 304: 1.2881874156457763e-05
Position 2274: 1.265285778860294e-05
Position 248: 8.939643579148513e-06
Position 399: 8.14917785538871e-06
Position 147: 7.0858989272447e-06
Position 523: 6.495426934306307e-06
Position 538: 5.28101081932185e-06
Position 332: 3.937899296113764e-06
Position 358: 3.634584449160456e-06
Position 225: 2.585864010600157e-06
Position 722: 2.419995448012066e-06
Position 516: 1.7651826234665451e-06
Position 395: 1.6399406476857358e-06
Position 79: 1.1635535677364928e-06
Position 1633: 1.0552655102301273e-06
Position 1349: 6.978546780942145e-07
Position 1354: 5.931209640633814e-07
Position 755: 4.568797188828581e-07
Position 1333: 4.55190552288317e-07
Position 1317: 3.9738740098304143e-07
Position 750: 3.723381948247937e-07
Position 1433: 2.562350454588561e-07
Position 406: 2.3611772613495433e-07
Position 974: 1.1766551090633446e-07
Position 947: 8.991679891364565e-08
Position 1364: 7.799360335978401e-08
Position 941: 2.430087854629268e-08
Position 959: 1.7636323543882347e-08
Position 77: 1.6970823644393113e-08
Position 970: 1.5442280154327742e-08
Position 149: 9.96679302001724e-09
Position 767: 5.54651851681483e-09
