Gene = DPT
index = 468
Annotated 5SS: [  395 15044 28248]
Annotated 3SS: [14917 28139 32648]
SMsplice 5SS: [  395  9453  9742 10681 15044 20551 28248]
SMsplice 3SS: [ 9369  9553 10551 14917 20455 28139 32648]
top_k =  1000
Partition function (log Z): -1.1346753220418617

Sorted 5' Splice Sites (High to Low Probability):
Position 15044: 0.9738973607895592
Position 395: 0.9411363976457513
Position 28248: 0.9348672286158124
Position 10681: 0.9308878438873901
Position 20551: 0.75464128884325
Position 9453: 0.6856946760513551
Position 22994: 0.5582441765095536
Position 9742: 0.4657006470039536
Position 8315: 0.38478915245917966
Position 18556: 0.38171415221256166
Position 25897: 0.2993633060766965
Position 11188: 0.18696222024438824
Position 28951: 0.1722325887940956
Position 8308: 0.16471498049135658
Position 20178: 0.14935340056411628
Position 18304: 0.13761521474409122
Position 9469: 0.11078116904411471
Position 13267: 0.10710666673232845
Position 13890: 0.0993580516981209
Position 19105: 0.09776855430183756
Position 14677: 0.09115597141759432
Position 9500: 0.08631634011045579
Position 9913: 0.06828928403259427
Position 13439: 0.0618110926087506
Position 14064: 0.06072320926225257
Position 25962: 0.05439278689446809
Position 9732: 0.05316443754275876
Position 32841: 0.04606091982765319
Position 16650: 0.04338451345996561
Position 28557: 0.038077212923901885
Position 23503: 0.03581710689717114
Position 9509: 0.03491709681663227
Position 40: 0.03401971483768578
Position 9115: 0.03339264247687523
Position 15386: 0.032947729864541364
Position 10988: 0.0321711309262057
Position 23942: 0.030557055582836473
Position 16646: 0.030184556396692618
Position 737: 0.02600702726253525
Position 2315: 0.02579300899730638
Position 20574: 0.02508056584541344
Position 6075: 0.024825695561444993
Position 200: 0.02424639725548914
Position 4909: 0.021225338075146236
Position 9140: 0.020364378619845396
Position 17615: 0.020351344330819244
Position 29360: 0.019412516763033717
Position 17608: 0.019389084127399817
Position 3283: 0.019293538308139697
Position 17646: 0.01636556810718278
Position 19866: 0.01617083411657762
Position 10246: 0.01546902635692927
Position 15118: 0.015059697053521396
Position 19843: 0.014281657317582564
Position 21366: 0.012893514910407718
Position 16164: 0.012880053862406244
Position 22236: 0.011700976654256956
Position 15026: 0.010966362980482725
Position 2389: 0.009499582184086506
Position 2759: 0.008338958799330238
Position 20600: 0.008008422966252296
Position 252: 0.007827746359532978
Position 16930: 0.0076308422937972605
Position 28929: 0.0065255804148836635
Position 3674: 0.00609946828463973
Position 362: 0.00555069955393437
Position 32368: 0.005493376068374065
Position 12248: 0.0054371388376644805
Position 6866: 0.005100667038220285
Position 18012: 0.004893472490957297
Position 16519: 0.004618845791302213
Position 9504: 0.004338987675463184
Position 11567: 0.0043133305574016385
Position 28604: 0.004256319629234512
Position 9450: 0.003946461864357164
Position 31914: 0.0038743449955505583
Position 22433: 0.0036409302002074423
Position 11200: 0.0031811055800046745
Position 14037: 0.003052786687678984
Position 2569: 0.0029085642332730066
Position 679: 0.0027722417204830937
Position 11003: 0.002757190042281332
Position 6682: 0.0026464583595060113
Position 17161: 0.0025700898390430965
Position 10065: 0.002418449156058293
Position 19075: 0.0023382036212062436
Position 7543: 0.0023381937422734156
Position 20588: 0.002158646740741311
Position 17830: 0.002073718733643375
Position 683: 0.0020245022759150053
Position 17733: 0.0019578319875695077
Position 4466: 0.0019021029094163158
Position 5148: 0.0018518035472598845
Position 5281: 0.001838899844501173
Position 19734: 0.001719331657106385
Position 16761: 0.0014807110568613986
Position 16623: 0.0010291978152517224
Position 111: 0.0009528641702938616
Position 11408: 0.0007086767630641683
Position 10758: 0.0006653307552231113
Position 19589: 0.0005277844180713085
Position 204: 0.000518906490942087
Position 9658: 0.000515377958384021
Position 13464: 0.0004802132661534714
Position 15476: 0.00046014495215283304
Position 11886: 0.00041738740301592295
Position 292: 0.0003149595651095687
Position 146: 0.00030991154559849136
Position 15964: 0.00024161675123736856
Position 722: 0.00015677971963289132
