Gene = GUSB
index = 634
Annotated 5SS: [  341  2091  2588  2916  6300  7396  7789  8020 12033 14584 17992]
Annotated 3SS: [ 1904  2402  2772  6111  7242  7609  7872 11947 14406 17855 21250]
SMsplice 5SS: [  341  2091  2916  6300  7789  8020 14584 17992]
SMsplice 3SS: [ 1904  2797  6111  7609  7872 14406 17855 21250]
top_k =  1000
Partition function (log Z): 8.896797013863878

Sorted 5' Splice Sites (High to Low Probability):
Position 7789: 0.9811408393864014
Position 14584: 0.9765112142423381
Position 8020: 0.9698651918820436
Position 17992: 0.9087734767753037
Position 341: 0.6647930691519416
Position 2091: 0.5492068225710094
Position 2916: 0.5309697003754478
Position 21363: 0.5125003394937059
Position 6300: 0.5031514328306501
Position 2929: 0.39868486361995487
Position 575: 0.3881397989375046
Position 19030: 0.3415134354006284
Position 6231: 0.3286885649858021
Position 18371: 0.3263877643708762
Position 12033: 0.23928263987483084
Position 2588: 0.22280572298301174
Position 1426: 0.18332877737965594
Position 18423: 0.17768484833400347
Position 2481: 0.1674465043632763
Position 1994: 0.16312338572366433
Position 142: 0.13999204086139264
Position 16113: 0.10766310282044766
Position 319: 0.10168023135087786
Position 19016: 0.09805084431336089
Position 6238: 0.08498774440195851
Position 19140: 0.0798801691894888
Position 2651: 0.06968491832721048
Position 2175: 0.06407802629333072
Position 2007: 0.05751552687009566
Position 2120: 0.05555130040318522
Position 18147: 0.049959030843437384
Position 7396: 0.04947572837570684
Position 20106: 0.04584424812445249
Position 20194: 0.038808139064305185
Position 16062: 0.03583389263335057
Position 18348: 0.03468325673919029
Position 1431: 0.03116636884842054
Position 2095: 0.02682482256838046
Position 13993: 0.02233195536721223
Position 3236: 0.021423612834079224
Position 13785: 0.020581352182713415
Position 2592: 0.019797462188827622
Position 17176: 0.018974939223291017
Position 9902: 0.01677362716849376
Position 106: 0.01451428319497412
Position 1989: 0.01357128123790594
Position 1294: 0.013139824626545081
Position 1731: 0.01270930560943317
Position 18964: 0.011970965969619076
Position 6165: 0.011378700604231651
Position 1272: 0.010943034819401273
Position 1621: 0.010643795662164321
Position 7928: 0.01057054736399389
Position 14772: 0.009946015212495236
Position 4142: 0.008504903749402378
Position 3124: 0.008013302579182131
Position 20134: 0.007995270499952422
Position 19123: 0.007945044962846695
Position 3065: 0.007830736760537332
Position 595: 0.0076734247784663685
Position 7243: 0.007666506888040489
Position 12575: 0.007436665478394885
Position 2320: 0.007171571948378728
Position 7913: 0.007084889786205043
Position 5643: 0.006076400775595524
Position 12000: 0.005864681197215227
Position 2193: 0.005411364008867854
Position 6681: 0.005254494263354819
Position 385: 0.005149798988669166
Position 20055: 0.005068015266061754
Position 11620: 0.004989932879492051
Position 11823: 0.004939802309071981
Position 6381: 0.0049096958603222
Position 15116: 0.004844732034548726
Position 2722: 0.004531699026901492
Position 464: 0.004521581301679419
Position 20110: 0.004331344306279736
Position 14514: 0.004016049062380448
Position 12743: 0.0039472172317629945
Position 6331: 0.0037521867505602782
Position 2052: 0.0036400862289976983
Position 7966: 0.0033799122611805287
Position 14550: 0.003351307596955732
Position 10002: 0.003254890142352064
Position 9857: 0.003221782491983447
Position 5858: 0.0030000777381239147
Position 11683: 0.002496635464013229
Position 18890: 0.0023471025231948162
Position 13058: 0.0021854593728128226
Position 7225: 0.002129952992479013
Position 18971: 0.001976570633890216
Position 18073: 0.00178704718016292
Position 5956: 0.001731578194624405
Position 2712: 0.0017204086674488276
Position 3176: 0.0017036002886216459
Position 4847: 0.0016801920748116016
Position 9558: 0.0015400510410835907
Position 10534: 0.0015206413234860599
Position 2185: 0.0015111489062752522
Position 18117: 0.0015046372594038975
Position 18910: 0.0012143715679234358
Position 17723: 0.0012120483663985043
Position 5696: 0.0011546056785176817
Position 2325: 0.0011402146095987698
Position 3299: 0.0010785193204283104
Position 457: 0.0009302378592373007
Position 14523: 0.0008490424702053022
Position 6240: 0.0008170781331826182
Position 1333: 0.0007392351451931242
Position 17946: 0.000706938028804236
Position 5759: 0.0006669258617345367
Position 6306: 0.0006540434664069753
Position 6251: 0.000579333526423314
Position 18514: 0.0005790132752840398
Position 14902: 0.0005770270099785344
Position 17917: 0.0005636626162133675
Position 17650: 0.0005556262815186288
Position 4304: 0.0005373616819796561
Position 13296: 0.000533494910226262
Position 4428: 0.000521027452949875
Position 4272: 0.0005178738704088345
Position 6731: 0.000514418843008565
Position 18736: 0.000495103012405063
Position 8084: 0.0004888375539970497
