Gene = ALG3
index = 74
Annotated 5SS: [ 227 3259 3504 3774 4371 5181 5418 6159]
Annotated 3SS: [3158 3355 3612 4249 4974 5340 6013 6294]
SMsplice 5SS: [ 190 3259 3504 3774 5181 5440 6159]
SMsplice 3SS: [3158 3355 3612 5049 5340 6015 6294]
top_k =  1000
Partition function (log Z): 11.228749314487152

Sorted 5' Splice Sites (High to Low Probability):
Position 3504: 0.9998604080584347
Position 3259: 0.9739512097600808
Position 5440: 0.8761263541660389
Position 5181: 0.8529289449353744
Position 190: 0.8435467609821655
Position 6159: 0.6643535192107315
Position 4371: 0.44591498498069254
Position 3774: 0.43011833280874656
Position 3706: 0.3120026890937539
Position 2807: 0.20417488828632915
Position 3722: 0.14167048294734771
Position 227: 0.13907830137296087
Position 5786: 0.10451548442643055
Position 4179: 0.07588894430259324
Position 2880: 0.07432366623019099
Position 4107: 0.054261818543049525
Position 4975: 0.04063811644412462
Position 2903: 0.03425545057381167
Position 4113: 0.029861615329542974
Position 421: 0.02192021578712529
Position 5482: 0.0209319475232691
Position 1155: 0.01861613272405199
Position 5877: 0.014792784615752879
Position 6093: 0.012541135446770041
Position 3213: 0.012012374694582441
Position 5827: 0.009135755234679016
Position 2767: 0.007990636766671905
Position 5172: 0.007918305462447104
Position 5700: 0.005725935816356378
Position 5867: 0.004564834955879443
Position 5633: 0.004169959358470346
Position 550: 0.003911305152687007
Position 3043: 0.0038012856182522686
Position 3758: 0.003760957361620047
Position 3240: 0.0036185638103165647
Position 3194: 0.0031839633023045466
Position 3289: 0.0028270005590006267
Position 3850: 0.002478172341785923
Position 2892: 0.0022660089217076836
Position 1286: 0.0018905232592223164
Position 4172: 0.0018893855386733363
Position 1320: 0.0017876742367475744
Position 885: 0.001670654506536731
Position 790: 0.0015326157742842808
Position 5280: 0.001510548760928221
Position 1837: 0.0013387485687842745
Position 231: 0.0012194301536917445
Position 2686: 0.0011586183793674066
Position 917: 0.001153427018204712
Position 4117: 0.0009864024581152547
Position 6295: 0.0009844577303425367
Position 4157: 0.0008861234750748784
Position 3276: 0.0008640139726291556
Position 4047: 0.0007439484616292937
Position 60: 0.0007154993710854106
Position 5460: 0.0007056415669999609
Position 2698: 0.0006211483387988491
Position 4166: 0.000542789457483061
Position 3795: 0.0004942475719899738
Position 208: 0.00046793541829501104
Position 5756: 0.0004211955757706934
Position 3263: 0.0004089540711540667
Position 163: 0.000392762019242706
Position 5390: 0.0003875743452618972
Position 2692: 0.00036021669258512007
Position 1991: 0.0003496368338993663
Position 1443: 0.0003234214680386072
Position 320: 0.00030775460279147774
Position 2983: 0.00030378515995120516
Position 5266: 0.0002966941808055866
Position 1415: 0.000282952148488142
Position 6505: 0.0002671520372539538
Position 2724: 0.0002518269678815098
Position 3858: 0.000246839773127457
Position 2664: 0.00021972261744103644
Position 3876: 0.00018863281054729678
Position 2860: 0.00018633834498157472
Position 2088: 0.00015948121751871607
Position 4747: 0.00015923843734814568
Position 65: 0.00015105324072516073
Position 2657: 0.00014960080597066188
Position 2907: 0.00014417246883514538
Position 5262: 0.0001252869341809175
Position 1728: 0.00012463118476562255
Position 481: 0.00011848644269973972
Position 3257: 0.00011189597452897034
Position 5620: 9.730211727236356e-05
Position 4104: 9.344686776808513e-05
Position 3900: 9.254930075213688e-05
Position 1050: 9.127086843904309e-05
Position 3018: 8.538792952201065e-05
Position 2262: 7.6401056952311e-05
Position 3030: 6.865407123942804e-05
Position 586: 6.0085910722900426e-05
Position 3071: 5.8520620753152686e-05
Position 4026: 5.7902650020713886e-05
Position 1598: 5.5989413724059354e-05
Position 6243: 5.0921963678632054e-05
Position 2367: 4.978600852206482e-05
Position 5774: 4.9115514548052576e-05
Position 220: 4.7719951685144395e-05
Position 5477: 4.5691886159974116e-05
Position 3918: 4.2767310836914766e-05
Position 3508: 4.140238980605247e-05
Position 3305: 3.9556038596126544e-05
Position 581: 3.75823751900119e-05
Position 2219: 3.753683642336413e-05
Position 6302: 3.733105247205638e-05
Position 2938: 3.467834260863101e-05
Position 6120: 3.148762323458982e-05
Position 1192: 2.804778765194363e-05
Position 3697: 2.6808036160917998e-05
Position 3656: 2.3650871194636734e-05
Position 4130: 2.221320069514588e-05
Position 2910: 2.1151829033829997e-05
Position 640: 1.9392951681582257e-05
Position 504: 1.7928794629746815e-05
Position 628: 1.5302647295574437e-05
Position 1982: 1.4956088209999047e-05
Position 798: 1.3830293769004614e-05
Position 1243: 1.3610557690900335e-05
Position 4064: 1.34282735187663e-05
Position 2678: 1.2317259205506967e-05
Position 2771: 1.1149875177583994e-05
Position 5499: 1.0313150534732294e-05
Position 3300: 8.61968377557872e-06
Position 25: 8.580621698912458e-06
Position 3639: 6.9193069399111955e-06
Position 2838: 6.7517520443544795e-06
Position 4539: 6.603691419798346e-06
Position 2884: 6.473912247877753e-06
Position 2606: 4.147546546849389e-06
Position 1554: 4.0350109052814466e-06
Position 1926: 3.2053930943971915e-06
Position 3673: 2.430444386346966e-06
Position 3356: 2.1977982949434997e-06
Position 4003: 1.497211236305142e-06
Position 3658: 2.4723763171646585e-07
Position 3374: 2.0271001440598794e-07
Position 3474: 1.2552293683258996e-07
Position 5352: 1.193673674330053e-07
Position 3447: 1.090079783551363e-07
Position 3131: 7.540536894541841e-08
Position 3367: 7.057357159045215e-08
Position 3613: 6.063516980893776e-08
Position 1159: 3.901719326212174e-08
Position 3392: 3.41782464233607e-08
Position 3993: 3.1027219510921616e-08
Position 501: 2.972966739237412e-08
Position 579: 2.735367722706861e-08
Position 3389: 2.683208901314568e-08
Position 3555: 2.5361695717516615e-08
Position 591: 2.09430183125735e-08
Position 3311: 2.6962471745324515e-09
Position 531: 2.259613297539918e-09
Position 5761: 4.490365797846695e-10
Position 747: 1.3894297647515136e-10
Position 334: 1.1666918803104349e-10
Position 776: 1.1025660355540759e-10
Position 3317: 9.350721768694381e-11
Position 3315: 8.036102828660794e-11
Position 3552: 7.902893499002333e-11
Position 604: 6.20001160367606e-11
Position 3588: 9.440399581997292e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3355: 0.9971839823289211
Position 3158: 0.989215859067866
Position 3612: 0.9094491969531591
Position 5340: 0.8822963265177514
Position 6294: 0.7207124675305562
Position 6015: 0.4066076374234621
Position 5049: 0.40160170176757515
Position 4249: 0.3470134214785864
Position 2641: 0.32407357719915975
Position 5068: 0.18287200162223377
Position 5731: 0.17057655038169822
Position 6225: 0.15633251429503253
Position 5968: 0.1305385938187391
Position 5089: 0.10665966885662284
Position 6062: 0.10194888787239059
Position 4855: 0.07144743306999723
Position 4974: 0.07119324937558645
Position 4319: 0.06982996394274428
Position 3980: 0.05196848832013411
Position 6081: 0.05043801276390596
Position 3841: 0.049927929531780546
Position 5171: 0.033739378387440754
Position 6354: 0.02835500424111405
Position 5345: 0.02168951445917772
Position 4087: 0.020989650864570664
Position 314: 0.015557198028561488
Position 4912: 0.014777880539807473
Position 4104: 0.01106714169346118
Position 6477: 0.010988231054200265
Position 4804: 0.010244724732746093
Position 4268: 0.008532087054362652
Position 3984: 0.007406964778983543
Position 3164: 0.007276389474866281
Position 295: 0.007138577115426863
Position 5012: 0.007090161796041507
Position 3844: 0.005770264366493277
Position 4213: 0.005515485991106229
Position 6415: 0.0054334172392399484
Position 5459: 0.00539662361677845
Position 5673: 0.005119255251738957
Position 4050: 0.004764913940850514
Position 6397: 0.003946792572192164
Position 4257: 0.0035140110569741537
Position 5004: 0.0033195256077060303
Position 4047: 0.0032867110798886386
Position 5533: 0.003227615038617621
Position 5826: 0.0031978480930305647
Position 851: 0.003174605167570495
Position 1079: 0.0020435515189760815
Position 4003: 0.0020227985428228736
Position 4346: 0.0019868029752218826
Position 2583: 0.001836123566620251
Position 2929: 0.0017421846171766899
Position 4026: 0.0016832315387484715
Position 1801: 0.0015087033373446025
Position 461: 0.0011301697026708784
Position 5896: 0.001111085296655897
Position 3406: 0.0010842856902429433
Position 5091: 0.0010833869847623246
Position 1041: 0.001057870889374265
Position 5578: 0.001049650078967058
Position 3330: 0.0010481585562707543
Position 747: 0.0010244404001069046
Position 765: 0.000951739959076591
Position 4736: 0.0009502848980091261
Position 6242: 0.0009064250903654915
Position 783: 0.0008872319709743308
Position 988: 0.0007708613690949058
Position 6250: 0.0006481616954378752
Position 2817: 0.0006408031173457106
Position 672: 0.0006284063719494996
Position 6595: 0.0005905554267736199
Position 2879: 0.0005825623456927194
Position 2535: 0.0005688210243691154
Position 6496: 0.0005599755587570832
Position 549: 0.0005596505898016896
Position 5536: 0.0005358000272654706
Position 3773: 0.000524199785473349
Position 719: 0.0004832421828882836
Position 4947: 0.00040753333866254296
Position 387: 0.0004069143336782913
Position 1195: 0.00039039799937935787
Position 3093: 0.00036892545360271115
Position 1043: 0.00036777296858920644
Position 1370: 0.00035473114984957974
Position 5385: 0.0003428524970531117
Position 1218: 0.0003426033247711863
Position 3363: 0.0003177156832840635
Position 586: 0.000301677854976377
Position 1242: 0.00029810081565544806
Position 1037: 0.0002863789870332988
Position 2644: 0.0002712446230749666
Position 5306: 0.00025509515768101527
Position 6427: 0.00023843579741820623
Position 4116: 0.00023422337522812568
Position 3884: 0.00020929351104373022
Position 3434: 0.0001949536077769733
Position 418: 0.0001870433270598512
Position 2895: 0.0001829164282946619
Position 994: 0.00018109582809490394
Position 1015: 0.00017540658318175128
Position 4673: 0.00016857495381475353
Position 5495: 0.00016383822347517844
Position 1710: 0.0001531416900834646
Position 5645: 0.0001324140374985993
Position 5469: 0.00013175804626373237
Position 6569: 0.00012592692814010142
Position 2742: 0.00012445546064003213
Position 2684: 0.00011273856736806741
Position 4589: 0.00011150476579631213
Position 4111: 0.0001025929378689287
Position 5866: 9.633268093166527e-05
Position 3722: 9.262523748754119e-05
Position 5289: 8.870612146847623e-05
Position 2616: 8.651932630325726e-05
Position 1011: 8.075116814881811e-05
Position 2681: 8.074193611976285e-05
Position 6543: 7.884523701044298e-05
Position 1285: 7.78889110975029e-05
Position 4620: 7.629999153846182e-05
Position 2131: 7.442494489365533e-05
Position 1542: 6.489294846406669e-05
Position 1050: 6.414088398285579e-05
Position 2774: 6.409988678620787e-05
Position 1374: 6.304018628234276e-05
Position 1091: 5.8222017793583406e-05
Position 1198: 5.323667908682838e-05
Position 1750: 5.243525167494542e-05
Position 5647: 5.0214680908143926e-05
Position 2334: 4.9064101988291676e-05
Position 3111: 4.70190772788979e-05
Position 1155: 4.555134716115198e-05
Position 1894: 4.547467560495373e-05
Position 868: 4.4651662678206597e-05
Position 568: 4.401682452394699e-05
Position 1206: 4.361187329358543e-05
Position 2836: 4.216476716330893e-05
Position 3896: 4.0524062653052865e-05
Position 3846: 4.0241252210475266e-05
Position 3697: 3.89112446443557e-05
Position 1591: 3.7288385854050066e-05
Position 5401: 3.693050867992687e-05
Position 1270: 3.5321736801777335e-05
Position 2935: 3.5064008726410885e-05
Position 5370: 3.3055881661573285e-05
Position 1407: 3.244097562883071e-05
Position 1935: 2.8230740835155123e-05
Position 2492: 2.7715191135014874e-05
Position 2777: 2.7346235986315184e-05
Position 4909: 2.5743941475144214e-05
Position 2978: 2.4644808027778944e-05
Position 1225: 2.4543461049428418e-05
Position 375: 2.356697915617879e-05
Position 2020: 2.2757860817815293e-05
Position 690: 2.2054811623595787e-05
Position 3138: 2.0964587522480297e-05
Position 2780: 2.0825053274169064e-05
Position 1289: 2.0540313468475186e-05
Position 6319: 2.0137681644659927e-05
Position 962: 1.924031620240352e-05
Position 2605: 1.829451764885269e-05
Position 3238: 1.8289317942125363e-05
Position 5389: 1.819167919647933e-05
Position 2157: 1.3947005069065338e-05
Position 1627: 1.3505293789542826e-05
Position 1005: 1.348677159538478e-05
Position 2821: 1.3203234662594986e-05
Position 3166: 1.2643212801299723e-05
Position 3178: 1.2599135423737885e-05
Position 4765: 1.2112820668223825e-05
Position 1313: 1.1026026978726964e-05
Position 2647: 1.0759347834812255e-05
Position 3122: 1.0547224272197245e-05
