Gene = ASS1
index = 103
Annotated 5SS: [   67  7405  9445 13661 19239 21871 25976 26587 32033 34872 35521 44536
 50095 54642]
Annotated 3SS: [ 7294  9375 13471 19181 21795 25904 26555 31941 34786 35455 44403 49937
 54575 56046]
SMsplice 5SS: [   67  7405  9445 13661 21871 25976 26587 30561 32033 34872 35521 44536
 50095 53174 54642]
SMsplice 3SS: [ 7294  9375 13471 21795 25904 26555 30486 31941 34786 35455 44403 49937
 53021 54575 56046]
top_k =  1000
Partition function (log Z): 21.706027627237443

Sorted 5' Splice Sites (High to Low Probability):
Position 21871: 0.999163071520707
Position 32033: 0.9987993735552644
Position 34872: 0.9916035419632238
Position 9445: 0.9777025363970077
Position 67: 0.9612435271048002
Position 7405: 0.9578714042579779
Position 25976: 0.9221945110319167
Position 35521: 0.8283525894018102
Position 50095: 0.8237524183774493
Position 26587: 0.8128126180240379
Position 13661: 0.7777055867477288
Position 53174: 0.7111260159264747
Position 54642: 0.6465524877056312
Position 19239: 0.546937432282567
Position 13358: 0.544130630538695
Position 18445: 0.5257654151833675
Position 30561: 0.458897732439077
Position 18732: 0.4109644754469116
Position 30727: 0.36979630414262354
Position 18756: 0.3302524910802501
Position 42437: 0.2692625465892403
Position 21610: 0.22887100657110418
Position 13633: 0.22120567927832283
Position 54692: 0.21789414612941746
Position 34295: 0.2104082152410364
Position 32454: 0.20612193695769915
Position 26349: 0.20598206842444136
Position 34306: 0.1864179794801221
Position 8751: 0.18619908203845975
Position 25213: 0.18010680211638844
Position 30249: 0.17612407285363407
Position 50090: 0.17512675886577578
Position 1036: 0.17245154345414868
Position 34716: 0.1682800101390187
Position 33807: 0.16293593608170748
Position 9585: 0.15337714265916763
Position 22328: 0.12884547568719132
Position 31879: 0.12787463726782733
Position 47033: 0.11783873384682197
Position 21465: 0.11491703658731522
Position 26423: 0.100562197855492
Position 41632: 0.10043885420682404
Position 6802: 0.088513110651549
Position 25686: 0.07638178382059861
Position 5405: 0.07314154003800913
Position 53107: 0.07151524374369714
Position 6617: 0.07119862747303128
Position 655: 0.060763242604600726
Position 2615: 0.06057366293003566
Position 24294: 0.05444020031424714
Position 17661: 0.0492970291561381
Position 34009: 0.049180453137892884
Position 22602: 0.04763243100160501
Position 2606: 0.04728778038789625
Position 7638: 0.046544236183024654
Position 33155: 0.0461303269677221
Position 7212: 0.043974336335070065
Position 29546: 0.041821320044570794
Position 19556: 0.0406733249385408
Position 7866: 0.03775452131961193
Position 19526: 0.031127660567623464
Position 55120: 0.030106065290972567
Position 29540: 0.029702269431149387
Position 26632: 0.029660735702746764
Position 21223: 0.02738104475134201
Position 30810: 0.026492414123219954
Position 19194: 0.02586457308889318
Position 13973: 0.025460743602729707
Position 18750: 0.025308550187980765
Position 26661: 0.0248808157603229
Position 29163: 0.02453906624748831
Position 17893: 0.023686217702316697
Position 34313: 0.022939378093219526
Position 34299: 0.0223735477460021
Position 29856: 0.0213433999866098
Position 54722: 0.02120216575336001
Position 34460: 0.019129801989154958
Position 16771: 0.01777867784238155
Position 18475: 0.017706106783838816
Position 26483: 0.01722589925400778
Position 270: 0.017069527883248743
Position 28109: 0.01702308023145142
Position 26399: 0.016974836814654105
Position 32172: 0.01687063552809834
Position 10807: 0.016646472224711967
Position 25513: 0.01477334545581307
Position 2519: 0.014184822445859118
Position 11745: 0.013784831735302303
Position 2650: 0.013589879913438426
Position 33143: 0.013476093831131216
Position 12446: 0.01338299166434244
Position 3120: 0.012965347500080118
Position 12361: 0.012106705576911066
Position 8617: 0.012079582302359034
Position 34326: 0.011379359095593783
Position 54683: 0.011271768327872154
Position 20824: 0.011163512754496731
Position 10907: 0.011107232578901255
Position 25156: 0.010985455843318946
Position 5689: 0.01081579761337834
Position 1920: 0.010389567811039092
Position 32282: 0.010034206994824196
Position 6108: 0.009894686692624565
Position 30795: 0.009815587305043238
Position 9652: 0.00820380165537077
Position 25756: 0.008003588348779218
Position 21508: 0.008001995685901838
Position 6673: 0.007890437610266154
Position 556: 0.00775663886822577
Position 26390: 0.007673244098365397
Position 15114: 0.007523601528270831
Position 34971: 0.007470349371741129
Position 17843: 0.007314038903588194
Position 31835: 0.0071345753685986505
Position 8563: 0.006747624421515957
Position 16637: 0.0067318832808097905
Position 19586: 0.005816293942959461
Position 29826: 0.0057006158531236065
Position 8603: 0.005479916548622068
Position 16825: 0.005462054254772209
Position 3457: 0.005341046693025438
Position 7021: 0.0053276711667754415
Position 3990: 0.005241727111961353
Position 10861: 0.004992654451354364
Position 5143: 0.00484509994160107
Position 55131: 0.004802502829795472
Position 8559: 0.004510403653062047
Position 8094: 0.0044709701338598706
Position 5276: 0.004445004064862562
Position 13383: 0.00441173512061233
Position 22612: 0.004386480175500988
Position 18796: 0.004211639828020519
Position 8404: 0.004116125782324941
Position 24214: 0.003928160162958703
Position 26449: 0.00392785591872854
Position 329: 0.0037639121415742383
Position 18424: 0.0036574098822279135
Position 26629: 0.0034703540135615656
Position 56143: 0.0034570074352907446
Position 8518: 0.0033015237153803632
Position 11808: 0.003263688580614694
Position 28095: 0.0032399985316538355
Position 29346: 0.003237620198898495
Position 54961: 0.002755245322044907
Position 33823: 0.0026870740347012707
Position 12484: 0.002576456258644079
Position 1633: 0.002365143786259029
