Gene = XPA
index = 1575
Annotated 5SS: [  237  3709  7824 10262 12435]
Annotated 3SS: [ 3597  7717 10095 12316 21769]
SMsplice 5SS: [  237  3709  7824 12435 20929 21587 21869]
SMsplice 3SS: [ 3597  7717 12316 20846 21397 21769 21966]
top_k =  1000
Partition function (log Z): 6.5301446959532266

Sorted 5' Splice Sites (High to Low Probability):
Position 7824: 0.9794671603276175
Position 21869: 0.964036077990549
Position 12435: 0.9602288417543497
Position 21587: 0.7171324192117069
Position 3709: 0.635325402438444
Position 20929: 0.6214903334966907
Position 237: 0.5746977574165413
Position 4152: 0.5555690494356809
Position 15158: 0.5293339167038277
Position 3714: 0.36106536743972883
Position 13879: 0.2918805543584149
Position 134: 0.2455999830934307
Position 12754: 0.21495071493788775
Position 21595: 0.2092404837341329
Position 12640: 0.14217911418927026
Position 1473: 0.10148590728980206
Position 1568: 0.10044045609135746
Position 4983: 0.07529801459631755
Position 6490: 0.06475086927538189
Position 8607: 0.05696873127343074
Position 16616: 0.05536885065752532
Position 9021: 0.0474578967353247
Position 14878: 0.044499536031142074
Position 1260: 0.04345790168826111
Position 12002: 0.04104380592639094
Position 564: 0.039141161919997336
Position 21640: 0.036141427022462015
Position 9812: 0.03531865786986999
Position 2775: 0.0352895357784084
Position 347: 0.03374737902293613
Position 144: 0.0333694977398649
Position 5769: 0.032213062982373315
Position 6448: 0.02743291610322206
Position 10262: 0.027080148501009083
Position 4164: 0.025128426957530984
Position 6501: 0.023875959780051633
Position 12428: 0.0197208277335925
Position 547: 0.017741704581757004
Position 17926: 0.01636229412100976
Position 8440: 0.01485438047680214
Position 15727: 0.012934697819361685
Position 11705: 0.012776965183753028
Position 3543: 0.01139011293168763
Position 8938: 0.011075495354887952
Position 10298: 0.010305727217226729
Position 1419: 0.009955919952440787
Position 841: 0.008052630373844525
Position 9784: 0.007359190082175303
Position 2011: 0.007134186728732374
Position 2742: 0.007130629180741806
Position 24: 0.007108430806589151
Position 7866: 0.0063281171453914145
Position 6121: 0.006302023147589842
Position 952: 0.0062329303007968495
Position 10538: 0.006028808584893834
Position 12686: 0.005811163282869812
Position 11918: 0.004537195169767932
Position 13550: 0.003955539596995794
Position 4636: 0.003586386727571287
Position 5283: 0.0034907341366101075
Position 13507: 0.003437668358965923
Position 2970: 0.003165313337021239
Position 20535: 0.0027786598567217046
Position 22191: 0.0025608918550753044
Position 21582: 0.0024858202135969133
Position 4816: 0.0023184962607311417
Position 2747: 0.002193464101881907
Position 11964: 0.002103031027298625
Position 1181: 0.0020818997902269064
Position 10233: 0.002040296442162077
Position 4486: 0.0020000428689815053
Position 12658: 0.001967518178900072
Position 1957: 0.0018095790926988447
Position 8183: 0.0017558396807170187
Position 22064: 0.0017500423261018073
Position 22176: 0.0017166403310118065
Position 13059: 0.0016872426114111613
Position 5327: 0.001686644782819132
Position 16244: 0.0016686980314730435
Position 248: 0.0016629030000495043
Position 4202: 0.0016337411920499267
Position 3094: 0.0014881388652695816
Position 4196: 0.001408628969340995
Position 5916: 0.0013879710426144898
Position 4136: 0.0013706078957657249
Position 21864: 0.0011590106865680787
Position 4105: 0.0011485945980186552
Position 5108: 0.0011446848291745537
Position 1887: 0.001135999859881904
Position 21915: 0.001105485125262541
Position 4359: 0.0010797492594320287
Position 11773: 0.0010550977918229456
Position 11630: 0.0009634386016358289
Position 8896: 0.000901864596817296
Position 6275: 0.000881318059297293
Position 6771: 0.0008400245455346671
Position 6513: 0.0006173694857957313
Position 6604: 0.0006029575753826477
Position 6154: 0.0005858597275993225
Position 9035: 0.0005679584103885732
Position 2674: 0.0005471020173204826
Position 9620: 0.0005260669055381776
Position 14367: 0.0005162442121408525
Position 14384: 0.0005075680832185271
Position 2294: 0.0004400755010343864
Position 45: 0.00043499514042286255
Position 5918: 0.00042990483117122673
Position 3813: 0.00042142669825383754
Position 284: 0.0004178357252720357
Position 549: 0.00036867831732987277
Position 22195: 0.00026597912464187864
Position 3733: 0.00019278757097167904
Position 14110: 0.00017491189613947202
Position 22042: 0.00016162260949192215
Position 22180: 0.00014009318411558995
Position 21878: 0.0001390292579702061
Position 16620: 0.00011907725946312011
Position 20885: 0.00011820490977434143
Position 17460: 0.00010361292538717135
Position 5176: 8.793654519902893e-05
Position 17591: 6.836675262083664e-05
Position 22244: 6.826922591218869e-05
Position 17477: 6.299056496228508e-05
Position 18540: 5.7090311471222014e-05
Position 21831: 4.459160121868898e-05
Position 566: 4.052629054475751e-05
Position 22098: 3.992068635976609e-05
Position 351: 3.8839023553551706e-05
Position 22053: 3.846184724659534e-05
Position 3693: 3.236177555300037e-05
Position 1266: 2.9969670578660573e-05
Position 12741: 2.745466657325575e-05
Position 3928: 2.5983770126171373e-05
Position 1136: 2.0061139446645545e-05
Position 3745: 1.810093306352211e-05
Position 1175: 1.7088374687618636e-05
Position 22258: 1.5045551154200311e-05
Position 9096: 1.3768029450571465e-05
Position 596: 1.3643549298946257e-05
Position 12702: 1.3262744509081128e-05
Position 7840: 1.0454539002301632e-05
Position 8119: 9.359965099779417e-06
Position 7811: 9.052938300561498e-06
Position 327: 8.44974163216363e-06
Position 7870: 7.585410532266774e-06
Position 8198: 6.076348339068431e-06
Position 8108: 4.798387288073963e-06
Position 1172: 4.235579334824337e-06
Position 1702: 3.970635662669159e-06
Position 1611: 3.876276716861571e-06
Position 894: 3.3965713264603313e-06
Position 18: 2.9346122076325796e-06
Position 8230: 2.6149494082572408e-06
Position 8375: 2.133642967495269e-06
Position 311: 2.0990994846544073e-06
Position 8116: 1.8535842048081251e-06
Position 1092: 1.6367718519705676e-06
Position 353: 1.6248478922811247e-06
Position 1010: 1.5480799113446633e-06
Position 54: 6.807842178744663e-07
Position 4491: 5.838399403141468e-07
Position 4614: 4.6502746131487256e-07
Position 1392: 4.634835013917223e-07
Position 1384: 4.146525256305327e-07
Position 21885: 3.521297075535351e-07
Position 332: 3.430070903023318e-07
Position 4386: 2.8579498406418053e-07
Position 3971: 2.642993333413892e-07
Position 2921: 2.5590497656421527e-07
Position 4776: 1.3744795273333094e-07
Position 936: 1.1846855528522622e-07
Position 370: 1.1219673954563073e-07
Position 637: 9.174197912744728e-08
Position 28: 8.980341479747042e-08
Position 21784: 8.830579096896939e-08
Position 4642: 6.163079912270531e-08
Position 662: 3.745859598926361e-08
Position 660: 2.3019783207906967e-08
Position 666: 2.283615337496012e-08
Position 441: 1.3312492242868485e-08
Position 777: 6.044454335349821e-09
Position 21887: 4.12180909866251e-09
Position 403: 3.6677612652608166e-09
Position 581: 3.040800985190056e-09
Position 21926: 1.8583989819720558e-09
Position 605: 1.311252303397843e-09
Position 300: 1.0526961222775725e-09
Position 13: 5.871688932666348e-10
Position 416: 9.440693116103277e-11
Position 433: 1.1218439104905754e-11
Position 877: 7.126780280086875e-12
Position 411: 1.29563391197636e-12
Position 517: 1.1200099573761202e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 21769: 0.9975116998946663
Position 7717: 0.9842150958264476
Position 12316: 0.9604155815701582
Position 3597: 0.959335182248842
Position 21397: 0.9581924060780177
Position 20846: 0.5627920838194962
Position 4021: 0.32825551141728593
Position 21966: 0.29963859518124164
Position 14926: 0.2844638977148575
Position 13754: 0.2759915873330777
Position 3965: 0.25184064846781457
Position 14951: 0.20497579077063596
Position 22154: 0.19230914103270047
Position 12569: 0.1480135046811646
Position 22020: 0.13881930105338502
Position 22353: 0.12198006061245259
Position 6331: 0.08943589986174193
Position 21946: 0.07793421999276205
Position 1383: 0.06901104820634574
Position 22331: 0.05787803199642934
Position 8502: 0.05642173666832401
Position 14701: 0.056254217402216915
Position 12527: 0.05450685431496458
Position 12678: 0.054306748305629836
Position 1367: 0.052881524619727824
Position 12546: 0.052660886400708734
Position 20884: 0.05171744009755364
Position 16466: 0.04979339485565559
Position 11856: 0.043637965001850645
Position 4890: 0.04007120279335643
Position 22082: 0.03975673883181629
Position 2570: 0.03924171155894215
Position 10095: 0.037874841344278
Position 21975: 0.028095191906006376
Position 6334: 0.02465069831690009
Position 14873: 0.022718607864083626
Position 5646: 0.02219642995070988
Position 12252: 0.020997261015153902
Position 12596: 0.019555165025335046
Position 4952: 0.019241830643295568
Position 429: 0.01870877077917404
Position 8937: 0.018459420359513166
