Gene = RPL11
index = 1194
Annotated 5SS: [  51  981 2135 3013 4130]
Annotated 3SS: [ 829 2027 2880 4018 4564]
SMsplice 5SS: [  51  981 2135 3013 4130]
SMsplice 3SS: [ 829 2027 2880 4018 4564]
top_k =  1000
Partition function (log Z): 3.8368552420003317

Sorted 5' Splice Sites (High to Low Probability):
Position 2135: 0.9951919871705293
Position 981: 0.9630091211701705
Position 51: 0.9120128454837292
Position 3013: 0.6393526526923753
Position 4130: 0.6250439657527028
Position 282: 0.1557159665946431
Position 3079: 0.13671008653668948
Position 3043: 0.051511415775166575
Position 311: 0.04515857316817562
Position 2987: 0.036438859782835904
Position 3266: 0.027912009871461318
Position 3047: 0.025898592440077632
Position 419: 0.017027410329806775
Position 2963: 0.013363853547396129
Position 938: 0.011443199080556065
Position 2529: 0.0089490070442325
Position 3953: 0.0081292493584936
Position 3348: 0.00772226975525968
Position 3676: 0.00631980373377903
Position 2416: 0.005452574361596854
Position 338: 0.0036144151383670333
Position 4174: 0.003221774789877113
Position 1675: 0.0031010306150978037
Position 1973: 0.0016221704356856267
Position 2726: 0.0014700037919778098
Position 1497: 0.0013219500244265941
Position 657: 0.0012601125818400723
Position 2744: 0.0010568457370172992
Position 4336: 0.0010410036947169211
Position 207: 0.0009666264968346644
Position 4484: 0.000965528939704195
Position 1006: 0.0009182995242852522
Position 2541: 0.0009157750112203903
Position 1879: 0.0008845771384699335
Position 4498: 0.0008276077141948212
Position 4150: 0.0008107535546398674
Position 3793: 0.000717336165512681
Position 1830: 0.0006959954967564517
Position 571: 0.0006728388307265799
Position 4170: 0.0005896933750220598
Position 2584: 0.000559336282039839
Position 1208: 0.0005395432997978741
Position 840: 0.000516051288959071
Position 4471: 0.00048438734099488475
Position 2788: 0.0004621609284117335
Position 380: 0.0004363244251135542
Position 3837: 0.0004127538369740056
Position 3565: 0.00040670643162115907
Position 4165: 0.0003782328736956952
Position 3696: 0.0003602421430210228
Position 322: 0.0003595082065573719
Position 1117: 0.00030003859070446004
Position 1850: 0.00027600251789629634
Position 187: 0.00027438986924669165
Position 1688: 0.0002738483440553594
Position 795: 0.0002241186636287998
Position 1326: 0.00021237884790618872
Position 3010: 0.0002071941996649676
Position 3407: 0.00019592584432794003
Position 3296: 0.00017977466075601154
Position 3242: 0.00015929236198033658
Position 588: 0.00013958734397713832
Position 3924: 0.00013538985828873278
Position 985: 0.00012695824628016758
Position 1621: 0.00011690855768339609
Position 355: 0.00010435390774433682
Position 1265: 0.00010341397426890811
Position 4223: 9.056588503442784e-05
Position 638: 8.575045919302194e-05
Position 497: 7.46981301828167e-05
Position 584: 7.12526531500468e-05
Position 717: 7.065251754847675e-05
Position 2535: 6.918555914352222e-05
Position 1762: 6.595540785400452e-05
Position 1916: 6.537240979885817e-05
Position 1648: 5.494367476977558e-05
Position 2731: 5.398733799677628e-05
Position 1224: 5.2526023649112594e-05
Position 1665: 5.1678459989316076e-05
Position 2881: 5.03474606261567e-05
Position 2369: 4.5657937842578594e-05
Position 2127: 4.410619144794208e-05
Position 1291: 3.586863900418144e-05
Position 2688: 3.3185836204901236e-05
Position 396: 3.057880930924101e-05
Position 1419: 2.5557514602140888e-05
Position 400: 2.2454347612753922e-05
Position 1020: 2.243906476874766e-05
Position 2391: 2.211816865367198e-05
Position 473: 2.1614238344807026e-05
Position 55: 2.141961351784986e-05
Position 1855: 2.0965703537208468e-05
Position 1765: 2.0747091709444573e-05
Position 4409: 2.0098924793796646e-05
Position 4397: 1.933471457769319e-05
Position 2190: 1.931249070405866e-05
Position 2739: 1.9062549148166188e-05
Position 2698: 1.691180660506354e-05
Position 1447: 1.674154790134095e-05
Position 2463: 1.661082924087278e-05
Position 267: 1.660632346286226e-05
Position 2181: 1.6303910389682043e-05
Position 4237: 1.4820668709985132e-05
Position 1152: 1.4519690024481777e-05
Position 471: 1.3252735985236605e-05
Position 899: 1.1806612078105692e-05
Position 1957: 1.1441238611950061e-05
Position 683: 1.0330805530498752e-05
Position 1988: 1.006310808134597e-05
Position 1802: 9.734737659879106e-06
Position 480: 9.409773718783506e-06
Position 1399: 9.113534205246329e-06
Position 770: 8.318567343713573e-06
Position 940: 7.050964969188039e-06
Position 2707: 4.349837442638825e-06
Position 1055: 4.303372937922781e-06
Position 1253: 3.7530514027227777e-06
Position 3083: 3.7422316305222404e-06
Position 2090: 3.495310771947042e-06
Position 2339: 3.3947907593559433e-06
Position 2761: 2.7727885563397406e-06
Position 2325: 2.434902842978238e-06
Position 909: 2.3968656893420156e-06
Position 3097: 2.2902245580457513e-06
Position 2157: 2.1647934113797396e-06
Position 2279: 1.7580237650224655e-06
Position 2476: 1.6071555223945234e-06
Position 3328: 1.0973820912388178e-06
Position 2776: 9.91209640951331e-07
Position 757: 9.553351432056497e-07
Position 2889: 6.859197689470161e-07
Position 2827: 6.132373846871843e-07
Position 2816: 5.626692462716002e-07
Position 524: 5.553257380687018e-07
Position 2895: 5.356211918457107e-07
Position 217: 5.060234986685819e-07
Position 3076: 4.612807387772623e-07
Position 3352: 3.4137283952753013e-07
Position 502: 2.686739627667998e-07
Position 582: 2.6210583185859736e-07
Position 618: 2.3176464355402026e-07
Position 3087: 2.23088561795066e-07
Position 3198: 2.151618849883771e-07
Position 2294: 1.8431521571833995e-07
Position 3322: 7.324362242990392e-08
Position 2933: 7.029095292485819e-08
Position 3089: 6.535940953063952e-08
Position 3282: 2.9396553653382662e-08
Position 3175: 1.846654740029038e-08
Position 885: 1.092565084386312e-08
Position 88: 4.335171240019084e-09
Position 897: 1.0279072464937772e-09
Position 1028: 1.025994620424329e-09
Position 611: 7.499229347399107e-10
Position 1425: 1.0763437495912048e-10
Position 3120: 2.4896534049963656e-11
Position 1694: 7.530504837968082e-12
Position 458: 4.452520136927882e-12
Position 235: 2.2046712362721126e-12
Position 801: 3.630844747705813e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2880: 0.9904048983644375
Position 2027: 0.9618981947041803
Position 829: 0.8711211227738298
Position 4018: 0.6359203928270062
Position 4564: 0.49361306123085213
Position 832: 0.09776527757049633
Position 4237: 0.08682182333024793
Position 241: 0.06970532901777438
Position 135: 0.06958804157562697
Position 4385: 0.06290495705497356
Position 3178: 0.05850293425251608
Position 4266: 0.044872182992192235
Position 4241: 0.024859907434658254
Position 4369: 0.0226193440521851
Position 2031: 0.019102972098955194
Position 3707: 0.01798859633984807
Position 3394: 0.01629925271669866
Position 3231: 0.01465063373632831
Position 4615: 0.012006723317918022
Position 3588: 0.01141900920699318
Position 1945: 0.010074142108211793
Position 3556: 0.0091590294815616
Position 4435: 0.008838304427168103
Position 3671: 0.008261261963375677
Position 4276: 0.007522256208416892
Position 3905: 0.007456683803842297
Position 4126: 0.006748754845244978
Position 2305: 0.00634176102586771
Position 2946: 0.0038772893958744087
Position 1604: 0.00368000025127818
Position 3886: 0.003619556463449749
Position 3108: 0.003168735642161193
Position 2090: 0.0028543228428282146
Position 3992: 0.0027810084492522523
Position 2274: 0.0026832341882861155
Position 3787: 0.002667459872487449
Position 2678: 0.002623596874925398
Position 4049: 0.0025377174568600234
Position 2277: 0.0024640421970104393
Position 4034: 0.00238855663964808
Position 2247: 0.002300536081140767
Position 3197: 0.0021350245930237986
Position 4617: 0.002132136756366344
Position 1740: 0.0019423626604956354
Position 2388: 0.0017509032236122895
Position 4302: 0.0017246834301500866
Position 792: 0.0016302961302184923
Position 4089: 0.0015393021899236955
Position 3560: 0.0014634834906623816
Position 3732: 0.0014585272258841801
Position 3984: 0.0014258611099112035
Position 715: 0.0011916732058941432
Position 3537: 0.0011478589037623539
Position 3292: 0.001116262097525865
Position 4372: 0.001071557306500134
Position 4481: 0.0009448327141395034
Position 1818: 0.000900244215575137
Position 4123: 0.0008725170645891237
Position 762: 0.0008687571264169653
Position 141: 0.0008462541101747153
Position 3186: 0.0007343425096846618
Position 3499: 0.0007273041522425658
Position 1144: 0.0006922413730814063
Position 2917: 0.0006461471381548311
Position 3871: 0.0006350315212911635
Position 1399: 0.0006141261263411461
Position 3837: 0.0006011865772918521
Position 1876: 0.0005934705051943471
Position 4293: 0.0005536763282366163
Position 3937: 0.00045437065235363845
Position 4440: 0.0004376967111110919
Position 1543: 0.00043722865340155287
Position 3265: 0.0003989047892530977
Position 2043: 0.000384993066639971
Position 2365: 0.0003830071950017535
Position 4029: 0.00038225299390222894
Position 4392: 0.00038020881125731793
Position 3522: 0.0003306446701526612
Position 179: 0.000326635351711838
Position 4339: 0.00031857178123694555
Position 569: 0.00031740999917093837
Position 524: 0.0003064197132884264
Position 1184: 0.0002939477713035317
Position 4634: 0.00026855160793965864
Position 1552: 0.0002594155683223186
Position 3206: 0.0002583930908362786
Position 2257: 0.000249001095313164
Position 4423: 0.00024512797211003904
Position 3771: 0.00024025100921209097
Position 2061: 0.00022770354027816145
Position 3296: 0.00022307224011722124
Position 3415: 0.0002183333685656285
Position 4041: 0.00021547278727300918
Position 1064: 0.00019206090071894453
Position 413: 0.00019166029748213793
Position 3446: 0.00018495264534311678
Position 3102: 0.0001809668725858591
Position 2570: 0.00017927953262414904
Position 4308: 0.00017425229184601958
Position 4498: 0.00016968234640844326
Position 743: 0.0001585144010815736
Position 4397: 0.00015463263298575664
Position 1409: 0.00015177632126313565
Position 3880: 0.00015173675945773246
Position 386: 0.00014562813980708352
Position 3754: 0.00014500703463187468
Position 182: 0.00013636961631946
Position 4209: 0.00013606498243030494
Position 2359: 0.00011559848399349334
Position 2800: 0.00011478274854343665
Position 1376: 9.799702577712157e-05
Position 3427: 9.760789313693374e-05
Position 3817: 9.268009395340883e-05
Position 766: 8.835662356156143e-05
Position 2442: 8.54048526905663e-05
Position 3619: 8.210690582971248e-05
Position 1321: 7.425400940065695e-05
Position 3604: 7.323255427155712e-05
Position 651: 7.173731617063435e-05
Position 4095: 6.950827721128138e-05
Position 4419: 6.851209379598271e-05
Position 2720: 6.842912567896193e-05
Position 799: 6.136850909851759e-05
Position 2314: 5.992424445642408e-05
Position 244: 5.9498624714276266e-05
Position 3400: 5.5115560141487416e-05
Position 1896: 5.371937414110676e-05
Position 3247: 5.34904930544139e-05
Position 1493: 5.091666523132573e-05
Position 4502: 4.9279971322948404e-05
Position 4150: 4.595332517420229e-05
Position 980: 4.251930606071341e-05
Position 1090: 4.153030928202337e-05
Position 647: 3.9282465949681536e-05
Position 1360: 3.612198525026433e-05
Position 839: 3.6067797370677236e-05
Position 4457: 3.519293371523538e-05
Position 783: 3.326759350936722e-05
Position 3924: 3.1770234901422304e-05
Position 3318: 2.9386109973151953e-05
Position 2479: 2.5667691513234715e-05
Position 2391: 2.5600049409533586e-05
Position 267: 2.4948017034086167e-05
Position 1557: 2.069536144239826e-05
Position 3509: 1.9295954604265248e-05
Position 1970: 1.8523244479721138e-05
Position 1972: 1.5909575099168777e-05
Position 1914: 1.4443306221058268e-05
Position 2518: 1.432594501287087e-05
Position 1519: 1.4320756233289941e-05
Position 1068: 1.344359604725375e-05
Position 1305: 1.2927779312071347e-05
Position 1291: 1.2916832006184344e-05
Position 1169: 1.2001982681370755e-05
Position 2071: 1.153089747159398e-05
Position 918: 1.1224831623133872e-05
Position 582: 1.0828709447038463e-05
Position 2575: 1.0566939772764575e-05
Position 151: 9.901609836085297e-06
Position 2612: 8.333778173356505e-06
Position 333: 7.672136245469432e-06
Position 1074: 7.457293862954637e-06
Position 396: 7.089753452961254e-06
Position 1621: 6.794798814783992e-06
Position 198: 6.166578291113004e-06
Position 1347: 6.146701463708235e-06
Position 1665: 5.918964574291669e-06
Position 1977: 5.57991934317595e-06
Position 3811: 4.894059354393175e-06
Position 1243: 4.647326506427053e-06
Position 2453: 4.6430102197570765e-06
Position 274: 4.3211313000132955e-06
Position 1681: 4.151808908659373e-06
Position 370: 4.009993441523207e-06
Position 1982: 3.9984614312001025e-06
Position 850: 3.945084860414036e-06
Position 1953: 3.87827790209334e-06
Position 618: 3.863326021666739e-06
Position 3512: 3.4763552910524754e-06
Position 1316: 3.185833348824789e-06
Position 1055: 2.8227431019998018e-06
Position 205: 2.477293584701708e-06
Position 2497: 2.383819479028066e-06
Position 1231: 2.3432105519143434e-06
Position 2485: 2.20297967345816e-06
Position 447: 2.063342152471471e-06
Position 436: 1.9644174051924617e-06
Position 418: 1.883880398344406e-06
Position 1571: 1.8765653785614741e-06
Position 561: 1.7331487883136592e-06
Position 2618: 1.7176231194784563e-06
Position 2534: 1.5726726916910134e-06
Position 1105: 1.431110638859127e-06
Position 932: 1.0976868569763133e-06
Position 1288: 1.0908118449742812e-06
Position 1295: 1.0779734053406981e-06
Position 2756: 9.189618454111802e-07
Position 2397: 6.868656220064223e-07
Position 2981: 6.775495374238176e-07
Position 2096: 6.131483297285999e-07
Position 1916: 5.828585157798283e-07
Position 277: 5.744299139684053e-07
Position 184: 5.029670645625014e-07
Position 305: 4.968634469520453e-07
Position 2582: 4.528547041369353e-07
Position 2900: 3.924907609397317e-07
Position 193: 3.6110979239165556e-07
Position 296: 3.3998239988151637e-07
Position 497: 3.010089397033244e-07
Position 1674: 1.9362790862513814e-07
Position 2843: 1.2699187052673295e-07
Position 3051: 9.6732165427034e-08
Position 329: 7.743150608647632e-08
Position 3056: 3.836580748527261e-08
Position 2837: 3.624276939337329e-08
Position 3054: 3.310613484161929e-08
Position 1688: 2.9554103382641063e-08
Position 286: 2.937286381986546e-08
Position 3275: 2.5830442799137065e-08
Position 2816: 2.3263341707076748e-08
Position 1691: 1.7797168934769207e-08
Position 847: 1.1495968806127824e-08
Position 2701: 1.1448073452838294e-08
Position 1495: 1.0715931494954327e-08
Position 2889: 8.61435080557809e-09
Position 656: 8.587828246450379e-09
Position 1278: 8.442898867427622e-09
Position 1340: 8.269234411232851e-09
Position 3236: 7.86327199332358e-09
Position 2851: 7.702543352175993e-09
Position 2833: 6.246548637382052e-09
Position 2761: 5.758254203677055e-09
Position 949: 5.031921306755764e-09
Position 1334: 3.8212126762549044e-09
Position 907: 3.4482105056133616e-09
Position 909: 1.7064423598663288e-09
Position 773: 5.426274153174825e-10
Position 489: 3.5495064648960544e-10
Position 914: 3.2297251997396897e-10
Position 956: 2.400273054337664e-10
Position 432: 2.304549461316697e-10
Position 425: 2.0431967572663877e-10
Position 770: 1.1236233415651872e-10
Position 289: 8.15886470241447e-11
Position 740: 6.767249728299617e-11
Position 1004: 2.329953831050322e-11
Position 320: 1.027029481320756e-11
