Gene = ZNF622
index = 1617
Annotated 5SS: [  752  2311  2685  7276 12780]
Annotated 3SS: [ 2049  2521  7162 12635 14007]
SMsplice 5SS: [  778  2311  2685  7276 12780]
SMsplice 3SS: [ 2049  2521  7162 12635 14007]
top_k =  1000
Partition function (log Z): 2.0914321275416485

Sorted 5' Splice Sites (High to Low Probability):
Position 7276: 0.9742098862371275
Position 12780: 0.9722405743570988
Position 2311: 0.9238228317017797
Position 2685: 0.9174851104182454
Position 778: 0.595865766110162
Position 752: 0.3010173357253731
Position 7866: 0.29438668566214
Position 232: 0.17101966958040304
Position 7726: 0.14408176819800267
Position 52: 0.10731287969375672
Position 4114: 0.08960809835037059
Position 10438: 0.08360589423992194
Position 344: 0.08006877537703032
Position 1885: 0.07844200117830911
Position 12109: 0.07341984303455114
Position 2627: 0.06721007465562874
Position 9619: 0.06589975265557718
Position 2086: 0.05178573449280401
Position 3088: 0.0452284828636319
Position 6476: 0.04077356643379435
Position 5140: 0.039621578411613456
Position 1420: 0.03891769075262651
Position 277: 0.03792687411630602
Position 7952: 0.035331421549428726
Position 12347: 0.030397643257300957
Position 611: 0.029928603476806353
Position 46: 0.02642943703211592
Position 9458: 0.021292799511328935
Position 7755: 0.018910345104354763
Position 9547: 0.018051870151896476
Position 3671: 0.015898347985489544
Position 8177: 0.009977719966916758
Position 13818: 0.008585295114255362
Position 90: 0.007626073091029052
Position 1086: 0.007468877973146837
Position 13099: 0.006921430874362698
Position 10586: 0.006576159690130428
Position 2713: 0.006479979263654847
Position 9192: 0.006146510827253881
Position 11103: 0.005905099148161175
Position 2976: 0.005887470871667949
Position 1102: 0.005707817688780299
Position 9501: 0.005509567060595639
Position 647: 0.00511017064521323
Position 8637: 0.004842708486602658
Position 607: 0.004748798276675639
Position 7066: 0.004410106707598685
Position 2112: 0.00411048291650263
Position 8121: 0.004096354321343312
Position 3391: 0.00366756282625728
Position 13078: 0.0036233940151230476
Position 2164: 0.0030809833439369213
Position 4912: 0.0029657882836798518
Position 11060: 0.0029212781834783356
Position 830: 0.002815549925519017
Position 10797: 0.002807822225691576
Position 13162: 0.00280502933411394
Position 1398: 0.0026080070080889794
Position 8257: 0.0026043530042843947
Position 102: 0.002551321368680348
Position 1752: 0.0021843752119672915
Position 10901: 0.002159133281656204
Position 7783: 0.0021261897969288195
Position 2115: 0.002036786801809873
Position 1277: 0.0018171216912310168
Position 430: 0.0018082479741749087
Position 14124: 0.0016198449950108169
Position 442: 0.0015061076488079666
Position 13060: 0.0013742061208319315
Position 13421: 0.0013713873855629383
Position 400: 0.0013138540176079033
Position 9263: 0.0013016339433568444
Position 387: 0.0012860858034629264
Position 1941: 0.0012516945271246356
Position 10024: 0.0012128250765752711
Position 13152: 0.0011549578330964049
Position 13183: 0.0011270295084805516
Position 918: 0.0011152883135053554
Position 13624: 0.0010443218609687845
Position 9466: 0.0009102136055307426
Position 13312: 0.0006945378067362198
Position 598: 0.000582000181345946
Position 250: 0.000567934329293177
Position 12737: 0.0005367296381124496
Position 12989: 0.0005060523982874948
Position 7674: 0.00048192507197933977
Position 2251: 0.000419244240191888
Position 9363: 0.0004115810684632531
Position 3728: 0.0003871715899123364
Position 552: 0.0003466759555536139
Position 2315: 0.00029950056098066477
Position 13874: 0.0002901721807328964
Position 2226: 0.0002896052101805476
Position 1409: 0.00028642291527352287
Position 1878: 0.0002789077262877176
Position 1969: 0.00027406866179817776
Position 13110: 0.00024972983575552774
Position 13942: 0.0002160988266045993
Position 106: 0.00021065825590434395
Position 7690: 0.00016616719682188284
Position 351: 0.00015860257140310299
Position 7896: 0.00014840777861209657
Position 157: 0.00013988663612961256
Position 13464: 0.00013913895549219087
Position 491: 0.00012907172732792765
Position 13138: 0.0001258015030088083
Position 3864: 0.00011991375919999741
Position 12748: 0.00011156295382978534
Position 3725: 0.00011085903646691902
Position 13047: 0.000109463286684574
Position 12892: 0.00010901102238909271
Position 9100: 0.0001031836176199382
Position 877: 9.86544468920181e-05
Position 3765: 9.167948924471905e-05
Position 2708: 9.110980054507692e-05
Position 4297: 8.169785094631665e-05
Position 3843: 8.092232739391395e-05
Position 1796: 7.28618896572077e-05
Position 12954: 7.13637874784588e-05
Position 8761: 6.536961983693267e-05
Position 1465: 6.221416333007619e-05
Position 834: 6.011273532088569e-05
Position 617: 5.473028670253553e-05
Position 3748: 5.256338388760113e-05
Position 60: 4.874282213229445e-05
Position 337: 4.372289480646679e-05
Position 1455: 4.184061451223623e-05
Position 805: 4.1740571601206936e-05
Position 15: 3.87678608873535e-05
Position 836: 3.732312014535582e-05
Position 7: 3.6210192309727e-05
Position 2718: 3.271980529270371e-05
Position 763: 3.011887687271543e-05
Position 65: 2.5409793279142123e-05
Position 832: 2.2639489846606187e-05
Position 1536: 2.113902284886753e-05
Position 693: 2.0724587026739552e-05
Position 838: 2.0578396460459313e-05
Position 1281: 1.9276167117794514e-05
Position 7771: 1.7069552455888865e-05
Position 7404: 1.635686247482101e-05
Position 672: 1.6031137908574757e-05
Position 2746: 1.362944706446421e-05
Position 980: 1.1631967046418364e-05
Position 3455: 1.0946655712285132e-05
Position 858: 1.0625543320336598e-05
Position 9382: 9.125950150543796e-06
Position 8494: 8.992463256884748e-06
Position 1106: 7.375694323808974e-06
Position 2694: 7.023488872228205e-06
Position 1333: 6.9151706701467535e-06
Position 20: 6.867938507435251e-06
Position 1139: 6.374908786502114e-06
Position 1113: 6.326527879423189e-06
Position 135: 5.27619627803459e-06
Position 92: 5.059249301394496e-06
Position 3437: 3.912147561307331e-06
Position 493: 3.371021913486283e-06
Position 2698: 2.172025123798871e-06
Position 4118: 2.140713711408259e-06
Position 2596: 1.4845685962432536e-06
Position 3558: 1.196278952909894e-06
Position 2929: 9.398555672771117e-07
Position 3393: 8.880095330078122e-07
Position 4352: 8.137230160858603e-07
Position 4401: 5.352827005875067e-07
Position 4334: 4.937001863633597e-07
Position 2818: 3.524632664038407e-07
Position 395: 3.011610473135063e-07
Position 13: 6.146139140075977e-08
Position 484: 7.283018517454463e-09
Position 421: 4.4989346944111676e-09
Position 162: 3.189831031940742e-10
Position 295: 1.9835054896126225e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 12635: 0.9700543085283403
Position 2521: 0.9602141281064278
Position 7162: 0.8787946685888439
Position 2049: 0.7404737809568955
Position 14007: 0.7402627411521776
Position 7662: 0.2757695388554923
Position 2209: 0.22655895675806884
