Gene = IFT74
index = 681
Annotated 5SS: [   108  15049  31225  33581  37317  37521  41690  43157  62120  64930
  70012  71649  82066  97757 100333 101236 108734 109421 113613]
Annotated 3SS: [ 14909  31088  33531  37217  37459  41629  43094  61980  64866  69867
  71607  81985  97702 100234 101108 108569 109294 113551 115578]
SMsplice 5SS: [   108  15049  25419  25583  26498  31225  37317  41722  43157  47123
  61640  62120  64930  70012  71712  82066  97757 101236 108734 109421]
SMsplice 3SS: [ 14909  25283  25525  26399  31088  37217  41629  43094  47026  61531
  61980  64866  69867  71607  81985  97702 101108 108569 109294 113551]
top_k =  1000
Partition function (log Z): -6.676948616297524

Sorted 5' Splice Sites (High to Low Probability):
Position 15049: 0.9999999999999962
Position 62120: 0.9939499402849188
Position 82066: 0.9937558646087855
Position 70012: 0.991814347662821
Position 47123: 0.9916824984955541
Position 31225: 0.9828326642284847
Position 25583: 0.9741240183508466
Position 37317: 0.9679652354739952
Position 64930: 0.9019624536400987
Position 25419: 0.8839562292663398
Position 43157: 0.7562304084362973
Position 26498: 0.6838619516080711
Position 71712: 0.5619510245377642
Position 108: 0.5457276087584629
Position 41722: 0.4879647166161988
Position 146: 0.4487949071445315
Position 27716: 0.3905397243217831
Position 37521: 0.38495780532246693
Position 6550: 0.3772490855825958
Position 45441: 0.3515218968379246
Position 46899: 0.34609179238135224
Position 71378: 0.3421236030395105
Position 9478: 0.3225904865072436
Position 49395: 0.2944802609550671
Position 72470: 0.2748595762825035
Position 82927: 0.2679441802910858
Position 26779: 0.26740699287272396
Position 86903: 0.26518919416802644
Position 26516: 0.2446859837714069
Position 45821: 0.23086897592373348
Position 71649: 0.18370490480251453
Position 8962: 0.16737422380080302
Position 82651: 0.15783361658412579
Position 70716: 0.1317058594558982
Position 26001: 0.1264099038559077
Position 77254: 0.12537577659436688
Position 34030: 0.12264124981787816
Position 71219: 0.11988689974493591
Position 41690: 0.11909773861123882
Position 87216: 0.10352429967931595
Position 55326: 0.09278747119903451
Position 65094: 0.08912647121735578
Position 35326: 0.08716107402287164
Position 56162: 0.08688153345252672
Position 33371: 0.08675029368355257
Position 86837: 0.07767225307689427
Position 9382: 0.06652439885134144
Position 57469: 0.06443444151451731
Position 552: 0.06374022888928862
Position 45961: 0.06226826978627628
Position 35381: 0.05871820829301271
Position 77349: 0.05754931589242291
Position 27597: 0.055390933083953715
Position 71058: 0.04489732861594806
Position 557: 0.04331090485627244
Position 53451: 0.04090501237306848
Position 26187: 0.037439444801864306
Position 45513: 0.03130691859707363
Position 56971: 0.029154724628519653
Position 85408: 0.02799099700096579
Position 35365: 0.025620866756055006
Position 33581: 0.02396778643191607
Position 10195: 0.023926399931471203
Position 77260: 0.02376246113198502
Position 73301: 0.023320730869587972
Position 66410: 0.023085672674805068
Position 45249: 0.023016533280705256
Position 70109: 0.022109901384732383
Position 35156: 0.02127265858232649
Position 775: 0.018487084379917154
Position 9124: 0.018291695697893316
Position 2693: 0.01779540517360219
Position 14689: 0.01756977924124228
Position 80956: 0.01688322561706101
Position 68023: 0.016023885251976636
Position 43191: 0.014238477186999545
Position 36469: 0.014193940593128356
Position 56127: 0.013703471173904103
Position 66566: 0.012018347877157396
Position 86847: 0.011376087313269174
Position 6509: 0.01118396994785075
Position 66747: 0.011159911779686855
Position 26173: 0.009849618957698779
Position 77340: 0.009528660342367115
Position 45596: 0.00915859775882714
Position 31617: 0.007656721482478393
Position 48802: 0.007036332430717547
Position 4115: 0.005949762967435324
Position 86809: 0.00522913877581974
Position 45423: 0.004899640848121818
Position 33996: 0.004774215178038053
Position 83174: 0.004619550923226174
Position 66147: 0.004599560053153977
Position 31195: 0.0045553926992583016
Position 45525: 0.004376517793702661
Position 425: 0.004247782875971574
Position 34872: 0.004131140105733314
Position 2419: 0.004076126531780397
Position 71199: 0.003747497550705374
Position 82077: 0.0037174026003531846
Position 89217: 0.0034133790088746556
Position 71372: 0.003257101670043667
Position 66962: 0.003141759435362628
Position 44809: 0.0030317758396394222
Position 257: 0.0029191701357666614
Position 26829: 0.0029069678931895482
Position 70939: 0.0028000876306195355
Position 33606: 0.0026069720701157512
Position 31267: 0.0024795355994845407
Position 31243: 0.002370275594159506
Position 8922: 0.0023691657434259756
Position 26620: 0.0023101156044880284
Position 28881: 0.002224611939337792
Position 64977: 0.002203557018988429
Position 68384: 0.0022015270236836054
Position 28584: 0.002001043315034165
Position 86520: 0.0017749684221506805
Position 52473: 0.0017424826622090427
Position 66889: 0.0017383162846009545
Position 70988: 0.0016944315095825868
Position 8537: 0.001683595709360807
Position 8487: 0.001628992936857338
Position 54470: 0.0015881627291234313
Position 71466: 0.0014472855021906313
Position 9078: 0.0011344176698638965
Position 2756: 0.0011037873000162074
Position 2697: 0.0010520888467471829
Position 66201: 0.0009361635294497065
Position 31969: 0.0009293890624474811
Position 27169: 0.0009277766671065778
Position 5078: 0.0009076122779195804
Position 52469: 0.0008413506928484046
Position 2228: 0.0007829764622241874
Position 32327: 0.000775849336769713
Position 8780: 0.0007552192783271825
Position 51521: 0.000717099540963188
Position 8902: 0.0006686195346141724
Position 31369: 0.0006605155876544356
Position 26798: 0.0006492167080477546
Position 574: 0.0006304515808618753
Position 36179: 0.0005810632560717156
Position 88532: 0.0005794389230244854
Position 70054: 0.000570401022693539
Position 36509: 0.000539655229320647
Position 34852: 0.0005389737945307766
Position 40180: 0.0005111791614652789
Position 36424: 0.00044224025602186847
Position 71361: 0.00042222996503654263
Position 70747: 0.0004087779513024974
Position 70943: 0.0003727325975537791
Position 37321: 0.0003318845615083623
Position 64991: 0.00030670306571892143
Position 35560: 0.00030168740597295585
Position 33700: 0.00028507557093958926
Position 32085: 0.00024336953108999266
Position 32635: 0.00019973018986751964
Position 32954: 0.00019770201192435442
Position 2678: 0.0001717053910296437
Position 2667: 0.00017036870738583652
Position 7727: 0.00015493470252687838
Position 70507: 0.00014628690516983923
Position 31699: 0.00013233912809569516
Position 824: 0.00013125076624717933
Position 8181: 0.0001261350828850471
Position 927: 0.00011591016252495245
Position 33961: 0.00011270223108256573
Position 36167: 0.00010775114568183943
Position 33939: 0.0001057068915823528
Position 253: 9.565221416037414e-05
Position 35354: 8.712725405118411e-05
Position 33004: 7.1808432273311e-05
Position 8926: 7.03849861611399e-05
Position 70488: 3.47518634729596e-05
Position 72386: 1.8459668373903434e-05
Position 48362: 1.629231985913101e-05
Position 70310: 1.2745632442879435e-05
Position 255: 1.2533501745517415e-05
Position 613: 4.019767805038191e-06
Position 74335: 2.0272752364036193e-06
Position 43: 1.7807402700888261e-06
Position 30: 1.2630160708240424e-06
Position 393: 1.1452618087693594e-06
Position 376: 7.49132990108293e-07
Position 31455: 7.436334762182376e-07
Position 188: 6.919237844289927e-07
Position 31917: 6.815388368061622e-07
Position 579: 5.058705576649116e-07
Position 623: 2.0011770028990104e-07
Position 418: 1.2314419900018657e-07
Position 70097: 1.0058657675450019e-07
Position 14: 7.625413622289793e-08
Position 565: 6.687710714548928e-08
Position 54: 3.7543453924574224e-08
Position 520: 2.249994525894361e-08
Position 560: 2.1514409089626606e-08
Position 1704: 9.433694840025054e-09
Position 261: 3.5530068706845145e-09
Position 18: 3.121246303164983e-09
Position 12: 1.338992605231131e-09
Position 567: 6.514250557413502e-10
Position 706: 5.953081672979203e-10
Position 70060: 4.466935101144324e-10
Position 479: 3.880754337223489e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 81985: 0.9988309061559392
Position 69867: 0.996888149890533
Position 61980: 0.9939499402849187
Position 14909: 0.9819621153665563
Position 64866: 0.9585071050163271
Position 37217: 0.943839475622822
Position 25525: 0.9374310748488962
Position 25283: 0.9206491727682901
Position 26399: 0.8689796835303213
Position 71607: 0.7162714571548989
Position 47026: 0.6279514711675489
Position 41629: 0.6070624552274378
Position 96648: 0.5372517379992315
Position 31088: 0.5290789996554015
Position 43094: 0.502935256303807
Position 31134: 0.4135192768365313
Position 86729: 0.4071533205346678
Position 45343: 0.3993946009224715
Position 37459: 0.38495780532246693
Position 27520: 0.3677311836639286
Position 46716: 0.3393712011693927
Position 9192: 0.33842487374466185
Position 49288: 0.29448026095506685
Position 45739: 0.2877957734840868
Position 42854: 0.2669823092209899
Position 26702: 0.21480270484354935
Position 77143: 0.2101368421674923
Position 6430: 0.206334242468408
Position 72298: 0.20092984262515878
Position 46971: 0.18743434426331237
Position 8839: 0.1832719687824628
Position 47010: 0.1749629713207152
Position 35246: 0.17188896373196383
Position 89410: 0.16780197851228265
Position 87071: 0.16515428820538183
Position 82900: 0.16199792379100755
Position 71107: 0.13542719071971715
Position 82460: 0.12903421717744018
Position 25883: 0.1264099038559077
Position 82844: 0.12609328937496855
Position 71269: 0.12156544011777028
Position 71244: 0.11410040879884817
Position 56046: 0.10058500462643084
Position 55117: 0.09278747119903454
Position 418: 0.08896015283187961
Position 33917: 0.08726120654217756
Position 6406: 0.08518877239896365
Position 33217: 0.07531354830159324
Position 57270: 0.06443444151451733
Position 72366: 0.056861428849395865
Position 70670: 0.05603600045256123
Position 26662: 0.052078929857455644
Position 9224: 0.05069001161392298
Position 31021: 0.04977158083326485
Position 70621: 0.04900688656587006
Position 71218: 0.04822480188852141
