Gene = TMCO1
index = 1406
Annotated 5SS: [  221   711  9378 14675 16801 25736]
Annotated 3SS: [  632  9317 14627 16732 25590 40780]
SMsplice 5SS: [  221   711  9378 14675 25736]
SMsplice 3SS: [  632  9317 14627 25590 40780]
top_k =  1000
Partition function (log Z): -4.662423057446981

Sorted 5' Splice Sites (High to Low Probability):
Position 25736: 0.9998356619036333
Position 9378: 0.9984555582278101
Position 711: 0.9586446781374471
Position 14675: 0.8772037172683711
Position 16801: 0.49721439428573533
Position 221: 0.4158904843909245
Position 421: 0.32305615627588485
Position 13120: 0.30533606891419673
Position 6282: 0.2963390304781856
Position 26097: 0.2840146961829472
Position 31670: 0.27262092922114844
Position 124: 0.26448428674067687
Position 5629: 0.23635173262955617
Position 18487: 0.22569611394552014
Position 144: 0.16679439064862528
Position 28080: 0.1384576593031357
Position 11642: 0.10961718435384613
Position 5520: 0.10757791781674857
Position 31277: 0.0972800656626437
Position 18623: 0.09547750519954752
Position 1424: 0.09239952739499735
Position 12573: 0.07930623513928589
Position 8359: 0.06913090766419665
Position 35529: 0.05656500404018351
Position 17719: 0.05631066912780417
Position 1560: 0.0549656894851602
Position 33021: 0.052249074041830705
Position 1335: 0.05143987013774375
Position 33525: 0.04927359275465583
Position 25533: 0.04100496823030258
Position 35514: 0.038846157368525744
Position 2023: 0.03780383764350036
Position 523: 0.03698141691161572
Position 19891: 0.03222321251726555
Position 4084: 0.0322175925966004
Position 19161: 0.030857400416349566
Position 231: 0.0274956165704454
Position 10169: 0.02521857944357455
Position 22537: 0.024895027306643808
Position 13482: 0.023555694394555553
Position 13992: 0.020974492286210688
Position 10089: 0.0157451871390074
Position 9030: 0.01237927847820374
Position 436: 0.011996637585003581
Position 16050: 0.0076029741280536686
Position 15690: 0.007260388727928474
Position 13149: 0.006776268146631522
Position 16043: 0.006395470443142054
Position 10122: 0.006254024341712212
Position 28264: 0.006221276423518198
Position 29315: 0.006081713890289034
Position 715: 0.0057432206705222
Position 26738: 0.004985989800036301
Position 27080: 0.004885528115894108
Position 385: 0.004040487548936586
Position 565: 0.0037471112357928306
Position 5894: 0.003610117317179506
Position 41: 0.0031950223970888675
Position 16854: 0.003054427094067961
Position 17650: 0.0029664525870671944
Position 32739: 0.0017440882548100227
Position 8000: 0.0015864624468670259
Position 14049: 0.001418612984136706
Position 2289: 0.0013930377664705003
Position 16877: 0.001249348120669018
Position 486: 0.0011747375147796758
Position 12513: 0.0011287284221751356
Position 16850: 0.0011171300843966106
Position 10456: 0.0010762862446323713
Position 879: 0.0010308240260174907
Position 15380: 0.0005051355908907834
Position 14895: 0.0004753692774141587
Position 4580: 0.00045432259906066805
Position 414: 0.000434002202875334
Position 196: 0.0004148575491451507
Position 512: 0.000370132760130955
Position 37: 0.00036793875900649166
Position 9779: 0.00036361468661476527
Position 702: 0.0003628819021117738
Position 15539: 0.00025761055612877587
Position 53: 0.0002443053273147261
Position 15: 0.00019260819468595893
Position 10768: 0.00018557855411188947
Position 1064: 0.00017398307636301084
Position 761: 0.00013129140906134633
Position 10175: 0.00011530563526945054
Position 10668: 9.185619149867038e-05
Position 1511: 8.274700620177443e-05
Position 162: 7.352635753421789e-05
Position 541: 7.147777911537272e-05
Position 18581: 6.201151667157579e-05
Position 198: 6.098562822117001e-05
Position 859: 5.804309065049297e-05
Position 26346: 5.4251841277800406e-05
Position 26114: 5.102620665075084e-05
Position 13693: 4.7510254713983654e-05
Position 101: 4.38783028698057e-05
Position 31: 4.118005833990708e-05
Position 1567: 3.8744295988051845e-05
Position 15265: 3.380537711285199e-05
Position 1463: 2.848379644289363e-05
Position 1188: 2.7871666028605912e-05
Position 26381: 2.1238834368520478e-05
Position 490: 1.970092282006825e-05
Position 15332: 1.8982899547032225e-05
Position 469: 1.5609361635041925e-05
Position 15004: 1.530924688477645e-05
Position 56: 1.4506117270826584e-05
Position 130: 1.3696405806340018e-05
Position 1480: 9.88506101410256e-06
Position 392: 9.412694848445304e-06
Position 277: 8.787748991336875e-06
Position 244: 8.176672424217139e-06
Position 1248: 7.647083071928264e-06
Position 493: 7.071718547834234e-06
Position 1291: 5.522729757105897e-06
Position 9795: 5.3056602573371174e-06
Position 576: 4.7038094253937055e-06
Position 931: 3.6981879471717783e-06
Position 404: 3.6031617954118584e-06
Position 64: 2.6660835166634395e-06
Position 2001: 2.6354427241881398e-06
Position 15009: 2.62243116517002e-06
Position 10208: 2.506817806170914e-06
Position 253: 2.4052515198544954e-06
Position 667: 2.3186108376354987e-06
Position 583: 1.8111726786870137e-06
Position 463: 9.708674927592949e-07
Position 10292: 8.940103041912521e-07
Position 1994: 7.509905958135948e-07
Position 442: 6.615546872454218e-07
Position 580: 5.932961620125126e-07
Position 45: 4.942288628292817e-07
Position 284: 4.4357988757345885e-07
Position 364: 3.3400209443348846e-07
Position 1471: 2.542143065764455e-07
Position 472: 1.8533767334876766e-07
Position 10093: 9.197603620286223e-08
Position 1964: 8.140286693533539e-08
Position 595: 7.232594889389614e-08
Position 2080: 3.8399103829780476e-08
Position 184: 5.458674773210236e-09
Position 747: 5.402647136031367e-09
Position 767: 3.163808758453179e-09
Position 77: 1.1056671299517642e-09

