Gene = C1orf186
index = 173
Annotated 5SS: [  543 45156 45498 47115 48514]
Annotated 3SS: [45048 45396 46970 48451 49067]
SMsplice 5SS: [  543  7235  7763 18181 45156 45498 47115 48514 48988]
SMsplice 3SS: [ 7131  7676 18053 45048 45396 46970 48451 48878 49067]
top_k =  1000
Partition function (log Z): -22.040412461330085

Sorted 5' Splice Sites (High to Low Probability):
Position 18181: 0.9374796860798483
Position 7763: 0.6970242801884916
Position 7235: 0.5829353301660533
Position 543: 0.579621086175061
Position 16448: 0.2656369884263082
Position 7726: 0.23433338797396533
Position 419: 0.16166664659207
Position 8674: 0.15897984275032875
Position 306: 0.1518154394373358
Position 24779: 0.13802749905105666
Position 3740: 0.10130963479730644
Position 7301: 0.09976089802337688
Position 10319: 0.0943081213921024
Position 3839: 0.08816939036017307
Position 16687: 0.06480725550596593
Position 8110: 0.06409546153612519
Position 134: 0.04232330566100286
Position 22489: 0.041102390225288735
Position 1019: 0.035880063361821604
Position 1031: 0.03435615029420486
Position 3674: 0.030751582016541937
Position 838: 0.030477644564201156
Position 16408: 0.02669873243116175
Position 6502: 0.02405260598967808
Position 7730: 0.022646534795369138
Position 6403: 0.018707341494941673
Position 4917: 0.012105647516790058
Position 4974: 0.011455602724464966
Position 1038: 0.00980683445825907
Position 3957: 0.008988873786004558
Position 6560: 0.008803365543301429
Position 4871: 0.008279352216217475
Position 7797: 0.008104008444402393
Position 6565: 0.007654950394509035
Position 2052: 0.006953108873270862
Position 6274: 0.006639351549443079
Position 9927: 0.006255189011497781
Position 7912: 0.006182145455567348
Position 971: 0.0056998460153198476
Position 6334: 0.004759850416655014
Position 9345: 0.004657315599520042
Position 20731: 0.0044617281342202095
Position 4033: 0.004418066308941273
Position 13751: 0.004348266365806202
Position 2643: 0.0036398553391147506
Position 9960: 0.003639046933118821
Position 21505: 0.003433411102837298
Position 58: 0.0020179964668725994
Position 19356: 0.0019195785449237883
Position 9127: 0.0018954021041148975
Position 7310: 0.0012771217107925778
Position 3604: 0.001077216189549021
Position 7879: 0.0008337422792853438
Position 9747: 0.0008193638758604039
Position 1314: 0.0007249206854804377
Position 12776: 0.00042126968515037176
Position 7813: 0.0002371311877373921
Position 117: 0.00018344367230230236
Position 8067: 0.00010220428174605554
Position 3442: 9.93245198116411e-05
Position 190: 8.185868278681073e-05
Position 129: 7.44924838778255e-05
Position 2909: 4.526776708287989e-05
Position 1457: 3.7635663734385746e-05
Position 6045: 3.142994117759319e-05
Position 1938: 2.61480807614922e-05
Position 2465: 2.4757202388204042e-05
Position 392: 2.1217491848490698e-05
Position 755: 2.1011066642726686e-05
Position 3: 2.0342675701350686e-05
Position 581: 1.7656339779659122e-05
Position 160: 1.0967590294878023e-05
Position 751: 9.115182852870301e-06
Position 791: 8.887333013006483e-06
Position 833: 8.305358527174569e-06
Position 460: 4.979292982833946e-06
Position 435: 4.8633597724335725e-06
Position 9493: 3.878921566870239e-06
Position 523: 3.818283595836546e-06
Position 3191: 3.604791194498112e-06
Position 731: 3.3172885661125324e-06
Position 9470: 3.2594552002163534e-06
Position 18: 3.253091797304369e-06
Position 240: 2.652913636720249e-06
Position 1744: 2.588053134994333e-06
Position 804: 1.959402282781321e-06
Position 587: 1.8751839701799705e-06
Position 635: 1.433244237292776e-06
Position 35: 1.3696580198431792e-06
Position 251: 1.1517586142059967e-06
Position 800: 8.909821781120389e-07
Position 798: 4.6851645635349985e-07
Position 1003: 4.598655815471923e-07
Position 242: 4.362549827965252e-07
Position 738: 4.090502406591174e-07
Position 40: 2.2614067807192756e-07
Position 256: 1.3509553818651586e-07
Position 657: 8.455766785398983e-08
Position 285: 7.967126937184481e-08
Position 466: 4.976371385060607e-08
Position 629: 3.867594753077101e-08
Position 589: 3.50523024838418e-08
Position 655: 3.3166269669783425e-08
Position 489: 3.2726932295884865e-08
Position 668: 3.196864698968628e-08
Position 674: 2.926383785919577e-08
Position 473: 1.7547153078916313e-08
Position 680: 1.3399782546004205e-08
Position 1691: 1.304304402181733e-08
Position 1261: 1.2154162492640387e-08
Position 552: 1.2006795651273487e-08
Position 1220: 1.1702073357522914e-08
Position 356: 1.1572775073734822e-08
Position 73: 6.0138279491287785e-09
Position 458: 5.063243278748946e-09
Position 719: 7.748789580850606e-10
Position 736: 7.102517973810433e-10
Position 267: 6.99996566103838e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 7676: 0.9555321145431073
Position 18053: 0.9445777904047861
Position 7131: 0.5904613310581472
Position 16151: 0.2665280035840072
Position 21991: 0.18761659975805264
Position 29987: 0.1707975589111472
Position 30245: 0.1542169796103069
Position 24681: 0.14201805836398274
Position 8620: 0.1255703270264425
Position 23911: 0.06891202722947648
Position 16593: 0.06547704470809743
