Gene = COX7C
index = 402
Annotated 5SS: [ 227 1593]
Annotated 3SS: [1448 2763]
SMsplice 5SS: [ 227  569 1593]
SMsplice 3SS: [ 484 1448 2763]
top_k =  1000
Partition function (log Z): -3.8532311062349773

Sorted 5' Splice Sites (High to Low Probability):
Position 569: 0.663140142287931
Position 1593: 0.5583939562270493
Position 227: 0.5324836917503136
Position 150: 0.3780103376566431
Position 1975: 0.23990957304394364
Position 1539: 0.22486369605109788
Position 2449: 0.12214119209923964
Position 522: 0.05375771357131216
Position 191: 0.031718774888847945
Position 1802: 0.031631340697562425
Position 518: 0.027422225476215242
Position 604: 0.01802056557058758
Position 1596: 0.014643310483921609
Position 195: 0.012182544538238145
Position 235: 0.009986098873833577
Position 2929: 0.00943345623550185
Position 88: 0.008256248459690108
Position 548: 0.008140751804786225
Position 2894: 0.004982267194064153
Position 809: 0.00480792074235743
Position 2384: 0.0046718805438133205
Position 175: 0.004290149593772107
Position 67: 0.0033980844758473
Position 763: 0.003272357724088205
Position 427: 0.0026430663716723573
Position 1139: 0.002579070342061981
Position 93: 0.0024831742308769078
Position 1177: 0.0024670308095316074
Position 379: 0.002449406825086736
Position 770: 0.0020991158983050193
Position 1282: 0.0018679739477845537
Position 862: 0.0018374241058006207
Position 638: 0.0018365477818898866
Position 664: 0.0015723742751783418
Position 2330: 0.0015259887156204846
Position 82: 0.001505479898381145
Position 1536: 0.0012197516224731655
Position 2207: 0.0012170749790420053
Position 645: 0.0011533893722021878
Position 945: 0.0009947238385363904
Position 1705: 0.0009435448844579673
Position 1842: 0.0007672104468960997
Position 1350: 0.0005375914649927922
Position 687: 0.0003570814408441276
Position 1475: 0.0003081934082141513
Position 2596: 0.00027348999691005876
Position 2785: 0.0002617050787778915
Position 1478: 0.0002602132366046639
Position 2464: 0.00024604279108439924
Position 2662: 0.00023986623893081766
Position 2624: 0.00022875866656796415
Position 1857: 0.00021982848057911417
Position 526: 0.00021252481922466943
Position 1020: 0.00021062949283062165
Position 2376: 0.00020381807122204362
Position 1687: 0.00018277917311812963
Position 675: 0.00015670317395303265
Position 918: 0.00012629768197579
Position 1263: 0.00012093592317072363
Position 2858: 0.00011248342288297712
Position 530: 9.643950403986039e-05
Position 1238: 9.287317680039038e-05
Position 2837: 9.181999403062303e-05
Position 2646: 7.727694834200745e-05
Position 1127: 7.296457222830337e-05
Position 231: 6.243930161544848e-05
Position 1498: 6.203999309666538e-05
Position 1496: 5.1908121813270406e-05
Position 1008: 4.8492532661769384e-05
Position 689: 4.690596968546516e-05
Position 1639: 4.4432705177645285e-05
Position 1502: 4.357118351316132e-05
Position 2511: 3.843260209932194e-05
Position 2236: 3.410098222375341e-05
Position 1917: 2.7240823221334772e-05
Position 939: 2.2140351903859698e-05
Position 1616: 1.7429361675220523e-05
Position 404: 1.5789965299839635e-05
Position 1105: 1.5223451076376409e-05
Position 1882: 1.4731182234741449e-05
Position 1570: 1.3486191663115347e-05
Position 1740: 1.3005352806399982e-05
Position 1682: 1.1121034618605064e-05
Position 2134: 1.0774234026091573e-05
Position 713: 1.0645395513671977e-05
Position 1600: 9.384541533603383e-06
Position 1887: 9.112229485795828e-06
Position 1014: 6.840430032007447e-06
Position 154: 6.520716751733582e-06
Position 2841: 6.145766173537219e-06
Position 1373: 4.553201292156797e-06
Position 44: 4.0795677036112e-06
Position 188: 3.2786854378902054e-06
Position 314: 2.9204674969160895e-06
Position 800: 1.982673956515167e-06
Position 275: 1.3999811919778159e-06
Position 524: 1.3907178399265345e-06
Position 3: 8.091240402617631e-07
Position 233: 2.76095614268092e-07
Position 309: 5.6263394218159846e-08
Position 110: 5.584872801694404e-09
Position 252: 4.9790776096519125e-09
Position 70: 1.3595655955726574e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1448: 0.8767556424059287
Position 2763: 0.8559150251731416
Position 484: 0.7722326345283381
Position 1834: 0.14528070353954278
Position 2276: 0.12296962074661255
Position 1801: 0.06921411678389647
Position 2081: 0.03665001589508589
Position 3009: 0.02587848254474518
Position 1661: 0.01698591144354849
Position 1690: 0.010042213974339322
Position 1400: 0.0077629913649450094
Position 1464: 0.005666849867199551
Position 1397: 0.0055111979039485235
Position 2280: 0.004594964356675561
Position 1877: 0.003923854733805809
Position 1955: 0.0035127583940805984
Position 686: 0.003005999268513513
Position 1138: 0.0028308847290484064
Position 1774: 0.002777351134620859
Position 1909: 0.0026230260715076827
Position 1838: 0.002414060053093844
Position 135: 0.002312590316402989
Position 964: 0.002060884719151202
Position 2888: 0.002015421496694674
Position 2960: 0.0017989276920050152
Position 1715: 0.0014383404946106597
Position 294: 0.0013919826393774199
Position 1592: 0.001380388901814463
Position 488: 0.0013306115869742697
Position 1938: 0.0011488247358797457
Position 2168: 0.0011147022236702854
Position 2231: 0.0009979869167430148
Position 2085: 0.0009620819300447354
Position 2153: 0.0009553702436537809
Position 808: 0.000893017754204853
Position 1013: 0.000738612542174034
Position 2103: 0.0005553078295185794
Position 1266: 0.0005420434478853502
Position 713: 0.0005344581210244712
Position 1737: 0.0004985733064787801
Position 2429: 0.0003800275351303917
Position 1625: 0.0003250221870469156
Position 1974: 0.0003019801543043282
Position 710: 0.0002966775896156668
Position 1871: 0.0002926660594852253
Position 426: 0.00028113033948193246
Position 3043: 0.00027509589427252994
Position 1177: 0.0002721091531078792
Position 521: 0.00026618891722739077
Position 664: 0.0002650940033844773
Position 2134: 0.0002577502829094159
Position 2186: 0.00021612976754188207
Position 837: 0.00019586462860226136
Position 1622: 0.0001951985215632381
Position 1642: 0.00018845268038665474
Position 198: 0.0001796821220978962
Position 2373: 0.000175969144562862
Position 1942: 0.00016980446104151818
Position 1539: 0.00016807673566797648
Position 2616: 0.00016528513894302098
Position 3014: 0.00016468118016412924
Position 454: 0.0001437080716793561
Position 2295: 0.00012515451778059408
Position 1049: 0.00010556128986241821
Position 2595: 9.657782105365297e-05
Position 568: 9.328226353251675e-05
Position 1007: 8.943329058501616e-05
Position 1231: 8.933472409000362e-05
Position 2025: 8.510683566122276e-05
Position 1488: 8.151931467586577e-05
Position 367: 7.699829314134275e-05
Position 2940: 5.9429930030841276e-05
Position 1150: 5.794361412552191e-05
Position 1639: 5.7721044357641324e-05
Position 2832: 5.6998165353795074e-05
Position 1925: 5.48168596585768e-05
Position 2499: 4.2816926018208136e-05
Position 1364: 4.179374023284276e-05
Position 2334: 4.159439182364114e-05
Position 615: 4.1265303855645044e-05
Position 1281: 3.5330436336881966e-05
Position 843: 2.8710689522180117e-05
Position 2484: 2.736911880745251e-05
Position 541: 2.0285303451365672e-05
Position 669: 1.8798592780304178e-05
Position 373: 1.8107349777409715e-05
Position 1207: 1.761245004085353e-05
Position 2680: 1.658574989046676e-05
Position 875: 1.5630705061185882e-05
Position 327: 1.5340135457379602e-05
Position 400: 1.4954741280655705e-05
Position 918: 1.431928682150465e-05
Position 2771: 1.4221920192568902e-05
Position 547: 1.4111347913642399e-05
Position 866: 1.2779730924421336e-05
Position 416: 1.0228716459528679e-05
Position 407: 9.944630225483252e-06
Position 1181: 8.783975923950658e-06
Position 985: 8.736713480372926e-06
Position 320: 7.907842982018854e-06
Position 738: 7.273461040004606e-06
Position 163: 6.535323327986197e-06
Position 861: 5.659293822265677e-06
Position 338: 5.562726411214091e-06
Position 1704: 3.6749289522942865e-06
Position 1020: 3.3074296528078978e-06
Position 137: 3.224785817678618e-06
Position 727: 3.2155416658349257e-06
Position 981: 2.766488130069464e-06
Position 430: 1.996828947435296e-06
Position 744: 1.524962351802916e-06
Position 1475: 9.935592258275845e-07
Position 147: 9.822915240536158e-07
Position 226: 8.192126457209219e-07
Position 165: 6.407288071765268e-07
Position 1732: 5.732857105956711e-07
Position 1543: 5.609686018160678e-07
Position 144: 5.469278860090533e-07
Position 201: 3.7404856726341415e-07
Position 231: 3.317246027359983e-07
Position 261: 2.1157549421500357e-07
Position 1566: 1.868969631984645e-07
Position 350: 9.382858920745893e-08
Position 1576: 9.237107162223108e-08
Position 1410: 8.611738453614343e-08
Position 508: 3.764934867691217e-08
Position 331: 3.399920079963579e-08
Position 344: 2.9423257348383752e-08
Position 379: 2.8850749044823667e-08
Position 629: 2.8003733867477882e-08
Position 214: 2.4610395443196983e-08
Position 239: 1.6465906545387806e-08
Position 495: 1.056936194980387e-08
Position 174: 8.400443278814023e-09
Position 355: 7.152974666394105e-09
Position 66: 6.040596427906529e-09
Position 387: 4.633997138263315e-09
Position 383: 3.947929758541915e-09
Position 752: 3.2501649859819416e-09
Position 439: 2.825577229210396e-09
Position 81: 1.8465873054651683e-09
Position 638: 8.168476951616796e-10
Position 211: 2.2182326108609366e-10
Position 92: 3.956844880415865e-11
Position 595: 1.7197576806538177e-11
