Gene = CSF1
index = 413
Annotated 5SS: [  430  3749  5064  6831 11362 13558 14196 14570]
Annotated 3SS: [ 3625  5000  6659 11213 12532 14142 14513 18218]
SMsplice 5SS: [  430  3749  5064  6831 11362 13558 14196 14570]
SMsplice 3SS: [ 3625  5000  6659 11213 13426 14142 14513 18947]
top_k =  1000
Partition function (log Z): 5.168816506387314

Sorted 5' Splice Sites (High to Low Probability):
Position 11362: 0.9927451878320247
Position 3749: 0.9751679864797163
Position 430: 0.9707765574316395
Position 14196: 0.9408427193669116
Position 13558: 0.8614535668420642
Position 14570: 0.8543748545416374
Position 5064: 0.7902786652058685
Position 6831: 0.7698148918168629
Position 15034: 0.5249324028187768
Position 15349: 0.4914965566335109
Position 10985: 0.42871775809930407
Position 18479: 0.24459584769949086
Position 8876: 0.21028970364157942
Position 13079: 0.17765264646958062
Position 12698: 0.17189829017014804
Position 4007: 0.15214597058095305
Position 4058: 0.14945529251779174
Position 3506: 0.11075802721644773
Position 41: 0.1066401787652161
Position 5504: 0.07091546110598058
Position 1419: 0.06610666076653089
Position 7276: 0.06059118660642857
Position 2873: 0.0535312527207566
Position 18007: 0.03588948514379452
Position 14209: 0.029942587037531932
Position 8920: 0.02940988385843895
Position 7073: 0.027917544495046503
Position 2688: 0.026901142522246835
Position 13096: 0.025204823997479614
Position 18738: 0.024582674491555146
Position 18646: 0.02428065982086845
Position 5787: 0.021092515135494972
Position 2305: 0.019278218408483518
Position 3146: 0.01911665320807961
Position 7297: 0.018717624897432998
Position 5170: 0.018455930122312652
Position 1424: 0.018227103226306458
Position 214: 0.017558007189709283
Position 122: 0.015455395903321408
Position 6299: 0.014816775518537316
Position 2764: 0.013163631095817176
Position 4923: 0.013092616734211015
Position 7267: 0.012233702553898256
Position 19071: 0.012229801763930417
Position 88: 0.011169808865051223
Position 7583: 0.010428230482548258
Position 1280: 0.009518248923582284
Position 5123: 0.00888387987326285
Position 10253: 0.008809390408943856
Position 8128: 0.008710217249029303
Position 90: 0.008409825176394744
Position 18000: 0.007553051747294193
Position 10617: 0.0059643997645090815
Position 13072: 0.005285581107557042
Position 150: 0.005271725605763177
Position 106: 0.005211260951869582
Position 4961: 0.004778592444115725
Position 18441: 0.004537396390554262
Position 100: 0.004435163899954359
Position 2478: 0.0041997307502662055
Position 86: 0.003857588812293203
Position 108: 0.0037736293603991044
Position 7956: 0.0037074200816162592
Position 13545: 0.0037052230128387263
Position 4530: 0.0035797965534447953
Position 1229: 0.0035631774558240554
Position 11673: 0.003320841891740291
Position 14742: 0.00323883099758358
Position 110: 0.003226042932361298
Position 810: 0.0030224654653736704
Position 14887: 0.00296896559609171
Position 14442: 0.0028739920682026043
Position 18305: 0.0028643532475301357
Position 19530: 0.0027799514567225345
Position 112: 0.002736980938773744
Position 7481: 0.002582777102665536
Position 3330: 0.0025335977060006666
Position 104: 0.002153890657864793
Position 8071: 0.002117197965390859
Position 114: 0.0020151100557352004
Position 389: 0.0019964598071369457
Position 2537: 0.0019372425786953207
Position 2156: 0.001898652927601092
Position 4345: 0.0018803881588848222
Position 15535: 0.0017590208164512513
Position 116: 0.001655627078579169
Position 126: 0.0015898118067134905
Position 14539: 0.0015406627477631619
Position 13627: 0.0014784997922739809
Position 1890: 0.0013875282904602907
Position 4504: 0.0012851001600808246
Position 2393: 0.0012668634413400051
Position 118: 0.0012297252213959962
Position 5811: 0.001220229801591986
Position 14718: 0.0011538504488597082
Position 13370: 0.0010731165910839258
Position 128: 0.001045700058542053
Position 73: 0.0010163127459494141
Position 4629: 0.0009217793084069706
Position 294: 0.0009091022680983573
Position 5279: 0.0008989836857001052
Position 1898: 0.0008795004443571518
Position 3753: 0.0008470405680939771
Position 2970: 0.0008263185177500173
Position 13105: 0.0008170967474034937
Position 1305: 0.0007578195346411025
Position 17059: 0.0007254629298773632
Position 2104: 0.000708582813529802
Position 3496: 0.000667950929483518
Position 7882: 0.0006679088843839987
Position 1998: 0.0006465595742825993
Position 12926: 0.0006084141677133656
Position 1935: 0.0005681371086070458
Position 3202: 0.000529824359142641
Position 2035: 0.0005175416192524679
Position 11424: 0.0004653017334499294
Position 94: 0.0004616625557461152
Position 2485: 0.00041544814381370846
Position 15344: 0.0004144532877765649
Position 612: 0.0004136122934791341
Position 7844: 0.0003307164794556836
Position 18574: 0.00032179030081596054
Position 11669: 0.00026656433269287824
Position 7514: 0.00026167210197348956
Position 241: 0.00025905541901082604
Position 235: 0.0002469998967674807
Position 3689: 0.00020484070885657166
Position 16182: 0.00020300401555234783
Position 5118: 0.00019778415377611348
Position 1922: 0.00019027542640515232
Position 11385: 0.00018603789554239052
Position 7842: 0.00018427171715066067
Position 5060: 0.00017868461175152175
Position 3819: 0.0001720095226712734
Position 1112: 0.00017198347152479825
Position 4296: 0.0001531764821040329
Position 14377: 0.0001495415893802374
Position 14382: 0.00014844339583806423
Position 17139: 0.00014744273575598957
Position 2877: 0.00014202799775988234
Position 8109: 0.00013388856162755157
Position 6860: 0.00013095258070755457
Position 1258: 0.00012862188551326887
Position 16450: 0.00012579243160897177
Position 2720: 0.00012461670419791995
Position 7261: 0.00010346046279727589
Position 15038: 0.00010036805591938277
Position 7896: 9.782205153270772e-05
Position 7109: 9.551646065319698e-05
Position 7530: 9.117097987330464e-05
Position 92: 8.739069042121171e-05
