Gene = SEMA3B
index = 1245
Annotated 5SS: [ 162 1741 2676 2887 3401 3573 3872 5835 6038 6220 6449 6974 7326 7445
 7851 8007 8236]
Annotated 3SS: [1552 2517 2823 3280 3478 3751 5688 5925 6149 6303 6753 7233 7402 7692
 7950 8095 8692]
SMsplice 5SS: [ 162 1741 3401 3573 3872 5835 6038 6220 6974 7326 7851 8007 8236]
SMsplice 3SS: [1552 3280 3478 3751 5688 5925 6149 6753 7233 7692 7950 8095 8692]
top_k =  1000
Partition function (log Z): 22.33181055765649

Sorted 5' Splice Sites (High to Low Probability):
Position 8007: 0.9859731482665456
Position 6038: 0.9735945468830114
Position 6974: 0.9399795929027197
Position 3401: 0.9167457536065917
Position 3872: 0.9001133162429761
Position 190: 0.8812748089100801
Position 6220: 0.8756788403561779
Position 1741: 0.8587015200477423
Position 8236: 0.8108264741311515
Position 7851: 0.7478018246503938
Position 5835: 0.6985792966190679
Position 7326: 0.6679253669049249
Position 3573: 0.6640280371847613
Position 2676: 0.48816324306296693
Position 7445: 0.4408110795307431
Position 3024: 0.13912646897887415
Position 5563: 0.1340525124839599
Position 6234: 0.07093970845687082
Position 3569: 0.06466751532414085
Position 6449: 0.05267497683553602
Position 6840: 0.04995799970476064
Position 8466: 0.04287360372394215
Position 2047: 0.03971533990239559
Position 7254: 0.037789516011409556
Position 2887: 0.037388236134090175
Position 3892: 0.03423053030477936
Position 2922: 0.030653856014671344
Position 5554: 0.027330153734320805
Position 168: 0.026947602114293742
Position 6403: 0.025087208180443167
Position 1778: 0.02352726593871979
Position 6054: 0.022658295541433178
Position 3946: 0.021475547385117262
Position 358: 0.018967192142532837
Position 2073: 0.018238241474348243
Position 8165: 0.015953554814957572
Position 105: 0.01594724099354612
Position 3204: 0.015740416618918687
Position 5775: 0.01528029632718352
Position 5459: 0.015006313861454727
Position 4028: 0.014635085709358734
Position 2357: 0.0144854956175709
Position 679: 0.01377998501086721
Position 7585: 0.013725503419093732
Position 456: 0.013708483410582508
Position 3883: 0.011334068514703645
Position 5527: 0.01094479314085844
Position 3888: 0.010081823385697505
Position 1339: 0.009844999644153984
Position 1294: 0.009829983015837247
Position 6350: 0.009576579216957808
Position 2768: 0.009551279320783703
Position 8911: 0.008329130197234219
Position 375: 0.008146365672118279
Position 5706: 0.007994257273185371
Position 8560: 0.007980807485472061
Position 4152: 0.0077911855217801425
Position 6526: 0.007072804394827778
Position 2083: 0.00679965757802649
Position 5571: 0.006467702420455601
Position 5591: 0.006290536509961395
Position 2613: 0.006169214512352759
Position 6497: 0.00600011894533171
Position 7245: 0.005806683446107018
Position 3013: 0.005781765632273855
Position 5627: 0.00574676948585335
Position 6328: 0.005682891954851541
Position 8494: 0.005122724778584472
Position 166: 0.0050131678185654106
Position 234: 0.004834067215384452
Position 3438: 0.0046759459607608545
Position 1859: 0.0041730440574579255
Position 6326: 0.003748051115351701
Position 7701: 0.0032110511068225824
Position 3925: 0.0030643818569813385
Position 1745: 0.003023896084670178
Position 7153: 0.002960111605096348
Position 1393: 0.0027447915811864053
Position 7860: 0.002664389084049296
Position 3902: 0.0026300754969043995
Position 7970: 0.00256294734605604
Position 405: 0.0023405228064713366
Position 3132: 0.0022782952684212428
Position 2103: 0.002255672774837376
Position 2134: 0.0019349473508218481
Position 6334: 0.0017556315993592353
Position 5684: 0.0017468895303094712
Position 3150: 0.001576999673293701
Position 5804: 0.0015043476362673327
Position 2617: 0.0014617695527691077
Position 2367: 0.0013855388430833223
Position 6555: 0.0013849705100900578
Position 2003: 0.0013706231512203599
Position 7664: 0.0013278987298338287
Position 196: 0.0013253245170426486
Position 695: 0.0013113832967829465
Position 3219: 0.001293979616993111
Position 1835: 0.001286967672989763
Position 6042: 0.001244769385694616
Position 881: 0.0012027047205623565
Position 8397: 0.0011635438055262004
Position 3004: 0.001138068486593627
Position 3429: 0.0011328392192159406
Position 3165: 0.0011183307426327006
Position 53: 0.0010771833252110979
Position 8776: 0.0010463159055567512
Position 5764: 0.000980968423423737
Position 2248: 0.0009269893107710344
Position 98: 0.0008978683106687162
Position 7276: 0.0008958322419204949
Position 1375: 0.0008909052868152787
Position 3896: 0.0008591679113193899
Position 3383: 0.0008261575802804004
Position 1233: 0.0007755864257777805
Position 5989: 0.0007438193280978807
Position 7816: 0.0007111801249578499
Position 6050: 0.000700815643369703
Position 1249: 0.0006955552224726512
Position 8218: 0.0006733905620119207
Position 654: 0.000635117548295344
Position 2998: 0.0006254892547110302
Position 7790: 0.0005878288966601995
Position 5356: 0.0005390099625702325
Position 1438: 0.0005103815984456211
Position 2631: 0.0004888643894075138
Position 1266: 0.00046158106309963036
Position 5398: 0.0004489018226678574
Position 6980: 0.0004302048397719812
Position 587: 0.00041711458166897596
Position 8770: 0.0003753400391189506
Position 636: 0.00037168629013502064
Position 2320: 0.00035889754938114757
Position 7866: 0.0003566343491988565
Position 6532: 0.0003508677262951085
Position 6420: 0.00034953816566340686
Position 2289: 0.00034638690626116633
Position 1389: 0.0003360348771347764
Position 1998: 0.00028390774614778594
Position 1363: 0.0002731526584706127
Position 784: 0.0002716509081911919
Position 5998: 0.0002663496134427094
Position 7464: 0.00023802304733724943
Position 320: 0.000235761204289471
Position 8128: 0.00022213880375337156
Position 2885: 0.00021861891436772058
Position 6886: 0.0002096179377830799
Position 8833: 0.00019954586926176638
Position 2373: 0.00018453632069319605
Position 2418: 0.00016164911967601192
Position 1331: 0.00015224931566232307
Position 322: 0.00014708982182266072
Position 122: 0.00013919176785013522
Position 539: 0.00012128746607035846
Position 2393: 0.00012090022539052719
Position 2114: 0.00011657582855995596
Position 7470: 0.00011473997150370166
Position 686: 0.00011440203023089184
Position 8488: 0.0001026815299294366
Position 465: 0.00010006738479032225
Position 7523: 9.979931575265717e-05
Position 7540: 9.972722084295661e-05
Position 6407: 8.719076192038092e-05
Position 1336: 7.989454133728888e-05
Position 7019: 6.924229576970934e-05
Position 2347: 6.590551637297865e-05
Position 2184: 6.318048959801843e-05
Position 7263: 6.168303314360732e-05
Position 91: 5.898809666280097e-05
Position 2609: 5.42324111325842e-05
Position 1074: 5.108985223673204e-05
Position 6816: 4.8830172893388874e-05
Position 238: 4.785912220921926e-05
Position 1798: 4.7817794888598106e-05
Position 7045: 4.7133895194237705e-05
Position 722: 4.658524663013547e-05
Position 792: 4.548582488282866e-05
Position 9030: 4.4475768999599645e-05
Position 5123: 4.3947508495895054e-05
Position 853: 4.376096797895869e-05
Position 5631: 4.3571682280131576e-05
Position 810: 4.3107791213345634e-05
Position 8949: 4.076742730807817e-05
Position 9178: 3.910133964431734e-05
Position 7208: 3.743644152747555e-05
Position 2225: 3.3993382592004435e-05
Position 1298: 3.393037244987471e-05
Position 8838: 3.250731845258404e-05
Position 6517: 3.240483686479422e-05
Position 2137: 3.2032765988049297e-05
Position 3833: 3.053555348485602e-05
Position 2178: 2.99746357541196e-05
Position 35: 2.7918002304916165e-05
Position 1484: 2.5817578195298108e-05
Position 6061: 2.5743290744478048e-05
Position 1048: 2.3273817055000814e-05
Position 232: 2.28464417911228e-05
Position 103: 2.2562634639646305e-05
Position 3577: 2.033016298185659e-05
Position 883: 2.0320445517570378e-05
Position 27: 1.9680716544726756e-05
Position 421: 1.932988249069943e-05
Position 9094: 1.769832334474066e-05
Position 6214: 1.372817984169406e-05
Position 911: 1.3489472461952146e-05
Position 3950: 1.3203423460952885e-05
Position 823: 9.949287438285551e-06
Position 1397: 8.974206621992312e-06
Position 407: 8.395216308517053e-06
Position 3452: 7.098427404756774e-06
Position 1401: 5.974580199352781e-06
Position 1687: 5.321591194646154e-06
Position 3034: 4.261455527605373e-06
Position 1280: 4.069208964995914e-06
Position 1377: 3.2395642255590947e-06
Position 1050: 3.2305076772553025e-06
Position 1290: 3.102559654334215e-06
Position 737: 1.8326602223836589e-06
Position 1657: 1.73081635054758e-06
Position 825: 1.2704267587919627e-06
Position 946: 1.2068971152651218e-06
Position 498: 1.2058503309706568e-06
Position 1302: 1.143558433949808e-06
Position 1792: 6.819555616371113e-07
Position 1700: 3.4564989759444314e-07
Position 1892: 3.4364721936941633e-07
Position 1566: 1.5536128202878708e-07
Position 1868: 1.4844675625437368e-07
Position 1901: 1.373976725885301e-07
Position 120: 2.0295013123573903e-08
Position 8831: 1.7069412752949353e-08
Position 300: 9.961628434240131e-09
Position 490: 8.720317322842382e-09
Position 69: 5.150426322820091e-09
Position 1395: 9.914862875177357e-12
Position 885: 9.727135914836645e-12
Position 1225: 8.223846855777662e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5925: 0.9931421259168243
Position 8692: 0.9872962855049011
Position 3751: 0.973567066561974
Position 6753: 0.9619821196856903
Position 7950: 0.9364760598641376
Position 3280: 0.9088665307274453
Position 1552: 0.8655490443692911
Position 8095: 0.8170691037212169
Position 7233: 0.799688699677693
Position 7692: 0.7238655677170679
Position 6149: 0.6737419101170058
Position 3478: 0.6562551430290908
Position 2517: 0.45371564251386143
Position 5688: 0.438992593166788
Position 7402: 0.2446080717979341
Position 5458: 0.23700637377938188
Position 6130: 0.2270181051266216
Position 2823: 0.20870687211433794
Position 5506: 0.13117702755934924
Position 7120: 0.10960489475989273
Position 1975: 0.06980966101110488
Position 6303: 0.061483426577234504
Position 5642: 0.03811818767123372
Position 8351: 0.035396984512877164
Position 7698: 0.033441374203589745
Position 6306: 0.032927652829562386
Position 3503: 0.031694309376622605
Position 5391: 0.030476311419378125
Position 5768: 0.029653011733409316
Position 3104: 0.028198138905441754
Position 3481: 0.02811298340513592
Position 6134: 0.0246190029141659
Position 2551: 0.01934601188256599
Position 6107: 0.01588584218992262
Position 1478: 0.01508672626869556
Position 584: 0.01420715085299859
Position 5536: 0.014135281038948178
