Gene = NUB1
index = 968
Annotated 5SS: [  148  3768  7542  9784 11184 14252 14524 18549 25427 26270 27189 32503
 34245 35113]
Annotated 3SS: [ 3648  7373  9724 11112 14068 14428 18441 25239 26161 27035 32397 34148
 34934 35347]
SMsplice 5SS: [  148  3768  7542  9784 10495 11184 14524 18549 20483 25427 26270 27189
 32503 34245 35113]
SMsplice 3SS: [ 3648  7373  9724 10393 11112 14428 18441 20417 25239 26161 27035 32397
 34148 34934 35347]
top_k =  1000
Partition function (log Z): 12.970679017054564

Sorted 5' Splice Sites (High to Low Probability):
Position 14524: 0.9894590443379208
Position 26270: 0.9875223677892738
Position 7542: 0.9420159649897033
Position 34245: 0.9005360878068825
Position 148: 0.9003738567994086
Position 3768: 0.8245112499218468
Position 35113: 0.8244807525073112
Position 27189: 0.7652597618055275
Position 9784: 0.7618736039976932
Position 11184: 0.7319664083692646
Position 20483: 0.6905353919359247
Position 32503: 0.5523137269758818
Position 18549: 0.5478967484077973
Position 10495: 0.4964799501152454
Position 25518: 0.4749961436054314
Position 25427: 0.46628965054501315
Position 14252: 0.4559584338263707
Position 25810: 0.43716566976571675
Position 4694: 0.378839213610443
Position 33285: 0.3450842243183909
Position 20741: 0.24432500725431805
Position 4064: 0.24214510595579128
Position 19822: 0.22586896621773409
Position 26727: 0.2173196321582878
Position 11198: 0.21102248063121454
Position 26518: 0.17661312134202367
Position 32545: 0.12730780109073814
Position 12309: 0.12128896374383798
Position 20790: 0.09628514519279682
Position 2755: 0.09211245734062166
Position 25715: 0.09153583513799389
Position 27452: 0.08098710721259929
Position 4270: 0.07773820291129635
Position 30010: 0.07190299245922288
Position 33152: 0.06340402658574883
Position 18759: 0.06164138750090593
Position 25004: 0.06105546485009389
Position 20490: 0.06029593833612188
Position 10643: 0.05962273125973533
Position 35753: 0.057897980248101756
Position 7905: 0.05208614697268151
Position 9556: 0.04409580737523575
Position 267: 0.04240910408039215
Position 20874: 0.04065822153200349
Position 10277: 0.040106086816184154
Position 19552: 0.03926154880794167
Position 10043: 0.037806852943381444
Position 9955: 0.03167592939714123
Position 3884: 0.02987962496868597
Position 22064: 0.028028454356839774
Position 30881: 0.02679529030676014
Position 28256: 0.026381455456710046
Position 9872: 0.025401384439182047
Position 33475: 0.0250710669657029
Position 27221: 0.024977135569847212
Position 10074: 0.02485186036263693
Position 8279: 0.024403396051266797
Position 384: 0.02427871412020076
Position 10668: 0.023762519616903354
Position 3187: 0.02344967838370588
Position 3750: 0.02256677647662184
Position 9881: 0.022422361323663115
Position 19079: 0.020820596123688796
Position 9251: 0.019308010487102355
Position 3587: 0.018620812193458028
Position 3818: 0.017414982384593686
Position 10018: 0.016589819450431732
Position 216: 0.01629838655865908
Position 7724: 0.015902221195570568
Position 10501: 0.015383577378329513
Position 4864: 0.015302839402854275
Position 3583: 0.014797460166742162
Position 9812: 0.014642550129894523
Position 9548: 0.014596395733557676
Position 35505: 0.01410280403312922
Position 10297: 0.0127023612532731
Position 26846: 0.012402408092835401
Position 12074: 0.01212807484049069
Position 7987: 0.011255919339362699
Position 13668: 0.011043478492744398
Position 4487: 0.010967201209156823
Position 4393: 0.01041513073886984
Position 391: 0.010021197438093111
Position 25736: 0.009886701135639558
Position 9951: 0.009408999128471793
Position 21005: 0.008690601571389275
Position 1985: 0.008259320507363816
Position 3892: 0.007972932936726377
