Gene = CNOT10
index = 385
Annotated 5SS: [  338 18818 19828 23676 28225 31167 32093 35087 40455 42726 48400 49832
 52346 74427 77719 79346 79665 84818]
Annotated 3SS: [18722 19665 23524 28081 31079 32008 34968 40304 42522 48277 49654 52264
 74312 77587 79309 79536 84741 88311]
SMsplice 5SS: [  338 10683 18818 23676 28225 31167 32093 35087 40455 42726 48400 52346
 74427 77719 79346 79665 84818]
SMsplice 3SS: [10449 18722 23524 28081 31079 32008 34994 40304 42522 48277 52264 74312
 77587 79287 79536 84741 87745]
top_k =  1000
Partition function (log Z): -19.490831683691344

Sorted 5' Splice Sites (High to Low Probability):
Position 23676: 0.9800794504346105
Position 32093: 0.9664341074018513
Position 48400: 0.9111117452988685
Position 40455: 0.8667516498687875
Position 35087: 0.8602520698302306
Position 28225: 0.841958805666125
Position 42726: 0.8328289318199379
Position 18818: 0.831697487130771
Position 52346: 0.8112230744773666
Position 338: 0.7959060417313597
Position 31167: 0.7649919784733659
Position 10683: 0.7085365694983522
Position 49832: 0.2808150411797012
Position 8357: 0.18954121945302405
Position 19828: 0.1636877559806901
Position 37027: 0.13505567460185255
Position 213: 0.10636461630244065
Position 30106: 0.10021728157256687
Position 8353: 0.10015130842827766
Position 19284: 0.09415159699718613
Position 1842: 0.09298318160882971
Position 18866: 0.08884939327577875
Position 39996: 0.07829873441430338
Position 27139: 0.05820966561651259
Position 376: 0.0575757291171813
Position 14514: 0.05693137852514395
Position 35475: 0.056790097215786824
Position 18753: 0.0506023820496495
Position 2898: 0.0501548270237542
Position 10114: 0.04522027023170184
Position 5023: 0.04490100465239791
Position 30990: 0.04407432484743193
Position 4360: 0.04149869602659531
Position 15731: 0.03716532834571877
Position 48: 0.035848287390613624
Position 31270: 0.03461132544750656
Position 49261: 0.03167006406378862
Position 19993: 0.03151624073914382
Position 14649: 0.02986899697415251
Position 59344: 0.029568143951364555
Position 10070: 0.029470995700341222
Position 10545: 0.02905457000945104
Position 40305: 0.02894618582695064
Position 24556: 0.02853696677645503
Position 50853: 0.0276740983747927
Position 30097: 0.025531981894678275
Position 12608: 0.02425420998989548
Position 32706: 0.023407949242705048
Position 77: 0.022979058987484296
Position 19273: 0.02282099604136067
Position 15414: 0.022357330393146253
Position 49792: 0.020109429197569872
Position 2947: 0.019881969431121995
Position 40440: 0.01984135448476523
Position 45796: 0.019351498879621388
Position 30231: 0.016431549765365414
Position 2867: 0.01626377134864351
Position 11327: 0.015369268698152824
Position 5188: 0.01522013225730265
Position 61: 0.015059186479627715
Position 19309: 0.014439620976128845
Position 40195: 0.01304465691890137
Position 46313: 0.012781129916959741
Position 42432: 0.012100994928413168
Position 3039: 0.011325875512945975
Position 45526: 0.010555919934270587
Position 12200: 0.009960350706093838
Position 19180: 0.009458037960347797
Position 44454: 0.009218901609844517
Position 45282: 0.008970118668505249
Position 19082: 0.008712232883131645
Position 45941: 0.007270030722089549
Position 422: 0.006050118710511849
Position 34595: 0.005502915376641998
Position 106: 0.00435718100561849
Position 37346: 0.003998218753546786
Position 52977: 0.003484111536356426
