Gene = EXO1
index = 514
Annotated 5SS: [  174   848  1037  2407  4232  5302  9303 10539 12525 13323 18876 24099
 31164 33838 37328]
Annotated 3SS: [  550   931  2228  4111  5177  9164 10325 12336 13225 18649 23851 30568
 33735 37133 41284]
SMsplice 5SS: [  174  2407  3923  4232  5302  9303 10326 10539 13097 18552 18876 30694
 37328]
SMsplice 3SS: [ 2228  3772  4111  5177  9164 10221 10449 12989 18404 18649 30568 37133
 41284]
top_k =  1000
Partition function (log Z): 1.4762941915799006

Sorted 5' Splice Sites (High to Low Probability):
Position 4232: 0.9582060823100811
Position 10539: 0.9485328662559469
Position 13097: 0.9466337464621397
Position 5302: 0.8765837177725103
Position 2407: 0.8335063510756973
Position 9303: 0.7907101026164146
Position 18552: 0.638419102732416
Position 18876: 0.6321556122844105
Position 174: 0.6028733525932567
Position 3923: 0.6020993791566507
Position 13323: 0.5172545315989432
Position 24099: 0.504396033412477
Position 848: 0.43331268518880645
Position 6733: 0.42978205191663177
Position 10326: 0.37086605987829846
Position 21030: 0.3511271374411392
Position 3958: 0.30656289537518605
Position 12525: 0.30146804877893757
Position 18753: 0.28810776198989596
Position 6835: 0.2537272237485645
Position 16326: 0.18743169679719698
Position 206: 0.15031696411181555
Position 23974: 0.14425498557008348
Position 1712: 0.1265779952222969
Position 12547: 0.1264654355497654
Position 1037: 0.12429515836973008
Position 6602: 0.10524070922934771
Position 2321: 0.10453054772499788
Position 14851: 0.09062947825647917
Position 5293: 0.08705650274304846
Position 9442: 0.08271281157876077
Position 11790: 0.07209523445445577
Position 487: 0.06968929101069787
Position 4461: 0.06728452729954583
Position 24296: 0.06378859701027786
Position 7795: 0.06356940681369318
Position 9565: 0.06159997107456574
Position 10298: 0.06016696993626923
Position 4949: 0.05400547586685371
Position 93: 0.04674381738709176
Position 377: 0.046504058484708545
Position 7366: 0.04280842327120782
Position 3214: 0.037810013252993054
Position 5500: 0.03766602640534365
Position 15914: 0.03503601500091589
Position 5889: 0.03401442929462459
Position 21: 0.03296665026068288
Position 18498: 0.03074502214926858
Position 2391: 0.03021350276603528
Position 2528: 0.027714461744742295
Position 16023: 0.0227027183465607
Position 3524: 0.022421130986857343
Position 7590: 0.022192840754520382
Position 15174: 0.0209158328375276
Position 6265: 0.020462113937414324
Position 12790: 0.01853093111942674
Position 6944: 0.018130669673985716
Position 13854: 0.01707053185398095
Position 6926: 0.016811358287048894
Position 10908: 0.01553701003294837
Position 4275: 0.013740687524474816
Position 9683: 0.013356882450987562
Position 338: 0.011859156682728503
Position 9688: 0.011825737889953655
Position 12776: 0.011771237815053575
Position 3247: 0.011511378172094033
Position 13497: 0.011202275007042285
Position 14092: 0.009818596751269608
Position 24884: 0.009549071834429256
