Gene = PRUNE
index = 1083
Annotated 5SS: [  195  9428 10193 16319 17197 18851 20468]
Annotated 3SS: [ 9334  9989 16133 17037 18755 20308 25328]
SMsplice 5SS: [  195  9428 10193 16319 17197 18851 20468]
SMsplice 3SS: [ 9334 10079 16133 17037 18755 20308 27003]
top_k =  1000
Partition function (log Z): 5.436819258210665

Sorted 5' Splice Sites (High to Low Probability):
Position 18851: 0.9916238979152422
Position 17197: 0.9712632563130952
Position 20468: 0.9255293476986288
Position 16319: 0.9196023944974923
Position 195: 0.8796345639448115
Position 10193: 0.864555709492265
Position 9428: 0.6581992401896428
Position 5139: 0.3378134932075955
Position 9526: 0.2654214230618446
Position 1596: 0.213514799663938
Position 19657: 0.19980345408957967
Position 13469: 0.14967274337817957
Position 280: 0.10014623011399215
Position 23194: 0.08835176787266012
Position 5038: 0.07769247953684354
Position 25567: 0.06521050034025595
Position 2054: 0.06518766935951768
Position 26552: 0.04730781987310525
Position 2639: 0.036318776005889446
Position 18545: 0.033148472783010176
Position 22494: 0.02837844607320669
Position 25431: 0.02831209216867781
Position 16805: 0.02678411930747276
Position 5111: 0.02478441399491555
Position 2750: 0.02284792590304764
Position 9432: 0.020851213030081875
Position 25783: 0.01981236936137224
Position 5143: 0.01933952323635612
Position 14644: 0.018107121692991644
Position 19248: 0.01738603649006645
Position 218: 0.014667545988515458
Position 22988: 0.01396711732223579
Position 7647: 0.013706396749656156
Position 719: 0.013615313586114342
Position 9890: 0.012755709031358444
Position 20226: 0.01272703447911867
Position 25776: 0.01268040892013733
Position 9724: 0.012678031007461154
Position 19752: 0.010382479156665519
Position 17500: 0.010144665638939466
Position 5416: 0.009649162916671549
Position 9903: 0.009589468901586688
Position 22333: 0.009284429305203698
Position 18308: 0.00839279078425093
Position 19756: 0.008392422600021534
Position 6534: 0.007792802568560485
Position 19689: 0.006921361821142096
Position 7779: 0.006507443583889547
Position 552: 0.005967935151402787
Position 628: 0.005815223693001047
Position 14785: 0.005183160941888289
Position 9615: 0.004911332081910875
Position 4643: 0.0047497772290668715
Position 17767: 0.004418629017757037
Position 17749: 0.004134012352629295
Position 21652: 0.004087855058800166
Position 7745: 0.004050826766954378
Position 26297: 0.004039992432422023
Position 2884: 0.003961896426912919
Position 5706: 0.003708095172247926
Position 18818: 0.003658198918757684
Position 3082: 0.003551138987870949
Position 9887: 0.00335327146640685
Position 4056: 0.003257448399710689
Position 19906: 0.0032079041109556805
Position 16231: 0.003188615547542052
Position 16877: 0.0031232102214600807
Position 11498: 0.003098065975012685
Position 15695: 0.003018035741935969
Position 17190: 0.002979679857774976
Position 10057: 0.002953575450625652
Position 5093: 0.0025988292321753492
Position 14510: 0.002568538259857227
Position 16252: 0.0025340778526177694
Position 25387: 0.002266829916004995
Position 9442: 0.002120176175359664
Position 9866: 0.0020625962739056623
Position 17436: 0.002009447313614698
Position 16631: 0.001985646495231625
Position 3878: 0.0019024255740248358
Position 5450: 0.0017798536751430236
Position 25527: 0.0017535747724637433
Position 4234: 0.0016668932883398488
Position 1271: 0.0015739328599136608
Position 5368: 0.001561931506509929
Position 26270: 0.0014607617572192822
Position 24: 0.0014522078499737085
Position 5423: 0.001448610680355879
Position 16222: 0.0011525393449912226
Position 22459: 0.0010510511905671188
Position 18861: 0.0010461308892209828
Position 5782: 0.0010379088317631162
Position 7771: 0.0010026290870396772
Position 16967: 0.0009597513764957739
Position 895: 0.0008500592140652786
Position 8983: 0.0008143956259753983
Position 7529: 0.0008083177694273806
Position 21805: 0.0007817828482894062
Position 23639: 0.0007601299314916875
Position 18870: 0.0007526423371306338
Position 19273: 0.0005981107806650505
Position 17206: 0.0005295095981085742
Position 20516: 0.000516922065451143
Position 19714: 0.00047518948404905626
Position 19315: 0.000471609569661005
Position 1885: 0.00046348247328298385
Position 9778: 0.000434510134006591
Position 23204: 0.000380147381750341
Position 18874: 0.00037699209005840424
Position 16701: 0.0003646692034108862
Position 19419: 0.0003598699831167075
Position 17183: 0.0003543331854645355
Position 7547: 0.0003494613804217459
Position 16768: 0.00034678275445474186
Position 4522: 0.00034231034648903746
Position 19864: 0.0003350771110596994
Position 5361: 0.0003298002878954671
Position 17445: 0.00031507493350715465
Position 9690: 0.0003140442591583538
Position 2763: 0.00031066287007187166
Position 18403: 0.0002644371407435796
Position 18572: 0.0002575514119757484
Position 19275: 0.0002516268659845721
Position 2625: 0.0002453022129825809
Position 21980: 0.00024489336145423404
Position 17799: 0.00022649862840874453
Position 19277: 0.00020407921910513705
Position 4221: 0.0001928167119377318
Position 18253: 0.00019002530270317397
Position 17848: 0.00018445865860627404
Position 5390: 0.0001721450246745109
Position 22534: 0.00016040248686655215
Position 10083: 0.00015707260875548324
Position 5265: 0.00014237653253014747
Position 498: 0.00012966650117368875
Position 23745: 0.00012785111426711889
Position 12409: 0.0001199115252893124
Position 19271: 0.00011572232275144833
Position 21904: 0.00011044427416330332
Position 2611: 0.00011009490699747355
Position 18008: 0.00010761098664914698
Position 827: 0.00010534770042602136
Position 749: 9.126280836029337e-05
Position 14368: 8.712773974727104e-05
Position 19319: 8.310424509349469e-05
Position 17391: 8.230167240756486e-05
Position 19279: 8.027357045956707e-05
Position 19629: 7.925927973084512e-05
Position 19240: 7.92182456207912e-05
Position 377: 7.90956461601938e-05
Position 428: 7.512271207821141e-05
Position 19281: 6.958624251431719e-05
Position 17109: 6.943140650153836e-05
Position 256: 6.082308998164173e-05
Position 726: 5.6793754345912276e-05
Position 18490: 4.929314906518915e-05
Position 17661: 4.4120665225285086e-05
Position 10099: 4.369980914077068e-05
Position 302: 4.2900887549523655e-05
Position 14437: 4.24403682117039e-05
Position 953: 4.097691817829543e-05
Position 656: 3.729613713775461e-05
Position 1062: 3.373023498386623e-05
Position 11302: 3.335693977731597e-05
Position 641: 2.954617226230955e-05
Position 10249: 2.5732084841647227e-05
Position 19283: 2.5687882869363967e-05
Position 1499: 2.4803758349038713e-05
Position 735: 1.9215699343087663e-05
Position 22109: 1.8869449284824834e-05
Position 21604: 1.8829084234450024e-05
Position 237: 1.8778244242057777e-05
Position 17527: 1.8327580922296377e-05
Position 19285: 1.822102165533499e-05
Position 3580: 1.7006004514361368e-05
Position 2134: 1.685535955344096e-05
Position 19232: 1.598179543129119e-05
Position 1870: 1.5144921880476109e-05
Position 2324: 1.4218349344608097e-05
Position 19287: 1.3451660940178182e-05
Position 1412: 1.1747666384100895e-05
Position 2322: 8.824386097483375e-06
Position 19289: 8.324988034983099e-06
Position 2166: 6.115892760847839e-06
Position 1897: 3.7824037555266226e-06
Position 19291: 3.6526342409657714e-06
Position 2504: 3.2491254442532505e-06
Position 18221: 2.4263751591955794e-06
Position 3605: 2.367340111029323e-06
Position 317: 2.2088240171471336e-06
Position 30: 2.01568911710096e-06
Position 19032: 1.1199520448228484e-06
Position 17923: 9.726960187499555e-07
Position 2415: 8.783586333851109e-07
Position 405: 8.295223063320655e-07
Position 1603: 7.948461845861901e-07
Position 2501: 7.32196871600792e-07
Position 2442: 7.07265082676201e-07
Position 1913: 6.720967050571094e-07
Position 21975: 4.973179258021805e-07
Position 175: 4.178861527750353e-07
Position 2664: 3.702333139398991e-07
Position 17: 2.59002628652098e-07
Position 212: 2.3406071487653051e-07
Position 457: 2.0840897912984703e-07
Position 64: 1.852085880759615e-07
Position 208: 1.597357646314697e-07
Position 397: 1.014060648714913e-07
Position 286: 9.74803375134975e-08
Position 284: 6.931847312015374e-08
Position 305: 6.567049550902621e-08
Position 392: 6.183116199749241e-08
Position 56: 4.5257601560575724e-08
Position 178: 3.494333007551842e-08
Position 367: 3.3314468389540765e-08
Position 15: 2.8692678719803395e-08
Position 1466: 2.7600057077336405e-08
Position 139: 1.5600263378285465e-08
Position 332: 7.372053048887748e-09
Position 450: 6.446838742011782e-09
Position 525: 5.462429753381383e-09
Position 1023: 5.222844376250008e-09
Position 84: 4.7034049672325015e-09
Position 687: 3.6232036921069677e-09
Position 693: 1.2773611870957107e-09
Position 554: 7.677292637614564e-10
Position 586: 2.69328881482829e-10
Position 556: 9.961436675267963e-12
Position 502: 3.7560311092113963e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 17037: 0.9694554433720696
Position 9334: 0.9489415647290182
Position 18755: 0.8660645444518436
Position 20308: 0.7508923686530945
Position 16133: 0.6221101846384586
Position 10079: 0.39226941021845363
Position 9989: 0.34831247829745104
Position 5024: 0.31599958871922557
Position 16222: 0.2966472429357728
Position 27003: 0.27505612861212864
Position 26406: 0.2271375054043294
Position 25328: 0.19983755557089947
Position 19591: 0.15720256613206926
Position 18736: 0.1303123453037101
Position 1504: 0.1300640389283325
Position 10082: 0.11195850145881832
Position 25463: 0.10886122369290584
Position 20359: 0.10027131783179431
Position 13372: 0.08439799761140161
Position 26013: 0.08365423299297019
Position 4914: 0.07866943890798891
Position 20339: 0.07657047661480498
Position 1466: 0.06151348060041737
Position 2594: 0.052416658863378957
Position 19536: 0.05200508001241505
Position 26358: 0.04482828983287201
Position 25859: 0.04239166429458674
Position 22355: 0.041265782252761576
Position 23064: 0.03849434287852937
Position 23108: 0.036405737864580595
Position 4958: 0.035895760823425035
Position 13375: 0.033161573701533234
Position 18395: 0.031646197506900425
Position 26442: 0.029025988575822163
Position 25636: 0.027815507990314285
Position 16733: 0.027632339397885765
Position 1869: 0.026480029092402185
Position 7449: 0.026425075337388877
Position 1927: 0.02404728669358521
Position 22894: 0.01803062624486916
Position 21950: 0.016523237064237913
Position 19128: 0.01651623090994714
Position 14543: 0.015298062354488608
Position 9723: 0.013945291319866864
Position 5325: 0.013489380024734533
Position 13265: 0.013227273579297228
Position 17288: 0.013083925454759456
Position 13426: 0.012864670676607183
Position 9759: 0.011665311684344726
Position 23088: 0.011139336894903613
Position 19555: 0.011134478803324101
Position 627: 0.010903424790527678
Position 5042: 0.010708469295617187
Position 1438: 0.009775178704445326
Position 4978: 0.009157117796886622
Position 9595: 0.009123269012318958
Position 502: 0.008181842016439478
Position 19966: 0.008158754702624213
Position 25419: 0.008088962436914753
Position 2735: 0.008003294724350258
Position 18172: 0.007936768518620246
Position 5064: 0.007797844690060955
Position 17665: 0.0077283271307587
Position 23519: 0.007701103792675588
Position 26711: 0.00766216954247678
Position 16136: 0.007638295004502598
Position 23272: 0.007533387695389279
Position 22734: 0.0075174134972457755
Position 19991: 0.0073147258139379745
Position 26854: 0.007151131188749005
Position 21538: 0.00668399760883367
Position 24481: 0.006636445330749907
Position 6341: 0.00659742901381265
Position 1884: 0.0060474539112489335
Position 23986: 0.005885289500111529
Position 14351: 0.005613265621522129
Position 22034: 0.005488202572308951
Position 9337: 0.0051777992353942105
Position 19484: 0.0048426038520709355
Position 5527: 0.0047460040040110405
Position 22614: 0.004546411604050057
Position 10145: 0.004406264264088243
Position 20320: 0.004118324368999528
Position 9860: 0.004090412404744986
Position 26296: 0.003907014538138807
Position 10056: 0.0036821834281102394
Position 13285: 0.003649096361144752
Position 14663: 0.003627628300910017
Position 26240: 0.0035124438877476073
Position 20538: 0.00318268961740902
Position 5077: 0.003092189416545141
Position 25370: 0.003088872654115196
Position 15605: 0.0030180357419359685
