Gene = SUSD5
index = 1360
Annotated 5SS: [  530  5288 11408 44330]
Annotated 3SS: [ 5109 11288 44140 65181]
SMsplice 5SS: [  530  5288 11408 12559 44037 44330]
SMsplice 3SS: [ 5109 11288 12432 43971 44140 65181]
top_k =  1000
Partition function (log Z): -25.37165028617011

Sorted 5' Splice Sites (High to Low Probability):
Position 5288: 0.9573991493546182
Position 11408: 0.9402708496398196
Position 530: 0.8570624227121487
Position 12559: 0.6343348931872107
Position 20533: 0.5277078470677821
Position 16832: 0.5030517681271706
Position 16146: 0.35752862187760026
Position 11895: 0.20349277453050427
Position 767: 0.12134014139175879
Position 14325: 0.11576051138539581
Position 1382: 0.10472265006709543
Position 517: 0.09877904917120332
Position 9970: 0.0778533107413943
Position 24571: 0.07609778170525262
Position 4406: 0.07517977122242421
Position 9979: 0.06390440665708759
Position 22288: 0.052335050952552836
Position 12553: 0.048554786900895076
Position 7640: 0.047576881452984145
Position 9929: 0.04307943920153718
Position 16156: 0.04018685742810717
Position 15822: 0.036825215597983345
Position 10195: 0.036164177269372835
Position 4638: 0.0320381310778211
Position 837: 0.031791695870185675
Position 5975: 0.024011943812817713
Position 11432: 0.02374763957623957
Position 1126: 0.021066940329108073
Position 6529: 0.02097314633501762
Position 6070: 0.019236621369348193
Position 7695: 0.01663178571978415
Position 2188: 0.016081146236169304
Position 11901: 0.015676708567267952
Position 141: 0.015562694356066676
Position 17902: 0.01441337455616748
Position 18633: 0.01422042473625765
Position 16669: 0.013927653339705469
Position 11626: 0.012925512108193813
Position 2804: 0.012499928568074897
Position 5278: 0.008680489805667319
Position 11631: 0.00745240879373496
Position 10095: 0.007147994715282612
Position 24539: 0.007095670212460321
Position 8895: 0.006711197433900599
Position 2576: 0.006402183216502747
Position 11863: 0.006193598844717622
Position 7958: 0.006091325533567604
Position 11469: 0.005806888109926739
Position 802: 0.005134078972417802
Position 6341: 0.005110371863530605
Position 12100: 0.005000849101690781
Position 13626: 0.004559178884819788
Position 7339: 0.004537122507418897
Position 6945: 0.004078169256898938
Position 21972: 0.004052150136505544
Position 4476: 0.0037561185499151357
Position 16152: 0.003439072740419584
Position 7942: 0.0032819455964330163
Position 6286: 0.0032613643290780535
Position 2298: 0.0032453348505001125
Position 5229: 0.003003099111533047
Position 12059: 0.002933037266368487
Position 5706: 0.002788853327063782
Position 9064: 0.00277716750441632
Position 3083: 0.0023834518729006077
Position 5250: 0.0023411581566377426
Position 2483: 0.0023093201341697523
Position 6375: 0.0022127340018048623
Position 12571: 0.0021902937098183793
Position 304: 0.002101423600611539
Position 13582: 0.001904834006105383
Position 7557: 0.0018666668389434662
Position 1159: 0.001736658804584117
Position 11679: 0.001709460364312739
Position 771: 0.001708984313357009
Position 11442: 0.0016945783781399614
Position 11344: 0.0016839101796810364
Position 500: 0.001577549288428092
Position 5689: 0.0015216421256327433
Position 2637: 0.0013325940469158604
Position 1707: 0.0012829596035285505
Position 929: 0.0012156254930291224
Position 10163: 0.001008285856168799
