Gene = LSM5
index = 803
Annotated 5SS: [  99 1170 1794 2734]
Annotated 3SS: [1073 1765 2660 3124]
SMsplice 5SS: [99]
SMsplice 3SS: [1073]
top_k =  1000
Partition function (log Z): -8.249996817996468

Sorted 5' Splice Sites (High to Low Probability):
Position 99: 0.9204601419144172
Position 2591: 0.3820341716671905
Position 1185: 0.27929499775125394
Position 2734: 0.25748598898693803
Position 3675: 0.24917647522486383
Position 1001: 0.2291307060571682
Position 1170: 0.22302289696029903
Position 1194: 0.08883981544247466
Position 1306: 0.07850261772360681
Position 3304: 0.05857118894547017
Position 1140: 0.056911100274135804
Position 2920: 0.04370502400691886
Position 3949: 0.025757020645705505
Position 394: 0.01984854081856769
Position 778: 0.01590267399077389
Position 1166: 0.01558377455474858
Position 1323: 0.015132975700504593
Position 3370: 0.014279789105569407
Position 3977: 0.010651038440543608
Position 368: 0.008300627535749488
Position 330: 0.007417309011628855
Position 2957: 0.007213205540015422
Position 1136: 0.004201289029555571
Position 1200: 0.00388383665438708
Position 1211: 0.003704627033208376
Position 1794: 0.003667900757132416
Position 465: 0.0032374787885766348
Position 216: 0.0026382165446933933
Position 2463: 0.002507687075691935
Position 454: 0.001789731293942748
Position 1445: 0.0016331562193419532
Position 2556: 0.0012180062252959427
Position 3046: 0.0011571724854595568
Position 955: 0.0011110918298663484
Position 397: 0.0007888053228675996
Position 666: 0.00044512728348737027
Position 270: 0.0004125500492093061
Position 3426: 0.0004050901055747564
Position 555: 0.00037852719695515583
Position 1191: 0.0003578425928466281
Position 2011: 0.00033534585129485706
Position 461: 0.00032694699895720455
Position 1188: 0.00028441392026960506
Position 719: 0.00025972505764754785
Position 486: 0.00016881174987407586
Position 920: 0.00016679817960480465
Position 1771: 0.00015674756975318717
Position 1047: 0.0001547209036339374
Position 821: 0.00015392765247970258
Position 273: 0.00014941711411083262
Position 563: 0.00014861411367598086
Position 199: 0.00010463266249356153
Position 552: 8.72035074953967e-05
Position 979: 8.406040655630969e-05
Position 1013: 8.043512652581864e-05
Position 235: 6.898627077537534e-05
Position 187: 4.6809958468286535e-05
Position 189: 4.219006768064598e-05
Position 528: 3.0213126775104968e-05
Position 164: 2.8654906900362933e-05
Position 938: 2.816626105604041e-05
Position 828: 2.570653182987618e-05
Position 341: 1.4792553686252043e-05
Position 817: 1.341613096963783e-05
Position 908: 1.3285810910087265e-05
Position 743: 1.1371365519454385e-05
Position 1112: 8.660562357568968e-06
Position 863: 7.740047065692237e-06
Position 771: 7.47909078373267e-06
Position 707: 7.33727679087752e-06
Position 843: 6.161995415060069e-06
Position 1239: 5.867302428757862e-06
Position 1963: 5.466643810223848e-06
Position 387: 5.274546266394029e-06
Position 365: 5.259064688328125e-06
Position 1540: 4.5606969678902705e-06
Position 760: 4.034701552431759e-06
Position 47: 3.380207385580914e-06
Position 969: 3.040243758216997e-06
Position 852: 3.015744035620413e-06
Position 352: 2.2079895642796925e-06
Position 449: 2.0177927076797303e-06
Position 10: 1.6903900060797049e-06
Position 458: 9.483985840269888e-07
Position 420: 9.063085661869584e-07
Position 1624: 8.165974302371706e-07
Position 814: 6.941278640628508e-07
Position 840: 5.102030329486892e-07
Position 1553: 4.117798630272405e-07
Position 1619: 3.1475982592345977e-07
Position 532: 1.0417797207155534e-07
Position 1007: 1.3897287077077051e-08
Position 1089: 5.220009178800239e-09
Position 79: 8.476601264175114e-11
Position 349: 9.708210561578426e-12
Position 385: 2.1457667006887936e-12
Position 13: 1.8052725774800798e-12
Position 108: 1.4499817461351906e-13
Position 469: 1.7126367110172026e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1073: 0.8101911650265552
Position 3124: 0.41442416310357155
Position 2491: 0.33744395259026494
Position 3550: 0.3061500277760405
Position 2660: 0.2289453069749606
Position 817: 0.151994472762503
Position 4258: 0.12009398643094578
Position 2431: 0.10399251174130593
