Gene = CENPK
index = 344
Annotated 5SS: [   71  1672  8372 10676 11605 20367 34052 34250 34717 41694]
Annotated 3SS: [ 1603  8221 10618 11531 20319 33968 34150 34589 41639 44534]
SMsplice 5SS: [   71  4509  8372 10708 11605 20367 34052 34250 34717]
SMsplice 3SS: [ 4388  8221 10507 11531 20319 33968 34150 34589 35758]
top_k =  1000
Partition function (log Z): -9.537688841778323

Sorted 5' Splice Sites (High to Low Probability):
Position 4509: 0.976671749624684
Position 8372: 0.9626335500287475
Position 11605: 0.9501448611119716
Position 71: 0.9031202819355372
Position 20367: 0.7598690375611328
Position 6153: 0.623873892063145
Position 10708: 0.6039046873516575
Position 1706: 0.3422487207682576
Position 366: 0.3104441607125822
Position 18569: 0.2843639036107599
Position 16571: 0.2655478398162458
Position 11176: 0.23488437887475258
Position 18105: 0.2318248870654316
Position 14127: 0.20662469968784283
Position 1975: 0.18706829717911785
Position 548: 0.1848116317870382
Position 10676: 0.18136937108952325
Position 6956: 0.14443656790031278
Position 24617: 0.12880332839802505
Position 6958: 0.10639554626304976
Position 12063: 0.09759611497428207
Position 7191: 0.09092321511898462
Position 29712: 0.0735109056320053
Position 5870: 0.0643672028293845
Position 2858: 0.048592177058360726
Position 14279: 0.04825399678871188
Position 1866: 0.04680943342671843
Position 8170: 0.04638942529045105
Position 14542: 0.040944975960982066
Position 14865: 0.03899148467253709
Position 26666: 0.03780379505639891
Position 1672: 0.028675939644110207
Position 11133: 0.02809883564790907
Position 11884: 0.026545687532508716
Position 5686: 0.025901589685628182
Position 18140: 0.025607592902578233
Position 10075: 0.018567005953989982
Position 9962: 0.01833909425243369
Position 2814: 0.016900138405020304
Position 2559: 0.014108242567941335
Position 11413: 0.01352326754803941
Position 18087: 0.01248352198800596
Position 2807: 0.012239902846778093
Position 9457: 0.011490762839516942
Position 15304: 0.010577630467690623
Position 8723: 0.009551180157429437
Position 2831: 0.00924131067606524
Position 11097: 0.00850930237998644
Position 12044: 0.00743299496456967
Position 9184: 0.0068617726087213836
Position 16036: 0.006742310424762687
Position 6276: 0.006574479165671709
Position 10543: 0.005597671670691154
Position 9399: 0.0054859322393320704
Position 133: 0.005297878359196069
Position 1068: 0.005273148979520418
Position 15272: 0.0049802148231893745
Position 11237: 0.004337410326296526
Position 3450: 0.0042166634319392845
Position 16497: 0.004033748852931796
Position 468: 0.00371124101735283
Position 262: 0.003467380472598489
Position 3167: 0.003271452868799322
Position 15076: 0.003201543720892634
Position 14193: 0.0030988089360326353
Position 9453: 0.0026661533944614102
Position 6280: 0.0025506241856480477
Position 363: 0.0024820277980465606
Position 4072: 0.002477810517189523
Position 4818: 0.0023730328241158977
Position 10004: 0.00237041201282211
Position 4098: 0.002279238124924435
Position 13486: 0.0021764500171059993
Position 1870: 0.0019552184385291864
Position 1966: 0.0018287630416419667
Position 5559: 0.0016899618720164226
Position 12070: 0.0014880365736016146
Position 11055: 0.001453603217572468
Position 12541: 0.0012735330421275342
Position 5003: 0.0010739585327271253
Position 9344: 0.0010727939330466244
Position 2264: 0.0009114440116916537
Position 753: 0.0008696059833320224
Position 1551: 0.000826176719714709
Position 2689: 0.0008048089292112392
Position 1019: 0.000784581669040283
Position 11031: 0.0007473809050075665
Position 14318: 0.0007448968207619964
Position 9500: 0.0006439258421036363
Position 11996: 0.0006339175289118268
Position 91: 0.0005802660664801413
Position 15901: 0.0005279341669593237
Position 1819: 0.0005148680964626447
Position 9957: 0.0005139732869708059
Position 15345: 0.0005069582935898631
Position 1324: 0.0005015810029337546
Position 1328: 0.0004935587346508374
Position 6437: 0.0003255607707393506
Position 1549: 0.00032493699093851853
Position 1227: 0.00031982535074299
Position 726: 0.00031717706180613354
Position 9392: 0.0002858490147308265
Position 6225: 0.0002760015772732243
Position 12659: 0.00024312437593775767
Position 1521: 0.00024299389996016016
Position 103: 0.0002428708160693653
Position 571: 0.00022167748360461234
Position 11487: 0.0002168629335520781
Position 6244: 0.00019751177715813598
Position 11749: 0.00019433918067094364
Position 13609: 0.00018947231691108447
Position 1553: 0.00017396769088416937
Position 1309: 0.00016876220903196053
Position 778: 0.00016655645654700994
Position 1561: 0.00015939445481195626
Position 1563: 0.00015446901330279521
Position 1559: 0.00015444249680408143
Position 1565: 0.0001499207429220241
Position 1557: 0.00014382129513073686
Position 1555: 0.00013244998080348807
Position 1604: 0.00011399365906756835
Position 53: 0.00010592304061926023
Position 6568: 0.000105649810778215
Position 10476: 9.761164953551734e-05
Position 10510: 9.628664527152087e-05
Position 1536: 9.597120439791397e-05
Position 11636: 8.951235223052808e-05
Position 392: 8.75434946068014e-05
Position 627: 8.02272370602657e-05
Position 1504: 7.027051200430041e-05
Position 293: 6.876418781186513e-05
Position 11553: 6.768806810204478e-05
Position 1026: 6.5358829108218e-05
Position 65: 6.0736961102388934e-05
Position 11761: 4.801787988309266e-05
Position 876: 4.668051471803193e-05
Position 278: 2.913830193712013e-05
Position 1173: 2.699969570555186e-05
Position 1264: 2.3989459571982e-05
Position 281: 2.2080025333431552e-05
Position 1374: 2.0949929628543658e-05
Position 11670: 1.9893470039286567e-05
Position 2275: 1.8886320659068375e-05
Position 370: 1.8737205267409627e-05
Position 445: 1.8235694361537713e-05
Position 9931: 1.7017974717107767e-05
Position 187: 1.5652477400133848e-05
Position 9832: 1.1028757313197989e-05
Position 6: 8.501214424536956e-06
Position 1855: 7.27613302573673e-06
Position 1955: 5.0175399475729695e-06
Position 1475: 4.342361023475479e-06
Position 1348: 3.2956500562753236e-06
Position 57: 2.252262043368127e-06
Position 9826: 1.6498258993087256e-06
Position 4517: 1.516381639847504e-06
Position 1262: 1.3875682936855007e-06
Position 382: 9.405834678482828e-07
Position 397: 8.972755065396944e-07
Position 1863: 4.2921901572401925e-07
Position 4541: 4.0614102497999967e-07
Position 124: 1.2884132874139302e-07
Position 376: 1.2249308346921008e-07
Position 1727: 6.785813605224359e-08
Position 113: 5.7450187078575936e-08
Position 318: 5.0354502227138876e-08
Position 1390: 1.6720956751390606e-08
Position 2056: 2.4817281060308747e-09
Position 809: 1.6993053226584735e-09
Position 491: 5.525080837121548e-11
Position 686: 4.300451680787945e-11
Position 192: 3.517316616238787e-11
Position 523: 2.1404614090261024e-11
Position 612: 1.191134143224049e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 11531: 0.9400620451413764
Position 20319: 0.8521692514148906
Position 4388: 0.7896592295123531
Position 8221: 0.5083178919592443
Position 1603: 0.4871593514265172
Position 10507: 0.4260854651337216
Position 16406: 0.29756479788390766
Position 18470: 0.2967042737365946
Position 26552: 0.2817213935306345
Position 6002: 0.2803348328453461
Position 10410: 0.26654843824830426
Position 6080: 0.25492055801015134
Position 17979: 0.23608805202374405
Position 14005: 0.22826656976957446
Position 10983: 0.2275607142847453
Position 8269: 0.2098907455961237
Position 473: 0.17651567796581957
Position 24520: 0.1373460862773089
Position 4364: 0.13415719170973062
Position 27435: 0.13070516181783312
Position 304: 0.12530763171028408
Position 29825: 0.11730229648956374
Position 29598: 0.11593664062437034
Position 8154: 0.1146029239197079
Position 6862: 0.10998639534049022
Position 11925: 0.10789303569725955
Position 159: 0.10184608809501597
Position 8234: 0.08859493356468925
Position 31359: 0.0845845621892057
Position 7046: 0.08456181385874859
Position 8090: 0.0840328837207912
Position 23728: 0.07161211408619
Position 10618: 0.06865696227729032
Position 6888: 0.06830892250622458
Position 1671: 0.053530367141971145
Position 10912: 0.049001391833941546
Position 18021: 0.04795361407102209
Position 4199: 0.04626986916101561
Position 6720: 0.042393177437701775
Position 25524: 0.03853482851337212
Position 5790: 0.03823754249966387
Position 14413: 0.03568234991543614
Position 5955: 0.035633083094168516
Position 14698: 0.0307109780107275
Position 9871: 0.029732822453644184
Position 1824: 0.02905089871992298
Position 2602: 0.02890947678345636
Position 6052: 0.028703622305252096
Position 11673: 0.02457215020781367
Position 6694: 0.02443788117685638
Position 2651: 0.021368978825859548
Position 14075: 0.021032891434024963
Position 9325: 0.02072100276205967
Position 5497: 0.020517434336442087
Position 22015: 0.0202748945450303
Position 1495: 0.019463484274878033
Position 14208: 0.01917047051196853
Position 1870: 0.01909794022869467
Position 5743: 0.016124033305172106
Position 6110: 0.015444253329197844
Position 2713: 0.01531350486725933
Position 10522: 0.0151086035314763
Position 2744: 0.014944492996489351
Position 19298: 0.014492634306514133
Position 15205: 0.014407258991373822
Position 25318: 0.013859711883849464
Position 6039: 0.013101076669562197
Position 11486: 0.012843082869729159
Position 11350: 0.011417161448544247
Position 21286: 0.008322013224803566
Position 14726: 0.008182834994843105
Position 18221: 0.007098496783068086
Position 9049: 0.0063602110452993755
Position 10031: 0.006175273297000089
Position 22601: 0.006095037260655051
Position 11921: 0.006091134586192058
Position 26057: 0.005991205415038054
Position 5453: 0.005447737136959894
Position 8499: 0.005182158206370979
Position 2134: 0.0051134837697325245
Position 2558: 0.00508187573954754
Position 10074: 0.005015605654606635
Position 3983: 0.004939386925252111
Position 15784: 0.004878645753865619
Position 2410: 0.00480390013726564
Position 10675: 0.004581920956651879
Position 175: 0.0044861625444344196
Position 5794: 0.004035406004713209
Position 14992: 0.003959148567176326
Position 11801: 0.003941845375154878
Position 2318: 0.003926388182047872
Position 5601: 0.003903490101452269
Position 4316: 0.0038962400083415497
Position 3365: 0.0038791322171308224
Position 7978: 0.003571049496473051
Position 6746: 0.0033853786328421954
Position 21871: 0.0031421633512962155
Position 21791: 0.0031360933785856237
Position 10954: 0.003066574754050371
Position 5965: 0.0029465799524810484
Position 4637: 0.0029269295990061897
Position 10476: 0.0027848603359378193
Position 359: 0.0026747289653283814
Position 15154: 0.0026364412878904096
Position 9714: 0.002621460363427432
Position 21731: 0.002600292462860727
Position 6700: 0.002513956428678467
Position 26130: 0.0024659476842180833
Position 8541: 0.00234649324079309
Position 1971: 0.00226339273812621
Position 10370: 0.0022402173652361834
Position 223: 0.002162793636191733
Position 2770: 0.0021524737912174984
Position 6999: 0.002131149362918939
Position 6806: 0.0018774974706147714
Position 6061: 0.0018763377137208633
Position 928: 0.0017506443502340668
Position 3008: 0.0015323473628516924
Position 5818: 0.001441130514984909
Position 13436: 0.0014224406061813426
Position 8584: 0.001350183925221434
Position 20897: 0.0013301271873927274
Position 966: 0.001322572039770407
Position 4243: 0.0013094859284487569
Position 15780: 0.0012413010563466363
Position 362: 0.0012284827640452842
Position 2891: 0.0011997536390242944
Position 917: 0.0011832049842620067
Position 15852: 0.0011729827182597587
Position 9167: 0.0011087582451962039
Position 19343: 0.001058161065761586
Position 6626: 0.0010266131216776098
Position 7053: 0.0009975859158265256
Position 21952: 0.0009951457135606667
Position 247: 0.0009948093949961863
Position 842: 0.0009492186189705898
Position 11857: 0.0009454019976472808
Position 1144: 0.0009087389568508046
Position 5400: 0.0008930536292393765
Position 11331: 0.0008780676411965715
Position 12307: 0.0008682868322641397
Position 4172: 0.0008525452301910858
Position 17221: 0.0008187553861980081
Position 10832: 0.0007245979706556863
Position 951: 0.0007027350826684921
Position 9876: 0.0006724729097740075
Position 16701: 0.0006636289187004753
Position 8641: 0.0006448400922018553
Position 9683: 0.0006407049297983447
Position 12489: 0.0006354409229708859
Position 5546: 0.0006147727515917127
Position 2440: 0.0005505032959893918
Position 12335: 0.0005485847625411054
Position 1703: 0.0005462136669872593
Position 13387: 0.0005433097322843039
Position 2957: 0.0005389457154400037
Position 15993: 0.0005024500017586985
Position 5295: 0.0004963989557903295
Position 428: 0.0004899300688528231
Position 13335: 0.00048464068628690046
Position 4862: 0.00046702204065239913
Position 17696: 0.00044042189446741504
Position 608: 0.000417661480136842
Position 1609: 0.0004088445460767133
Position 2336: 0.000398062272772971
Position 11945: 0.000357219843107677
Position 3264: 0.00033753121480845495
Position 15166: 0.00033549175395936715
Position 18232: 0.00032518613386152363
Position 4275: 0.0003206446385442342
Position 9120: 0.00028193508444939293
Position 5461: 0.0002654792031952341
Position 6094: 0.0002578060997284483
Position 10261: 0.00024314727794073866
Position 2331: 0.00020547790186001153
Position 13805: 0.0002026704625784486
Position 10862: 0.00019529121591199073
Position 5374: 0.00018664470196604302
Position 6328: 0.0001778007479323261
Position 17874: 0.0001652036139255945
Position 777: 0.00015929259496676613
Position 17935: 0.00015478556007955216
Position 1082: 0.00015376096267983208
Position 1374: 0.0001495685753088152
Position 14588: 0.00013718037119052665
Position 6696: 0.00013495802976712195
Position 1826: 0.00012946325367498525
Position 6403: 0.0001263301330388289
Position 1180: 0.00012340960588255793
Position 5336: 0.00011321201913192535
Position 488: 9.945535925338223e-05
Position 15238: 8.751116269446234e-05
Position 1252: 8.36179458350201e-05
Position 547: 7.078567982242232e-05
Position 17553: 6.33757815754543e-05
Position 12093: 6.17069806486837e-05
Position 1106: 5.995316394654024e-05
Position 12996: 5.9864848845333306e-05
Position 16726: 4.548203825384279e-05
Position 16841: 4.4192215973819374e-05
Position 187: 4.135154416580928e-05
Position 12257: 4.030131369500248e-05
Position 1210: 3.8974175334103854e-05
Position 936: 3.79133014235752e-05
Position 13169: 3.5097760102917266e-05
Position 491: 3.501043535164873e-05
Position 6383: 3.2233876903292575e-05
Position 4824: 2.8454439709274267e-05
Position 4613: 2.772864052964537e-05
Position 12638: 2.682922306411829e-05
Position 4151: 2.6127675586970162e-05
Position 2204: 2.6022779204492354e-05
Position 253: 2.3620027192879693e-05
Position 6265: 2.2961682965752656e-05
Position 405: 1.6635123548380015e-05
Position 14240: 1.6319062571764523e-05
Position 1499: 1.6261625648887342e-05
Position 434: 1.6040259720565857e-05
Position 1218: 1.5094321844157895e-05
Position 805: 1.3795870931452737e-05
Position 9287: 1.3738642695175067e-05
Position 1682: 1.2973459312851404e-05
Position 9332: 1.2681203105229828e-05
Position 1773: 1.255197638893257e-05
Position 718: 1.1977334346732626e-05
Position 2292: 1.1270053262673555e-05
Position 7839: 1.0908407411220694e-05
Position 249: 1.0542050729138326e-05
Position 402: 9.262384845092773e-06
Position 8652: 9.16686698863026e-06
Position 12717: 8.299628901888906e-06
Position 8506: 8.221184718231101e-06
Position 10765: 8.101628727827433e-06
Position 8527: 7.962900628492055e-06
Position 2807: 7.534911605980972e-06
Position 9267: 7.068460692586833e-06
Position 6292: 6.551261022630982e-06
Position 1022: 6.1377395374670864e-06
Position 14618: 5.977656695935596e-06
Position 11878: 5.291501310125001e-06
Position 439: 4.873832709316561e-06
Position 1875: 4.774734760723737e-06
Position 271: 4.083595383477135e-06
Position 2104: 3.46450815648196e-06
Position 1475: 3.0570243888751833e-06
Position 1395: 2.923507623623785e-06
Position 1115: 2.4037534575173506e-06
Position 5883: 2.1108556683344934e-06
Position 274: 2.097807678607313e-06
Position 1452: 2.0274421065232172e-06
Position 408: 1.943007770497563e-06
Position 1413: 1.817023544408836e-06
Position 8879: 1.7524483009522542e-06
Position 7915: 1.6386547584790495e-06
Position 1444: 1.5720090435311191e-06
Position 1041: 1.563568846634573e-06
Position 8611: 1.4698682856432694e-06
Position 1769: 1.0897541511132548e-06
Position 8676: 6.838722210781903e-07
Position 1503: 5.526386754006682e-07
Position 3139: 4.0615148333179604e-07
Position 278: 9.273176663746187e-08
Position 968: 5.909790583557194e-08
Position 714: 4.954941009011869e-08
Position 9259: 4.1980114314900584e-08
Position 260: 2.37040071737283e-08
Position 124: 1.6410162533602373e-08
Position 756: 8.414584202114114e-09
Position 809: 4.6549219965185665e-09
Position 118: 3.3270300824901617e-09
Position 370: 2.6554999166608144e-09
Position 132: 2.623887384996848e-09
Position 753: 1.1853127057704586e-09
Position 992: 1.0855236473507557e-09
Position 75: 5.726601716761064e-10
Position 555: 1.3017263207513178e-10
Position 90: 2.6937625890278523e-11
Position 731: 2.4139312071750503e-11
