Gene = RARRES2
index = 1116
Annotated 5SS: [  97 1239 1575 2689 3060]
Annotated 3SS: [1044 1469 2592 2932 3234]
SMsplice 5SS: [  65 1239 1575 2689]
SMsplice 3SS: [1157 1469 2592 3234]
top_k =  1000
Partition function (log Z): -1.3731349476439243

Sorted 5' Splice Sites (High to Low Probability):
Position 1239: 0.9681320045665794
Position 1575: 0.9490076537721702
Position 2689: 0.7791390200026981
Position 65: 0.7679078403326811
Position 97: 0.14982014994766052
Position 3060: 0.136873753599257
Position 3155: 0.08013485380516454
Position 277: 0.04311663590659782
Position 2982: 0.03163621795900391
Position 1615: 0.02376647752517793
Position 2652: 0.023584272160124792
Position 1394: 0.007049642249793343
Position 2713: 0.005417668085780497
Position 1961: 0.0051473941795828135
Position 2171: 0.0039035484880071162
Position 1052: 0.003461098926547695
Position 1912: 0.0029794571215438093
Position 1102: 0.0026988225659453904
Position 1589: 0.002261901222396951
Position 1587: 0.0017826789865684036
Position 1107: 0.0017672111515244782
Position 765: 0.0017051014941728679
Position 883: 0.0010664434402132678
Position 1560: 0.0010526402326908415
Position 1613: 0.0007989216804400095
Position 531: 0.0007225099938252032
Position 709: 0.0007141769796652465
Position 649: 0.0006543547719461679
Position 2035: 0.0005850745693024
Position 2201: 0.0005788996179058748
Position 1158: 0.00037610433096328135
Position 643: 0.0003612212389258334
Position 290: 0.0003561335161864185
Position 543: 0.000311341660832317
Position 215: 0.0002980535867565895
Position 2716: 0.0002558279269874069
Position 2497: 0.0002549066923749979
Position 1908: 0.00024506321027767066
Position 2485: 0.00024174822430575926
Position 1702: 0.00023836900822165198
Position 2064: 0.00022602115358080874
Position 847: 0.00020703308228292794
Position 611: 0.00020491265587008973
Position 760: 0.00019690394958438113
Position 1385: 0.00019185633109530226
Position 1762: 0.0001712683403093518
Position 1987: 0.0001639888379406574
Position 1579: 0.00015663229845686594
Position 2705: 0.00014622540540230877
Position 2680: 0.00014357745068860087
Position 3268: 0.00013509416094996984
Position 597: 0.0001249810552553166
Position 2969: 9.171576884838872e-05
Position 2760: 9.056844172058897e-05
Position 238: 7.712908083815724e-05
Position 1634: 7.237604527213421e-05
Position 1857: 7.077097304217887e-05
Position 2656: 6.144589396209259e-05
Position 771: 5.357649165651852e-05
Position 2403: 5.122259191871937e-05
Position 794: 4.879520025109398e-05
Position 1921: 4.768824856069294e-05
Position 1778: 4.007430176823774e-05
Position 340: 3.956895299529163e-05
Position 1272: 3.115784110795084e-05
Position 758: 3.0156817196510098e-05
Position 1641: 2.9635978072288914e-05
Position 1736: 2.8790989973639893e-05
Position 1660: 2.1883609413927345e-05
Position 507: 1.9307197000172214e-05
Position 452: 1.6214250633379452e-05
Position 2425: 1.4159828044261952e-05
Position 2641: 1.3997167365837652e-05
Position 1981: 1.3568936712959316e-05
Position 3016: 1.1810585445811659e-05
Position 1810: 1.1382799754829734e-05
Position 1765: 1.0958276374033718e-05
Position 1619: 9.514516441163498e-06
Position 525: 8.52976678330485e-06
Position 713: 7.544623931662099e-06
Position 1491: 7.372862554654318e-06
Position 1113: 6.664590860717231e-06
Position 1094: 6.1363054001693694e-06
Position 1553: 5.6158963676721324e-06
Position 1196: 5.489343237910133e-06
Position 523: 5.0902812450721476e-06
Position 1377: 5.069444647904048e-06
Position 2010: 4.141518138422965e-06
Position 1243: 3.960295078256471e-06
Position 1317: 3.908129404395246e-06
Position 1275: 3.6741551230278736e-06
Position 1682: 2.827369539285664e-06
Position 227: 2.7053087843463554e-06
Position 1216: 4.946324220284797e-07
Position 1914: 1.301731659316406e-08
Position 1955: 1.1998404488566904e-08
Position 343: 9.300944681972582e-09
Position 299: 9.242899892907082e-09
Position 2329: 1.9620682989138187e-09
Position 923: 6.440139798130641e-10
Position 1218: 5.564353552129728e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1469: 0.9496198291579073
Position 2592: 0.8473319712414145
Position 1157: 0.7051781833083111
Position 3234: 0.6060021348897757
Position 3016: 0.17042514871190306
Position 2841: 0.12572210543664236
Position 977: 0.11904157304860075
Position 1044: 0.06450932803223333
Position 2423: 0.05765661944702152
Position 2932: 0.05513982804176922
Position 2916: 0.04945386772683604
Position 3045: 0.02770620344250436
Position 3236: 0.026524823715916735
Position 1050: 0.018802381577056326
Position 1429: 0.017500233475335074
Position 2063: 0.016387790164737927
Position 3320: 0.014365520397299115
Position 2540: 0.01323057156544794
Position 2594: 0.012895203034498603
Position 1479: 0.012203635719730536
Position 982: 0.01157180016185189
Position 1196: 0.011077809944336558
Position 3253: 0.007882950618476978
Position 1840: 0.00705905798359619
Position 2997: 0.006648378607383832
Position 2671: 0.005330653689897985
Position 178: 0.003910657827082819
Position 3031: 0.0035936822721367497
Position 930: 0.0029466089673040254
Position 3346: 0.002898966532884298
Position 1306: 0.002534380429035151
Position 1932: 0.0024623382218090357
Position 1353: 0.0023180899888276454
Position 940: 0.0022530683165741462
Position 1208: 0.0019393801782863786
Position 1845: 0.001865242066878538
Position 3275: 0.001744926826966084
Position 1338: 0.0016221161504169277
Position 530: 0.0009217057862926498
Position 2974: 0.0008693779089425368
Position 2100: 0.000749250850550962
Position 194: 0.0007448688230474893
Position 245: 0.0007277334535091158
Position 2024: 0.0006213915434099243
Position 979: 0.0005432766308341787
Position 2967: 0.0005165143673783992
Position 1876: 0.0004498481467446378
Position 2787: 0.00043051539327426045
Position 3154: 0.00037897865695805927
Position 2873: 0.0003777440421289678
Position 1169: 0.00037546511097923205
Position 3295: 0.00036974181078153196
Position 1063: 0.00036783628603682646
Position 1882: 0.00035633314673029503
Position 2512: 0.00030828803727630876
Position 1181: 0.0002932208149680679
Position 1681: 0.0002763894011644716
Position 2478: 0.00022756136370052874
Position 898: 0.0002260030763374397
Position 1127: 0.00021044939385468522
Position 3193: 0.00020323301075945017
Position 2950: 0.00020079345077384384
Position 2774: 0.0001820769158667622
Position 882: 0.00017920306567070473
Position 2767: 0.00016625988430933928
Position 1137: 0.00016063663914715287
Position 2935: 0.00015596850598575547
Position 822: 0.00015487327033887832
Position 3334: 0.00015305534340661608
Position 435: 0.00014980819198146713
Position 1409: 0.00014533242934748196
Position 1142: 0.0001158643267211829
Position 1798: 0.0001060125661595201
Position 2959: 9.450570346577056e-05
Position 3063: 9.152775632110242e-05
Position 3301: 8.520352559834086e-05
Position 1508: 7.041445847770692e-05
Position 1314: 6.504653486826921e-05
Position 2809: 6.005471135705695e-05
Position 3288: 5.9334311297300727e-05
Position 3070: 5.919999767272264e-05
Position 1733: 5.833708709441297e-05
Position 2799: 5.531447855111748e-05
Position 910: 5.304234442418521e-05
Position 142: 4.642138618868737e-05
Position 1937: 4.1306131905056275e-05
Position 1016: 3.577507680123825e-05
Position 1517: 3.37785284536918e-05
Position 1211: 3.2242400470352965e-05
Position 2851: 3.181209591342673e-05
Position 3050: 3.082711018617246e-05
Position 1365: 2.9622668035317614e-05
Position 1842: 2.8589549324124488e-05
Position 2862: 2.7329850637455367e-05
Position 1514: 2.5839219071825548e-05
Position 1283: 2.476455722471356e-05
Position 792: 2.397474131070984e-05
Position 2243: 2.3059991393402228e-05
Position 3101: 2.276497043087255e-05
Position 2485: 2.2515874626556608e-05
Position 1348: 2.2063464175928938e-05
Position 1495: 1.897757011778421e-05
Position 2641: 1.896519863783347e-05
Position 2794: 1.7462400424972307e-05
Position 2252: 1.703327952296555e-05
Position 1691: 1.6594558671282254e-05
Position 299: 1.654022784169802e-05
Position 2074: 1.6413782317490415e-05
Position 700: 1.6384378308095002e-05
Position 1722: 1.627280547138277e-05
Position 2378: 1.5794391870682498e-05
Position 3175: 1.575687422333498e-05
Position 1802: 1.5336775656995705e-05
Position 2813: 1.403179893941341e-05
Position 486: 1.3987349258630346e-05
Position 1018: 1.3689651188979937e-05
Position 2790: 1.328164981568402e-05
Position 1317: 1.3263000988620706e-05
Position 1940: 1.3210612158582482e-05
Position 3054: 1.0599188647027603e-05
Position 1216: 1.0436423150335917e-05
Position 2081: 1.009307715790346e-05
Position 1694: 1.0071092004344331e-05
Position 2010: 1.00347262240152e-05
Position 1896: 9.23372593543251e-06
Position 660: 8.213775458585344e-06
Position 894: 7.996945192480293e-06
Position 2103: 7.988199792230757e-06
Position 2208: 7.52386270454715e-06
Position 253: 7.169749690293643e-06
Position 2352: 6.838106311454058e-06
Position 995: 6.801646490873728e-06
Position 392: 6.726113903774841e-06
Position 2170: 6.6176538213612835e-06
Position 465: 6.462810812740572e-06
Position 2154: 6.020108029037011e-06
Position 3117: 5.652698048724781e-06
Position 2165: 5.542516301657851e-06
Position 2953: 5.502274256523203e-06
Position 160: 5.383574920562881e-06
Position 845: 5.31582457460799e-06
Position 2118: 5.120244922327254e-06
Position 150: 5.101635335166278e-06
Position 870: 4.70668360864965e-06
Position 2193: 4.531116204566397e-06
Position 206: 4.36736930169276e-06
Position 836: 4.3196312184130646e-06
Position 2634: 3.295796884236493e-06
Position 543: 3.2300043050282395e-06
Position 620: 3.052249065697073e-06
Position 1332: 2.9541159498231563e-06
Position 2941: 2.7828597074628943e-06
Position 2673: 2.665442966809457e-06
Position 358: 2.639413849698245e-06
Position 730: 2.4712165126573835e-06
Position 1761: 2.2365222712601197e-06
Position 829: 2.202037392082065e-06
Position 1393: 2.0963867832483505e-06
Position 1863: 1.7823581919264736e-06
Position 646: 1.7398967852400235e-06
Position 1260: 1.728772849684298e-06
Position 1246: 1.6548622384877655e-06
Position 3096: 1.5980423334756328e-06
Position 2386: 1.5461673611767427e-06
Position 1389: 1.4267520601168425e-06
Position 1023: 1.4127773535102272e-06
Position 864: 1.3835650653323132e-06
Position 1701: 1.2961621023403886e-06
Position 1286: 1.2123937749201098e-06
Position 1706: 1.2071910053626973e-06
Position 310: 1.0614261122769084e-06
Position 1534: 9.45868124625859e-07
Position 1724: 8.661739718913215e-07
Position 639: 8.487388080794199e-07
Position 801: 8.482151904292554e-07
Position 136: 8.251318126738338e-07
Position 675: 3.907302370970407e-07
Position 374: 3.145962752546445e-07
Position 643: 2.947013650769718e-07
Position 992: 2.7838368807531035e-07
Position 2680: 1.8626578654023354e-07
Position 480: 1.6831192583460972e-07
Position 1291: 1.3767107125263206e-07
Position 275: 1.2678257611643124e-07
Position 682: 1.0919649387889106e-07
Position 666: 1.0680184208732845e-07
Position 379: 1.0142833848835065e-07
Position 322: 8.620047015006032e-08
Position 281: 8.318609114113855e-08
Position 862: 7.903969817714101e-08
Position 763: 4.171233349810955e-08
