Gene = CRCP
index = 408
Annotated 5SS: [  366 13136 16238 19770 30896]
Annotated 3SS: [13098 16138 19674 30837 37602]
SMsplice 5SS: [  366 16238 19770 30896 34015]
SMsplice 3SS: [16138 19674 30837 33871 37602]
top_k =  1000
Partition function (log Z): -8.539965650100399

Sorted 5' Splice Sites (High to Low Probability):
Position 30896: 0.9984392510675217
Position 19770: 0.9974264495654712
Position 16238: 0.9206495207252284
Position 366: 0.785334304127829
Position 34015: 0.6831182196006232
Position 13136: 0.44887783163764455
Position 24910: 0.4326679263335122
Position 27775: 0.3255289190013745
Position 37497: 0.2134204996953414
Position 14042: 0.16569145727534235
Position 20674: 0.13135287600192747
Position 33012: 0.12209817451864888
Position 37870: 0.10905207073409974
Position 463: 0.10384044207680507
Position 25209: 0.07872348680205186
Position 24697: 0.0784783199111689
Position 32941: 0.06748579586310063
Position 11544: 0.06619184190321599
Position 33016: 0.05834613649181413
Position 6183: 0.0528023329469835
Position 582: 0.0503412468526253
Position 31905: 0.04760303903507293
Position 4669: 0.04544289508084155
Position 3259: 0.045323844606075366
Position 37784: 0.035933873777605575
Position 3720: 0.03146057279973785
Position 31290: 0.02202802604104932
Position 37492: 0.02148790634745347
Position 37975: 0.01988724886499413
Position 35940: 0.019226774329754774
Position 15644: 0.01805385811095891
Position 746: 0.017832430240600855
Position 1088: 0.01672420963733286
Position 26885: 0.01305504310858665
Position 37879: 0.011646335397038287
Position 34426: 0.0088366394474818
Position 32023: 0.007989925865219703
Position 37459: 0.007599169899464124
Position 7055: 0.006534033400207709
Position 38495: 0.006473201404821553
Position 20264: 0.006287716280170722
Position 32883: 0.005099467957074566
Position 37558: 0.004860510592647965
Position 310: 0.004654001702291015
Position 24923: 0.003532904345755044
Position 471: 0.003342020724137872
Position 36205: 0.003256794037164478
Position 6: 0.0030015906549098726
Position 206: 0.0028072641370495816
Position 64: 0.002519457762312375
Position 34856: 0.002320935989930456
Position 315: 0.0021076602386114526
Position 31952: 0.0020158743864636362
Position 31801: 0.0017484464418855226
Position 34104: 0.0017473479501435426
Position 34028: 0.0017229268709433522
Position 858: 0.0017203867049262233
Position 34438: 0.0014987039007417766
Position 32968: 0.0013829510763732464
Position 776: 0.0012394193721251734
Position 33122: 0.0011930844156247344
Position 961: 0.0011488836471514816
Position 411: 0.0010338945305284235
Position 33223: 0.0009786473693561796
Position 33102: 0.0008062023486502364
Position 31230: 0.0007984206247445853
Position 36344: 0.000692898159063482
Position 1084: 0.0006555878447510197
Position 34163: 0.0005964161396934033
Position 38048: 0.000560041919480219
Position 934: 0.0005487801349546202
Position 30930: 0.0005197122948320846
Position 32506: 0.00034461188072243767
Position 34383: 0.00033112494252874453
Position 199: 0.00024876522393262653
Position 38776: 0.00024704508919954927
Position 1070: 0.00022209471288184133
Position 942: 0.0002160316134959478
Position 691: 0.00019599978961059604
Position 604: 0.00010511638157725307
Position 1869: 5.284485493557532e-05
Position 1056: 5.2457752285046624e-05
Position 281: 5.022798486995638e-05
Position 2821: 2.524432386596578e-06
Position 668: 2.3581750249140457e-06
Position 6344: 3.0188621675646175e-10
Position 1474: 2.3512521599221936e-10
Position 2303: 1.0290599817791794e-10
Position 5920: 9.252263402449734e-11
Position 4273: 5.257182033131616e-12
Position 4192: 2.644465076740745e-12
Position 3111: 1.7838394298573062e-12
Position 2741: 1.6459857179639275e-12
Position 514: 1.4747026235258548e-12
Position 622: 1.038788808011142e-12
Position 849: 9.713569358220422e-13
Position 308: 8.801031767946282e-13
Position 3084: 8.150433426778501e-13
Position 102: 3.3973880454652234e-13
Position 750: 2.232377937063149e-13
Position 938: 2.0443205814626144e-13
Position 602: 1.729206810997885e-13
Position 285: 1.535416487635663e-13
Position 493: 1.2570813965258657e-13
Position 303: 1.0682244927723686e-13
Position 136: 9.827319908235812e-14
Position 796: 7.863845778620304e-14
Position 45: 6.999933871134627e-14
Position 577: 5.679766500652583e-14
Position 662: 5.437984501944113e-14
Position 1131: 3.687775727037417e-14
Position 2644: 3.200182578816531e-14
Position 676: 2.834697172827428e-14
Position 511: 2.3715320600233237e-14
Position 944: 2.3253621934827884e-14
Position 1023: 2.275052777716916e-14
Position 1172: 2.120765042318723e-14
Position 443: 2.0825062701998737e-14
Position 370: 2.0121992434930652e-14
Position 729: 1.9861121857738825e-14
Position 1165: 1.873565231660921e-14
Position 322: 5.925220549589434e-15
Position 575: 5.154370459816631e-15
Position 874: 5.105763197133204e-15
Position 946: 4.628219531305684e-15
Position 882: 4.437624356063829e-15
Position 733: 3.058711029132588e-15
Position 991: 2.791614656295259e-15
Position 994: 1.8357098424346756e-15
Position 899: 1.5587962041843597e-15
Position 364: 1.2458712801418814e-15
Position 644: 1.8364092163671902e-17
Position 120: 1.4736652610073884e-17
Position 654: 1.0129774550430999e-17
Position 355: 1.0300572475345078e-20
Position 384: 8.223138525521013e-21

Sorted 3' Splice Sites (High to Low Probability):
Position 30837: 0.9989911405778538
Position 16138: 0.9206495364587625
Position 37602: 0.9155229579941585
Position 33871: 0.6868635054564323
Position 19674: 0.6779815683484972
Position 13098: 0.3517542800541986
Position 19625: 0.3194448812169739
Position 27694: 0.2535104435373462
Position 32870: 0.24097860351319933
Position 24805: 0.21565685088625144
Position 37364: 0.20621716884872252
Position 24783: 0.18537890980464966
Position 13896: 0.16569145727534235
Position 38990: 0.16045412569844597
Position 13037: 0.09712355490298946
Position 20499: 0.09518674654282035
Position 24994: 0.07873029916823931
Position 24404: 0.07847916353401758
Position 27723: 0.07202075370654072
Position 11439: 0.06513026119782384
Position 31786: 0.05830088490484597
Position 38932: 0.05482903474768151
Position 20560: 0.03616641189793623
Position 24696: 0.035165069988366486
Position 37338: 0.034271419397912416
Position 6116: 0.032414054345169516
Position 3167: 0.03097974888408151
Position 4438: 0.02143733232235877
Position 3606: 0.019468325241822213
Position 15521: 0.01805385811095889
Position 37684: 0.01432429638538662
Position 26733: 0.01305720008363294
Position 4390: 0.013030019497170685
Position 35843: 0.012894781812953232
Position 31101: 0.012636970120289316
Position 5992: 0.011649184131201248
Position 3144: 0.011159299265684635
Position 31175: 0.009533256162129102
Position 34257: 0.009464872430135631
Position 32913: 0.009412512122891289
Position 38224: 0.008502008263274734
Position 39601: 0.007712389422725322
Position 35877: 0.007048669891027848
Position 5961: 0.0069812043940876084
Position 6875: 0.00628936824475039
Position 4559: 0.006209049254960203
Position 37168: 0.005608102262258146
Position 20244: 0.005288883402715557
Position 32836: 0.005209927533436693
Position 36096: 0.004618970103121759
Position 39876: 0.004207976238008069
Position 37411: 0.004065802168301316
Position 3468: 0.003616786761874021
Position 4464: 0.0031754312185510573
Position 39096: 0.0026388420369969166
Position 34670: 0.002320935989930456
Position 3419: 0.0022035895050706066
Position 31947: 0.001990607912904375
Position 2934: 0.0018547295295666692
Position 34280: 0.0015920127425244593
Position 6076: 0.0015907695105034881
Position 3383: 0.0015894738647553557
Position 32061: 0.001474793751620982
Position 39597: 0.0014537322168256344
Position 31148: 0.001369767292548161
Position 34128: 0.0012687355274460708
Position 34359: 0.0011888608683520892
Position 32936: 0.0011091807242030226
Position 11474: 0.0010615815316695084
Position 3624: 0.0010068535611170448
Position 20174: 0.000999093828709864
Position 33121: 0.0009786473693561791
Position 3684: 0.0009569636812253696
Position 39537: 0.0009343486361930403
Position 3042: 0.0007832803728866734
Position 3557: 0.0007692531794270816
Position 4529: 0.0007580166357144611
Position 38541: 0.0006856810933324901
Position 3554: 0.000649508884439375
Position 3648: 0.0006309564192068571
Position 3258: 0.0005688619144642316
Position 3237: 0.0005467872949902616
Position 4461: 0.00042982210854849057
Position 38012: 0.00042771964842088677
Position 32311: 0.00042691366927653237
Position 31321: 0.0004209371123309047
Position 4232: 0.0004032256179275478
Position 38887: 0.00033079517386511994
Position 37670: 0.0003045181109750664
Position 6899: 0.000244665941152656
Position 32080: 0.0002129680931009469
Position 5785: 0.00016712201936335672
Position 37192: 0.00012003090292848247
Position 35058: 8.977440290633499e-05
Position 36493: 7.154084479455013e-05
Position 34513: 6.78907106657728e-05
Position 37856: 6.187124117345477e-05
Position 31016: 4.757209399323073e-05
Position 35033: 4.675760240421482e-05
Position 31399: 4.201413921979938e-05
Position 35220: 1.7307476374085136e-05
Position 34145: 1.1435373785569807e-05
Position 32288: 5.985911020441015e-06
Position 21644: 1.5733250852858902e-07
Position 16394: 4.6374264447923536e-08
Position 6489: 1.0900496964074618e-08
Position 17182: 9.100321046853346e-09
Position 1249: 7.410566571232909e-09
Position 6514: 1.2163365980958353e-09
Position 12606: 1.1199665008435215e-09
Position 11940: 1.0916152747535342e-09
Position 10327: 1.0190996731070264e-09
Position 5303: 8.844094718225681e-10
Position 9973: 6.693926296830952e-10
Position 749: 5.208706089742523e-10
Position 7215: 4.711485180750342e-10
Position 8137: 3.5828746390381104e-10
Position 652: 2.5666876036243127e-10
Position 8370: 2.0209784251801562e-10
Position 2022: 1.885056955308692e-10
Position 2601: 1.8586418493431315e-10
Position 979: 1.3690778239247427e-10
Position 954: 1.30951853050086e-10
Position 1276: 1.2906073553720452e-10
Position 5036: 1.0567698449518499e-10
Position 2598: 1.0494134413465534e-10
Position 5064: 8.479131700194287e-11
Position 2171: 8.07343773828475e-11
Position 4091: 6.453959458613529e-11
Position 6255: 5.954118402703047e-11
Position 2677: 5.6904004778102193e-11
Position 4959: 5.639826972807256e-11
Position 5187: 5.6360093315280274e-11
Position 1229: 5.470028482590826e-11
Position 668: 5.3397666931005765e-11
Position 710: 4.3584464092186944e-11
Position 793: 3.996241680615058e-11
Position 3758: 3.8257691162707606e-11
Position 1985: 3.4811643576763203e-11
Position 1223: 3.2572738211051405e-11
Position 180: 3.163650095515175e-11
Position 333: 2.1824916537355434e-11
Position 746: 1.826264610877593e-11
Position 2820: 1.8137634679720888e-11
Position 1296: 1.708056723242907e-11
Position 229: 1.1819930878620292e-11
Position 6019: 1.0922979942020921e-11
Position 2731: 8.26740601841706e-12
Position 1087: 7.806146088689278e-12
Position 713: 6.956941831906581e-12
Position 2560: 6.380830475321568e-12
Position 799: 6.326243098677524e-12
Position 2221: 3.510091550726287e-12
Position 849: 3.1609911693632695e-12
Position 2055: 3.0831321270491518e-12
Position 117: 2.907191038528322e-12
Position 403: 2.8852983579265593e-12
Position 400: 1.7496014947129162e-12
Position 959: 1.5411216391151135e-12
Position 769: 9.552722299133576e-13
Position 890: 8.995795262394444e-13
Position 120: 7.757280353931356e-13
Position 2749: 6.784022961651947e-13
Position 1035: 5.037450072036233e-13
Position 2978: 4.987521566812446e-13
Position 337: 4.826272413449652e-13
Position 3146: 4.4057821415034246e-13
Position 501: 3.6490858131572526e-13
Position 887: 3.631947748888935e-13
Position 3286: 3.5821139798534285e-13
Position 215: 3.459744634831587e-13
Position 149: 3.459736230658962e-13
Position 4213: 2.439990872803784e-13
Position 686: 2.397039477047656e-13
Position 2613: 2.380370395377562e-13
Position 779: 2.040572328358279e-13
Position 192: 1.9682180106343826e-13
Position 480: 1.7482745138922264e-13
Position 907: 1.633424555486091e-13
Position 2267: 1.5106190637454574e-13
Position 2145: 1.4614771302141934e-13
Position 2235: 1.0076743863735308e-13
Position 475: 9.378984578869574e-14
Position 594: 9.080120432325587e-14
Position 755: 6.444724846821452e-14
Position 142: 5.927496469047684e-14
Position 2155: 5.0498765086068096e-14
Position 867: 4.4818203151165004e-14
Position 760: 3.636788487318617e-14
Position 2024: 3.4546957300540304e-14
Position 927: 3.3935701893223924e-14
Position 1380: 3.314947827415734e-14
Position 967: 3.3018954180787034e-14
Position 919: 2.558311546608305e-14
Position 921: 2.4083131314744316e-14
Position 424: 1.6639132854088176e-14
Position 1770: 1.5659437445862133e-14
Position 296: 1.5151274808778445e-14
Position 300: 1.2969209620754942e-14
Position 1632: 6.149803470284796e-15
Position 1658: 7.895327099895221e-16
Position 1641: 6.747379997233259e-16
Position 471: 5.165505916472881e-16
Position 681: 4.815100874289401e-16
Position 781: 3.3869569657313833e-16
Position 364: 2.71809628496032e-16
Position 426: 2.4065622102293175e-16
Position 729: 2.3126951972768955e-16
Position 758: 2.245703947513124e-16
Position 722: 1.540306844272043e-16
Position 440: 1.112267609427431e-16
Position 433: 9.479961492423347e-17
Position 264: 8.462637906534517e-17
Position 370: 6.85209772196505e-17
Position 198: 5.384011793722907e-17
Position 247: 5.123074577167215e-17
Position 431: 3.932844322681241e-18
Position 93: 3.3742946684340932e-18
Position 70: 2.3366434089023938e-18
Position 78: 1.6925369430697524e-18
Position 314: 1.1658242625164014e-18
Position 846: 7.17285079177018e-19
Position 347: 3.281029513362965e-19
Position 83: 1.1545705242558108e-20
Position 438: 6.359206779300299e-21
Position 308: 2.6567568213419507e-21
