Gene = FH
index = 554
Annotated 5SS: [  171  2580  6159  7795 11159 13759 15720 17319 19325]
Annotated 3SS: [ 2444  6047  7617 10975 13592 15515 17190 19170 21790]
SMsplice 5SS: [  171  2580  6159  7795 11159 13759 15720 17319 19325]
SMsplice 3SS: [ 2444  6047  7617 11000 13592 15515 17190 19228 21790]
top_k =  1000
Partition function (log Z): 10.474935380034266

Sorted 5' Splice Sites (High to Low Probability):
Position 2580: 0.9807701575998293
Position 11159: 0.9706572550655462
Position 6159: 0.9012458929208158
Position 19325: 0.8892237499059152
Position 17319: 0.8878030572197062
Position 13759: 0.8705514813614749
Position 7795: 0.8016104929198404
Position 171: 0.545110854687754
Position 934: 0.5324506229703457
Position 4265: 0.48420920414029406
Position 15720: 0.46472775243433284
Position 13071: 0.45590406856715954
Position 21580: 0.2794049153455808
Position 4060: 0.250426053949449
Position 12555: 0.22074289149374365
Position 15666: 0.21462281082429083
Position 481: 0.14932343108491744
Position 13120: 0.11683922941847669
Position 15661: 0.10519705347823598
Position 7026: 0.10408142666538041
Position 702: 0.08672591559023554
Position 13693: 0.07982667062450627
Position 9837: 0.07578626694605267
Position 4260: 0.07155526299964479
Position 1642: 0.06833533283693399
Position 15071: 0.06674883325347641
Position 6166: 0.06476952438119964
Position 21901: 0.06038488919486548
Position 6563: 0.04768559903637111
Position 7739: 0.04560029117119084
Position 9452: 0.04403119248951256
Position 7799: 0.04398846986576321
Position 18309: 0.043293550462693675
Position 9797: 0.039181908566926826
Position 17737: 0.03174393193835279
Position 12675: 0.028147333406323853
Position 9726: 0.025013142157011798
Position 2910: 0.02286602089368655
Position 19654: 0.0218509845007805
Position 19631: 0.021577935830034114
Position 13699: 0.02141345495911277
Position 16232: 0.02115777075400678
Position 9609: 0.0208786745993884
Position 3075: 0.020697349598764285
Position 4090: 0.017483667198821596
Position 20361: 0.01702487597834205
Position 13501: 0.016693222506083377
Position 2862: 0.016629887338319906
Position 1508: 0.01579613671197659
Position 12717: 0.015059682040328847
Position 8701: 0.013609717648202088
Position 13033: 0.012409825344311797
Position 13731: 0.011950156101018575
Position 2354: 0.011712773563594514
Position 2296: 0.011212244707994035
Position 9790: 0.011169603393051205
Position 9577: 0.009979719474424305
Position 4292: 0.009863408874766935
Position 869: 0.009772798960265961
Position 7696: 0.008786683954073865
Position 7803: 0.008588062964899989
Position 4851: 0.008570374690968323
Position 4359: 0.008468370932791378
Position 14293: 0.008457047946201628
Position 6674: 0.007786590633679856
Position 15926: 0.007759544157239085
Position 10492: 0.007414205978214186
Position 3327: 0.007253908290153713
Position 20231: 0.00719367252803354
Position 918: 0.007148782781145529
Position 12596: 0.007092254277192883
Position 7628: 0.006680524434833966
Position 2560: 0.006285184130852364
Position 3033: 0.006224857456930851
Position 9584: 0.0058333732306767834
Position 10347: 0.005502675667855
Position 19478: 0.0052961478170492765
Position 14078: 0.005274307245674151
Position 8562: 0.004908524896520519
Position 8444: 0.004878323122340196
Position 714: 0.004855804899356088
Position 11655: 0.004837754396736296
Position 8906: 0.0045831318432515205
Position 3925: 0.004309753791015111
Position 15865: 0.00409121664955297
Position 21575: 0.003695075621246729
Position 658: 0.003593261787762171
Position 5329: 0.003422970611783531
Position 1482: 0.0033508730624366738
Position 19638: 0.003233995444861528
Position 7998: 0.0030818864340762153
Position 5148: 0.0029824376385465495
Position 2700: 0.0026071913131758815
Position 13808: 0.002512529646793064
Position 4572: 0.002461910183034022
Position 14299: 0.0024487438375523176
Position 2529: 0.0023841200718071687
Position 15244: 0.0023069832412745996
Position 5639: 0.002215248072891757
Position 14857: 0.00214170210603717
Position 2620: 0.002064773541611324
Position 6173: 0.002064438724475315
Position 12764: 0.002045268852789581
Position 15289: 0.0020384860749378076
Position 13267: 0.0020257966238843975
Position 1199: 0.0018814747902796427
Position 4287: 0.0018069561815718034
Position 4302: 0.0017709535752857292
Position 15206: 0.0017154673320345466
Position 20282: 0.001577060221695203
Position 3160: 0.0015235894331938784
Position 13689: 0.00147610854748025
Position 4072: 0.001436951455763121
Position 5406: 0.0013200640905490565
Position 1487: 0.0013078253570887033
Position 5678: 0.0012541510472093799
Position 20312: 0.0012264292470912112
Position 5334: 0.001178385532399878
Position 18254: 0.0011573655784268807
Position 707: 0.0011078191140048612
Position 18352: 0.0011057767086862483
Position 1533: 0.0010616885607650512
Position 21140: 0.0010241647153484941
Position 2955: 0.00102376851484384
Position 9530: 0.0009486118833679671
Position 19650: 0.0009056658246194984
Position 3365: 0.0008457134525999793
Position 1104: 0.0007925044918591303
Position 13771: 0.0007489466182112771
Position 4877: 0.0006591074150689375
Position 3361: 0.0006330812477376758
Position 1965: 0.0005892115001222445
Position 1072: 0.0005886046318341259
Position 5222: 0.0005876503414873026
Position 5702: 0.0005635059586320864
Position 4182: 0.0005515745558705399
Position 4385: 0.0005453956696825648
Position 4029: 0.0005347698400739833
Position 7370: 0.0005107101694753726
Position 9434: 0.0004863135616091439
Position 8852: 0.0004848479036829969
Position 7731: 0.00047557492693868936
Position 4523: 0.0004632685251366776
Position 5665: 0.0004532857832481296
Position 3587: 0.00044704147158845364
Position 5297: 0.00044633877751147795
Position 8884: 0.00044108031576685255
Position 8133: 0.000428325441975758
Position 7533: 0.00041703667969640313
Position 13857: 0.0004101724474382586
Position 11829: 0.00039401348510434544
Position 1931: 0.0003871567951879393
Position 6285: 0.0003862510662923271
Position 3341: 0.00038477977631218155
Position 559: 0.00035417842882741544
Position 81: 0.0003397927877611496
Position 6096: 0.0003080407005083116
Position 2714: 0.00029511091924635597
Position 5078: 0.0002912668660948604
Position 6249: 0.00028720146250077065
Position 20420: 0.00028527082553266465
Position 6514: 0.00027767033714798134
Position 11554: 0.0002735291026636479
Position 1561: 0.00025750519625683456
Position 912: 0.0002553249268801988
Position 11659: 0.00023441200492177819
Position 8651: 0.00022241144368675416
Position 18042: 0.00021698113288097235
Position 1163: 0.00021588944483212036
Position 15320: 0.0002158356865108581
Position 18047: 0.0002107769315561624
Position 12367: 0.00020878636520136516
Position 7657: 0.0002065178307796097
Position 9206: 0.00018920260580843447
Position 9318: 0.00018792399284842657
Position 2142: 0.0001745820580700364
Position 11509: 0.00017388770632844542
Position 2215: 0.00016511894702893852
Position 754: 0.0001598082093805411
Position 8895: 0.00015579334809686675
Position 12053: 0.00015553139164088458
Position 15169: 0.00015500657320000058
Position 11614: 0.00015215800191845747
Position 2323: 0.0001375491790954762
Position 8491: 0.00013424561178059527
Position 15952: 0.0001295790165096321
Position 9276: 0.0001252294358447345
Position 12844: 0.00011761287061986158
Position 448: 0.00010747665518441426
Position 6282: 7.729790891471224e-05
Position 2878: 7.051972998054698e-05
Position 548: 6.969840452904281e-05
Position 6317: 6.517960896031506e-05
Position 206: 6.289327814049594e-05
Position 8729: 5.061702989225508e-05
Position 1725: 4.9874481797686095e-05
Position 8527: 4.116726126679622e-05
Position 1608: 3.687807510307047e-05
Position 8473: 3.2658595218264736e-05
Position 41: 2.7597333038265887e-05
Position 15735: 2.633878535362774e-05
Position 124: 1.800923125555972e-05
Position 758: 1.6387756529418237e-05
Position 411: 1.564564047388893e-05
Position 401: 1.379438125432134e-05
Position 2496: 1.1739064867557256e-05
Position 15654: 9.221461630755307e-06
Position 272: 7.724398210277213e-06
Position 3454: 7.234410762775226e-06
Position 2704: 6.393861081551457e-06
Position 773: 6.342073250998217e-06
Position 15708: 5.856200949335583e-06
Position 15648: 5.717760387830802e-06
Position 655: 5.575661144287888e-06
Position 2674: 5.329020308156676e-06
Position 2601: 5.049126540207552e-06
Position 540: 3.2150060454559103e-06
Position 644: 2.66549138216044e-06
Position 3027: 2.6178297929725008e-06
Position 632: 2.4821344561887905e-06
Position 782: 2.1005109584753542e-06
Position 662: 2.0913161208031933e-06
Position 1150: 1.949168627145131e-06
Position 4624: 1.6846470978523472e-06
Position 2732: 1.5032095728109054e-06
Position 641: 1.4468804934970937e-06
Position 791: 1.1490144186218083e-06
Position 4441: 9.089305467417966e-07
Position 1090: 7.528481230418635e-07
Position 3621: 5.069398484676558e-07
Position 938: 4.865963442535685e-07
Position 1113: 3.230214968729413e-07
Position 1170: 3.1920243798013597e-07
Position 2750: 2.576409391093534e-07
Position 1305: 1.64768409435378e-07
Position 2627: 1.6183537253035877e-07
Position 788: 1.1111375809070262e-07
Position 2679: 4.22075981464716e-08
Position 2666: 4.1610454581268054e-08
Position 73: 2.9963558429091784e-08
Position 1215: 2.8508046539534233e-08
Position 135: 1.1526346882498152e-08
Position 306: 4.297096988167105e-09
Position 314: 7.482722621267005e-10
Position 143: 3.755638230179332e-10
Position 2191: 2.100159361457752e-10
Position 452: 1.0286465122929449e-10
Position 473: 7.605184655558824e-11
Position 587: 6.180345289519262e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 13592: 0.9850673440848368
Position 6047: 0.960519767043058
Position 2444: 0.912945113551678
Position 7617: 0.9120049726918785
Position 21790: 0.7459125032202484
Position 17190: 0.7374779178248192
Position 15515: 0.710653143683719
Position 19228: 0.6902592426195893
Position 11000: 0.6774850018696139
Position 4181: 0.5052749705222029
Position 12946: 0.4415090933957756
Position 10975: 0.2847362552589108
Position 21471: 0.22999082093586903
Position 3966: 0.2169508411107374
Position 9404: 0.179297692263549
Position 600: 0.12236783322081689
Position 17158: 0.12205783187893073
Position 21738: 0.11975365218729264
Position 6944: 0.09595849222986938
Position 12392: 0.09300637900807593
Position 848: 0.08909154104138851
Position 19016: 0.0774994163499864
Position 19170: 0.0642575361163323
Position 13032: 0.06311145919887547
Position 20871: 0.0562394485478735
Position 12968: 0.056047540977881775
Position 21984: 0.05602362861031293
Position 4147: 0.05175755632092735
Position 12495: 0.051025114152826394
Position 2811: 0.04897987844239041
Position 15495: 0.048706130028036206
Position 20085: 0.04845690225676395
Position 14970: 0.0468252521373615
Position 12442: 0.04536995047714232
Position 12626: 0.04506222751055278
Position 19520: 0.04415625663722527
Position 18175: 0.0431420327223867
Position 641: 0.03845720338239178
Position 1388: 0.03752995587378467
Position 1560: 0.03694177746338339
Position 21423: 0.03492203852140399
Position 9500: 0.028526943444329232
Position 883: 0.027169295776668354
Position 3861: 0.024967446715870402
Position 2469: 0.02456145298616105
Position 2372: 0.02369235089823225
Position 17530: 0.02041877626135888
Position 12467: 0.020051673405206236
Position 19192: 0.019828566050920392
Position 15551: 0.019151519833486886
Position 17195: 0.018973696280744565
Position 15011: 0.018781758002939252
Position 18960: 0.018666722665119703
Position 3711: 0.018070548383024975
Position 754: 0.017029199578865374
Position 13348: 0.01669322250608338
Position 16090: 0.01667323918279049
Position 20230: 0.016451900113787415
Position 19216: 0.01631420405875694
Position 6484: 0.016290737705074634
Position 6377: 0.01451079671346168
Position 19719: 0.014500054600824715
Position 2844: 0.014486889708269779
Position 15808: 0.014336390254599663
Position 2495: 0.014132079486654705
Position 6404: 0.013582859751550429
Position 8498: 0.012741545485116327
Position 4202: 0.011279141823942582
Position 2424: 0.011120193610783568
Position 9317: 0.010192414629060112
Position 17606: 0.010166942191128554
Position 12421: 0.010129337497608304
Position 12853: 0.009849636382007676
Position 1527: 0.009826839548690664
Position 672: 0.009822083964738867
Position 825: 0.009716244277897771
Position 9364: 0.009488847408750096
Position 4707: 0.009229482106037273
Position 2072: 0.008976873769037698
Position 21342: 0.00846110435059226
Position 3261: 0.007950120572924747
Position 3949: 0.007915741988761653
Position 2664: 0.007365149849667949
Position 2244: 0.007197704989212274
Position 10416: 0.007145883562210016
Position 17235: 0.0069640967174316925
Position 15053: 0.006904527153833862
Position 354: 0.006556396018260742
Position 692: 0.006527044009033736
Position 21554: 0.006453536413518674
Position 11024: 0.006415388309592558
Position 2210: 0.006242596192712536
Position 10180: 0.005770998083859168
Position 14199: 0.005704525351330464
Position 12225: 0.005568762674249288
Position 8752: 0.00549991836401754
Position 6080: 0.00527595325768825
Position 21297: 0.005253712677150489
Position 8253: 0.005182841693695591
Position 13951: 0.004974576876043896
Position 11490: 0.004836986076106862
Position 14196: 0.004776176645294735
Position 8566: 0.004681460214697531
Position 506: 0.004623210763511394
Position 835: 0.004551329767428802
Position 5138: 0.004526566666348435
Position 3924: 0.004488035066967992
Position 5601: 0.004486190861981352
Position 12759: 0.004445142557205489
Position 6275: 0.004432989389239575
Position 7665: 0.004345008645543106
Position 15612: 0.004173145814646164
Position 17651: 0.004086756445250588
Position 13600: 0.00406269474951635
Position 9789: 0.004026706234320203
Position 12898: 0.004024275198227682
Position 22010: 0.004010808589600827
Position 12343: 0.003806802098547733
Position 6788: 0.003637092751661605
Position 4189: 0.0033596854015584873
Position 19251: 0.00332744623243858
Position 19505: 0.00318307475614129
Position 2353: 0.0031244271338931656
Position 3968: 0.002995524753406546
Position 19760: 0.0028996546596985317
Position 19978: 0.0028372700551685583
Position 19443: 0.0027192939957552914
Position 6598: 0.0026077923729166705
Position 19389: 0.002586487270100199
Position 12794: 0.0022982001234234826
