Gene = SSBP1
index = 1337
Annotated 5SS: [  90  870 3909 5381 5669 7264]
Annotated 3SS: [  802  3847  5239  5580  7174 11989]
SMsplice 5SS: [ 273  870 3775 3909 5381 5669 7264 7628]
SMsplice 3SS: [  802  3661  3847  5239  5580  7174  7525 11594]
top_k =  1000
Partition function (log Z): 5.265714784669757

Sorted 5' Splice Sites (High to Low Probability):
Position 5669: 0.9900981953724562
Position 3909: 0.9510725954267635
Position 3775: 0.9339869757323002
Position 7264: 0.8857906174279915
Position 5381: 0.8082531788360564
Position 7628: 0.7195095595473062
Position 870: 0.5509266232270863
Position 273: 0.4870078279720228
Position 90: 0.4500581439563919
Position 2194: 0.3538064377887631
Position 3472: 0.18432067621633536
Position 678: 0.15236215194282482
Position 5031: 0.10806456256149113
Position 3478: 0.07476596142737613
Position 5148: 0.0698498412724772
Position 622: 0.05838538918798819
Position 6440: 0.04560462200251151
Position 1560: 0.04440852783738172
Position 3139: 0.04208892976683569
Position 10873: 0.036423369429535654
Position 7667: 0.034542777257588975
Position 624: 0.030873503412814907
Position 3981: 0.02606189873255361
Position 6234: 0.02456596099929337
Position 742: 0.02351667904952956
Position 9905: 0.02201175398835474
Position 3765: 0.01943787461835529
Position 7660: 0.018702300494113717
Position 8122: 0.017742769265101713
Position 3002: 0.015999638617389105
Position 1029: 0.015634776477572467
Position 11186: 0.015560694258694443
Position 11841: 0.013130346054570025
Position 7843: 0.012655624850497262
Position 379: 0.012131366711770118
Position 6201: 0.009961565649464613
Position 824: 0.00916857645430845
Position 6188: 0.00891433609564375
Position 2701: 0.008280824551118511
Position 255: 0.00800655408713433
Position 2523: 0.008000296262810421
Position 10585: 0.007299515845271636
Position 2213: 0.0063706427404046865
Position 183: 0.0062587638472279
Position 77: 0.0055278598434249
Position 1077: 0.005179627834221215
Position 5797: 0.004850004149518945
Position 361: 0.004126860954698814
Position 1065: 0.003705323194700461
Position 299: 0.0036607395856581883
Position 4294: 0.0035401435402023867
Position 4186: 0.0035329487802346375
Position 6484: 0.0030082626044157235
Position 4834: 0.0028629559219487317
Position 11854: 0.0026483605943449246
Position 3506: 0.0025332579921763763
Position 161: 0.002453908347944391
Position 1861: 0.0024412839004384923
Position 400: 0.0016593913858300082
Position 3779: 0.001609324760622553
Position 5207: 0.001589768434958384
Position 173: 0.0013401861582280571
Position 10403: 0.0013042688209679648
Position 5296: 0.0012901143501302132
Position 3097: 0.0012783107719104739
Position 767: 0.0012480204192140485
Position 6609: 0.0012446518267102055
Position 2736: 0.0009445570107657798
Position 2527: 0.0009322210843471003
Position 7048: 0.00086242875394446
Position 1835: 0.0007601002027010945
Position 900: 0.0006995789062111025
Position 2718: 0.0006683144764711935
Position 6150: 0.0006616560795223864
Position 6261: 0.0006380931887690071
Position 7233: 0.0005803378203119083
Position 372: 0.0005768413910131909
Position 7936: 0.0005612372726900449
Position 5269: 0.0005334512705777435
Position 674: 0.0005128098133289771
Position 7601: 0.000510341591902553
Position 1059: 0.0004982799523648292
Position 2692: 0.0004947535048877632
Position 4958: 0.0004892168325863873
Position 3053: 0.00046391210072060316
Position 11403: 0.0004305075965883647
Position 165: 0.00040427468201908133
Position 8380: 0.0003845388932526769
Position 10215: 0.00037116783446296346
Position 8167: 0.00035665440639064605
Position 5044: 0.0002906576499134205
Position 6395: 0.0002629239150634732
Position 280: 0.0002487720369438028
Position 5385: 0.00023485530758018974
Position 880: 0.00022445856190006337
Position 724: 0.00017878992025413158
Position 5743: 0.00017190537444810067
Position 187: 0.0001636422219096956
Position 10211: 0.00012764783762365844
Position 2957: 0.00012250369149068496
Position 336: 0.00010528911358308582
Position 7484: 9.549338848144683e-05
Position 595: 9.414576824720007e-05
Position 320: 9.040162041914885e-05
Position 37: 8.70374008493434e-05
Position 5273: 8.588347392785363e-05
Position 4167: 8.311632349779143e-05
Position 1564: 7.740374692199454e-05
Position 3947: 7.698622323595488e-05
Position 1147: 7.690381281666873e-05
Position 579: 7.356535206446179e-05
Position 4210: 6.780595635556387e-05
Position 452: 6.326792894262633e-05
Position 247: 6.194512996264613e-05
Position 4852: 5.76711187768205e-05
Position 5368: 5.432673805877132e-05
Position 123: 5.120346488750145e-05
Position 3517: 4.915686959880942e-05
Position 134: 4.68506083200042e-05
Position 2684: 4.684961590884576e-05
Position 3122: 4.12858388701327e-05
Position 512: 4.08829747616132e-05
Position 9347: 3.996918993513806e-05
Position 664: 3.456238610959839e-05
Position 5363: 3.3846778290100256e-05
Position 10475: 2.9390747159027286e-05
Position 223: 2.4914401921668093e-05
Position 544: 2.0847954231591952e-05
Position 4812: 1.841542600211207e-05
Position 48: 1.8306347216339164e-05
Position 258: 1.4124784508972574e-05
Position 467: 1.3757200382677205e-05
Position 11248: 1.3467443924665648e-05
Position 85: 1.2337757313592202e-05
Position 6063: 9.078498968225665e-06
Position 151: 8.810219570138456e-06
Position 7963: 8.294958560968721e-06
Position 392: 8.23153195414706e-06
Position 209: 7.182129665537884e-06
Position 189: 5.910821736204535e-06
Position 7632: 5.8043193385654895e-06
Position 282: 4.555278286614881e-06
Position 702: 4.43472686490542e-06
Position 628: 3.5143217869714837e-06
Position 131: 3.32162002893135e-06
Position 7801: 2.762058886808004e-06
Position 7966: 2.438032656419795e-06
Position 1104: 2.163630787160398e-06
Position 342: 2.0522169995557484e-06
Position 918: 2.0518016078732766e-06
Position 136: 1.5818312793968285e-06
Position 688: 1.4550675479418523e-06
Position 571: 1.3287386788177478e-06
Position 1130: 1.1975829122757152e-06
Position 301: 9.976770078584219e-07
Position 3928: 8.782276791802768e-07
Position 3863: 7.103118450814654e-07
Position 3913: 6.875513636654234e-07
Position 533: 3.3585802961036e-07
Position 884: 3.22859869647376e-07
Position 3937: 3.1641544576635583e-07
Position 175: 2.0467848389173422e-07
Position 3896: 1.0393303590391735e-07
Position 138: 7.144372897807792e-08
Position 6279: 6.684439445525948e-08
Position 8217: 6.136364198686079e-08
Position 861: 5.6349301264077256e-08
Position 5767: 3.91787698814053e-08
Position 8151: 3.0848532563599474e-08
Position 181: 2.7233207509191513e-08
Position 7175: 1.1879094804530872e-08
Position 206: 4.1580273869079655e-09
Position 237: 3.893196305180023e-09
Position 60: 2.3818279441825115e-09
Position 30: 9.375005442862628e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3847: 0.9737222521950154
Position 5580: 0.9475874675567905
Position 3661: 0.8259725041630969
Position 7174: 0.8099493691738416
Position 5239: 0.6542501784227179
Position 802: 0.5798837676086964
Position 3427: 0.3598367312643673
Position 7525: 0.3571183194826379
Position 2078: 0.2957070328346574
Position 7575: 0.2285113327434248
Position 11594: 0.19788172396082992
Position 7471: 0.17116148640346165
Position 11989: 0.170272134221994
Position 8044: 0.1305906239714603
Position 5295: 0.12676377774222153
Position 4923: 0.10922450819373102
Position 10494: 0.09044317433717217
Position 9093: 0.08268091161522159
Position 10555: 0.07986698329765486
Position 206: 0.06788846412418198
Position 499: 0.06492694775238164
Position 11060: 0.06357435484997635
Position 254: 0.0592261922138111
Position 9780: 0.058391610472876845
Position 5000: 0.05195963823208309
Position 5506: 0.046694600623980606
Position 5069: 0.04338717656620048
Position 11713: 0.0422424597409898
Position 10952: 0.04200648469299797
Position 6985: 0.04119528321305369
Position 10359: 0.036460566403141347
Position 1993: 0.029298987949142184
Position 186: 0.027279408671556704
Position 6293: 0.022654045786753948
Position 10098: 0.0213258116235876
Position 237: 0.020277767614639428
Position 2988: 0.020016546987276552
Position 1430: 0.019665385807596036
Position 2024: 0.01963695042512994
Position 6072: 0.0190200533059447
Position 11185: 0.018533170350934266
Position 3747: 0.01832700888523843
Position 6361: 0.01778372811401128
Position 7744: 0.017066999365136174
Position 6075: 0.015848165837388288
Position 2607: 0.014868873209226334
Position 7194: 0.014058822737082241
Position 7582: 0.01256060450253795
Position 1365: 0.012472166498550544
Position 2763: 0.011942578648509387
Position 7724: 0.011273641209291828
Position 2054: 0.011025721395745817
Position 11640: 0.010492930890052697
Position 7129: 0.010285233206898278
Position 3556: 0.010197809512654652
Position 6153: 0.009874805854214816
Position 7500: 0.008598493790271841
Position 3048: 0.007301724662471375
Position 7019: 0.0070704346349911434
Position 9089: 0.006393103395883405
Position 2872: 0.006045302673805502
Position 7102: 0.005891277409287434
Position 11562: 0.0054422578766142905
Position 2766: 0.004991610363338189
Position 10696: 0.004462341798996353
Position 452: 0.004301192144998441
Position 3052: 0.004255121162968333
Position 6221: 0.004189558669492881
Position 10985: 0.004052607942894868
Position 529: 0.0036838181895171205
Position 1479: 0.0036234509080299553
Position 3628: 0.003599708731778416
Position 1199: 0.003307603467713481
Position 11702: 0.003193287384578584
Position 4021: 0.003100991936143512
Position 4039: 0.0030535468622056184
Position 2331: 0.002852158953382933
Position 2350: 0.0027928962850447075
Position 10669: 0.002686890329132758
Position 8040: 0.002495346038063354
Position 2095: 0.0024284567453662187
Position 8064: 0.0022911317609567105
Position 7884: 0.002280047683511309
Position 1344: 0.0021778909872768523
Position 7720: 0.0021682562853170204
Position 1723: 0.0018947498906863784
Position 8661: 0.001784092920121649
Position 6325: 0.0017435177507033493
Position 11212: 0.0017171457961274803
Position 533: 0.0016001492734420589
Position 5034: 0.0015937900995779816
Position 1439: 0.0015607914916771098
Position 2373: 0.0015089504916248428
Position 4929: 0.0013893671786702321
Position 2397: 0.0012951102337635059
Position 5332: 0.0012856664416979284
Position 11602: 0.0012636988902778824
Position 7344: 0.0012426159425116118
Position 6176: 0.0011635178370776108
Position 1726: 0.00113470262019436
Position 11527: 0.0010977861067256746
Position 1909: 0.0010826312915023955
Position 3312: 0.0010450674880518466
Position 952: 0.0010333278491640957
Position 449: 0.0009894987524989712
Position 2917: 0.0009742985454177317
Position 2081: 0.0009053427877177415
Position 479: 0.0009012295614928339
Position 9886: 0.0008971096812587094
Position 6125: 0.0008439772697294227
Position 585: 0.0008370999340430788
Position 4578: 0.0008334848721907377
Position 7539: 0.0007164003048273441
Position 6077: 0.0006853450709788138
Position 9851: 0.0006851372943541665
Position 11900: 0.0006847049170621146
Position 764: 0.0006522890208442353
Position 7477: 0.0006424791178582594
Position 4715: 0.0006233489547727095
Position 613: 0.0006136653632964048
Position 7203: 0.0005996901712610808
Position 1275: 0.0005721944436299335
Position 8115: 0.0005441963936320245
Position 4450: 0.0005288411317802473
Position 7935: 0.0005251043315458671
Position 11079: 0.0005208587822681664
Position 4907: 0.00049882962331489
Position 1387: 0.0004359199505902098
Position 589: 0.0004207121777062025
Position 558: 0.0003587477132528512
Position 7592: 0.00035560971085642944
Position 2437: 0.0003541196106350386
Position 3859: 0.00035200748764365277
Position 4233: 0.0003336332578493145
Position 4200: 0.00032831419514947293
Position 4105: 0.0003275473062161787
Position 9817: 0.0003260057481256734
Position 503: 0.00031886363228659376
Position 6249: 0.0003113932185322867
Position 7320: 0.0003083447426577402
Position 808: 0.000301344276525919
Position 4718: 0.00029732130363899564
