Gene = HEG1
index = 644
Annotated 5SS: [  384 26764 28754 35167 36697 43336 45520 46254 50694 53702 54107 58270
 65015 65172 78100 82228]
Annotated 3SS: [26469 28450 34827 36360 41967 45402 46133 50589 53642 53945 58134 64971
 65133 78011 82052 85156]
SMsplice 5SS: [  384  5372 13213 28754 34956 35167 45520 46254 49957 50694 58270 65015
 65172 78100 87461]
SMsplice 3SS: [ 5255 13125 28450 34827 35049 45402 46133 49855 50589 58134 64971 65133
 78011 87336 89000]
top_k =  1000
Partition function (log Z): -35.810121072716136

Sorted 5' Splice Sites (High to Low Probability):
Position 13213: 0.9900180598272054
Position 384: 0.8316011066207871
Position 5372: 0.7255375298604688
Position 9020: 0.5090049008886139
Position 10813: 0.4599714034950287
Position 772: 0.26130606063338024
Position 1312: 0.24861634293099644
Position 2200: 0.23349106495616906
Position 3138: 0.19221634932420442
Position 13432: 0.1784700119636399
Position 11935: 0.17787027598648655
Position 3984: 0.17245894324964472
Position 2362: 0.0924755638114404
Position 2150: 0.09137413569561106
Position 10268: 0.07289669451806205
Position 14724: 0.06541961377677086
Position 12425: 0.06503427852530397
Position 2254: 0.056731680978635554
Position 14645: 0.05484018422625983
Position 10192: 0.05391841646680396
Position 4349: 0.043527055956511164
Position 8077: 0.03967749703806886
Position 18658: 0.035707202134622286
Position 2461: 0.03470355240006832
Position 13484: 0.02870376682514259
Position 4469: 0.027125098000310807
Position 7594: 0.02420492986612891
Position 1659: 0.02226426232808255
Position 11544: 0.021466237395957356
Position 8504: 0.021255253346446425
Position 2191: 0.01936598267239593
Position 17257: 0.01795171269606441
Position 21837: 0.015863002352557744
Position 21284: 0.015406127809115787
Position 537: 0.014996297917481432
Position 21725: 0.01459384389447387
Position 2283: 0.013711122403471152
Position 1940: 0.013586025860913663
Position 2274: 0.013245425996144653
Position 9323: 0.010844635224764409
Position 9011: 0.010782859151078211
Position 8187: 0.01067113367733016
Position 3275: 0.0077140611831888395
Position 7958: 0.007621201758945784
Position 8091: 0.006912588796992278
Position 2630: 0.0068270156227245036
Position 2084: 0.0065568172967578435
Position 12408: 0.006197071261506371
Position 12616: 0.0056442740145845535
Position 850: 0.004797147148584696
Position 14546: 0.004420631610375507
Position 6696: 0.0034896621002802834
Position 7660: 0.0032880357485797537
Position 9488: 0.00255450839647695
Position 2556: 0.0024673796724649193
Position 388: 0.001773748031175315
Position 1853: 0.0016936486060995003
Position 1991: 0.0015750469108596072
Position 1403: 0.0015520388083990519
Position 1874: 0.0014175567879141262
Position 9389: 0.0014173851435605388
Position 9275: 0.001233574346316262
Position 1698: 0.0008815673611179994
Position 43: 0.0008579259561542063
Position 2110: 0.0006855632760600199
Position 2097: 0.0006759713156259961
Position 14650: 0.0005822613340849403
Position 906: 0.0005659641267762857
Position 529: 0.0005101434267461632
Position 1501: 0.000509851548930848
Position 1825: 0.0004924917894897829
Position 7829: 0.0004481108214472459
Position 13458: 0.000421529680378705
Position 630: 0.0003975954651638777
Position 16217: 0.00038450045414263563
Position 1246: 0.0002977847693475893
Position 2893: 0.00029170600072232
Position 3389: 0.00027923193093645993
Position 2301: 0.00022832526208211898
Position 575: 0.00020842062838453948
Position 1979: 0.00020762010801501072
Position 1286: 0.0001405695970994366
Position 7770: 0.00012839220245288886
Position 462: 0.00012793916461978597
Position 2584: 0.00012438440293458992
Position 880: 0.00012230107154583152
Position 2957: 0.00011449647279257124
Position 1194: 0.0001080969088409038
Position 491: 0.00010473439870013533
Position 2088: 8.157719465190682e-05
Position 1277: 8.004606241346952e-05
Position 1943: 6.07141798279935e-05
Position 637: 6.033615916373664e-05
Position 1337: 4.907291851482046e-05
Position 513: 4.880224980744194e-05
Position 920: 4.0467808557803215e-05
Position 6294: 2.5731312914885204e-05
Position 6250: 2.5390245787316565e-05
Position 1946: 2.3750188768335942e-05
Position 1009: 1.5532109780736625e-05
Position 417: 1.1487342527320887e-05
Position 1070: 1.101074251080043e-05
Position 1723: 9.050792472802413e-06
Position 1471: 8.287396364221976e-06
Position 6604: 8.119045173011356e-06
Position 1068: 6.639459565379305e-06
Position 432: 5.723245859874193e-06
Position 727: 4.486465555183759e-06
Position 834: 4.137718727724783e-06
Position 421: 2.686877607769979e-06
Position 577: 2.4218738738904193e-06
Position 1717: 1.8271979884428654e-06
Position 912: 1.0782610699311105e-06
Position 1391: 1.0052845532978116e-06
Position 511: 9.330545456496769e-07
Position 91: 8.954969185107162e-07
Position 1114: 4.66770069132863e-07
Position 816: 4.49497834727778e-07
Position 854: 4.079602675450676e-07
Position 1075: 4.0263692109124034e-07
Position 1294: 3.971187875636966e-07
Position 1263: 3.5913430030275784e-07
Position 1289: 2.3906350532135015e-07
Position 1224: 2.305276286938416e-07
Position 1361: 2.1674305034664187e-07
Position 1513: 1.9478517006644705e-07
Position 558: 5.1245020814354985e-08
Position 115: 1.3815948979423516e-08
Position 734: 2.373086226055531e-09
Position 62: 1.4120623466225636e-09
Position 588: 1.5357779944458639e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 13125: 0.8320948980383447
Position 5255: 0.7255495699088019
Position 28450: 0.5986022743380566
Position 8877: 0.4717372759636201
Position 10426: 0.4607728168071238
Position 2062: 0.3840388629771709
Position 26469: 0.25454595997963514
Position 1216: 0.2211575729026448
Position 13332: 0.20406906180549464
Position 3912: 0.1524511154746983
Position 12899: 0.14478372981574641
Position 11762: 0.14253494265034192
Position 10127: 0.12691527036246814
Position 14600: 0.11130988572172071
Position 3067: 0.10511872512560069
Position 3049: 0.08316803875362498
Position 2251: 0.07888472987747204
Position 8857: 0.04759578321764434
Position 12146: 0.04594971202655696
Position 19646: 0.04542620368670864
Position 17152: 0.04473762230439125
Position 2190: 0.04224475547018206
Position 21641: 0.03893730425378452
Position 8019: 0.03812393089132535
Position 610: 0.0317767961221125
Position 4223: 0.027731477235122256
Position 672: 0.026597115340821202
Position 12217: 0.025467874293771228
Position 2235: 0.025015901864039698
Position 1820: 0.02422931501205967
Position 21163: 0.02325841385600196
Position 11290: 0.021472490127735753
Position 1032: 0.020837854603628476
Position 11602: 0.020123376494307326
Position 7952: 0.01971632682918234
Position 2361: 0.019369634479552266
Position 18584: 0.018323784504051113
Position 18514: 0.017723118870315288
Position 723: 0.01765938003722384
Position 9204: 0.017425628214874617
Position 459: 0.016541423491602206
Position 11866: 0.0160067498664325
Position 4076: 0.0158400957639128
Position 4431: 0.01564483191325702
Position 1583: 0.014025683140280928
Position 12914: 0.013798304462865578
Position 7537: 0.012392557612196018
Position 14433: 0.012109137790211118
Position 8416: 0.01160354435816303
Position 3889: 0.010991290007029897
Position 756: 0.01061841094044212
Position 2393: 0.009859969799154957
Position 3948: 0.009020652133279374
Position 7392: 0.008689605709007885
Position 4079: 0.00836508419843386
Position 13379: 0.006919207367047007
Position 7762: 0.006756775409072045
Position 734: 0.006518512889228983
Position 12448: 0.006461295580864862
Position 1075: 0.006161862952136715
Position 7462: 0.005929184497358945
Position 8385: 0.005895275284300218
Position 20378: 0.005377770024746869
Position 1498: 0.005140579524334546
Position 14360: 0.0050168262436569465
Position 26409: 0.004344389675133661
Position 8332: 0.003756433703983146
Position 3005: 0.0036741145777748176
Position 558: 0.0036016234054620337
Position 22030: 0.0035382168141480956
Position 14533: 0.003510509925211433
Position 21886: 0.0032550691106780997
Position 18999: 0.0027616550096671555
Position 23467: 0.0025687855219778044
Position 1870: 0.0024153106299448592
Position 19755: 0.0023528825877093566
Position 14017: 0.002265958734242165
Position 1549: 0.002149139262726132
Position 3244: 0.0021244420551756226
Position 4203: 0.0020509858999237032
Position 489: 0.0020050987553705837
Position 6368: 0.0019534800801165727
Position 1458: 0.0018775233873974222
Position 2922: 0.0018004631070007184
Position 18054: 0.0016444330330774826
Position 3172: 0.0015712392009817394
Position 6639: 0.001545944004114304
Position 24019: 0.0015032465816645433
Position 17677: 0.0014105761810558539
Position 2422: 0.0013249283076496115
Position 14401: 0.0012979560191903735
Position 2559: 0.0010536166808227058
Position 4133: 0.001040244780928121
Position 22882: 0.0009921883020099303
Position 1194: 0.0009529159341806264
Position 540: 0.0009357116322165395
Position 7789: 0.0008590943106379974
Position 14976: 0.0008529966513068052
Position 14281: 0.0008001246535959038
Position 16142: 0.0007744315739767833
Position 813: 0.0007586544247697921
Position 3069: 0.0007532983092250188
Position 1224: 0.0007400788740577824
Position 2797: 0.0006998066724452685
Position 822: 0.0006997311886316605
Position 13382: 0.0006867733579568756
Position 3219: 0.0006413437463726286
Position 465: 0.0006245762573752067
Position 21836: 0.0005988609517942245
Position 14146: 0.0005895061886439327
Position 8920: 0.0005891227163380418
Position 14193: 0.0005808371786630833
Position 15287: 0.0005613036007821133
Position 1873: 0.0005341822611405051
Position 19537: 0.00047575842587019486
Position 7243: 0.0004394229352677609
Position 18903: 0.000380997234766356
Position 2833: 0.0003635203176907909
Position 3134: 0.00034910188463208004
Position 18799: 0.00034509494496800575
Position 1732: 0.0003426766579338305
Position 17245: 0.00034171995651540994
Position 15844: 0.00033518635505390404
Position 18715: 0.0003163055948669845
Position 2365: 0.0003101466784464242
Position 1479: 0.00028483087506415793
Position 2447: 0.00028339228184034575
Position 15326: 0.0002510155294181321
Position 1983: 0.00023793683986905577
Position 15670: 0.00023183341826273621
Position 1639: 0.00023182254515157795
Position 1511: 0.00023077906305038842
Position 15524: 0.00021152326996913226
Position 13532: 0.00020413523121925485
Position 13885: 0.00019869702371643318
Position 13557: 0.0001900953507119846
Position 16719: 0.00016671307097833863
Position 17109: 0.00016548022099944137
Position 771: 0.00016311319011269996
Position 15390: 0.00014846563836214176
Position 2809: 0.00014688683309043194
Position 694: 0.00014205932201464657
Position 15007: 0.00012948884948020848
Position 7617: 0.00012169511218962699
Position 1324: 0.000119970245238307
Position 1012: 0.00011211793485946742
Position 677: 0.00011099719723365468
Position 1743: 0.00010770631896008609
Position 13411: 0.00010256714331263752
Position 17594: 0.00010167715932407777
Position 1846: 8.926312796772488e-05
Position 15771: 8.871936541974474e-05
Position 3310: 8.017902552585634e-05
Position 1500: 7.957255067885521e-05
Position 777: 7.629971111469329e-05
Position 2077: 7.187771121240924e-05
Position 2199: 6.81879390502668e-05
