Gene = SYNC
index = 1366
Annotated 5SS: [  512  8255 18862 19110]
Annotated 3SS: [ 7074 18736 19029 21258]
SMsplice 5SS: [170 512]
SMsplice 3SS: [  276 19029]
top_k =  1000
Partition function (log Z): -14.969365570023932

Sorted 5' Splice Sites (High to Low Probability):
Position 512: 0.8463029065410905
Position 170: 0.5395976136169056
Position 196: 0.40010610147604925
Position 19110: 0.37639144041468764
Position 7215: 0.24380480449414266
Position 18862: 0.16033599377781763
Position 94: 0.026504972139627835
Position 17806: 0.02315488637355635
Position 8255: 0.016534589508222095
Position 1392: 0.0059603450461328256
Position 2340: 0.003740212451907881
Position 3392: 0.0032766595251014306
Position 1135: 0.0028419005806963596
Position 6040: 0.0027101987352579557
Position 5784: 0.0027014582805317214
Position 2855: 0.0023506321946254196
Position 934: 0.0022665179566678825
Position 277: 0.001425538134095609
Position 2786: 0.0013063015758101096
Position 359: 0.0009409421453878803
Position 376: 0.0008318547835006754
Position 3078: 0.0005880915589655468
Position 9806: 0.0004862027252159029
Position 245: 0.0003923830954340265
Position 159: 0.00036701066976362544
Position 1568: 0.00034795914658959426
Position 6988: 0.00027717096441983997
Position 4726: 0.00023589048672979494
Position 5938: 0.000213306845880076
Position 6919: 0.0002027238098408052
Position 6519: 0.00019764444024516966
Position 6834: 0.00019612532815955705
Position 2642: 0.00019549375227540018
Position 6007: 0.00016545593395178885
Position 30: 0.00014810928634519677
Position 1974: 0.00013921796091533473
Position 9457: 0.00013633313518913526
Position 1314: 0.00012533974836302124
Position 3570: 0.00010256762749845051
Position 3040: 0.00010224265897331912
Position 5466: 8.33560041661545e-05
Position 2921: 8.300075464977426e-05
Position 1074: 6.448892079288828e-05
Position 322: 2.841961329731452e-05
Position 851: 2.4514590125536974e-05
Position 614: 1.8116612664184343e-05
Position 556: 1.7237167659276007e-05
Position 652: 1.697144432795001e-05
Position 2283: 9.87132828975451e-06
Position 2006: 8.481841309989377e-06
Position 941: 4.683736365063092e-06
Position 981: 3.2802445345291655e-06
Position 905: 2.8056177334332253e-06
Position 357: 2.718627048220023e-06
Position 570: 2.3794917476449195e-06
Position 631: 1.3382525883237291e-06
Position 448: 1.173306147689384e-06
Position 945: 9.089962016588306e-07
Position 1079: 8.438333879488626e-07
Position 1096: 7.488208991436642e-07
Position 363: 3.5752653810966217e-07
Position 686: 3.405762019039347e-07
Position 770: 2.878879335500217e-07
Position 1067: 2.750068686662879e-07
Position 2200: 2.0882739535803373e-07
Position 1141: 2.0232075061035905e-07
Position 700: 1.6182988630355323e-07
Position 520: 1.3289296130135454e-07
Position 704: 6.087522582586889e-08
Position 992: 4.0806395286405985e-08
Position 222: 3.793402525666418e-08
Position 889: 1.6843175553851207e-08
Position 670: 1.3801341881831918e-08
Position 1484: 1.0583614122670332e-08
Position 1330: 1.0436917991387036e-08
Position 533: 9.17161637064859e-09
Position 620: 5.456814194200858e-09
Position 883: 1.062638018366401e-09
Position 855: 2.2177822884934553e-10
Position 789: 1.763627595959871e-10
Position 678: 3.957669041192057e-12
Position 617: 2.5274172159398445e-12
Position 708: 1.6187011888838385e-12
Position 606: 1.0622672597521629e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 19029: 0.5808679507487359
Position 276: 0.5557445589215465
Position 308: 0.28082676775593957
Position 18736: 0.23076809820513705
Position 7074: 0.23034242866006086
Position 21258: 0.22841429580107395
Position 22362: 0.20486189713461372
Position 20963: 0.05701128659752816
Position 7111: 0.02922089184638623
Position 17738: 0.027774626623428975
Position 10123: 0.026330633955041455
Position 16115: 0.02023524824493317
Position 19857: 0.014202993745940182
Position 19220: 0.013158041819456387
Position 16648: 0.010652170994340309
Position 16511: 0.010288026484603053
Position 17805: 0.009042962320310242
Position 2428: 0.007540444554699556
Position 1244: 0.006392701175307116
Position 15451: 0.005334217544514343
Position 8021: 0.004793161280684327
Position 19081: 0.004692799975315956
Position 8190: 0.0045036593141567095
Position 15785: 0.00425176203168194
Position 8002: 0.003909321514639513
Position 8929: 0.003614599652857387
Position 2275: 0.00360928673444799
Position 8075: 0.003479495050014227
Position 369: 0.00326711893499428
Position 5683: 0.0032482325592464827
Position 240: 0.0031539219067555123
Position 16559: 0.003022297596055103
Position 1182: 0.0029965662280691183
Position 5895: 0.0028280218726219174
Position 3121: 0.0027973392201176913
Position 1095: 0.0027909236017053555
Position 5391: 0.002713192415204284
Position 9626: 0.0027063469842794445
Position 1713: 0.0025703495579327833
Position 311: 0.0025152919527317535
Position 11569: 0.002230115250498851
Position 11461: 0.0022035352398157492
Position 765: 0.002023667184760904
Position 8468: 0.001993143044131649
Position 7978: 0.0016750864420581259
Position 4607: 0.0016489159048829144
Position 1025: 0.0016472135322199784
Position 611: 0.001543287237799
Position 1664: 0.0014130277923797739
Position 12855: 0.0012925805181244537
Position 2499: 0.0011257744905656584
Position 13917: 0.001065476555581137
Position 14696: 0.0010414052337501772
Position 5551: 0.0010113823873230856
Position 5708: 0.0010082245871449208
Position 2753: 0.0009815077235710353
Position 1594: 0.0009628658177220013
Position 9504: 0.0009624920316714657
Position 3294: 0.0009597107621590451
Position 10143: 0.0008983721879733462
Position 2903: 0.0008902728353754694
Position 4627: 0.0008838451139043776
Position 2449: 0.0008730807519411426
Position 2244: 0.0008354401117274077
Position 806: 0.0007689235323876461
Position 9384: 0.0007646201421394645
Position 7169: 0.0007312014043861593
Position 7640: 0.0007036021993693538
Position 3487: 0.0007015573908607227
Position 2424: 0.000669017467858099
Position 10894: 0.0006619103616383635
Position 8660: 0.0006362446637742351
Position 13205: 0.0006360439728326864
Position 13497: 0.0006283965157106217
Position 14272: 0.0006243046307047992
Position 1473: 0.0006181552988417256
Position 14049: 0.0005804332280904407
Position 7017: 0.0005228768677727599
Position 2641: 0.0004917022924626638
Position 9184: 0.0003871820771042595
Position 6833: 0.0003756134745485205
Position 3698: 0.00036200943202019793
Position 8630: 0.00033232213521336673
Position 10119: 0.0003275421073940995
Position 11643: 0.00032706043036717105
Position 8925: 0.00032319531200906005
Position 1938: 0.0003049049670149182
Position 8412: 0.0002981440359209121
Position 1312: 0.00029581732069371147
Position 8771: 0.00028492636696802917
Position 2587: 0.0002740869504773525
Position 3670: 0.0002650649725897596
Position 11055: 0.00026424013916461864
Position 6540: 0.0002533049099255065
Position 441: 0.00023561319931470701
Position 8492: 0.0002196951474561985
Position 2325: 0.00020849265339308417
Position 7798: 0.0001807164383510521
Position 6366: 0.00017853014303171924
Position 8633: 0.00017797439420379744
Position 6405: 0.00017664678043916306
Position 9647: 0.00017495880039813152
Position 7847: 0.0001642464476564756
Position 4907: 0.00016059130710513255
Position 6898: 0.0001583254700561766
Position 10719: 0.00014994434434645085
Position 809: 0.00014835651214436106
Position 10918: 0.00013907717665140345
Position 2785: 0.0001388584597990282
Position 5844: 0.00013680516517048703
Position 5870: 0.00013145760258167748
