Gene = LDLRAD2
index = 775
Annotated 5SS: [ 272 2559 3810 9347]
Annotated 3SS: [2132 3677 9184 9936]
SMsplice 5SS: [ 272 1359 3810]
SMsplice 3SS: [1276 3677 9184]
top_k =  1000
Partition function (log Z): -5.379620855387534

Sorted 5' Splice Sites (High to Low Probability):
Position 272: 0.9845810328586576
Position 1359: 0.8098747167732787
Position 3810: 0.7930865420777446
Position 10749: 0.36997926877827747
Position 10356: 0.30702725095661293
Position 2634: 0.2834166021080633
Position 2559: 0.2765949462827052
Position 8584: 0.24894533864440765
Position 6775: 0.2476688708367202
Position 7478: 0.21461821631565417
Position 12368: 0.21207065655027071
Position 9347: 0.18713707754267442
Position 11720: 0.0954968093989971
Position 9399: 0.09140156671606174
Position 4262: 0.07789075032568353
Position 7693: 0.06961307737538835
Position 9638: 0.059557773674804
Position 10169: 0.04976093756902661
Position 4103: 0.03736167969318444
Position 10753: 0.028729750737625986
Position 4421: 0.027278960311162028
Position 9264: 0.02465055300364374
Position 10642: 0.023390234946557845
Position 10295: 0.0165495511472406
Position 2209: 0.0140827790090288
Position 10309: 0.013071482619550512
Position 1396: 0.011923313959654161
Position 1214: 0.010549808262887306
Position 10277: 0.010307219544861461
Position 8601: 0.01019239142896454
Position 1341: 0.00936098795577932
Position 7482: 0.008620441096428537
Position 6833: 0.006267232020421509
Position 222: 0.0059062906280750865
Position 11936: 0.0052983746794575395
Position 3490: 0.005128610181873418
Position 3715: 0.00462173231947183
Position 10500: 0.003804497534974801
Position 150: 0.0037452399437881236
Position 2365: 0.0030910178139869206
Position 849: 0.002540927786828301
Position 10231: 0.0022781668459526914
Position 11789: 0.002168432339675278
Position 1104: 0.0019751903029323094
Position 7050: 0.0018655784680656365
Position 2249: 0.0014469877955550607
Position 8056: 0.0011588953493974514
Position 1206: 0.0008614637922376352
Position 154: 0.0008209638269706772
Position 1749: 0.000748541959306982
Position 2303: 0.0007043504002590632
Position 737: 0.0005448596524018018
Position 4250: 0.0005403099996807674
Position 3814: 0.0005227848510203064
Position 9573: 0.0004927505428365795
Position 3821: 0.0004677237151537263
Position 2437: 0.000448847635788996
Position 7677: 0.0003382143627719307
Position 2717: 0.0003028051640349267
Position 4566: 0.0002352406924061592
Position 6878: 0.00023276906077400716
Position 3139: 0.0002282363143880923
Position 276: 0.00022557704866966256
Position 1363: 0.00022139155726190056
Position 7462: 0.00019270960675414807
Position 2456: 0.00018221382844939597
Position 4321: 0.00018121545760774202
Position 3494: 0.00015591573332503943
Position 972: 0.00014752455480894467
Position 817: 0.0001468540898923645
Position 3112: 0.0001439382440585086
Position 2287: 0.0001325073932230736
Position 3500: 0.000123961020014968
Position 1416: 0.0001087477877762632
Position 1433: 0.000105449520737412
Position 533: 9.163201930967432e-05
Position 2798: 9.021292596062305e-05
Position 73: 7.685207001456515e-05
Position 46: 7.525905537484438e-05
Position 7947: 6.936460211880384e-05
Position 1885: 6.247024063638105e-05
Position 1295: 6.205226700146763e-05
Position 9535: 5.764949289154111e-05
Position 1224: 5.2599960944171284e-05
Position 632: 4.995297547204769e-05
Position 291: 4.0667938089608674e-05
Position 1051: 3.3402123230855956e-05
Position 2149: 3.0727142020067824e-05
Position 493: 2.2395110527776705e-05
Position 584: 2.1205376249163554e-05
Position 347: 1.3185819305973375e-05
Position 588: 1.2349332811713875e-05
Position 2389: 9.509831489680562e-06
Position 894: 7.958460194747944e-06
Position 1145: 6.496543424046275e-06
Position 1335: 6.0729913392529115e-06
Position 907: 4.817892711452283e-06
Position 3790: 4.309840011337044e-06
Position 4026: 4.0393052841434015e-06
Position 3734: 3.5547776780417837e-06
Position 410: 2.85030272548126e-06
Position 119: 2.769151745000143e-06
Position 901: 2.7512390695382435e-06
Position 1842: 2.715303685759043e-06
Position 1024: 2.6627821988320754e-06
Position 3774: 2.457116904563139e-06
Position 485: 2.005741944471684e-06
Position 774: 1.8391636763902813e-06
Position 210: 1.8261492242696335e-06
Position 75: 1.005882021036116e-06
Position 3163: 7.250060235478292e-07
Position 405: 5.953623323937411e-07
Position 3324: 5.643294041336751e-07
Position 403: 5.511050590916581e-07
Position 338: 4.832730868525929e-07
Position 1093: 4.7259725798761997e-07
Position 1349: 4.4716904302835265e-07
Position 200: 4.050154016079294e-07
Position 605: 3.5282668337541967e-07
Position 790: 3.2528716633264526e-07
Position 2622: 3.2354281760936477e-07
Position 1917: 2.3845218039108325e-07
Position 1625: 1.7479925523644477e-07
Position 1550: 6.146748345931264e-08
Position 1448: 4.972928895713961e-08
Position 2042: 1.842332362433428e-08
Position 197: 3.867804118176419e-09
Position 468: 1.538158187354689e-09
Position 699: 1.3241767918744505e-10
Position 1267: 4.123764325934068e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1276: 0.7280322821252796
Position 3677: 0.707523633739959
Position 10577: 0.49871637875964836
Position 2486: 0.49426181750570497
Position 9184: 0.381858059427379
Position 8446: 0.26115065583083413
Position 10166: 0.250791663320533
Position 9936: 0.1994424921839341
Position 12215: 0.17401196070699113
Position 6705: 0.14056520424090915
Position 12408: 0.1395400496457146
Position 12609: 0.1350287704039381
Position 11644: 0.12335618614740795
Position 12236: 0.11770959001849751
Position 7314: 0.1135952398101478
Position 6685: 0.10650768718807817
Position 9458: 0.0967027384662087
Position 4209: 0.0955708534569911
Position 1102: 0.09215790491383632
Position 7435: 0.06323468736375477
Position 7568: 0.0623418352794214
Position 10194: 0.05849857329049203
Position 11460: 0.05390353841359323
Position 12432: 0.04976124248663488
Position 3657: 0.04234959315549032
Position 3881: 0.04211683054320896
Position 7294: 0.03879480737370952
Position 9256: 0.03415068049077604
Position 9904: 0.03075229983804261
Position 3706: 0.028493799305350374
Position 2389: 0.02624696503678073
Position 12284: 0.02028903590124087
Position 2208: 0.018954985702705547
Position 3421: 0.018797686737546206
Position 2132: 0.017835004313904078
Position 9552: 0.0170257437479739
Position 11576: 0.015680668585321612
Position 11814: 0.015323093284942264
Position 2310: 0.011357592376898769
Position 12663: 0.010791465278688357
Position 1189: 0.009835278620379065
Position 12555: 0.008696649654727889
Position 7319: 0.00852921423064629
Position 12575: 0.007752751890428816
Position 1241: 0.00664852460436027
Position 9398: 0.006297718960137827
Position 2254: 0.005982239270300794
Position 4140: 0.005374540004687703
Position 12492: 0.005349788803764429
Position 6708: 0.005301453823270864
Position 11761: 0.0049435570106363255
Position 9271: 0.0045648019095153505
Position 7576: 0.004547169619343641
Position 12884: 0.004408927924775201
Position 11518: 0.0038703431832792217
Position 10385: 0.003804497534974801
Position 7611: 0.003372712094416475
Position 10641: 0.003264118086176046
Position 3714: 0.0032218945211241433
Position 6727: 0.0032081385357148624
Position 10272: 0.002880593061375623
Position 3571: 0.0025630746863436723
Position 12450: 0.002304843755697207
Position 2064: 0.0022988777702210306
Position 3987: 0.0020838766345565338
Position 7971: 0.0019392338297515755
Position 4749: 0.0018501765928994858
Position 6860: 0.0018481675607402242
Position 11358: 0.0015667064358057248
Position 1173: 0.0014978506703287383
Position 11792: 0.001382400209367743
Position 1123: 0.001055588861178422
Position 6724: 0.0010346563979423188
Position 4023: 0.0010267113585116798
Position 4162: 0.0009782540212747491
Position 2287: 0.0009625321675927195
Position 2507: 0.0009137869459723728
Position 783: 0.0007724303228779361
