Gene = GAPT
index = 573
Annotated 5SS: [ 107 2249]
Annotated 3SS: [2183 2811]
SMsplice 5SS: [ 107 2404]
SMsplice 3SS: [2275 5287]
top_k =  1000
Partition function (log Z): -5.112028689463465

Sorted 5' Splice Sites (High to Low Probability):
Position 107: 0.9166522668789466
Position 2404: 0.7689920373386255
Position 396: 0.11029405839958294
Position 622: 0.10823778857296087
Position 699: 0.0938602928214054
Position 129: 0.056910477981359495
Position 2397: 0.02924235141626766
Position 111: 0.020080072731647705
Position 3904: 0.014971613943199508
Position 3397: 0.010140793642596352
Position 2249: 0.009187407906142683
Position 3267: 0.00845431880586519
Position 455: 0.005842215713751978
Position 229: 0.004583504690624313
Position 1457: 0.004306369313122941
Position 521: 0.0041098384222616685
Position 817: 0.00329808988548857
Position 3064: 0.0032659911564411667
Position 3236: 0.0025105777936320042
Position 1150: 0.0019214161661180232
Position 831: 0.0018337986362546004
Position 1950: 0.0016113985923642909
Position 1062: 0.0014384866645314204
Position 977: 0.0008013092014596563
Position 733: 0.0007138790247733423
Position 3185: 0.0006544614145194917
Position 2061: 0.0006114607442154517
Position 3271: 0.0005948192900108735
Position 449: 0.000591656838829678
Position 391: 0.00046689168017896083
Position 491: 0.0004265174700788523
Position 3880: 0.00036447705539974614
Position 867: 0.0003239401998591655
Position 53: 0.00031845721315513755
Position 2000: 0.0002856580479764244
Position 860: 0.00022948964232642456
Position 3694: 0.00020245424757935643
Position 2870: 0.00017655240204199896
Position 161: 0.00017475104539517127
Position 546: 0.00016924183360833594
Position 3171: 0.0001614890145071774
Position 5530: 0.0001146795608036097
Position 661: 0.00011194311412600314
Position 6: 0.00011087830384727571
Position 1971: 0.0001009289213222834
Position 1162: 7.34473901437537e-05
Position 595: 6.85733621002829e-05
Position 1446: 6.851464412510842e-05
Position 5525: 6.12630034394118e-05
Position 472: 4.454618388073663e-05
Position 2680: 4.98973104125782e-06
Position 2875: 4.965457069691616e-06
Position 470: 3.943941314822209e-06
Position 260: 3.680986277898598e-06
Position 351: 3.258670171164208e-06
Position 2425: 3.1757353961216708e-06
Position 2848: 2.802327598564005e-06
Position 433: 2.708895464411697e-06
Position 265: 1.8872882705557795e-06
Position 2797: 1.6597381395986142e-06
Position 403: 1.5570257937566382e-06
Position 525: 1.462629573365803e-06
Position 36: 1.2078168937570453e-06
Position 2423: 1.179728432395107e-06
Position 19: 1.0672150016386538e-06
Position 1848: 4.98131242771662e-07
Position 858: 4.794259169863653e-07
Position 308: 4.1952506172272507e-07
Position 383: 4.0476677605337265e-07
Position 773: 3.5698279727259256e-07
Position 796: 2.946885432409208e-07
Position 2588: 2.632528508122519e-07
Position 602: 2.369544628044786e-07
Position 3049: 1.732740588215859e-07
Position 300: 1.258433997251729e-07
Position 271: 1.2459445119988374e-07
Position 223: 1.054227988815848e-07
Position 764: 7.969683352419337e-08
Position 200: 3.9720777403790586e-08
Position 497: 1.385438487391095e-08
Position 2334: 1.0981004761889907e-08
Position 561: 1.0480288066433726e-08
Position 2276: 9.704024759898119e-09
Position 165: 3.795692874269103e-09
Position 531: 4.3043640888375264e-10
Position 2429: 8.984419252424012e-11
Position 610: 8.295092769198613e-11
Position 508: 1.1663737803773062e-11
Position 537: 1.0858194965357513e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2275: 0.7431875429885221
Position 5287: 0.31990803847760074
Position 545: 0.1968603288263672
Position 4308: 0.100457206836071
Position 3168: 0.08992701064844555
Position 319: 0.07963561004193594
Position 5361: 0.06079612167065809
Position 3635: 0.05299739251363097
Position 4574: 0.04886218815544534
Position 2183: 0.046119499482815546
Position 5209: 0.042818689231152916
Position 2709: 0.0381681706023881
Position 5181: 0.03669131443459463
Position 5334: 0.023299778108164148
Position 200: 0.022730033908478425
Position 2712: 0.021771387439413502
Position 322: 0.019166139722752915
Position 4531: 0.017753777599104695
Position 4534: 0.014939588094777386
Position 4706: 0.01434420392366179
Position 4494: 0.011883645512154185
Position 2322: 0.011279592172362098
Position 521: 0.010921091307806524
Position 2212: 0.010906841981884735
Position 4281: 0.009959247423515009
Position 4073: 0.008446100118529839
Position 2811: 0.00833803905481427
Position 1932: 0.007756497397477813
Position 964: 0.0066088086698138475
Position 524: 0.005581590187734628
Position 4601: 0.005344250484194715
Position 2948: 0.0044491943807540195
Position 3512: 0.004161268017736879
Position 3030: 0.004141017491127858
Position 940: 0.004073782072181853
Position 4147: 0.003992196730752066
Position 4735: 0.003748008147991583
Position 3099: 0.0037372671973788987
Position 3144: 0.0036897623862625116
Position 3674: 0.0034567980991018336
Position 3355: 0.0032307111733978306
Position 755: 0.0029730498974657447
Position 351: 0.002903415547329222
Position 3788: 0.002846150505404414
Position 5315: 0.0027743681173337366
Position 2752: 0.002753980497507726
Position 1805: 0.0025800668219758843
Position 4267: 0.0024268887764068714
Position 4750: 0.0018314398618133583
Position 226: 0.001785391028530449
Position 2727: 0.0016177595731609689
Position 729: 0.0016015119130936865
Position 2848: 0.0015732947313458526
Position 636: 0.0015698087725736414
Position 602: 0.0015579456342348385
Position 1380: 0.0013957460740070793
Position 3235: 0.0013274560109281402
Position 3310: 0.0013223759421798836
Position 1414: 0.0012940452730245266
Position 4928: 0.0012703761788150152
Position 5386: 0.001236185718240623
Position 4346: 0.0011613923506618516
Position 2974: 0.0010968511832798698
Position 4425: 0.0010677924492814594
Position 2100: 0.0010283857768323714
Position 1322: 0.0010054041735738334
Position 395: 0.0008688161035965592
Position 811: 0.0008639760596721835
Position 2372: 0.0008178826650458072
Position 2293: 0.0007712108589533087
Position 376: 0.0007446203741393142
Position 2041: 0.0007431331619965385
Position 2672: 0.0007411525624270034
Position 3447: 0.0007323164055603002
Position 685: 0.0007126161656356207
Position 572: 0.0006337009034669121
Position 5422: 0.0006306584304137262
Position 2612: 0.0006285317941456463
Position 2123: 0.000615280102379681
Position 3564: 0.0005968888989705357
Position 4174: 0.0005872112101198243
Position 3062: 0.0004987925563142931
Position 3531: 0.00047978281507362784
Position 4611: 0.0004309778361878497
Position 3756: 0.0003760196384205388
Position 968: 0.00037562537388491016
Position 2609: 0.0003737225271257841
Position 5618: 0.0003671073219946445
Position 1833: 0.0003336232086078812
Position 1784: 0.00032940353104270073
Position 1025: 0.00032098482820952214
Position 1319: 0.0003054139334715467
Position 2536: 0.0002760566741329773
Position 3247: 0.00026893114788027045
Position 5342: 0.00025733821126206857
