Gene = EEPD1
index = 481
Annotated 5SS: [   526   2054  85888 128077 131672 134629 144039]
Annotated 3SS: [   983  85835 127965 131536 134489 143843 145857]
SMsplice 5SS: [   526   3301   4444  11657  14476  25648  27388  29102  59502  72621
  85994 116872 128077 131672 134629 144039]
SMsplice 3SS: [  3262   4346  11504  14359  25439  27295  28996  59386  72553  85835
 116760 127965 131536 134489 143843 145857]
top_k =  1000
Partition function (log Z): -54.58603420714541

Sorted 5' Splice Sites (High to Low Probability):
Position 11657: 0.9764479499835735
Position 27388: 0.9353778136655377
Position 14476: 0.7746450571348018
Position 29102: 0.772940846695875
Position 4444: 0.762493217138954
Position 3301: 0.6842998397032106
Position 25648: 0.6070911364187548
Position 4084: 0.46900659690855645
Position 526: 0.3645539144198517
Position 22641: 0.36345801005294376
Position 19107: 0.35201325896315006
Position 2054: 0.2885808464874027
Position 550: 0.2703555627446491
Position 18246: 0.2457975202848246
Position 11231: 0.23190170754517786
Position 8537: 0.21405660934948828
Position 25631: 0.20617528383880537
Position 4777: 0.18812684346704556
Position 619: 0.18078282264710266
Position 11332: 0.17166467188884355
Position 1422: 0.16721016796124819
Position 4818: 0.14415873624289566
Position 25666: 0.1251776108288438
Position 20793: 0.12200699264453926
Position 39044: 0.11743128796257635
Position 20933: 0.09154088753048321
Position 2144: 0.08206670819686591
Position 1404: 0.07486549005693145
Position 29097: 0.06469308529153708
Position 8153: 0.06041407789647205
Position 3901: 0.05572847788675052
Position 4313: 0.05469855520775269
Position 16793: 0.05384416838690933
Position 1141: 0.04976589345946525
Position 29854: 0.04616821657841427
Position 4934: 0.04198434560722984
Position 1093: 0.041157372581271806
Position 2306: 0.03793845334780419
Position 555: 0.0363192571546272
Position 149: 0.03413192366034592
Position 999: 0.033679443376798436
Position 11177: 0.03195614277740303
Position 18557: 0.03141448721132914
Position 18561: 0.02944772294399705
Position 24224: 0.026671208427965817
Position 5007: 0.025699983828332884
Position 6687: 0.024938013956621638
Position 3018: 0.024665124071718177
Position 32668: 0.02442421758297159
Position 23386: 0.021522480517238866
Position 4460: 0.020585262044801083
Position 919: 0.02042899856715536
Position 1758: 0.020357660881529505
Position 14529: 0.020019124651017975
Position 17916: 0.01943344521444728
Position 22749: 0.01875563561749636
Position 4885: 0.01819907701838717
Position 1672: 0.01762214184437968
Position 1341: 0.015400257085316605
Position 8302: 0.015321681750589778
Position 11351: 0.015243016835134788
Position 2401: 0.014699076729191879
Position 9134: 0.014330637927556645
Position 213: 0.012096809086194578
Position 140: 0.011527037211416494
Position 9857: 0.011335611275173078
Position 16280: 0.011194671431202485
Position 1720: 0.01111775744083486
Position 11673: 0.010753441751549304
Position 31385: 0.01021270817654412
Position 156: 0.009938106383524542
Position 11711: 0.009905781878376985
Position 3129: 0.009871483828043842
Position 31016: 0.009160870243047962
Position 1455: 0.008434681684254137
Position 18441: 0.008265112565861538
Position 7201: 0.008087281345521969
Position 1707: 0.00805694923831794
Position 32564: 0.007952999356556389
Position 16294: 0.007880329999765543
Position 8506: 0.007465261421159049
Position 8414: 0.007458659101270948
Position 6754: 0.007218429803270367
Position 5610: 0.006801376435924965
Position 18291: 0.006734837798816983
Position 4988: 0.006560177699929503
Position 8250: 0.006555277854297034
Position 8493: 0.0060879138486010596
Position 16078: 0.005567868798278785
Position 8020: 0.005268766133175494
Position 5415: 0.004907745667509591
Position 18729: 0.004690941359300575
Position 8272: 0.004645049461213094
Position 8077: 0.004273779087966052
Position 6775: 0.004265966990184213
Position 16833: 0.0036915333781533995
Position 652: 0.003511793910744862
Position 7998: 0.00347170598568025
Position 488: 0.003454029402666614
Position 2098: 0.0034533720399748695
Position 2273: 0.0033923416556134486
Position 31380: 0.0033900754913172132
Position 686: 0.0033264323258089842
Position 3841: 0.0033032732078313526
Position 3634: 0.0032495282481599377
Position 249: 0.0031266582791703414
Position 11630: 0.002885863600731948
Position 1045: 0.0026962320808258814
Position 27795: 0.002631046103595595
Position 4796: 0.002415844255224341
Position 7383: 0.002155903814718008
Position 16454: 0.0021510755923839163
Position 1473: 0.002072214470666836
Position 6782: 0.0020535900878649736
Position 1373: 0.0017875381354299231
Position 1772: 0.0017811067115002213
Position 16284: 0.0014839747285089278
Position 4228: 0.0013619619032395154
Position 267: 0.0011869005085447745
Position 1258: 0.0011796538517417753
Position 1382: 0.0011702058744091567
Position 3113: 0.0010031440673502056
Position 2875: 0.0009585754635071933
Position 18138: 0.0008533604828125865
Position 2725: 0.000774925009372556
Position 1431: 0.0007620806219597681
Position 684: 0.000726650786085725
Position 32047: 0.0007042867058860017
Position 899: 0.0006032916137015867
Position 707: 0.0006001628203898176
Position 612: 0.0005536225179944472
Position 19630: 0.0005512573480853511
Position 2392: 0.0005349290322967696
Position 1244: 0.000487919529887728
Position 6779: 0.00047568584190855556
Position 1858: 0.0004742673250109753
Position 188: 0.00046851514997477264
Position 3383: 0.00044394650094181247
Position 1390: 0.00039926652951765483
Position 3730: 0.0003231589792866234
Position 2841: 0.000308072291117654
Position 690: 0.00028910674263819776
Position 751: 0.00027749433761351016
Position 3197: 0.000276275311516388
Position 867: 0.00027240043408880874
Position 380: 0.0002302511722111888
Position 701: 0.00019943248470304936
Position 2083: 0.00017397080423607708
Position 2829: 0.00017066547382034827
Position 2778: 0.00014446455691307785
Position 15970: 0.00010779601033795632
Position 2016: 8.125832582844359e-05
Position 4506: 7.352404343143081e-05
Position 4951: 6.922544685080857e-05
