Gene = HEMGN
index = 645
Annotated 5SS: [ 336 2223 8359]
Annotated 3SS: [ 2128  7171 10914]
SMsplice 5SS: [ 336 7254]
SMsplice 3SS: [ 7171 10914]
top_k =  1000
Partition function (log Z): -7.1424159808039445

Sorted 5' Splice Sites (High to Low Probability):
Position 336: 0.9703024032768133
Position 7254: 0.6743381422701612
Position 2223: 0.3961570677313799
Position 8359: 0.13359768576405562
Position 5159: 0.0946277417288672
Position 2385: 0.0705680699272329
Position 6937: 0.04284103121734002
Position 8742: 0.04194282959194514
Position 8383: 0.039584032701582304
Position 6762: 0.032882994271970944
Position 4336: 0.032603484844143535
Position 6016: 0.022368851693044586
Position 3916: 0.019836454374004976
Position 384: 0.01674312558957504
Position 569: 0.015766966458589497
Position 2522: 0.014382125512511817
Position 2424: 0.014191601452061635
Position 2228: 0.011446055233202393
Position 10808: 0.009911784915201524
Position 9186: 0.00889195196371362
Position 10820: 0.008889448790413004
Position 1207: 0.008696572734497917
Position 6727: 0.007564953344893745
Position 9978: 0.007471660670920256
Position 5081: 0.007084393563243248
Position 8290: 0.006054314031228528
Position 7617: 0.005456020499724814
Position 11027: 0.005365932394939546
Position 6011: 0.004865012038748719
Position 948: 0.004568485862820593
Position 3492: 0.0043890753036545
Position 1256: 0.003933645407546999
Position 7347: 0.00317749463745571
Position 10135: 0.0031033883322033676
Position 1611: 0.002991742074688991
Position 9278: 0.0029418980984420025
Position 3226: 0.00211509467340785
Position 3038: 0.0021123328149029582
Position 2432: 0.0020925222265050724
Position 244: 0.0018750387520675546
Position 6607: 0.0014547819755566015
Position 6079: 0.0013581670443244562
Position 7377: 0.001298446261420581
Position 8387: 0.0012737267049707636
Position 1733: 0.0011996901802278043
Position 9901: 0.0011302718230736244
Position 5850: 0.0009832273997174572
Position 1260: 0.0009467165968193307
Position 2709: 0.0009284196056215957
Position 6529: 0.0009225819888037277
Position 4916: 0.0008438719980671559
Position 2697: 0.0008362703601361251
Position 4309: 0.0007573383162491529
Position 9370: 0.0007494604615738453
Position 931: 0.0007309413719222545
Position 9714: 0.0006163779372369154
Position 3043: 0.00033329452462395337
Position 491: 0.000315207690625269
Position 1883: 0.0002463063123225085
Position 151: 0.00024084510678683917
Position 5254: 0.00021142299822988917
Position 2283: 0.0002073070266740739
Position 1170: 0.0001889743746871113
Position 5311: 0.00017867735649957294
Position 3073: 0.00016820892353582942
Position 1072: 0.0001470549166697877
Position 1111: 0.00013266366924208776
Position 3603: 0.00012986504725640843
Position 4447: 0.00011875648943417065
Position 134: 0.00011870294544328821
Position 149: 9.58782768215657e-05
Position 890: 9.306499627402201e-05
Position 1778: 8.583051500454512e-05
Position 1352: 7.881040125275128e-05
Position 2455: 6.242056142609843e-05
Position 4358: 5.3530927534647176e-05
Position 361: 5.2946807508995805e-05
Position 935: 4.669231570825944e-05
Position 2730: 4.4547863033119076e-05
Position 367: 4.450659045285414e-05
Position 129: 2.5454530076693084e-05
Position 1204: 1.672271021621457e-05
Position 1621: 1.2454937577253822e-05
Position 1639: 1.156368341148735e-05
Position 1919: 1.1562255925492741e-05
Position 1368: 1.0793160881724321e-05
Position 174: 1.0725289006273408e-05
Position 968: 9.33693374356504e-06
Position 2188: 5.894305275063648e-06
Position 65: 5.829018912590665e-06
Position 93: 5.491411831414914e-06
Position 2091: 4.924770967460806e-06
Position 2271: 3.8736356862066105e-06
Position 1182: 3.5906846138484163e-06
Position 153: 3.505389371071309e-06
Position 535: 3.2974815181158418e-06
Position 77: 3.08980279941882e-06
Position 1121: 2.7468799882415845e-06
Position 158: 1.1421492663057713e-06
Position 99: 1.0392540074824821e-06
Position 23: 7.729429723207493e-07
Position 155: 6.670144303946826e-07
Position 58: 3.6181880751057585e-07
Position 63: 3.3252602421329984e-07
Position 1887: 3.2238269665323487e-07
Position 983: 1.1770461858651543e-07
Position 566: 9.310123667715004e-08
Position 172: 7.982669231024446e-08
Position 500: 5.4278783832875823e-08
Position 905: 4.496037498037891e-08
Position 851: 3.8169066339829046e-08
Position 96: 3.661387906980789e-08
Position 222: 2.8610109276657363e-08
Position 894: 1.5411068804388174e-08
Position 613: 1.2701440261298797e-08
Position 1323: 9.675706839154484e-09
Position 542: 9.333593089544088e-09
Position 181: 7.726703055605938e-09
Position 650: 4.404663962190097e-09
Position 460: 2.8556290149648476e-09
Position 1005: 1.6174470169344076e-09
Position 912: 1.3556020767798103e-10
Position 488: 8.415086042444016e-11
Position 216: 3.1670887349377756e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 7171: 0.7925480122899746
Position 10914: 0.7876777720022216
Position 2128: 0.38829102899120804
Position 8271: 0.10733887526374128
Position 4986: 0.0938767620773609
Position 2362: 0.06367439834471987
Position 8259: 0.037647374329881876
Position 1970: 0.03531469679262697
Position 6502: 0.03288213225188664
Position 10680: 0.031127703257524425
Position 8668: 0.03105623964700227
Position 5953: 0.028059276019483905
Position 8049: 0.018994406738736265
Position 6522: 0.01807127268851664
Position 2067: 0.017318318632111706
Position 11236: 0.01713226742922434
Position 4053: 0.01530834819793715
Position 10047: 0.01144400911712497
Position 6872: 0.011204252717042507
Position 7136: 0.010521639250075758
Position 9082: 0.010404452981910497
Position 9877: 0.010359607995899973
Position 1071: 0.009385660467473083
Position 11131: 0.008801801956493254
Position 4213: 0.008573217369802792
Position 6633: 0.008117170525069725
Position 6700: 0.008101495141054599
Position 8133: 0.0072533463017900365
Position 8358: 0.006945112445161772
Position 8480: 0.006829666706679214
Position 7509: 0.006529300512313918
Position 2131: 0.006010228888670992
Position 6677: 0.005552054681116865
Position 3759: 0.005546830412948356
Position 524: 0.005428260501837607
Position 4908: 0.005378786779448185
Position 8936: 0.004806388334536112
Position 3790: 0.004742922954458474
Position 5030: 0.004558980603371514
Position 997: 0.004436294063243938
Position 873: 0.0043331903955663945
Position 4123: 0.0041585913030530944
Position 4210: 0.004137810154461293
Position 8634: 0.004057265764708667
Position 3777: 0.0036750363486717824
Position 6607: 0.0032825579492786936
Position 5596: 0.0032776335412996026
Position 9548: 0.003173718542877505
Position 9453: 0.0028222793922301316
Position 2939: 0.00238146347176333
Position 3391: 0.0021984951853915224
Position 9164: 0.0019320822402324924
Position 1430: 0.0018853083078439897
Position 3270: 0.0016768073688446289
Position 8535: 0.0016732488267943444
Position 3814: 0.001672359745082642
Position 2967: 0.0016039215380350335
Position 8115: 0.0015901753449887339
Position 3354: 0.0015489471075601283
Position 3762: 0.0014747103153210104
Position 2339: 0.0014395596854755975
Position 8007: 0.0013735692632774617
Position 3175: 0.0012502003326632114
Position 6447: 0.0012301858876553708
Position 7178: 0.0010111874853883517
Position 5910: 0.0010084649373241785
Position 2023: 0.000957640461317131
Position 9780: 0.0009123160080899114
Position 6926: 0.0008923180977028758
Position 10737: 0.0007851779674779414
Position 8031: 0.0007658604965814412
Position 10832: 0.0007603818745589015
Position 3837: 0.0007559421288265989
Position 3704: 0.0007314927272083701
Position 1474: 0.0007293394856320381
Position 1381: 0.0007283074845706687
Position 7635: 0.0007126171811296961
Position 9201: 0.0007098932818063607
Position 8709: 0.0006762324124933571
Position 1291: 0.0006681450126095764
Position 11312: 0.000666897625832974
Position 2471: 0.0006576888214302871
Position 4073: 0.0006473764680037736
Position 4820: 0.0006444621211748085
Position 666: 0.0006424789391349558
Position 2497: 0.0005906305651663502
Position 10648: 0.0005898701399534359
Position 8858: 0.000552990450505659
Position 7821: 0.0005378287744584508
Position 3801: 0.00047276640784213214
Position 9818: 0.0004649528178607749
Position 7173: 0.00045343826760811825
Position 8979: 0.0004043495584335519
Position 7659: 0.00037862853528072615
Position 4805: 0.00037444120638303646
Position 4147: 0.0003522937518931535
Position 4190: 0.00033759281133214145
Position 3115: 0.0003322963425639952
Position 4915: 0.00032159272034113016
Position 9610: 0.0003180376456984205
Position 6929: 0.00031203252684264737
Position 4215: 0.00030981239907485294
Position 10101: 0.0002992904169281367
Position 2082: 0.00028499168437143654
Position 4864: 0.0002706096136330278
Position 4389: 0.00026744267699406525
Position 1092: 0.00026644634385309
Position 447: 0.0002578022739118129
Position 3665: 0.00024930819855090294
Position 3111: 0.0002294045196764999
Position 10003: 0.0002290036715476309
Position 2992: 0.00021818607308358675
Position 4292: 0.000214995973687166
Position 3719: 0.00021455232831701205
Position 1498: 0.0002105029463112276
Position 11440: 0.0002050845242799199
Position 7791: 0.00020113760276211477
Position 7362: 0.00019997632622425116
Position 1916: 0.00019692053527474963
Position 7551: 0.00018967085332387932
Position 1559: 0.00018524118236333745
Position 3737: 0.0001825385587942568
Position 3868: 0.00017095516314566335
Position 8891: 0.00016798904281095038
Position 6153: 0.00016295180372041313
Position 460: 0.00016066912278456973
Position 1598: 0.00015695746401622382
Position 433: 0.00015508378725284525
Position 1349: 0.00015344421899450393
Position 2027: 0.00015131893679089792
Position 4239: 0.00014988850902111946
Position 500: 0.00014906378360103568
Position 2722: 0.00014566509706558128
Position 851: 0.00013415609764465448
Position 1990: 0.00012926258994783014
Position 5486: 0.00012365000522903945
Position 8803: 0.0001129854388994982
Position 7677: 0.00010399095397114526
Position 2159: 9.710190634020153e-05
Position 7743: 9.317746055761247e-05
Position 7413: 9.041599441461545e-05
Position 1766: 8.861516068292715e-05
Position 2521: 8.786485652874065e-05
Position 7575: 8.412380847567686e-05
Position 771: 8.26180165414878e-05
Position 5592: 8.120449714419195e-05
Position 252: 8.022333843174095e-05
Position 6236: 7.384762654650184e-05
Position 7533: 7.307953881102643e-05
Position 7430: 6.865256169598137e-05
Position 1672: 6.495209171175096e-05
Position 239: 5.8063862652316865e-05
Position 8886: 5.625605097295186e-05
Position 2267: 5.1453031752659004e-05
Position 2408: 4.6983418867287386e-05
Position 201: 4.6816850242872615e-05
Position 208: 4.5276174735552245e-05
Position 633: 4.361085603459037e-05
Position 226: 4.2210427968817026e-05
Position 5443: 4.035639894304627e-05
Position 2950: 3.647103431702063e-05
Position 1691: 3.579181702617462e-05
Position 5407: 3.52436169162884e-05
Position 5524: 3.225262000017384e-05
Position 1814: 2.9815055655690907e-05
Position 1306: 2.7829940109316133e-05
Position 7359: 2.6248030416577836e-05
Position 2754: 2.565151756351315e-05
Position 1253: 2.4533162885883882e-05
Position 1233: 2.23079631145611e-05
Position 1708: 2.0078804453250053e-05
Position 3073: 1.8512735733661804e-05
Position 1983: 1.699206370152818e-05
Position 2818: 1.6536482343650354e-05
Position 1633: 1.504374704884094e-05
Position 2286: 1.5018719393524473e-05
Position 4873: 1.4112785967856475e-05
Position 3366: 1.3859851753048259e-05
Position 741: 1.3813280256203083e-05
Position 1600: 1.3637213021584345e-05
Position 1170: 1.2338521278019774e-05
Position 3216: 1.2017898043714212e-05
Position 317: 1.1593473868909851e-05
Position 1255: 1.0625010735122261e-05
Position 335: 9.523288191243617e-06
Position 2283: 8.845923682410738e-06
Position 947: 8.288068669582791e-06
Position 3881: 7.581402423114776e-06
Position 1351: 7.0428402047015714e-06
Position 1434: 6.8424762342558684e-06
Position 222: 6.462307378182093e-06
Position 551: 6.327654435662009e-06
Position 2147: 5.931167922655424e-06
Position 905: 5.520484803353485e-06
Position 289: 5.042400704371149e-06
Position 613: 4.731677986691416e-06
Position 1818: 4.606972063344279e-06
Position 3274: 4.517684864930752e-06
Position 1872: 3.8448254513475276e-06
Position 172: 3.6755585752461073e-06
Position 2091: 3.4521066939981343e-06
Position 887: 3.3135261438700415e-06
Position 1800: 3.0842841735142667e-06
Position 818: 3.007138985311344e-06
Position 271: 2.7244996884221634e-06
Position 1437: 2.429099478591246e-06
Position 320: 2.397987420639532e-06
Position 1329: 2.2421569145232344e-06
Position 1720: 2.0378916382747194e-06
Position 243: 1.8436456465175903e-06
Position 455: 1.7290570210110463e-06
Position 1565: 1.5868097851049938e-06
Position 236: 1.332473748276253e-06
Position 1775: 1.2798342038733307e-06
Position 1388: 1.272272123122565e-06
Position 298: 1.2408207001634305e-06
Position 1312: 1.2111163066986686e-06
Position 2231: 1.1058410904218597e-06
Position 792: 1.0819675747207417e-06
Position 1882: 9.862803323201043e-07
Position 3093: 9.65120705727308e-07
Position 3621: 8.89191396239838e-07
Position 2006: 8.699379943957742e-07
