Gene = TMIGD3
index = 1459
Annotated 5SS: [  484 12833 14812 16903 17749]
Annotated 3SS: [12725 14463 16835 17647 19730]
SMsplice 5SS: [  484  4521  7487 14812 16903 17749]
SMsplice 3SS: [ 4400  7343 14463 16835 17647 18935]
top_k =  1000
Partition function (log Z): -6.12819288567013

Sorted 5' Splice Sites (High to Low Probability):
Position 14812: 0.9520116949803655
Position 16903: 0.8811056414032282
Position 484: 0.832914837420409
Position 17749: 0.74980512008214
Position 4521: 0.73419463475875
Position 7487: 0.6066584581982372
Position 2294: 0.4958358784397565
Position 12833: 0.42858203529403477
Position 18095: 0.28668616989987267
Position 18103: 0.2443924519798217
Position 8152: 0.18855824219747047
Position 14022: 0.18729913693553585
Position 5250: 0.1057379868471498
Position 19064: 0.10497545365381374
Position 9784: 0.1042311457360056
Position 12313: 0.09725434486104455
Position 13787: 0.09016593514883127
Position 19519: 0.07556315790077309
Position 9925: 0.06678968940891863
Position 4753: 0.06404276399206564
Position 501: 0.05963511005354775
Position 14702: 0.04477539132690229
Position 6013: 0.03875636372378082
Position 115: 0.03865116697796262
Position 18990: 0.03684781903786684
Position 7114: 0.03380593943414918
Position 3002: 0.03172870541863967
Position 3113: 0.02924934024168262
Position 6713: 0.024882599759558914
Position 713: 0.024831609700455247
Position 571: 0.02284082720651202
Position 8424: 0.015400149707172663
Position 911: 0.0144700328902172
Position 7160: 0.014246676888144722
Position 8072: 0.013246546496144169
Position 3654: 0.012850225444313487
Position 13823: 0.01099893959844719
Position 4311: 0.01090882486294267
Position 16952: 0.009620654964413639
Position 7773: 0.008269990047634257
Position 19032: 0.007741318602928511
Position 18709: 0.007619569609218904
Position 8987: 0.00741084748500863
Position 3237: 0.007127988751349142
Position 2252: 0.0066377582541615006
Position 5574: 0.006531482878552199
Position 16784: 0.006399921520685833
Position 12981: 0.004899887351741064
Position 2604: 0.004572687292477672
Position 17470: 0.004237211601103427
Position 2748: 0.004162800469245181
Position 3160: 0.00409696902973118
Position 9434: 0.004011776047810652
Position 628: 0.003953742131194122
Position 10109: 0.0031148371325564785
Position 17534: 0.0027616685845048465
Position 230: 0.002760225066478266
Position 3890: 0.0026620319612153647
Position 4757: 0.0026287714881820584
Position 5246: 0.0026109718910698088
Position 17550: 0.002142296081624124
Position 18956: 0.0019963069805039543
Position 4663: 0.0019603740101794124
Position 10099: 0.0018935776107056076
Position 12565: 0.001889628967859006
Position 632: 0.0015735208730297005
Position 4083: 0.0014524324082709438
Position 6859: 0.0014280868435358161
Position 13653: 0.0014107786025696924
Position 6948: 0.0013717576739323604
Position 479: 0.0013362004586300645
Position 640: 0.001330429203570623
Position 6882: 0.0012927012030580702
Position 1664: 0.0012338271079608521
Position 2583: 0.0012058420947618712
Position 4252: 0.001161615000118627
Position 215: 0.001059075477923796
Position 3351: 0.0009944439286058255
Position 18486: 0.0009882723131443584
Position 3900: 0.0009793133652664463
Position 242: 0.0009034550227778499
Position 12224: 0.0007872208778598403
Position 2032: 0.0007635759617348902
Position 5435: 0.0007296810529249251
Position 2629: 0.0007236773623667806
Position 467: 0.0006971334681514587
Position 915: 0.0006459211830479708
Position 563: 0.0005609702086486717
Position 320: 0.0005306493085176297
Position 736: 0.0004910219727329591
Position 1025: 0.0004812516612022539
Position 6894: 0.00045581709600361496
Position 1606: 0.0003850978923028041
Position 3356: 0.0002715635066417176
Position 4: 0.0002648711056903333
Position 4038: 0.0002479577676621623
Position 8062: 0.00019970636076515464
Position 224: 0.00019916614842715357
Position 287: 0.0001711634166528968
Position 4507: 0.00015345421673249385
Position 326: 0.00015180512938271372
Position 347: 0.00013744390058460757
Position 958: 0.00012976417880887557
Position 239: 0.0001144446486767097
Position 717: 0.00011343894997830134
Position 18490: 0.0001061281852298486
Position 314: 0.00010599027178979788
Position 18608: 9.187978072329918e-05
Position 1091: 8.477880027508109e-05
Position 1124: 7.029844558711203e-05
Position 2059: 6.677882301480688e-05
Position 1058: 6.251626554981637e-05
Position 496: 6.175926665047013e-05
Position 789: 6.121101644039551e-05
Position 1705: 5.4971181980634507e-05
Position 1157: 5.0913993242781586e-05
Position 2191: 4.667669285544706e-05
Position 2307: 2.370867378029064e-05
Position 4813: 2.071537041578893e-05
Position 892: 1.8405936339721894e-05
Position 4748: 1.815385373408687e-05
Position 1518: 1.7233732152441233e-05
Position 2321: 1.5463842401331445e-05
Position 109: 1.5256473615539923e-05
Position 2119: 1.5005371726560784e-05
Position 1624: 1.4011949809232123e-05
Position 49: 8.870672891653824e-06
Position 2305: 8.271759169616422e-06
Position 5005: 7.492914904053436e-06
Position 1984: 6.141358772235356e-06
Position 170: 6.0060295870041645e-06
Position 1692: 5.8673276378182236e-06
Position 2828: 5.751994896870699e-06
Position 1741: 5.656550731141071e-06
Position 1935: 4.891742235853037e-06
Position 592: 4.791058393028007e-06
Position 1775: 4.69392888582461e-06
Position 1860: 3.923980846545634e-06
Position 1853: 3.7911487742351407e-06
Position 3606: 3.620676899969337e-06
Position 620: 3.1049069533180357e-06
Position 610: 2.524758065120309e-06
Position 1555: 2.240695042143131e-06
Position 2052: 1.382053705609943e-06
Position 1966: 1.0633709120647294e-06
Position 157: 3.818739685463674e-07
Position 2990: 3.6313292004221543e-07
Position 103: 3.273802604783708e-07
Position 2760: 2.5998381877490863e-07
Position 21: 3.2646838285540374e-08
Position 430: 3.805919537220121e-09
Position 344: 3.1821972969605004e-09
