Gene = ZMYND19
index = 1608
Annotated 5SS: [ 278 1832 2774 3524 7508]
Annotated 3SS: [1771 2666 3382 7326 7803]
SMsplice 5SS: [ 278 1832 2820 3524 7508]
SMsplice 3SS: [1711 2666 3382 7326 7803]
top_k =  1000
Partition function (log Z): 2.0117353298693317

Sorted 5' Splice Sites (High to Low Probability):
Position 3524: 0.994646400487289
Position 278: 0.9514307027717904
Position 1832: 0.924358971312505
Position 2820: 0.5643312116607059
Position 7508: 0.5579694524806831
Position 2774: 0.32224540093435217
Position 3306: 0.22686306785796745
Position 1087: 0.2202005556534398
Position 7698: 0.14535132864168018
Position 6771: 0.13721654870018457
Position 1351: 0.09952957218788312
Position 3326: 0.08792731365127267
Position 3064: 0.07780916227657532
Position 4644: 0.06653052903836355
Position 3236: 0.05854435028739706
Position 6221: 0.05735060492782462
Position 3332: 0.03361611955644881
Position 7733: 0.029070063303365815
Position 6956: 0.027621755737575072
Position 2399: 0.022864369615982687
Position 3719: 0.021105926252219433
Position 1461: 0.017496858800764632
Position 6775: 0.015753738081823718
Position 7411: 0.01145966462948515
Position 1836: 0.009800632854308253
Position 557: 0.009646605889781775
Position 1344: 0.008866084649488182
Position 7094: 0.008329395979619294
Position 246: 0.008304731018589513
Position 3055: 0.007640816021523455
Position 5193: 0.007306330949863554
Position 6412: 0.0071531738800790804
Position 7717: 0.006755880539088987
Position 6751: 0.006731518039267514
Position 3202: 0.005704244817360203
Position 7133: 0.004780770101390412
Position 7845: 0.0047437158416250135
Position 3016: 0.004593597935170581
Position 6481: 0.004470497133251455
Position 2942: 0.004200037022768024
Position 1960: 0.0041949183039252606
Position 7005: 0.003952288439268116
Position 1096: 0.003934533917783638
Position 729: 0.0039220504522457155
Position 7512: 0.0038377624686799375
Position 2540: 0.0037502273478948575
Position 724: 0.003714565651169748
Position 2698: 0.0036620468279355035
Position 3833: 0.003642052436949195
Position 3352: 0.0035733554771621573
Position 1870: 0.003527231098959863
Position 2448: 0.0033810060282095495
Position 3322: 0.0032845867196699477
Position 5446: 0.0027399160902215297
Position 1543: 0.0027022435352832786
Position 6740: 0.0025628221971022336
Position 37: 0.0023610030838622635
Position 3474: 0.0015749090611379003
Position 1712: 0.001258303575132688
Position 1244: 0.0012157362416725383
Position 3835: 0.0011507931319611401
Position 4773: 0.0009362956774519215
Position 2482: 0.0008758447342180349
Position 7433: 0.0008012157003654289
Position 4066: 0.0007353108504219699
Position 6687: 0.0007055151004391624
Position 4674: 0.000679555481168748
Position 251: 0.0006674041729475403
Position 2778: 0.0006180173013435341
Position 2516: 0.0006000230297193831
Position 528: 0.0004987489833500662
Position 1227: 0.0004399583491040999
Position 3110: 0.0004194563540432794
Position 653: 0.0003932314844031033
Position 1048: 0.0003740172542786255
Position 666: 0.00037090588951233503
Position 2062: 0.00035681793303558786
Position 266: 0.00035623973984968635
Position 1639: 0.0003540437654940865
Position 2780: 0.0002506524425771624
Position 1491: 0.00024758311558901005
Position 1605: 0.0001998306427184689
Position 2343: 0.00016508533720373974
Position 1623: 0.0001584655138240772
Position 443: 0.00015824861271117603
Position 5957: 0.00015815229772313247
Position 1740: 0.00015080349266883251
Position 1704: 0.00013071308238386985
Position 2382: 0.00011930448777128482
Position 1950: 0.00011284323070265214
Position 131: 9.8683063231032e-05
Position 1653: 9.235295410739529e-05
Position 2510: 9.148272509507273e-05
Position 2905: 5.840438957566583e-05
Position 2632: 5.782112692586082e-05
Position 346: 4.579401314303149e-05
Position 2122: 4.493923445186892e-05
Position 2409: 4.018847953756951e-05
Position 2036: 2.7590062164377377e-05
Position 2362: 2.6074363391508614e-05
Position 492: 2.496303005556732e-05
Position 2965: 2.0128953324613632e-05
Position 2591: 1.9775371785611838e-05
Position 2059: 1.5411503106988618e-05
Position 794: 1.539019112255668e-05
Position 1974: 1.465240288702458e-05
Position 3036: 1.4501731580629281e-05
Position 731: 1.4345542817957621e-05
Position 2896: 1.1180869275150686e-05
Position 4649: 9.695512667243098e-06
Position 2771: 8.809404049171789e-06
Position 349: 8.06796931173966e-06
Position 640: 8.026232033754731e-06
Position 614: 7.880204480396132e-06
Position 2139: 5.513646414568647e-06
Position 1453: 4.481572029446473e-06
Position 803: 4.211879987971979e-06
Position 1072: 3.8654568664209065e-06
Position 1472: 3.734156755998164e-06
Position 612: 3.6970535611358735e-06
Position 939: 3.2806827631987364e-06
Position 3528: 2.6701604420072122e-06
Position 1157: 2.4989502059962067e-06
Position 911: 1.5980156963773106e-06
Position 996: 1.5836854657382812e-06
Position 3420: 1.2628792738697354e-06
Position 959: 1.2537274285664852e-06
Position 308: 1.1340625044128274e-06
Position 3605: 9.455033470337021e-07
Position 7522: 9.178649825889004e-07
Position 7493: 9.145212460264532e-07
Position 3479: 6.937518348439314e-07
Position 3721: 4.169888007037198e-07
Position 3593: 2.7631824239068643e-07
Position 1082: 2.2968277659064564e-07
Position 609: 2.035692612124526e-07
Position 2346: 1.1795571151628311e-07
Position 3364: 5.146123995550477e-08
Position 3784: 4.705564022324436e-08
Position 1355: 4.578665019227274e-08
Position 1485: 8.849630698041094e-09
Position 317: 7.035210719240497e-09
Position 8: 3.958446714641904e-09
Position 86: 3.790629629300635e-09
Position 141: 1.432448561823375e-09
Position 545: 4.931080935546831e-11
Position 30: 5.969361623359993e-12
Position 743: 1.5424199114324561e-12
Position 569: 7.261376902876821e-13
Position 136: 5.875430372052974e-14
Position 753: 4.601114979642024e-14
Position 589: 9.01823219164892e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 2666: 0.8939152392190985
Position 7326: 0.705950151551515
Position 7803: 0.6719009227318313
