Gene = ORC5
index = 986
Annotated 5SS: [  215  3906  7290 10323 12905 19797 23925 24105 39575 41276 42813 46976
 71268]
Annotated 3SS: [ 3812  7088 10247 12792 19665 23875 24013 39521 41162 42764 46864 71154
 81154]
SMsplice 5SS: [  215  3906 10323 12905 19797 24105 32937 46976 71268]
SMsplice 3SS: [ 3812 10247 12792 19665 24013 32843 46864 71154 81154]
top_k =  1000
Partition function (log Z): -28.042306700773995

Sorted 5' Splice Sites (High to Low Probability):
Position 24105: 0.9789131711521636
Position 19797: 0.9659601917316061
Position 3906: 0.9169065657075353
Position 12905: 0.8747734061211764
Position 10323: 0.8225137323604493
Position 215: 0.7969654309446432
Position 24421: 0.4640135488479026
Position 7290: 0.45923446290331094
Position 5671: 0.4558006652738582
Position 23433: 0.2957453102796413
Position 572: 0.2804222076200026
Position 6603: 0.2767366539907841
Position 23925: 0.22662767855619836
Position 9425: 0.16384719470493864
Position 39575: 0.11813050512726117
Position 20287: 0.11625092700453776
Position 24274: 0.10407402049918647
Position 25855: 0.08767246526164675
Position 7565: 0.0830215882777581
Position 17178: 0.07769152872621574
Position 16178: 0.07491473487643494
Position 1264: 0.06596604068197022
Position 18634: 0.06455202032895103
Position 1715: 0.05325913890212516
Position 5637: 0.05167366254663154
Position 13901: 0.051540651084273685
Position 21990: 0.04299834886232862
Position 10407: 0.03791983000935092
Position 10777: 0.02984891957185029
Position 604: 0.026773248278390435
Position 261: 0.024610387917471502
Position 3553: 0.023238974170894114
Position 13128: 0.022525503260424892
Position 7248: 0.021066009678347774
Position 5394: 0.021025113043392763
Position 1949: 0.020912426711956787
Position 9849: 0.01949811756264374
Position 6936: 0.01851079762583839
Position 445: 0.017738257049284726
Position 12530: 0.017402354157392233
Position 19992: 0.015176469132104773
Position 720: 0.01457498266138828
Position 9060: 0.014358919006805484
Position 14218: 0.013756532137080875
Position 25848: 0.013232214030951551
Position 10332: 0.011842432339214838
Position 18782: 0.011680905990715243
Position 14082: 0.011657415133352736
Position 20258: 0.009681285451865971
Position 36: 0.009218050609589887
Position 19978: 0.007880515877336104
Position 1623: 0.006699131172064993
Position 11530: 0.006097739518216426
Position 6976: 0.005991124981728105
Position 5311: 0.00562743337285769
Position 2925: 0.005436702296701303
Position 5852: 0.0050686433735498875
Position 4555: 0.004935624815348493
Position 3303: 0.004407531236861346
Position 5136: 0.0043503799573946554
Position 185: 0.004001749815509106
Position 1841: 0.0038701777653388863
Position 595: 0.003855773669246718
Position 18818: 0.0038548063609238348
Position 991: 0.00380783977192283
Position 1005: 0.0034863516378284783
Position 8078: 0.003459657416228533
Position 474: 0.002788452009160262
Position 161: 0.00269530303409227
Position 8403: 0.002265491528743455
Position 5562: 0.002203198194055284
Position 20201: 0.0021982232001810983
Position 4763: 0.00211481500140643
Position 7470: 0.0016123511985769176
Position 3657: 0.001594923076780586
Position 56: 0.0013786803950354156
Position 164: 0.0013617310778016437
Position 11952: 0.001354918125180951
Position 10327: 0.0012030203007475308
Position 2164: 0.0011029121668450059
Position 131: 0.0009992148437630898
Position 824: 0.000983109074162198
Position 666: 0.0008094204155717859
Position 3545: 0.0007469877033801914
Position 11284: 0.0007193886930765359
Position 6786: 0.0006784789302328406
Position 10846: 0.0006779824027746768
Position 13655: 0.0006397543225548596
Position 3476: 0.0006349148865018935
Position 6739: 0.0006057053922160166
Position 1882: 0.0006007449199943883
Position 6941: 0.0005841285808405293
Position 19830: 0.0002990192703575776
Position 97: 0.0002443791019133034
Position 128: 0.00023849638226980824
Position 102: 0.00022513135332111902
Position 41: 0.00019506312280083687
Position 220: 0.00017775722451842838
Position 713: 0.00014106901796447787
Position 5618: 0.00012244354546484638
Position 4538: 0.00010349655883064063
Position 20238: 9.082685495751645e-05
Position 949: 7.680938364980934e-05
Position 1031: 7.221174401402189e-05
Position 623: 6.78186768994147e-05
Position 6258: 6.33493266983263e-05
Position 1454: 5.1298151664199736e-05
Position 797: 4.631558020693702e-05
Position 1206: 4.2301449682927316e-05
Position 1280: 4.050712347221583e-05
Position 1382: 4.017377560692924e-05
Position 223: 3.505144730827036e-05
Position 590: 3.335580867097688e-05
Position 20210: 2.7668562113275482e-05
Position 20194: 2.758591440013218e-05
Position 1408: 2.410958962888991e-05
Position 1061: 2.3329736386001686e-05
Position 5004: 1.9850959823627443e-05
Position 7294: 1.8196622022542628e-05
Position 1142: 1.8007428764920414e-05
Position 20233: 1.7267086875102987e-05
Position 1726: 1.7239132479121073e-05
Position 205: 1.6598059567517117e-05
Position 966: 1.4067261405659449e-05
Position 1447: 1.3903401695722523e-05
Position 4779: 1.3196998556053666e-05
Position 171: 1.307176780540242e-05
Position 1430: 1.298903924391567e-05
Position 178: 1.124518225212338e-05
Position 1635: 1.0693949118288958e-05
Position 89: 9.942803381056249e-06
Position 255: 6.030019723317931e-06
Position 298: 4.913271947980657e-06
Position 535: 4.469890515865258e-06
Position 498: 4.237723575092969e-06
Position 187: 4.095579961712835e-06
Position 1186: 3.7370059207742756e-06
Position 1096: 3.438117748692382e-06
Position 4531: 3.406277156614699e-06
Position 199: 3.257400692892606e-06
Position 1119: 2.98632254715934e-06
Position 354: 1.5529189648667012e-06
Position 829: 1.2685878971215364e-06
Position 768: 9.958240264222986e-07
Position 264: 9.396024570002269e-07
Position 615: 7.40512484979778e-07
Position 544: 6.582994463705388e-07
Position 330: 5.986046598071778e-07
Position 696: 5.758406725067557e-07
Position 1889: 5.44771934242698e-07
Position 804: 5.355633385138271e-07
Position 555: 5.26357790576772e-07
Position 341: 4.3905018976690924e-07
Position 276: 4.2504433298633804e-07
Position 1969: 3.103710363676333e-07
Position 343: 2.421688149438379e-07
Position 374: 1.350230146181388e-07
Position 4316: 1.2764536297734695e-07
Position 546: 1.0671290499484429e-07
Position 576: 9.24047183923252e-08
Position 349: 7.342083171169275e-08
Position 296: 5.035095807835174e-08
Position 657: 4.434596938572407e-08
Position 613: 3.566315347795381e-08
Position 231: 2.624712541901173e-08
Position 608: 1.5817532031873614e-08
Position 777: 1.3750031003751065e-08
Position 346: 1.3650460002226768e-08
Position 288: 1.0579832299284671e-08
Position 402: 8.42766569970946e-09
Position 505: 6.563166103416435e-09
Position 433: 3.0550092673886653e-10
Position 84: 1.3641405769256543e-10
Position 322: 3.037397153977158e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 19665: 0.9664973111420159
Position 12792: 0.8802936387655644
Position 10247: 0.8644166300177747
Position 3812: 0.7785073889089587
Position 24013: 0.7232176190953131
Position 39521: 0.6565939299504022
Position 5502: 0.3693505309385025
Position 23875: 0.31188749874213256
Position 23331: 0.29779982918948206
Position 7088: 0.249171456956317
Position 6424: 0.2303018601808639
Position 7067: 0.21879398483001158
Position 24180: 0.19054043582481348
Position 24352: 0.18141703274889034
Position 23966: 0.17628239172307048
Position 24269: 0.15719264511516082
Position 40677: 0.11813050512726117
Position 362: 0.11329833883395306
Position 25783: 0.11159328397546482
Position 20079: 0.1046204742089181
Position 3785: 0.10105873286519859
Position 17095: 0.07774874158428569
Position 5613: 0.0702492676855984
Position 18526: 0.06752839121028023
Position 35887: 0.06307387772044885
Position 13772: 0.06263308207726431
Position 338: 0.05859567202741958
Position 9325: 0.05689277621328907
Position 32843: 0.055578346710228585
Position 9214: 0.05478461516032038
Position 1567: 0.051604213190328894
Position 32457: 0.050410634443704104
Position 7446: 0.048676262358195756
Position 9346: 0.04788902988303034
Position 16032: 0.04614366659280356
Position 24331: 0.04117445401333707
Position 21883: 0.04070162436811957
Position 6450: 0.03493590473781264
Position 5541: 0.03336826356007177
Position 3814: 0.0323144926017253
Position 374: 0.02914876193745722
Position 31789: 0.02760209581429777
Position 20175: 0.026929048546726862
Position 3402: 0.026509960893579758
Position 19894: 0.023457692534429073
Position 898: 0.021008675729375738
Position 1840: 0.019698410235976287
Position 9655: 0.01949811756264378
Position 5586: 0.017199611932332697
Position 1166: 0.016977137967827873
Position 16089: 0.01602820343745899
Position 32314: 0.015927239596073794
Position 7400: 0.01573411063210352
Position 30029: 0.015614157458847559
Position 12327: 0.014481105463591326
Position 12824: 0.013976792206727054
Position 14132: 0.01377419848206303
Position 6875: 0.013216663979956838
Position 5466: 0.012927085077974024
Position 18675: 0.012567069118585357
Position 28622: 0.012491946519580521
Position 7174: 0.011559949556184376
Position 6691: 0.011555658857218041
Position 27748: 0.010915325898117088
Position 1506: 0.010605867370852557
Position 5160: 0.010547029019418019
Position 24553: 0.010278852492859881
Position 24835: 0.01010252666243867
Position 6430: 0.00995562490247503
Position 16116: 0.009881328103581184
Position 10746: 0.009828199908786773
Position 5132: 0.009753890889477576
Position 8751: 0.008480716403214364
Position 33804: 0.008434481828586585
Position 10113: 0.00810413810270088
Position 1113: 0.00796808687953041
Position 10653: 0.00789701109582195
Position 32867: 0.007483646066258438
Position 7410: 0.0071258309159113655
Position 10526: 0.006992198393449007
Position 24939: 0.006734508608281965
Position 5203: 0.006493847386085427
Position 11412: 0.006097739518216435
Position 24610: 0.005228768400771352
Position 5337: 0.0045305378545793164
Position 8921: 0.004515572453167651
Position 7464: 0.004209197909822825
Position 1005: 0.003813440504982341
Position 471: 0.0036991637082131657
Position 7555: 0.00349361052440311
Position 2660: 0.003465639827137605
Position 5445: 0.003325791797057931
Position 20416: 0.0032251927768537515
Position 12390: 0.0029233020186190096
Position 16076: 0.002861536742591287
Position 9129: 0.0028275912286933086
Position 4431: 0.002788237412295337
Position 26258: 0.0027734278713571585
Position 20460: 0.002684549908315346
Position 3064: 0.0023901618828719266
Position 3702: 0.0023131753844779245
Position 21670: 0.002311250883457299
Position 29120: 0.0022967455825821308
Position 4977: 0.0022732633307922427
Position 10568: 0.00212477175788716
Position 7956: 0.0020236200278074996
Position 541: 0.0020108388834962822
Position 24677: 0.002006454641580026
Position 12687: 0.0019839325618974096
Position 27092: 0.0018417286148634479
Position 7451: 0.0018108315524919569
Position 1703: 0.001625847327717337
Position 4372: 0.0015680055340454582
Position 7387: 0.00149850652424615
Position 8319: 0.0014606488755056941
Position 7809: 0.001436037388421034
Position 398: 0.0014136947855188278
Position 9387: 0.0014085952778251324
Position 1138: 0.0013832404162893316
Position 11819: 0.0013582599160715074
Position 6781: 0.00135347684998585
Position 7372: 0.0013419252994952562
Position 8954: 0.0013367068791872321
Position 2693: 0.0013114451714935913
Position 24487: 0.0012935678203492215
Position 393: 0.001284349684063512
Position 4671: 0.0011620024608827264
Position 5022: 0.0011591290735058065
Position 12967: 0.0011391801250227236
Position 10620: 0.0010600351315654245
Position 6570: 0.0010417648840842983
Position 429: 0.0010217006417309656
Position 25418: 0.0010186802882970756
Position 10309: 0.0009589787612768507
Position 3188: 0.0009025253527341439
Position 5784: 0.0008777314201528942
Position 5806: 0.0008700639433183234
Position 5240: 0.0008280161705450668
Position 10574: 0.0008187339543701265
Position 8293: 0.0008048426532377558
Position 10406: 0.0008000139109251256
Position 3750: 0.0007919844821901315
Position 3081: 0.0007858285330370925
Position 10436: 0.0007651453526184148
Position 7132: 0.0007630891642919215
Position 11137: 0.0007193886930765359
Position 2826: 0.0006596168650693082
Position 4303: 0.0006339467227115713
Position 7498: 0.0006199753328413085
Position 1090: 0.0006111822186033532
Position 553: 0.0005841068283742919
Position 13521: 0.0005835887368569108
Position 2046: 0.0005763747527385122
Position 5618: 0.0005427491436816813
Position 1010: 0.0005369410807502153
Position 6538: 0.0005343778705819935
Position 13831: 0.0005029562493370259
Position 3826: 0.000499696518589699
Position 3436: 0.0004968039104806241
Position 5758: 0.0004811637296123592
Position 2066: 0.0004616168728191309
Position 598: 0.00045268324631389425
Position 20499: 0.00040727796975708003
Position 4632: 0.00040400949250460604
Position 1924: 0.00036101337152053356
Position 20731: 0.00032772493395518944
Position 1031: 0.0003188848788417129
Position 6393: 0.0002873280207756649
Position 4609: 0.00025375513629018035
Position 10455: 0.00024215166818312606
Position 3417: 0.0002315766299624816
Position 3862: 0.0002163218224518885
Position 5736: 0.00021462605708551485
Position 309: 0.00021136351649444493
Position 1183: 0.0002000714139954973
Position 21334: 0.00019985009691662921
Position 5057: 0.00019839086097197351
Position 3252: 0.00017608795494957724
Position 691: 0.00015705216313956433
Position 3009: 0.00015292751326860253
Position 4455: 0.00014148067041556495
Position 1152: 0.00013650922690378067
Position 4824: 0.00013575555707530395
Position 5765: 0.00013015744515360245
Position 5294: 0.00012999596589139176
Position 13577: 0.00012761959434021933
Position 5415: 0.00012024156881535968
Position 4713: 0.00011705647782885668
Position 5003: 0.00011517608708967728
Position 22679: 0.00011242181666795163
Position 3903: 0.00010785650754137308
Position 474: 9.35784188229101e-05
Position 402: 9.238543210808242e-05
Position 637: 8.883292327769164e-05
Position 1122: 8.413041969507918e-05
Position 6526: 7.84546791853835e-05
Position 576: 7.728908910165887e-05
Position 1581: 7.671012450667269e-05
Position 3633: 7.437501993511221e-05
Position 1065: 7.368161625463539e-05
Position 1359: 6.889230105834213e-05
Position 4710: 6.84240362950812e-05
Position 1847: 6.519244150342178e-05
Position 22437: 6.514363832681665e-05
Position 2042: 6.492054128736104e-05
Position 24914: 5.728097746619241e-05
Position 1094: 5.4947428733441e-05
Position 1523: 5.319526331914605e-05
Position 1783: 5.2614740794844577e-05
Position 488: 4.6636914194257776e-05
Position 9050: 4.458694178039367e-05
Position 1714: 4.315972429681312e-05
Position 20702: 3.652648716655155e-05
Position 15156: 3.5983899417051556e-05
Position 5707: 3.426660975800211e-05
Position 6150: 3.3801100027185737e-05
Position 4274: 3.356070024203131e-05
