Gene = TNFRSF18
index = 1461
Annotated 5SS: [ 187 1202 2173]
Annotated 3SS: [1078 2084 2610]
SMsplice 5SS: [ 187 1202 2173]
SMsplice 3SS: [1078 2084 2602]
top_k =  1000
Partition function (log Z): -0.7448186527075666

Sorted 5' Splice Sites (High to Low Probability):
Position 187: 0.9762724897215951
Position 2173: 0.9016870527795559
Position 1202: 0.836158143220814
Position 2538: 0.21992247070893248
Position 2392: 0.20956574270475598
Position 2517: 0.09959028968105325
Position 2718: 0.06490094236453334
Position 1664: 0.06434010021343874
Position 406: 0.057206123543167606
Position 2724: 0.02605726732345854
Position 1633: 0.02352913736679457
Position 1866: 0.021768027041307276
Position 415: 0.02133734311531944
Position 2722: 0.017502040102659513
Position 2184: 0.011109963507185993
Position 2350: 0.007110710486979727
Position 1189: 0.006102495578882882
Position 366: 0.0056811157480980016
Position 248: 0.004133170375261442
Position 1449: 0.003910622161423203
Position 973: 0.003602340347839889
Position 1688: 0.0031879055296478213
Position 2326: 0.003069109955535451
Position 754: 0.0022233899490094774
Position 1215: 0.002217971384398284
Position 2344: 0.0018759955755856738
Position 98: 0.0017094819957582399
Position 2623: 0.0013831653295322942
Position 300: 0.0012330902218592253
Position 471: 0.0010462408557766355
Position 664: 0.0010004022500932253
Position 2109: 0.0009807587778413707
Position 191: 0.0007568081579917577
Position 2296: 0.0007242127019218725
Position 289: 0.0006760710919116149
Position 1678: 0.0006688688521812571
Position 2527: 0.0006526960078837407
Position 73: 0.0006042004289158064
Position 2521: 0.0005893782302686401
Position 2553: 0.000585823371054775
Position 1430: 0.0005358679116831104
Position 2404: 0.0005338248374818594
Position 1301: 0.00046206406815617936
Position 488: 0.0004440351482544736
Position 1322: 0.00042691964622351616
Position 609: 0.00036273323439022404
Position 2390: 0.0003335332990469118
Position 525: 0.00023499846209372018
Position 451: 0.00021132052024064072
Position 2563: 0.00020689767586335144
Position 2320: 0.0001947173990369732
Position 2428: 0.00019123767490727262
Position 785: 0.00017701887671313588
Position 591: 0.00016973757127935918
Position 2177: 0.00014015632706656839
Position 1599: 0.00013474496981476632
Position 1281: 0.00012435853893563164
Position 1110: 0.00011683743860603252
Position 1310: 0.00011332161977025718
Position 436: 0.00010389255694524879
Position 2842: 0.00010328569394715045
Position 443: 8.171619932655145e-05
Position 668: 6.788264589175185e-05
Position 711: 6.434393708877305e-05
Position 2856: 6.43144680749581e-05
Position 56: 6.010782431817397e-05
Position 803: 5.406313739124729e-05
Position 1947: 4.3308991646752295e-05
Position 977: 4.193838126871162e-05
Position 2294: 3.761012012862517e-05
Position 2886: 2.865916790440957e-05
Position 1703: 2.049326989191943e-05
Position 38: 1.966633786510923e-05
Position 485: 1.6116301712709737e-05
Position 2197: 1.5962463691290548e-05
Position 2205: 1.5882834798259377e-05
Position 634: 1.555227071567851e-05
Position 708: 1.5465508258476053e-05
Position 836: 1.453955345935487e-05
Position 153: 1.356688690588592e-05
Position 1206: 5.810811997591023e-06
Position 778: 5.614015570561648e-06
Position 929: 5.26974074251169e-06
Position 686: 4.624415367348239e-06
Position 878: 3.455583771957169e-06
Position 200: 3.144017902223271e-06
Position 1549: 2.821193223959393e-06
Position 1537: 2.7878375579131155e-06
Position 91: 2.6012912666990604e-06
Position 1459: 2.494032034085764e-06
Position 1502: 2.4669712151273587e-06
Position 824: 1.801684644330921e-06
Position 2360: 8.278246885202484e-07
Position 2231: 6.429282140978061e-07
Position 2094: 3.1424251172398404e-07
Position 1298: 3.630370150338257e-08
Position 1283: 3.557831582259661e-08
Position 384: 1.7926339921033508e-09
Position 227: 9.681820657748801e-10
Position 26: 4.4902212295520443e-10
Position 368: 4.0454313964823763e-10
Position 1172: 1.799802272575559e-10
Position 756: 4.307139099615404e-11
Position 548: 4.269102139725239e-11
Position 266: 9.043138567553169e-13
Position 280: 4.1998801200855055e-14
Position 464: 1.3393048753375465e-21

Sorted 3' Splice Sites (High to Low Probability):
Position 1078: 0.8303083960876566
Position 2602: 0.8300180425931987
Position 2084: 0.559094558364121
Position 2254: 0.5497341185077617
Position 1865: 0.20338019905015947
Position 2402: 0.08049128576643337
Position 273: 0.07336379739053714
Position 2037: 0.0577396994680084
Position 2836: 0.0572390019787576
Position 1836: 0.05222789278416982
Position 2839: 0.04110744681845727
Position 2107: 0.03419729872679515
Position 2258: 0.028651485632403353
Position 1549: 0.027715375453879622
Position 1400: 0.026045295803220132
Position 1483: 0.02102860803387017
Position 3009: 0.015262816861264142
Position 2417: 0.012365606719649855
Position 2334: 0.011903643547876984
Position 1890: 0.011603297363044688
Position 1419: 0.010179456702546755
Position 1980: 0.008762307612038217
Position 2377: 0.006775003250661793
Position 1119: 0.006036514148792485
Position 1802: 0.004967989913102178
Position 1627: 0.0044138057828351784
Position 1180: 0.004308300504248721
Position 1587: 0.003876197123929846
Position 2641: 0.0034603962251631274
Position 2886: 0.0034417243968157046
Position 1987: 0.0029419498694284217
Position 525: 0.0020960607642715617
Position 2094: 0.0020668226580151054
Position 900: 0.0020073754061530817
Position 658: 0.001982292458992514
Position 2049: 0.001279318482431859
Position 1086: 0.001263176560484266
Position 1994: 0.0012232261711134684
Position 2604: 0.0011980852148032186
Position 1526: 0.0011763440630292762
Position 1593: 0.0010845386204955474
Position 811: 0.000999059148132111
Position 3034: 0.0008601778109506885
Position 1465: 0.0008504285906726106
Position 2980: 0.000795874486459503
Position 2311: 0.0007854819216099926
Position 2150: 0.0006097223061170769
