Gene = HDHD3
index = 642
Annotated 5SS: [723]
Annotated 3SS: [1645]
SMsplice 5SS: [723]
SMsplice 3SS: [1645]
top_k =  1000
Partition function (log Z): -10.873786171162898

Sorted 5' Splice Sites (High to Low Probability):
Position 723: 0.9013102390641968
Position 201: 0.19200860142438447
Position 1721: 0.02645380857699698
Position 131: 0.016739834507451912
Position 377: 0.014096329601082
Position 135: 0.013382123054451968
Position 43: 0.005300796291629736
Position 643: 0.004633567235961227
Position 1382: 0.004055065684417648
Position 478: 0.0037526138603639035
Position 339: 0.00331570238455722
Position 1515: 0.002924692048161505
Position 1743: 0.002201328290834121
Position 2582: 0.0012323675597764006
Position 608: 0.0010344163362510739
Position 526: 0.0009361684632865371
Position 1732: 0.0009199319227120637
Position 322: 0.0007369460836219818
Position 1727: 0.0006896730911529508
Position 1437: 0.0005795911692869569
Position 1938: 0.00031489885898849224
Position 2157: 0.00029377182911578017
Position 540: 0.00026985059152799285
Position 223: 0.00025090809748272056
Position 2481: 0.0001891327932159892
Position 266: 0.0001806924512648336
Position 1094: 0.000179726542495546
Position 1860: 0.00017827601914631417
Position 1026: 0.00014608639099330582
Position 37: 0.00011295880197708806
Position 1017: 0.00010526229909393756
Position 178: 0.00010072981421355976
Position 2373: 8.979695533560497e-05
Position 190: 8.356486450227859e-05
Position 546: 8.300602600167636e-05
Position 727: 5.0195266433423504e-05
Position 1001: 4.944378806348965e-05
Position 1853: 4.852912404663549e-05
Position 676: 4.722488638531432e-05
Position 713: 4.679018414430365e-05
Position 1780: 3.978375382372047e-05
Position 2451: 3.548628542532469e-05
Position 682: 3.419727497241575e-05
Position 602: 2.942066610272374e-05
Position 1459: 2.1905112552029042e-05
Position 482: 1.6783883880155392e-05
Position 188: 1.5207474130213301e-05
Position 1602: 1.3714279176429107e-05
Position 688: 1.2734490217918061e-05
Position 1674: 1.233713927198156e-05
Position 2388: 1.0967903891341754e-05
Position 469: 1.0423604036327026e-05
Position 1069: 1.0374185658134006e-05
Position 1543: 9.57742815750667e-06
Position 2493: 8.554187444758208e-06
Position 1557: 7.759551957534044e-06
Position 455: 6.830574921496048e-06
Position 396: 6.7863068482679114e-06
Position 412: 4.003384292839816e-06
Position 462: 3.7907171689965974e-06
Position 513: 3.3189865322765115e-06
Position 353: 2.5868514210279225e-06
Position 578: 1.4161080997845468e-06
Position 170: 9.71409312944644e-07
Position 847: 6.134103596436786e-07
Position 1035: 5.606760166516255e-07
Position 1136: 5.141819845770356e-07
Position 161: 4.788701468510765e-07
Position 1061: 4.4684719320996024e-07
Position 1410: 3.7402382145989066e-07
Position 1171: 3.707374371566744e-07
Position 777: 1.7568428037623717e-07
Position 854: 1.569483761119936e-07
Position 511: 1.4706836923583466e-07
Position 1158: 1.1260235452186862e-07
Position 668: 6.568022980915103e-08
Position 580: 4.681404633866976e-08
Position 229: 1.755577967632542e-08
Position 597: 1.552296355819724e-09
Position 697: 1.373443649249534e-10
Position 749: 1.1116891560243586e-10
Position 1414: 2.8789519703897302e-11
Position 1359: 2.759272063084308e-11
Position 648: 2.416753943270661e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 1645: 0.3893188302056579
Position 2663: 0.15968951010511934
Position 607: 0.1513624821662203
Position 895: 0.11990400985685522
Position 2342: 0.08790891267165647
Position 1453: 0.045103509038987764
Position 2465: 0.04069630560788801
Position 2156: 0.04003696184582262
Position 862: 0.03455126611467575
Position 376: 0.016226651024002826
Position 2039: 0.015237184082320705
Position 1838: 0.01294400593462483
Position 992: 0.010881833573832645
Position 1896: 0.006857272269130287
Position 506: 0.004947362847073348
Position 2553: 0.004765264967423873
Position 1372: 0.0046719240953953575
Position 2120: 0.00370541758377288
Position 648: 0.003470167362238482
Position 2063: 0.002885530447017103
Position 1498: 0.0028669719834727514
Position 1555: 0.0027846019220061887
Position 1606: 0.00274792590338265
Position 1501: 0.002230305120722242
Position 2417: 0.0021989254552335657
Position 1472: 0.0021869215454803736
Position 866: 0.0021551730172932773
Position 1541: 0.0021222430764779904
Position 1348: 0.00202542210290353
Position 2087: 0.0019270372128659993
Position 2244: 0.001743471256881857
Position 1795: 0.0017006100895310759
Position 749: 0.0014964046087739642
Position 1408: 0.0014381688532406807
Position 2345: 0.0013131005998988621
Position 1756: 0.0013118493862739307
Position 1708: 0.0006964028826935667
Position 1026: 0.0006371085291535857
Position 2303: 0.0005558787268304285
Position 2485: 0.0005318409691188609
Position 2641: 0.0005139040725790439
Position 303: 0.00045849496120135434
Position 1136: 0.00045357553421110445
Position 526: 0.0004470314251769066
Position 407: 0.0004019099912104572
Position 832: 0.0003702499546312704
Position 2443: 0.00036438805912238455
Position 1419: 0.00035345702348881696
Position 1761: 0.0003473456016499753
Position 1879: 0.00032733691844573435
Position 794: 0.0003259257618134609
Position 2217: 0.00030767798041403984
Position 313: 0.00030642945331895636
Position 1174: 0.0003025715778300879
Position 1578: 0.0002904040224009764
Position 1674: 0.0002369373035686745
Position 482: 0.00022317975152216457
Position 478: 0.00020252669049360307
Position 1791: 0.00019869828627244106
Position 1731: 0.00018236571945593396
Position 2605: 0.00017845899969384004
Position 766: 0.00017795195285447615
Position 1687: 0.00016435703645341178
Position 1937: 0.00015290779409503035
Position 1043: 0.00013464094928505621
Position 494: 0.00011511885575962866
Position 2568: 0.0001048485888907575
Position 1080: 9.678552566892546e-05
Position 2718: 8.830135330958515e-05
Position 1865: 8.741738390694654e-05
Position 2246: 8.37794856086336e-05
Position 1180: 8.016852603891267e-05
Position 531: 7.617940574363989e-05
Position 2373: 7.457901766242886e-05
Position 339: 7.440172735713478e-05
Position 426: 7.349782416336026e-05
Position 2502: 7.254000393537025e-05
Position 1662: 7.210375813951407e-05
Position 1572: 7.12454572172671e-05
Position 511: 6.622544029619495e-05
Position 2637: 6.54991550798216e-05
Position 449: 5.7340491044345624e-05
Position 1962: 5.4506999157677835e-05
Position 1691: 5.207699473451052e-05
Position 1740: 5.175417426028733e-05
Position 423: 5.038606648104369e-05
Position 1353: 4.833336771257321e-05
Position 2130: 4.5009323181367365e-05
Position 763: 4.118623779614741e-05
Position 350: 3.2435472365691155e-05
Position 2376: 3.160128951910013e-05
Position 2721: 3.097035822605749e-05
Position 1066: 2.996627699966547e-05
Position 2555: 2.7970647389579707e-05
Position 551: 2.7308551548611226e-05
Position 2137: 2.6709865683231406e-05
Position 1253: 2.6083323350131688e-05
Position 2096: 2.5950953431459096e-05
Position 1969: 2.54379156752934e-05
Position 1591: 2.3118334480175248e-05
Position 1543: 1.984288989112205e-05
Position 2321: 1.9098793227854372e-05
Position 1148: 1.771138662784451e-05
Position 2582: 1.5865932330837084e-05
Position 1916: 1.4799265936672935e-05
Position 1265: 1.3375632793398164e-05
Position 322: 1.249362374564598e-05
Position 928: 1.0243335518534004e-05
Position 384: 9.799796819987386e-06
Position 1187: 9.214564151338675e-06
Position 1094: 8.084238129184326e-06
Position 1061: 7.94038199424888e-06
Position 446: 6.414210388496845e-06
Position 727: 5.44534552873635e-06
Position 664: 1.974064936220806e-06
Position 1311: 1.0481112992698126e-06
Position 252: 9.805643367509627e-07
Position 540: 8.853911494173324e-07
Position 668: 7.484202358490401e-07
Position 567: 6.428493979572972e-07
Position 654: 5.342345150322878e-07
Position 1229: 5.29554389324836e-07
Position 555: 4.105159100411593e-07
Position 1198: 3.9614746298331543e-07
Position 1201: 3.4257699864773176e-07
Position 161: 1.1789205111750292e-07
Position 266: 8.132190650871966e-08
Position 250: 7.92588854263277e-08
Position 167: 7.6880746887288e-08
Position 561: 7.519738919298767e-08
Position 553: 3.6087542701651096e-08
Position 435: 1.7027427805657484e-08
Position 455: 8.33841860124128e-09
Position 571: 5.610977326449258e-09
Position 666: 3.4342295412656807e-09
Position 676: 1.355883991030851e-09
Position 563: 1.147883803473506e-09
Position 142: 4.5149847752339844e-10
Position 146: 4.234873004942775e-10
Position 128: 3.622320527515535e-10
Position 139: 7.903326560393447e-11
Position 148: 3.9626708860045154e-11
