Gene = ANKRD45
index = 82
Annotated 5SS: [   46 10772 23017 42798 45076]
Annotated 3SS: [10428 22848 42702 44936 59646]
SMsplice 5SS: [   46 14783 23017 42798 45076]
SMsplice 3SS: [14702 22875 42702 44936 59646]
top_k =  1000
Partition function (log Z): -30.975620873000345

Sorted 5' Splice Sites (High to Low Probability):
Position 46: 0.9396064780865847
Position 351: 0.4722350056212335
Position 14783: 0.426209242725933
Position 14623: 0.1962618381698243
Position 9564: 0.13583359658635746
Position 9343: 0.11461967491887626
Position 10772: 0.10999095035051647
Position 14353: 0.07136661565300215
Position 792: 0.05124042436442059
Position 1739: 0.04205209571051901
Position 4114: 0.03264833393018802
Position 9362: 0.028435475111171064
Position 5072: 0.02567383636991534
Position 17: 0.0183820447889275
Position 9929: 0.01775131477216897
Position 7286: 0.012886267140126743
Position 249: 0.012417686845257356
Position 1064: 0.011895032863543983
Position 7309: 0.00940041282041801
Position 79: 0.004566314989664747
Position 6770: 0.0045267994289313
Position 41: 0.004501708030849598
Position 11477: 0.00412825083814963
Position 10592: 0.0026425568031138986
Position 777: 0.002526544160609021
Position 3034: 0.0022252164222510817
Position 296: 0.0017606271031840755
Position 9568: 0.001519816410655508
Position 7697: 0.00148135184830635
Position 5192: 0.001276959528505432
Position 9585: 0.0011547900382259972
Position 9717: 0.0008602876539191096
Position 3620: 0.0007527217745068539
Position 1339: 0.000688503078228994
Position 1455: 0.000672247342591999
Position 107: 0.0005281143272565931
Position 284: 0.0004022922557828637
Position 3684: 0.00027932824715971773
Position 1050: 0.00012933557101467338
Position 796: 0.00011460128596657772
Position 1095: 0.00011296499882584594
Position 294: 0.00010257478222441603
Position 5489: 9.346183631134729e-05
Position 58: 5.7015293136379464e-05
Position 97: 5.222483384406904e-05
Position 1775: 5.152424726257928e-05
Position 2419: 4.610898269945553e-05
Position 1386: 3.842277630694249e-05
Position 3077: 3.6424069757677535e-05
Position 69: 2.765026752391836e-05
Position 674: 1.698715749468889e-05
Position 388: 1.462236065170648e-05
Position 50: 1.250339109795035e-05
Position 823: 1.1670120512893808e-05
Position 624: 8.136280130088681e-06
Position 687: 5.47280117188978e-06
Position 155: 4.549345682903961e-06
Position 411: 3.2631279060030556e-06
