Gene = MRRF
index = 882
Annotated 5SS: [  283  6420 15943 20632 27185 48731]
Annotated 3SS: [ 6207 15786 20512 27092 48570 57883]
SMsplice 5SS: [  283  6420 20632 26976 27185 29707 48731]
SMsplice 3SS: [ 6296 20512 26892 27092 29602 48570 57883]
top_k =  1000
Partition function (log Z): -6.642555428861507

Sorted 5' Splice Sites (High to Low Probability):
Position 20632: 0.9984320819326952
Position 283: 0.9975229826390519
Position 27185: 0.9571707367334589
Position 26976: 0.8723503648126957
Position 6420: 0.8623887690320972
Position 48731: 0.8512218012627869
Position 41222: 0.775518476936453
Position 12484: 0.7178279711863789
Position 31514: 0.5448715330558352
Position 29707: 0.523102861962314
Position 7070: 0.5098271136730564
Position 13709: 0.4802696718957693
Position 1125: 0.4530418234160813
Position 21511: 0.4109390286067369
Position 43465: 0.37489107048300574
Position 35059: 0.35285634013833644
Position 21291: 0.3495798593125552
Position 15943: 0.3141094714847099
Position 25496: 0.3037078546534787
Position 31892: 0.27162506954854476
Position 17545: 0.2489267219408766
Position 29724: 0.2413551899264655
Position 1045: 0.14985988990516455
Position 48650: 0.14471342214958827
Position 30705: 0.13819906210341612
Position 17968: 0.12137341838728136
Position 25191: 0.11928565753274825
Position 16578: 0.11331380779669771
Position 5436: 0.11233350200778552
Position 20947: 0.10676174245230506
Position 20922: 0.10506635509623381
Position 30379: 0.10415587838317916
Position 25383: 0.10344586226577768
Position 8280: 0.09802212450305817
Position 4700: 0.09588743508671407
Position 30114: 0.08951709070691936
Position 30660: 0.08885226403763467
Position 25721: 0.07929384461857002
Position 25141: 0.07902057252554083
Position 1373: 0.07445316601576592
Position 23158: 0.06664523020232692
Position 5401: 0.06591896173875565
Position 27524: 0.050444584127104314
Position 17901: 0.04302951262287088
Position 15364: 0.0354611370856042
Position 1491: 0.03514777632216911
Position 19003: 0.0335521949931017
Position 3283: 0.032924671944730574
Position 3460: 0.03145034655727765
Position 27171: 0.029460144264710327
Position 16689: 0.028514442848336485
Position 11778: 0.028106268248353057
Position 23032: 0.0260021804776737
Position 8148: 0.02490963588459985
Position 27577: 0.02475798572907186
Position 1765: 0.024556899974341916
Position 842: 0.022812588878433095
Position 1032: 0.02010805512550988
Position 16447: 0.0187543888100982
Position 12990: 0.016882378563589397
Position 33739: 0.01684004992965518
Position 20830: 0.01576774809821755
Position 890: 0.014998916180134799
Position 12367: 0.013114792407807819
Position 6490: 0.012874781230272856
Position 25490: 0.012699072867150264
Position 33707: 0.012679575572181238
Position 30143: 0.008041187635245663
Position 28160: 0.00738423619878
Position 27983: 0.006603785115038395
Position 1052: 0.00582391001807592
Position 6883: 0.005806633404144103
Position 25853: 0.005126814283511747
Position 28462: 0.0047357565150586796
Position 1379: 0.0046970857137035435
Position 26956: 0.004675692468790328
Position 618: 0.004521699810131661
Position 5318: 0.0041059325689591746
Position 13132: 0.0040693071072131215
Position 22658: 0.003976669533072864
Position 1015: 0.0036561642214372825
Position 26120: 0.0035273891919991463
Position 29703: 0.002893531856306132
Position 27440: 0.002833578136927817
Position 25340: 0.0027806401771342526
Position 7388: 0.0019698561779372655
Position 7022: 0.0019422144379136225
Position 5545: 0.0018512933150644907
Position 27379: 0.0018501524944819039
Position 2510: 0.0016445724842741045
Position 1217: 0.0015758858278601285
Position 27046: 0.0013990131088021415
Position 4712: 0.001283548227218489
Position 3630: 0.0011249992583614312
Position 21006: 0.001079652512481043
Position 5713: 0.0010592843371186296
Position 4747: 0.0010252397439823062
Position 6790: 0.001010725614261561
Position 4327: 0.0009441920169796159
Position 29885: 0.0008144404750187024
Position 1084: 0.0006835979646065265
Position 5875: 0.0006829594199045184
Position 30314: 0.0006488839327294835
Position 30173: 0.000579518278583312
Position 858: 0.0005647689337557649
Position 7779: 0.0005289521959091204
Position 264: 0.0005055580472329606
Position 3590: 0.0003835092296525735
Position 5132: 0.0003552529607616266
Position 458: 0.0003168101548115701
Position 118: 0.00030257202201363443
Position 648: 0.00027479017644280315
Position 1270: 0.0002110378635326072
Position 3669: 0.00020964133915480113
Position 6803: 0.000202680462674482
Position 30319: 0.00019373994065999506
Position 8175: 0.00017608734477088964
Position 7931: 0.00017275160276972117
Position 104: 0.0001612089702371892
Position 43565: 0.00011458602437045374
Position 4495: 0.00010750852252172858
Position 640: 7.419375480806315e-05
Position 9619: 7.242053897100476e-05
Position 30: 4.7560193471962963e-05
Position 11832: 3.828431498667127e-05
Position 9878: 3.578658245490588e-05
Position 180: 2.6926026852180093e-05
Position 9991: 2.449748459131737e-05
Position 3597: 2.1480375204758143e-05
Position 8645: 2.1298965364022216e-05
Position 5115: 1.9535214705228147e-05
Position 879: 1.857788337715338e-05
Position 8398: 1.5955413752715695e-05
Position 998: 1.55796462019283e-05
Position 9158: 1.4912518587452862e-05
Position 398: 1.1665540834033658e-05
Position 220: 9.469779346534448e-06
Position 287: 9.241512693367082e-06
Position 392: 7.554607484946305e-06
Position 1082: 6.606168228891646e-06
Position 139: 5.353214526658269e-06
Position 895: 3.083475272364814e-06
Position 1117: 2.726813447909156e-06
Position 253: 2.4523244701305907e-06
Position 923: 2.26450111615773e-06
Position 956: 2.1901597454127276e-06
Position 448: 2.1547496205375647e-06
Position 521: 2.0663273318421e-06
Position 235: 1.8950859098583723e-06
Position 817: 1.8550674728575277e-06
Position 3361: 1.5338331685235962e-06
Position 1038: 1.3207637234500842e-06
Position 572: 1.31920506040531e-06
Position 326: 1.2559129584882435e-06
Position 320: 1.2424589184010597e-06
Position 1049: 1.2347536323534378e-06
Position 847: 8.118710075916605e-07
Position 826: 8.043186711470199e-07
Position 632: 5.07400910830738e-07
Position 76: 4.983460174673116e-07
Position 289: 4.383531633385281e-07
Position 736: 3.968037448852105e-07
Position 173: 3.160493008065491e-07
Position 315: 1.6879322109860978e-07
Position 207: 1.5507439305577008e-07
Position 550: 1.3939001957920663e-07
Position 212: 1.3922757215876038e-07
Position 715: 1.1396730890944388e-07
Position 544: 1.0266953330799848e-07
Position 73: 8.515468406297971e-08
Position 317: 5.846394526971341e-08
Position 433: 5.1711385529185746e-08
Position 42: 3.244534463163026e-08
Position 748: 2.1033719562919837e-08
Position 739: 1.9215347542760592e-08
Position 381: 9.182872822898547e-09
Position 725: 9.398719897865113e-10
Position 244: 4.797892173770614e-11
Position 62: 4.112433540641921e-11
Position 908: 6.22017004224878e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 20512: 0.9999999999982621
Position 48570: 0.9976889057794441
Position 27092: 0.970948715845315
Position 57883: 0.9167600781693622
Position 26892: 0.8930918950699824
Position 41131: 0.7756079130832366
Position 805: 0.6526974427648214
Position 29602: 0.5905122117925998
Position 31449: 0.5120134848499447
Position 6296: 0.46126115666551165
Position 25285: 0.427839034117298
Position 12233: 0.41707440478465935
Position 21382: 0.4101064495371744
Position 6207: 0.38468198403951775
Position 43381: 0.3754350042810956
Position 34790: 0.3529641427218734
Position 15786: 0.3141094714847101
Position 12388: 0.31386835880952735
Position 13463: 0.3082676431068793
Position 17415: 0.24892672194087642
Position 6753: 0.21938621284647963
Position 21200: 0.21652200808919134
Position 31714: 0.21524989365107625
Position 25008: 0.1913362529801128
Position 5248: 0.1814507274435996
Position 17780: 0.16440293101015221
Position 29638: 0.1634006624343611
Position 16402: 0.16058263945513235
Position 13581: 0.12899354820669864
Position 6932: 0.12486075915640144
Position 30251: 0.11383890735347946
Position 20791: 0.11128188219755432
Position 20813: 0.10339506027051235
Position 29969: 0.09350616298732935
Position 21123: 0.09074524433839597
Position 4616: 0.08963066948149251
Position 1216: 0.08609886371022948
Position 8199: 0.08179447146486589
Position 25604: 0.07771414272516368
Position 30614: 0.07150932624767414
Position 6996: 0.06824954482189151
Position 53598: 0.06640822329704874
Position 30633: 0.061730909189666144
Position 6858: 0.06147365410509278
Position 31598: 0.05642299028873227
Position 30418: 0.04975662956259772
Position 22933: 0.044006176471359286
Position 13600: 0.04300848058219113
Position 27419: 0.04282758636564578
Position 15220: 0.035461137085604194
Position 18912: 0.033552194993101706
Position 6882: 0.03321885718367658
Position 3202: 0.030024548823655364
Position 31252: 0.029937642197660555
Position 33558: 0.02961223095617564
Position 11679: 0.028144552563339732
Position 3360: 0.02605848758401222
Position 30490: 0.02260678965010305
Position 21044: 0.02130243284202114
Position 12919: 0.02095168567080254
Position 6317: 0.017603534445790138
Position 23022: 0.016309993275467144
Position 27371: 0.013476699849962753
Position 30460: 0.012643089502808676
Position 7979: 0.011798826015462794
Position 23077: 0.011725180835756579
Position 1018: 0.011680329822254507
Position 29668: 0.01150641560910345
Position 8127: 0.01095307877301741
Position 6678: 0.010800454450623
Position 22832: 0.009830069809155552
Position 948: 0.009714539116214905
Position 23055: 0.009154706357741052
Position 21047: 0.008947372945408155
Position 1239: 0.008913656508293925
Position 1282: 0.008701251254459618
Position 4622: 0.008314259298916033
Position 21212: 0.008052960078677318
Position 8003: 0.008015256778874815
Position 27271: 0.007915789262679244
Position 24957: 0.006969977078176226
Position 8100: 0.0066826075631791415
Position 6253: 0.006633685318700009
Position 27439: 0.00660264002891502
Position 1681: 0.006004442083995645
Position 53548: 0.005493139004367448
Position 1615: 0.0053931356608388
Position 3174: 0.005291801623156728
Position 27467: 0.0052594733280919475
Position 20717: 0.005022265862747064
Position 51056: 0.004867222856114858
Position 28106: 0.004615140652203824
Position 27886: 0.004025346130528733
Position 28387: 0.003990984437014922
Position 22576: 0.0039625553487555015
Position 21239: 0.003862661194927491
Position 25959: 0.0035273891919991463
Position 1670: 0.0033902211925499986
Position 20822: 0.003377371408084986
Position 1649: 0.0031927868738794054
Position 30039: 0.003099014122497796
Position 8147: 0.0030707523029979977
Position 27099: 0.003031613353258093
Position 31224: 0.0029270627421459474
Position 1188: 0.002671480983230529
Position 51427: 0.0024065600854830446
Position 1608: 0.0023550354423288932
Position 1462: 0.0019917051444179553
Position 20722: 0.001956349822391389
Position 29491: 0.0019458602633909807
Position 1309: 0.0018437610174733398
Position 1160: 0.0017954689802146435
Position 482: 0.001697969234262686
Position 5219: 0.0016939061138267744
Position 3459: 0.0016759280411956779
Position 20866: 0.0016668151532251763
Position 22907: 0.0016212839305210273
Position 7302: 0.001599823051853398
Position 6221: 0.0015960076200774906
Position 25748: 0.0015009120231607184
Position 1633: 0.0014831335585528689
Position 28069: 0.0013469199886632457
Position 27850: 0.0013386226232004906
Position 6180: 0.001329749471665876
Position 27913: 0.001294393434065916
Position 6233: 0.0011715553568976444
Position 3270: 0.0011088677689484942
Position 366: 0.0010960876213421116
Position 27853: 0.0010292682310796709
Position 5617: 0.0009974153772996912
Position 30042: 0.0009610945073338247
Position 3153: 0.0008874521890090366
Position 5254: 0.0008481575477068086
Position 8255: 0.0008088102477835895
Position 21399: 0.0007889702710910563
Position 27322: 0.0007009663966966437
Position 5774: 0.0006829594199045189
Position 3062: 0.000681665527585867
Position 956: 0.0006677986494491966
Position 7026: 0.0006484964350492892
Position 28187: 0.0006045423228755155
Position 1628: 0.000588181370589576
Position 1415: 0.0005260734221400893
Position 27340: 0.0005181012906183459
Position 6095: 0.0005062662944828719
Position 486: 0.0004979202338403692
Position 43751: 0.000494838337134563
Position 29995: 0.00047420143046518546
Position 4261: 0.0004666349308809501
Position 27443: 0.00046186073477448987
Position 6167: 0.00044887842896321423
Position 44598: 0.00043723765771690366
Position 4228: 0.00042818326883434184
Position 29510: 0.0004176365227112744
Position 2385: 0.0004108172391944473
Position 20906: 0.0004078353791552472
Position 7281: 0.0003700331260838672
Position 27882: 0.0003383302540765047
Position 2156: 0.0003350092182649002
Position 1287: 0.0003281528654174414
Position 1646: 0.000319988422179682
Position 1243: 0.00030821679455534566
Position 556: 0.000296413083725431
Position 4579: 0.0002512942775063795
Position 7720: 0.0002457311949123133
Position 41349: 0.00024438856818470903
Position 1490: 0.00023439769489065206
Position 2300: 0.00022885781336035512
Position 29324: 0.00022751325846300403
Position 5421: 0.00021689852543160261
Position 3032: 0.00020481611134484757
Position 1594: 0.00019713840983521882
Position 20989: 0.00019078862240548035
Position 1328: 0.00018833223101358924
Position 1713: 0.00018693593449609615
Position 4957: 0.0001701851358770039
Position 4115: 0.00015549885256312655
Position 6648: 0.00015138859283609973
Position 29521: 0.00014328434704764575
Position 28332: 0.00014079132031255542
