Gene = AL136376.1
index = 51
Annotated 5SS: [85]
Annotated 3SS: [10571]
SMsplice 5SS: [ 330 5319 6017]
SMsplice 3SS: [5249 5936 8972]
top_k =  1000
Partition function (log Z): -8.499046870024808

Sorted 5' Splice Sites (High to Low Probability):
Position 6017: 0.8472577914836739
Position 5319: 0.6599931566962951
Position 4270: 0.6012393450083039
Position 330: 0.46650321199518946
Position 175: 0.3977092079798883
Position 7466: 0.24159519605729438
Position 2523: 0.1204461015414378
Position 4728: 0.1204376643080918
Position 1811: 0.11602724931124005
Position 104: 0.1086226037091915
Position 5157: 0.05416959485171096
Position 2823: 0.053954071176257154
Position 7409: 0.03625182174008949
Position 6528: 0.02184160072203412
Position 1674: 0.019796537594259096
Position 163: 0.0183738275995329
Position 2464: 0.01814777083343291
Position 3336: 0.015991866423170922
Position 1787: 0.015203172687959045
Position 9040: 0.014996499715857224
Position 7562: 0.014744844570199407
Position 9415: 0.01334742175880265
Position 5781: 0.010223674409312059
Position 3086: 0.00907489843746583
Position 5538: 0.008303593159000823
Position 550: 0.008066850452284122
Position 6478: 0.005551298404594534
Position 5175: 0.004913589887568557
Position 1563: 0.004263497413557016
Position 372: 0.003776263373926799
Position 6100: 0.003321068798125708
Position 9199: 0.003043527084777205
Position 6172: 0.002823026462706962
Position 2556: 0.0025893776588765387
Position 7502: 0.0021459446709574488
Position 8608: 0.0020757450094008494
Position 9712: 0.0018328085232838718
Position 3832: 0.0018225149249781363
Position 2986: 0.0016038842590788047
Position 1179: 0.0014605598739260396
Position 6506: 0.0014164898814652963
Position 9035: 0.0013297192119993127
Position 5165: 0.0010061700415354854
Position 8571: 0.0009917188383488677
Position 8013: 0.0009474900641355981
Position 85: 0.0008228332987375018
Position 7129: 0.0007687467535840106
Position 7930: 0.000768104138043772
Position 1754: 0.0007440428716779527
Position 6522: 0.0006666996736530687
Position 7886: 0.0005215818058001855
Position 4199: 0.0005208727608319951
Position 3323: 0.0004692740075154014
Position 1358: 0.0004124508238712586
Position 5259: 0.00037830777518287864
Position 95: 0.00034483498350723363
Position 3793: 0.00033049990503923344
Position 9486: 0.00028940205769377485
Position 1365: 0.0002678955646265218
Position 6319: 0.00025469184771395256
Position 6788: 0.00024147357600264648
Position 3046: 0.00023733914174935958
Position 1524: 0.00017544089473169272
Position 3382: 0.0001348069460660587
Position 4336: 0.00011576639202191912
Position 1217: 9.71828934918042e-05
Position 918: 9.648584092029582e-05
Position 6565: 8.165227809077267e-05
Position 2182: 5.520155612842509e-05
Position 1484: 5.0214307094193544e-05
Position 675: 4.494240667528854e-05
Position 791: 2.3328278839563704e-05
Position 6176: 2.2174084267394598e-05
Position 1784: 1.8024646721129437e-05
Position 220: 1.4517552930170929e-05
Position 1603: 1.1073982182801855e-05
Position 2678: 7.619526874317615e-06
Position 2582: 6.768750627789471e-06
Position 2628: 6.727082710566944e-06
Position 8530: 6.070638511558769e-06
Position 1000: 5.487407101619447e-06
Position 2980: 4.562923667931293e-06
Position 1526: 4.338277227823763e-06
Position 1567: 3.385202572569632e-06
Position 6108: 3.188609923029428e-06
Position 1662: 2.8142354303841096e-06
Position 194: 3.614841646527797e-07
