Gene = EIF2B3
index = 490
Annotated 5SS: [   118   5590   8296  45105  59983  89256 104999 106793 110993 111933
 128907]
Annotated 3SS: [  5432   8149  44944  59870  89165 104870 106601 110914 111783 128802
 135606]
SMsplice 5SS: [   118   5590   8296  45105  59983  89256 104763 104999 106709 110993
 111933 117860 128907]
SMsplice 3SS: [  5432   8149  44944  59870  89165 104650 104870 106601 110914 111783
 117775 128802 135606]
top_k =  1000
Partition function (log Z): -58.03556373879083

Sorted 5' Splice Sites (High to Low Probability):
Position 118: 0.9631380071672995
Position 8296: 0.9005680716804327
Position 5590: 0.8439443214588271
Position 16633: 0.47688003171339405
Position 21540: 0.20755113900711122
Position 5898: 0.18121244507558532
Position 10197: 0.16654290882048176
Position 10767: 0.08448803240635065
Position 9715: 0.07882483947035547
Position 5605: 0.07549255530473117
Position 11721: 0.030511125108414784
Position 12868: 0.02743692487661177
Position 10193: 0.0215249630821491
Position 191: 0.01901887806944639
Position 5865: 0.015746651063296264
Position 5552: 0.012227689334614104
Position 16133: 0.00979228928555131
Position 130: 0.005893321350421144
Position 9238: 0.005423101561241422
Position 5954: 0.004259917528286558
Position 1282: 0.0037689456615629504
Position 547: 0.003328896052976644
Position 273: 0.0031102326911387384
Position 6907: 0.002082552564362753
Position 7638: 0.002035194940449824
Position 395: 0.002025381729702287
Position 10048: 0.0018668811811142017
Position 4937: 0.0018372506567468844
Position 5869: 0.0015599826532596032
Position 438: 0.0015371284537613126
Position 1047: 0.0014781501433701358
Position 1604: 0.001449443171043687
Position 177: 0.001442241240770284
Position 882: 0.0013256224638134564
Position 5002: 0.001269406601543267
Position 2672: 0.0011065271497015235
Position 10201: 0.0009505015762284257
Position 5722: 0.0009389251253417842
Position 10020: 0.0008043446126533465
Position 5469: 0.0007429492779570937
Position 2745: 0.0007400388913955631
Position 6436: 0.0007340306061213382
Position 383: 0.0006903754043803952
Position 125: 0.0006634069018219404
Position 5679: 0.0006151720732750365
Position 5752: 0.0006073722862369109
Position 10719: 0.0005796711908478914
Position 528: 0.0005725370248173329
Position 10165: 0.0005597818162876787
Position 3201: 0.0005418931341897649
Position 5985: 0.0005379430659009492
Position 10519: 0.0004567560482125684
Position 7498: 0.00042818211371971576
Position 4560: 0.000395175555134931
Position 255: 0.00032727547302928385
Position 1273: 0.00030969650507642945
Position 6071: 0.00027888776667229793
Position 7941: 0.0002746951173998499
Position 5093: 0.00027165844902370025
Position 8108: 0.00025362505278441594
Position 1433: 0.00022175027021416446
Position 4695: 0.00022129408432001096
Position 4388: 0.00020229415871911183
Position 1572: 0.00020139972156836243
Position 6224: 0.00018743602921422208
Position 6230: 0.00015845622432470406
Position 5819: 0.00015690853730445671
Position 253: 0.00015054447074916593
Position 781: 0.00014190818024950634
Position 2557: 0.0001412423267347354
Position 7337: 0.00013638977805660065
Position 8947: 0.00013329453894901807
Position 201: 0.00013146519918382573
Position 5104: 0.00012615866335010436
Position 10211: 0.0001256639192922142
Position 3592: 0.00011415452171586709
Position 10248: 0.00011330919674901817
Position 247: 0.00011187005094350451
Position 389: 0.00010593472393257841
Position 2704: 9.959276380522159e-05
Position 6063: 9.690054661683006e-05
Position 10534: 8.993795231076803e-05
Position 3359: 8.74977975946224e-05
Position 2658: 8.485775726535534e-05
Position 3196: 8.012552869483315e-05
Position 4605: 7.472718218049181e-05
Position 3001: 7.414202638499587e-05
Position 74: 7.31534137664589e-05
Position 4082: 7.301085082420209e-05
Position 3772: 6.997466433399932e-05
Position 3403: 6.838911592421395e-05
Position 2598: 6.729286878644569e-05
Position 835: 6.272008618400238e-05
Position 245: 6.272006067495934e-05
Position 4783: 6.256683843706783e-05
Position 8227: 6.209104465985768e-05
Position 4838: 5.995602369254196e-05
Position 494: 5.643013637924837e-05
Position 1728: 5.25743083517012e-05
Position 5529: 4.9030883370128324e-05
Position 8: 4.791986428909233e-05
Position 3547: 4.735425849125641e-05
Position 43: 4.6941630925339795e-05
Position 661: 4.6782532753567465e-05
Position 262: 4.163353714970536e-05
Position 1425: 4.148912551378058e-05
Position 6909: 3.8192543485685244e-05
Position 4114: 3.542941266037427e-05
Position 7542: 3.530012312815541e-05
Position 10121: 3.3588407930513605e-05
Position 219: 3.3493737891369344e-05
Position 10456: 3.218454909380085e-05
Position 1090: 2.9300133528903098e-05
Position 1031: 2.7489147040579505e-05
Position 2515: 2.741579603540266e-05
Position 5257: 2.5366942408155918e-05
Position 1338: 2.480048305486314e-05
Position 4615: 2.4307943026756194e-05
Position 1117: 2.395316305971808e-05
Position 3398: 1.96684865518079e-05
Position 4350: 1.964386365801315e-05
Position 2209: 1.9306749320688995e-05
Position 4236: 1.840420058644975e-05
Position 2828: 1.8003702133426494e-05
Position 4432: 1.7810094913465515e-05
Position 2509: 1.5918027057122048e-05
Position 8633: 2.642323505696637e-07
Position 65: 2.0244598239269445e-07
Position 216: 1.907217584370425e-07
Position 666: 1.5775245291970482e-07
Position 10053: 1.0656354083084369e-07
Position 845: 2.1166714088368176e-08
Position 161: 8.048650530713947e-09
Position 568: 4.911449124099684e-09
Position 606: 3.1551769809898904e-09
Position 12: 1.4367618601908115e-09
Position 326: 5.317163016689444e-10
Position 51: 4.926985626487395e-10
Position 854: 3.8247099521493845e-10
Position 751: 2.498703305317786e-10
Position 873: 2.1422551429624667e-10
Position 506: 1.1841960300356427e-10
Position 350: 4.1853398712451204e-11
Position 24: 4.2482050800173384e-12
Position 368: 6.764318495338479e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 5432: 0.8982792945405539
Position 8149: 0.8592189219661541
Position 27702: 0.591612852198853
Position 16565: 0.48887002899837256
Position 21423: 0.23604908261891988
Position 5751: 0.10150353128438099
Position 10621: 0.09025422681260971
Position 10117: 0.07683320695234352
Position 24346: 0.06829685576358502
Position 17458: 0.05616101810161487
Position 5717: 0.050349120209326276
Position 10044: 0.041377232757947885
Position 10073: 0.03714617649299085
Position 9671: 0.036673764398437725
Position 11403: 0.03598747070219612
Position 9602: 0.03518617564827346
Position 5529: 0.027550026006461264
Position 22583: 0.02563226706730443
Position 12805: 0.02399716546371409
Position 14035: 0.023463629207724306
Position 8171: 0.02205609125190409
Position 18249: 0.019758641775248546
Position 8197: 0.017789080891481693
Position 10019: 0.01748518924358696
Position 5658: 0.017292468881405103
Position 9848: 0.014792245040359652
Position 13576: 0.013489565431473257
Position 5787: 0.013439082469668113
Position 10369: 0.01227404404820125
Position 12913: 0.012167604165983196
Position 15996: 0.010638313182419104
Position 5725: 0.010550786042638776
Position 22205: 0.009201028597450792
Position 19957: 0.00882225047946599
Position 9955: 0.00830687363876759
Position 10641: 0.006948107523674573
Position 17716: 0.00684758221141576
Position 5454: 0.006377842436366083
Position 20178: 0.005940012054884522
Position 17741: 0.005847077432134321
Position 11588: 0.005503509136618202
Position 8152: 0.005329815773540696
Position 9650: 0.005326882388616395
Position 16405: 0.0053225016476717
Position 20607: 0.00494011249413133
Position 5506: 0.003525244436091278
Position 19893: 0.0033286794456300678
Position 5457: 0.0032351361894733363
Position 10617: 0.0032348210105206878
Position 13488: 0.0031549035514208887
Position 11421: 0.003107222238034567
Position 18275: 0.002926767136557222
Position 11844: 0.0028549465153671753
Position 16204: 0.0028445459819122594
Position 13572: 0.0026806420409755277
Position 12649: 0.0026582155426878337
Position 312: 0.0024643383924511796
Position 7370: 0.002440676444255625
Position 14389: 0.0024318861821787333
Position 21668: 0.0023443311590789183
Position 17547: 0.002136809377436629
Position 12625: 0.002118289531635263
Position 9619: 0.002091364590557282
Position 11631: 0.0019882640777860944
Position 18413: 0.0019700785674162525
Position 9167: 0.0019089335038557699
Position 15735: 0.0018572255899091206
Position 5809: 0.0017635293717828805
Position 9217: 0.0017378125606585812
Position 13596: 0.001626198026450442
Position 11377: 0.001555462891786718
Position 6140: 0.0015137257621311404
Position 10434: 0.001493185217086882
Position 945: 0.00145739806671482
Position 13245: 0.0014466309208487917
Position 11960: 0.0013726599791858917
Position 9899: 0.0013487424631381882
Position 4674: 0.0012840904458871346
Position 6813: 0.0012636254424716043
Position 2433: 0.0012327886945415947
Position 250: 0.0012162480154203658
Position 1173: 0.0010803694697523074
Position 8184: 0.0009692933900115325
Position 1538: 0.0009295287009608425
Position 12138: 0.0008826841482864222
Position 4464: 0.0008606541921231267
Position 5632: 0.0008357435401245738
Position 5702: 0.0008240397254679247
Position 9184: 0.0007483186456024965
Position 1031: 0.0007388941763077316
Position 10076: 0.0006907475243528515
Position 5493: 0.0006695518623250305
Position 5589: 0.0006626430648367026
Position 926: 0.0006388142203309668
Position 8386: 0.0006316589263777288
Position 4841: 0.0005992168630024739
Position 10468: 0.0005958992790802228
Position 1139: 0.000560961757552425
Position 6721: 0.0005562671109975302
Position 4694: 0.0005352207345919053
Position 2601: 0.0005230023931928618
Position 9715: 0.0005026321628226979
Position 9014: 0.0004893112666860282
Position 679: 0.0004727120732314382
Position 7516: 0.0004424464075399743
Position 8406: 0.0004215973465901843
Position 13333: 0.0003847634605629828
Position 5865: 0.0003678102576687178
Position 2457: 0.0003535699439894554
Position 12909: 0.00035154996761743533
Position 1209: 0.0003407528794950962
Position 5021: 0.0003375167063102476
Position 1492: 0.0003332489995605965
Position 5958: 0.00032976952248787403
Position 5824: 0.0003281800307939936
Position 2956: 0.0003184182572869069
Position 15635: 0.00029965703399499437
Position 4670: 0.00026819055001309477
Position 15538: 0.0002656107329964917
Position 799: 0.0002605497499326159
Position 11978: 0.00024409318608600112
Position 14654: 0.00024118682002391027
Position 8009: 0.00023918850456897963
Position 9631: 0.00023842534587842487
Position 14415: 0.00023786211666724353
Position 11399: 0.00023742618969340129
